StartX,StartY,EndX,EndY
51777.5,110087.753499,51902.5,110087.753499
51777.5,110052.753499,51777.5,110087.753499
51777.5,110087.753499,51777.5,110122.753499
47313.650173,111812.5,47313.650173,111937.5
47278.650173,111812.5,47313.650173,111812.5
47313.650173,111812.5,47348.650173,111812.5
45525,121062.5,45525,121187.5
45490,121062.5,45525,121062.5
45525,121062.5,45560,121062.5
68039.954017,127890.218632,68039.954017,128015.218632
68004.954017,128015.218632,68039.954017,128015.218632
68039.954017,128015.218632,68074.954017,128015.218632
91187.5,107050.0,91312.5,107050.0
91187.5,107015.0,91187.5,107050.0
91187.5,107050.0,91187.5,107085.0
78537.5,107050.0,78662.5,107050.0
78662.5,107015.0,78662.5,107050.0
78662.5,107050.0,78662.5,107085.0
78829.822759,108350.000968,78986.089231,108350.000968
78986.089231,108300.000968,78986.089231,108350.000968
78986.089231,108350.000968,78986.089231,108400.000968
90992.108471,108350.000968,91148.374943,108350.000968
90992.108471,108300.000968,90992.108471,108350.000968
90992.108471,108350.000968,90992.108471,108400.000968
70687.5,97300.0,70812.5,97300.0
70812.5,97265.0,70812.5,97300.0
70812.5,97300.0,70812.5,97335.0
75587.5,97200.0,75712.5,97200.0
75712.5,97165.0,75712.5,97200.0
75712.5,97200.0,75712.5,97235.0
71815.0,102912.5,71815.0,103037.5
71780.0,102912.5,71815.0,102912.5
71815.0,102912.5,71850.0,102912.5
65687.5,96250.0,65812.5,96250.0
65812.5,96215.0,65812.5,96250.0
65812.5,96250.0,65812.5,96285.0
64087.5,84600.0,64212.5,84600.0
64087.5,84565.0,64087.5,84600.0
64087.5,84600.0,64087.5,84635.0
63954.441511,83249.999032,64110.707983,83249.999032
63954.441511,83199.999032,63954.441511,83249.999032
63954.441511,83249.999032,63954.441511,83299.999032
102537.5,133700.0,102662.5,133700.0
102662.5,133665.0,102662.5,133700.0
102662.5,133700.0,102662.5,133735.0
104075.721711,124878.616957,104075.721711,125034.883429
104025.721711,125034.883429,104075.721711,125034.883429
104075.721711,125034.883429,104125.721711,125034.883429
102537.5,126225.000001,102727.5,126225.000001
102727.5,126190.000001,102727.5,126225.000001
102727.5,126225.000001,102727.5,126260.000001
109987.498618,126825.0,110112.498618,126825.0
110112.498618,126790.0,110112.498618,126825.0
110112.498618,126825.0,110112.498618,126860.0
115675.0,134862.5,115675.0,134987.5
115640.0,134862.5,115675.0,134862.5
115675.0,134862.5,115710.0,134862.5
108207.5,135899.999309,108362.5,135899.999309
108207.5,135864.999309,108207.5,135899.999309
108207.5,135899.999309,108207.5,135934.999309
109925.0,134134.435628,109925.0,134290.7021
109875.0,134134.435628,109925.0,134134.435628
109925.0,134134.435628,109975.0,134134.435628
108423.505356,134177.5,108423.505356,134260.0
108388.505356,134177.5,108423.505356,134177.5
108423.505356,134177.5,108458.505356,134177.5
98888.769325,39400.0,99045.035797,39400.0
98888.769325,39350.0,98888.769325,39400.0
98888.769325,39400.0,98888.769325,39450.0
99675.068517,36562.5,99675.068517,36687.5
99640.068517,36687.5,99675.068517,36687.5
99675.068517,36687.5,99710.068517,36687.5
95780.0,38550.0,95862.5,38550.0
95862.5,38515.0,95862.5,38550.0
95862.5,38550.0,95862.5,38585.0
95700.0,38630.0,95700.0,38962.5
95700.0,38630.0,95780.0,38550.0
95780.0,39450.0,95862.5,39450.0
95862.5,39415.0,95862.5,39450.0
95862.5,39450.0,95862.5,39485.0
95700.0,39037.5,95700.0,39370.0
95700.0,39370.0,95780.0,39450.0
104577.438006,40525.0,104702.438006,40525.0
