pX,pY,Size,System
165415.277517,87712.5,110,PS-2-CAP-EME-
241218.504137,131871.611459,110,PS-2-CAP-EME-
241218.504137,125650.0,110,PS-2-CAP-EME-
240837.209874,127702.595486,110,PS-2-CAP-EME-
237850.0,121069.50396,110,PS-2-CAP-EME-
237900.0,122680.194015,110,PS-2-CAP-EME-
239006.060087,123764.873776,110,PS-2-CAP-EME-
235804.239534,123764.873776,110,PS-2-CAP-EME-
140913.963327,39475.000666,110,PS-2-CAP-EME-
138488.651266,37900.001602,50,PS-2-CAP-AR-
139460.0,37887.497909,50,PS-2-CAP-AR-
139074.373365,38408.086363,110,PS-2-CAP-AR-
139074.373365,39320.283609,110,PS-2-CAP-AR-
138522.815934,38767.663793,110,PS-2-CAP-EME-
142085.00002,45725.0,50,PS-2-CAP-AR-
142210.0,44475.0,50,PS-2-CAP-AR-
140936.193282,45800.0,50,PS-2-CAP-AR-
139672.599322,43131.878176,110,PS-2-CAP-EME-
140621.49795,43995.913958,110,PS-2-CAP-EME-
140621.49795,46596.990158,110,PS-2-CAP-EME-
136237.932446,43131.878176,110,PS-2-CAP-EME-
133457.13842,43131.878176,110,PS-2-CAP-EME-
121736.324855,43131.878176,110,PS-2-CAP-EME-
104770.547641,41870.123404,110,PS-2-CAP-EME-
98987.033731,37050.202284,50,PS-2-CAP-AR-
98700.0,39725.0,50,PS-2-CAP-AR-
99145.035797,39400.0,110,PS-2-CAP-AR-
98406.469495,38083.761929,110,PS-2-CAP-EME-
97096.192586,39000.0,110,PS-2-CAP-EME-
98406.469495,39338.964868,110,PS-2-CAP-EME-
104042.584875,43131.878176,110,PS-2-CAP-EME-
108374.878244,43131.878176,110,PS-2-CAP-EME-
113375.0,44534.209718,110,PS-2-CAP-EME-
111540.0,47950.0,50,PS-2-CAP-AR-
115525.0,47887.5,50,PS-2-CAP-AR-
116462.5,47850.000666,50,PS-2-CAP-AR-
116181.266472,47550.0,110,PS-2-CAP-AR-
114555.0,45862.5,110,PS-2-CAP-EME-
114843.854798,47550.0,110,PS-2-CAP-EME-
117437.5,56550.0,50,PS-2-CAP-AR-
124124.999671,55012.486104,50,PS-2-CAP-AR-
125559.999987,54200.0,50,PS-2-CAP-AR-
125735.0,54975.0,50,PS-2-CAP-AR-
124175.0,55487.5,50,PS-2-CAP-AR-
123237.5,55450.0,50,PS-2-CAP-AR-
127700.0,61295.0,50,PS-2-CAP-AR-
145362.5,63550.0,50,PS-2-CAP-AR-
143315,57775.0,50,PS-2-CAP-AR-
143190.0,56550.0,50,PS-2-CAP-AR-
