ZONE,SystemType,SystemName,StartX,StartY,EndX,EndY,PSize,Position,Critical
ZON-4, T3,SHT-TNOR-SI-ZONE2,96642.970014,136472.88879,97551.769618,136472.88879,20,main,non-critical
ZON-4, T3,SHT-TNOR-SI-ZONE2,97551.769618,136472.88879,98750.0,136472.88879,25,main,non-critical
ZON-4, T4,SHT-TNOR-SR-ZONE2,96642.970014,136322.88879,97401.769618,136322.88879,20,main,non-critical
ZON-4, T4,SHT-TNOR-SR-ZONE2,97401.769618,136322.88879,98600,136322.88879,25,main,non-critical
ZON-4, B1,SHT-TNOR-SO-ZONE2,96642.970014,136622.88879,97764.890244,136622.88879,20,error,non-critical
ZON-4, B1,SHT-TNOR-SO-ZONE2,97764.890244,136622.88879,98900.0,136622.88879,25,error,non-critical
ZON-4, T3,SHT-TNOR-SI-ZONE2,104650.877102,134673.594675,104650.877102,133882.31078,25,branch,non-critical
ZON-4, T4,SHT-TNOR-SR-ZONE2,104800.877102,134823.594675,104800.877102,133882.31078,25,branch,non-critical
ZON-4, B1,SHT-TNOR-SO-ZONE2,104500.877102,134523.594675,104500.877102,133882.31078,40,branch,non-critical
ZON-4, B1,SHT-TNOR-SO-ZONE2,104830.877102,133882.31078,106222.64031,133882.31078,20,error,non-critical
ZON-4, T3,SHT-TNOR-SI-ZONE2,104650.877102,134673.594675,106516.789314,134673.594675,20,main,non-critical
ZON-4, T3,SHT-TNOR-SI-ZONE2,98750.0,134673.594675,103553.913106,134673.594675,40,main,non-critical
ZON-4, T3,SHT-TNOR-SI-ZONE2,103553.913106,134673.594675,104650.877102,134673.594675,32,main,non-critical
ZON-4, T4,SHT-TNOR-SR-ZONE2,104800.877102,134823.594675,106516.789314,134823.594675,20,main,non-critical
ZON-4, T4,SHT-TNOR-SR-ZONE2,98600.0,134823.594675,103403.913106,134823.594675,32,main,non-critical
ZON-4, T4,SHT-TNOR-SR-ZONE2,103403.913106,134823.594675,104800.877102,134823.594675,25,main,non-critical
ZON-4, B1,SHT-TNOR-SO-ZONE2,104500.877102,134523.594675,106516.789314,134523.594675,20,main,non-critical
ZON-4, B1,SHT-TNOR-SO-ZONE2,98900.0,134523.594675,103703.913106,134523.594675,50,main,non-critical
ZON-4, B1,SHT-TNOR-SO-ZONE2,103703.913106,134523.594675,104500.877102,134523.594675,40,main,non-critical
ZON-4, B1,SHT-TNOR-SO-ZONE2,94279.938831,133040.474414,98900.0,133040.474414,25,branch,non-critical
ZON-2, T3,SHT-TNOR-SI-ZONE2,235096.862563,80147.87983,235096.862563,84831.326879,20,error,non-critical
ZON-2, T4,SHT-TNOR-SR-ZONE2,235246.862563,80147.87983,235246.862563,84681.326879,20,error,non-critical
ZON-2, B1,SHT-TNOR-SO-ZONE2,234946.862563,80147.87983,234946.862563,84981.326879,25,error,non-critical
ZON-2, T3,SHT-TNOR-SI-ZONE2,238495.460838,78813.227197,238495.460838,80022.984818,20,branch,non-critical
ZON-2, T4,SHT-TNOR-SR-ZONE2,238345.460838,78663.227197,238345.460838,80022.984818,20,branch,non-critical
ZON-2, B1,SHT-TNOR-SO-ZONE2,238645.460838,78963.227197,238645.460838,80022.984818,40,branch,non-critical
ZON-2, B1,SHT-TNOR-SO-ZONE2,237075.288006,80022.984818,238315.460838,80022.984818,20,error,non-critical
ZON-2, T3,SHT-TNOR-SI-ZONE2,234015.24348,78813.227197,238495.460838,78813.227197,32,main,non-critical
ZON-2, T3,SHT-TNOR-SI-ZONE2,238495.460838,78813.227197,240175.0,78813.227197,32,main,critical
ZON-2, T4,SHT-TNOR-SR-ZONE2,234015.24348,78663.227197,238345.460838,78663.227197,25,main,non-critical
ZON-2, T4,SHT-TNOR-SR-ZONE2,238345.460838,78663.227197,240025.0,78663.227197,25,main,critical
ZON-2, B1,SHT-TNOR-SO-ZONE2,234015.24348,78963.227197,238645.460838,78963.227197,32,main,non-critical
ZON-2, B1,SHT-TNOR-SO-ZONE2,238645.460838,78963.227197,240325.0,78963.227197,40,main,critical
ZON-2, T3,SHT-TNOR-SI-ZONE2,245877.76429,60396.080532,245877.76429,63353.55973,25,branch,non-critical
ZON-2, B1,SHT-TNOR-SO-ZONE2,245727.76429,60246.080532,245727.76429,63473.55973,25,branch,non-critical
ZON-2, T4,SHT-TNOR-SR-ZONE2,246027.76429,60546.080532,246027.76429,63233.55973,25,branch,non-critical
ZON-2, T3,SHT-TNOR-SI-ZONE2,245877.76429,63353.55973,246551.398994,63353.55973,20,error,non-critical
ZON-2, B1,SHT-TNOR-SO-ZONE2,245727.76429,63473.55973,246671.398994,63473.55973,20,error,non-critical
ZON-2, T4,SHT-TNOR-SR-ZONE2,246027.76429,63233.55973,246431.398994,63233.55973,20,error,non-critical
ZON-2, T3,SHT-TNOR-SI-ZONE2,246551.412588,63323.55973,246551.412588,62920.44027,25,error,non-critical
ZON-2, B1,SHT-TNOR-SO-ZONE2,246671.398994,63443.55973,246671.398994,62891.625984,25,error,non-critical
ZON-2, B1,SHT-TNOR-SO-ZONE2,246958.101741,104375.0,246958.101741,106298.900712,20,main,non-critical
ZON-2, T3,SHT-TNOR-SI-ZONE2,247108.101741,104225.0,247108.101741,106448.900712,20,main,non-critical
ZON-2, T4,SHT-TNOR-SR-ZONE2,247258.101741,104075.0,247258.101741,106598.900712,20,main,non-critical
ZON-2, B1,SHT-TNOR-SO-ZONE2,246758.301621,107098.900712,246407.942733,107098.900712,20,error,non-critical
ZON-2, B1,SHT-TNOR-SO-ZONE2,245684.907876,110744.954993,245684.907876,109082.218074,63,error,non-critical
ZON-2, T3,SHT-TNOR-SI-ZONE2,245804.907876,110894.954993,245804.907876,109232.218074,63,error,non-critical
ZON-2, T4,SHT-TNOR-SR-ZONE2,245924.907876,111044.954993,245924.907876,109382.218074,50,error,non-critical
ZON-2, T3,SHT-TNOR-SI-ZONE2,248704.45763,114362.574459,248704.45763,113863.964931,20,error,non-critical
ZON-2, T4,SHT-TNOR-SR-ZONE2,248854.45763,114512.574459,248854.45763,113863.964931,20,error,non-critical
ZON-2, T4,SHT-TNOR-SR-ZONE2,244025.0,114512.574459,248854.45763,114512.574459,20,branch,non-critical
ZON-2, T3,SHT-TNOR-SI-ZONE2,244178.337579,114362.574459,248704.45763,114362.574459,20,branch,non-critical
ZON-2, B1,SHT-TNOR-SO-ZONE2,244328.337579,114212.574459,248554.45763,114212.574459,20,branch,non-critical
ZON-2, T3,SHT-TNOR-SI-ZONE2,249272.136361,90272.90665,249272.136361,90752.235718,20,branch,non-critical
ZON-2, B1,SHT-TNOR-SO-ZONE2,249122.136361,90272.90665,249122.136361,90902.235718,20,error,non-critical
ZON-2, T4,SHT-TNOR-SR-ZONE2,238292.357162,107433.909851,238292.357162,108846.595197,20,main,non-critical
ZON-2, T4,SHT-TNOR-SR-ZONE2,238292.357162,108846.595197,238292.357162,111044.954993,25,main,non-critical
ZON-2, T3,SHT-TNOR-SI-ZONE2,238142.357162,107583.909851,238142.357162,108696.595197,20,main,non-critical
ZON-2, T3,SHT-TNOR-SI-ZONE2,238142.357162,108696.595197,238142.357162,110894.954993,25,main,non-critical
ZON-2, B1,SHT-TNOR-SO-ZONE2,237992.357162,107733.909851,237992.357162,108546.595197,20,main,non-critical
ZON-2, B1,SHT-TNOR-SO-ZONE2,237992.357162,108546.595197,237992.357162,110744.954993,32,main,non-critical
ZON-2, T3,SHT-TNOR-SI-ZONE2,234944.302383,86518.512004,234944.302383,87166.410072,20,error,non-critical
ZON-2, T4,SHT-TNOR-SR-ZONE2,235094.302383,86578.512004,235094.302383,87016.410072,20,error,non-critical
ZON-2, B1,SHT-TNOR-SO-ZONE2,234794.302383,86458.512004,234794.302383,87316.410072,20,error,non-critical
ZON-2, T3,SHT-TNOR-SI-ZONE2,235756.648756,84831.326879,235756.648756,87166.410072,25,branch,non-critical
ZON-2, B1,SHT-TNOR-SO-ZONE2,235906.648756,84981.326879,235906.648756,87316.410072,25,branch,non-critical
ZON-2, T4,SHT-TNOR-SR-ZONE2,235606.648756,84681.326879,235606.648756,87016.410072,25,branch,non-critical
ZON-2, T3,SHT-TNOR-SI-ZONE2,235096.862563,84831.326879,235756.648756,84831.326879,20,main,non-critical
ZON-2, T3,SHT-TNOR-SI-ZONE2,235756.648756,84831.326879,237848.633963,84831.326879,25,main,non-critical
ZON-2, T3,SHT-TNOR-SI-ZONE2,237848.633963,84831.326879,240175.0,84831.326879,20,main,critical
ZON-2, T3,SHT-TNOR-SI-ZONE2,240175.0,84831.326879,243856.662175,84831.326879,25,error,critical
ZON-2, T4,SHT-TNOR-SR-ZONE2,235246.862563,84681.326879,235606.648756,84681.326879,20,main,non-critical
ZON-2, T4,SHT-TNOR-SR-ZONE2,235606.648756,84681.326879,237998.679283,84681.326879,25,main,non-critical
ZON-2, T4,SHT-TNOR-SR-ZONE2,237998.679283,84681.326879,240025.0,84681.326879,20,main,critical
ZON-2, T4,SHT-TNOR-SR-ZONE2,240025.0,84681.326879,243706.662175,84681.326879,25,error,critical
ZON-2, B1,SHT-TNOR-SO-ZONE2,234946.862563,84981.326879,235906.648756,84981.326879,25,main,non-critical
ZON-2, B1,SHT-TNOR-SO-ZONE2,235906.648756,84981.326879,237698.588643,84981.326879,32,main,non-critical
ZON-2, B1,SHT-TNOR-SO-ZONE2,237698.588643,84981.326879,240325.0,84981.326879,20,main,critical
ZON-2, B1,SHT-TNOR-SO-ZONE2,240325.0,84981.326879,244006.662175,84981.326879,25,error,critical
ZON-2, B1,SHT-TNOR-SO-,243231.544498,87777.398385,243231.544498,85481.326879,20,error,critical
ZON-2, T3,SHT-TNOR-SI-,243381.544498,87777.398385,243381.544498,85331.326879,20,error,critical
ZON-2, T4,SHT-TNOR-SR-,243531.544498,87785.398385,243531.544498,85181.326879,20,error,critical
ZON-5, B1,SHT-TNOR-SO-ZONE2,204363.91813,87048.79199,204363.91813,87399.150878,20,error,non-critical
ZON-5, T3,SHT-TNOR-SI-ZONE2,204778.221618,88424.829806,204778.221618,87279.150878,25,error,non-critical
ZON-5, B1,SHT-TNOR-SO-ZONE2,204628.221618,88574.829806,204628.221618,87399.150878,25,error,non-critical
ZON-5, T4,SHT-TNOR-SR-ZONE2,204928.221618,88274.829806,204928.221618,87159.150878,25,error,non-critical
ZON-5, T4,SHT-TNOR-SR-ZONE2,204898.221618,87159.150878,203874.775777,87159.150878,25,error,non-critical
ZON-5, T3,SHT-TNOR-SI-ZONE2,204748.221618,87279.150878,203874.775777,87279.150878,25,error,non-critical
ZON-5, T3,SHT-TNOR-SI-ZONE2,204778.221618,88424.829806,207750,88424.829806,25,error,non-critical
ZON-5, T4,SHT-TNOR-SR-ZONE2,204928.221618,88274.829806,207600.0,88274.829806,25,error,non-critical
ZON-5, B1,SHT-TNOR-SO-ZONE2,204628.221618,88574.829806,207900.0,88574.829806,25,error,non-critical
ZON-5, T3,SHT-TNOR-SI-ZONE2,211312.106584,78978.696909,211312.106584,81037.733767,20,error,non-critical
ZON-5, T4,SHT-TNOR-SR-ZONE2,211462.106584,78978.696909,211462.106584,81187.733767,20,error,non-critical
ZON-5, B1,SHT-TNOR-SO-ZONE2,211162.106584,78978.696909,211162.106584,80887.733767,20,error,non-critical
ZON-5, T3,SHT-TNOR-SI-ZONE2,207750.0,81037.733767,211312.106584,81037.733767,20,branch,non-critical
ZON-5, B1,SHT-TNOR-SO-ZONE2,207900.0,80887.733767,211162.106584,80887.733767,20,branch,non-critical
ZON-5, T4,SHT-TNOR-SR-ZONE2,207600.0,81187.733767,211462.106584,81187.733767,20,branch,non-critical
ZON-5, B1,SHT-TNOR-SO-ZONE2,207826.503893,95599.489064,208176.86278,95599.489064,20,error,non-critical
ZON-5, T3,SHT-TNOR-SI-ZONE2,208626.422895,95127.162691,208056.86278,95127.162691,20,error,non-critical
ZON-5, B1,SHT-TNOR-SO-ZONE2,208776.422895,95277.162691,208176.86278,95277.162691,20,error,non-critical
ZON-5, T4,SHT-TNOR-SR-ZONE2,208476.422895,94977.162691,207936.86278,94977.162691,20,error,non-critical
ZON-5, T4,SHT-TNOR-SR-ZONE2,207936.86278,95007.162691,207936.86278,95749.489064,25,error,non-critical
ZON-5, T3,SHT-TNOR-SI-ZONE2,208056.86278,95157.162691,208056.86278,95749.489064,25,error,non-critical
ZON-5, B1,SHT-TNOR-SO-ZONE2,208176.86278,95307.162691,208176.86278,95848.016977,25,error,non-critical
ZON-5, T3,SHT-TNOR-SI-ZONE2,208626.422895,95127.162691,208626.422895,93579.517859,25,error,non-critical
ZON-5, B1,SHT-TNOR-SO-ZONE2,208776.422895,95277.162691,208776.422895,93729.517859,25,error,non-critical
ZON-5, T4,SHT-TNOR-SR-ZONE2,208476.422895,94977.162691,208476.422895,93429.517859,25,error,non-critical
ZON-5, B1,SHT-TNOR-SO-ZONE2,214126.503893,95599.489064,214476.86278,95599.489064,20,error,non-critical
ZON-5, T3,SHT-TNOR-SI-ZONE2,214926.422895,95127.162691,214356.86278,95127.162691,20,error,non-critical
ZON-5, B1,SHT-TNOR-SO-ZONE2,215076.422895,95277.162691,214476.86278,95277.162691,20,error,non-critical
ZON-5, T4,SHT-TNOR-SR-ZONE2,214776.422895,94977.162691,214236.86278,94977.162691,20,error,non-critical
ZON-5, T4,SHT-TNOR-SR-ZONE2,214236.86278,95007.162691,214236.86278,95749.489064,25,error,non-critical
ZON-5, T3,SHT-TNOR-SI-ZONE2,214356.86278,95157.162691,214356.86278,95749.489064,25,error,non-critical
ZON-5, B1,SHT-TNOR-SO-ZONE2,214476.86278,95307.162691,214476.86278,95848.016977,25,error,non-critical
ZON-5, T3,SHT-TNOR-SI-ZONE2,214926.422895,95127.162691,214926.422895,93579.517859,25,branch,non-critical
ZON-5, B1,SHT-TNOR-SO-ZONE2,215076.422895,95277.162691,215076.422895,93729.517859,25,branch,non-critical
ZON-5, T4,SHT-TNOR-SR-ZONE2,214776.422895,94977.162691,214776.422895,93429.517859,25,branch,non-critical
ZON-5, T3,SHT-TNOR-SI-ZONE2,219099.829073,93579.517859,219099.829073,94053.696909,0,branch,non-critical
ZON-5, T4,SHT-TNOR-SR-ZONE2,219249.829073,93429.517859,219249.829073,94053.696909,0,branch,non-critical
ZON-5, T3,SHT-TNOR-SI-ZONE2,222876.422895,93579.517859,222876.422895,92830.400573,20,branch,non-critical
ZON-5, T3,SHT-TNOR-SI-ZONE2,222876.422895,91972.911238,222876.422895,92830.400573,32,main,non-critical
ZON-5, T3,SHT-TNOR-SI-ZONE2,222876.422895,88200.745817,222876.422895,91972.911238,32,main,non-critical
ZON-5, T3,SHT-TNOR-SI-ZONE2,222876.422895,86104.550746,222876.422895,88200.745817,32,main,non-critical
ZON-5, T3,SHT-TNOR-SI-ZONE2,222876.422895,71750.0,222876.422895,86104.550746,40,branch,non-critical
ZON-5, B1,SHT-TNOR-SO-ZONE2,223026.422895,93729.517859,223026.422895,92680.400573,20,main,non-critical
ZON-5, B1,SHT-TNOR-SO-ZONE2,223026.422895,92122.911238,223026.422895,92680.400573,32,main,non-critical
ZON-5, B1,SHT-TNOR-SO-ZONE2,223026.422895,88350.745817,223026.422895,92122.911238,32,main,non-critical
ZON-5, B1,SHT-TNOR-SO-ZONE2,223026.422895,85954.550746,223026.422895,88350.745817,32,main,non-critical
ZON-5, B1,SHT-TNOR-SO-ZONE2,223026.422895,71900.0,223026.422895,85954.550746,50,branch,non-critical
ZON-5, T4,SHT-TNOR-SR-ZONE2,222726.422895,93429.517859,222726.422895,92980.400573,20,main,non-critical
ZON-5, T4,SHT-TNOR-SR-ZONE2,222726.422895,91822.911238,222726.422895,92980.400573,25,main,non-critical
ZON-5, T4,SHT-TNOR-SR-ZONE2,222726.422895,88050.745817,222726.422895,91822.911238,25,main,non-critical
ZON-5, T4,SHT-TNOR-SR-ZONE2,222726.422895,86254.550746,222726.422895,88050.745817,25,main,non-critical
ZON-5, T4,SHT-TNOR-SR-ZONE2,222726.422895,71600.0,222726.422895,86254.550746,32,branch,non-critical
ZON-5, T3,SHT-TNOR-SI-ZONE2,219171.100292,91972.911238,219171.100292,92401.752584,20,error,non-critical
ZON-5, T4,SHT-TNOR-SR-ZONE2,219021.100292,91822.911238,219021.100292,92401.752584,20,error,non-critical
ZON-5, T3,SHT-TNOR-SI-ZONE2,219171.100292,91972.911238,222876.422895,91972.911238,20,branch,non-critical
ZON-5, B1,SHT-TNOR-SO-ZONE2,219321.100292,92122.911238,223026.422895,92122.911238,20,branch,non-critical
ZON-5, T4,SHT-TNOR-SR-ZONE2,219021.100292,91822.911238,222726.422895,91822.911238,20,branch,non-critical
ZON-5, T3,SHT-TNOR-SI-ZONE2,218785.313522,88200.745817,218785.313522,88864.252584,20,error,non-critical
ZON-5, T4,SHT-TNOR-SR-ZONE2,218635.313522,88050.745817,218635.313522,88864.252584,20,error,non-critical
ZON-5, B1,SHT-TNOR-SO-ZONE2,218935.313522,88350.745817,218935.313522,88864.252584,20,error,non-critical
ZON-5, T3,SHT-TNOR-SI-ZONE2,218785.313522,88200.745817,222876.422895,88200.745817,20,branch,non-critical
ZON-5, B1,SHT-TNOR-SO-ZONE2,218935.313522,88350.745817,223026.422895,88350.745817,20,branch,non-critical
ZON-5, T4,SHT-TNOR-SR-ZONE2,218635.313522,88050.745817,222726.422895,88050.745817,20,branch,non-critical
ZON-5, T3,SHT-TNOR-SI-ZONE2,219557.013672,80584.870251,219557.013672,79932.56155,20,error,non-critical
ZON-5, T4,SHT-TNOR-SR-ZONE2,219707.013672,80434.870251,219707.013672,79932.56155,20,error,non-critical
ZON-5, B1,SHT-TNOR-SO-ZONE2,219407.013672,80734.870251,219407.013672,79932.56155,20,error,non-critical
ZON-5, T3,SHT-TNOR-SI-ZONE2,219557.013672,80584.870251,222876.422895,80584.870251,20,error,non-critical
ZON-5, T4,SHT-TNOR-SR-ZONE2,219707.013672,80434.870251,222726.422895,80434.870251,20,error,non-critical
ZON-5, B1,SHT-TNOR-SO-ZONE2,219407.013672,80734.870251,223026.422895,80734.870251,20,error,non-critical
ZON-2, T3,SHT-TNOR-SI-ZONE2,226149.5781,92830.400573,226149.5781,92248.317927,20,error,non-critical
ZON-2, T4,SHT-TNOR-SR-ZONE2,226299.5781,92980.400573,226299.5781,92248.317927,20,error,non-critical
ZON-2, B1,SHT-TNOR-SO-ZONE2,225999.5781,92680.400573,225999.5781,92248.317927,20,error,non-critical
ZON-2, T3,SHT-TNOR-SI-ZONE2,222876.422895,92830.400573,226149.5781,92830.400573,20,main,non-critical
ZON-2, B1,SHT-TNOR-SO-ZONE2,223026.422895,92680.400573,225999.5781,92680.400573,20,main,non-critical
ZON-2, T4,SHT-TNOR-SR-ZONE2,222726.422895,92980.400573,226299.5781,92980.400573,20,main,non-critical
ZON-5, T3,SHT-TNOR-SI-ZONE2,219955.785782,52348.663179,219955.785782,53806.358804,25,branch,non-critical
ZON-5, T4,SHT-TNOR-SR-ZONE2,220105.785782,52198.663179,220105.785782,53656.358804,25,branch,non-critical
ZON-5, B1,SHT-TNOR-SO-ZONE2,219805.785782,52498.663179,219805.785782,53956.358804,32,branch,non-critical
ZON-2, T3,SHT-TNOR-SI-ZONE2,247567.001154,118313.362356,247567.001154,117772.624634,20,error,non-critical
ZON-2, T4,SHT-TNOR-SR-ZONE2,247717.001154,118463.362356,247717.001154,117772.624634,20,error,non-critical
ZON-2, B1,SHT-TNOR-SO-ZONE2,247417.001154,118163.362356,247417.001154,117772.624634,20,error,non-critical
ZON-2, T4,SHT-TNOR-SR-ZONE2,244025.0,118463.362356,247717.001154,118463.362356,25,branch,non-critical
ZON-2, T3,SHT-TNOR-SI-ZONE2,244178.337579,118313.362356,247567.001154,118313.362356,25,branch,non-critical
ZON-2, B1,SHT-TNOR-SO-ZONE2,244328.337579,118163.362356,247417.001154,118163.362356,25,branch,non-critical
ZON-2, B1,SHT-TNOR-SO-ZONE2,234747.009455,117828.095307,234747.009455,117477.73642,20,error,non-critical
ZON-2, T3,SHT-TNOR-SI-ZONE2,235369.335829,116552.781425,235369.335829,117597.73642,25,error,non-critical
ZON-2, B1,SHT-TNOR-SO-ZONE2,235219.335829,116402.781425,235219.335829,117477.73642,25,error,non-critical
ZON-2, T4,SHT-TNOR-SR-ZONE2,235519.335829,116702.781425,235519.335829,117717.73642,25,error,non-critical
ZON-2, T4,SHT-TNOR-SR-ZONE2,235489.335829,117717.73642,234897.009455,117717.73642,25,error,non-critical
ZON-2, T3,SHT-TNOR-SI-ZONE2,235339.335829,117597.73642,234897.009455,117597.73642,25,error,non-critical
ZON-2, B1,SHT-TNOR-SO-ZONE2,235189.335829,117477.73642,234747.009455,117477.73642,25,error,non-critical
ZON-2, T3,SHT-TNOR-SI-ZONE2,236242.615547,116552.781425,235369.335829,116552.781425,20,error,non-critical
ZON-2, T4,SHT-TNOR-SR-ZONE2,236392.615547,116702.781425,235519.335829,116702.781425,20,error,non-critical
ZON-2, B1,SHT-TNOR-SO-ZONE2,236089.277968,116402.781425,235219.335829,116402.781425,20,error,non-critical
ZON-2, T3,SHT-TNOR-SI-ZONE2,235369.335829,124302.780334,235369.335829,125597.735328,25,error,non-critical
ZON-2, T4,SHT-TNOR-SR-ZONE2,235219.335829,124152.780334,235219.335829,125477.735328,25,error,non-critical
ZON-2, B1,SHT-TNOR-SO-ZONE2,235519.335829,124452.780334,235519.335829,125717.735328,25,error,non-critical
ZON-2, B1,SHT-TNOR-SO-ZONE2,235489.335829,125717.735328,234747.009455,125717.735328,25,error,non-critical
ZON-2, T3,SHT-TNOR-SI-ZONE2,235339.335829,125597.735328,234897.009455,125597.735328,25,error,non-critical
ZON-2, T3,SHT-TNOR-SI-ZONE2,238700.632248,127282.246605,238700.632248,126754.382385,25,main,non-critical
ZON-2, T4,SHT-TNOR-SR-ZONE2,238850.632248,127132.246605,238850.632248,126754.382385,25,main,non-critical
ZON-2, B1,SHT-TNOR-SO-ZONE2,238550.632248,127432.246605,238550.632248,126754.382385,25,main,non-critical
ZON-2, B1,SHT-TNOR-SO-ZONE2,238550.632248,127432.246605,242212.932271,127432.246605,32,main,non-critical
ZON-2, B1,SHT-TNOR-SO-ZONE2,238550.632248,127432.246605,237060.449032,127432.246605,25,branch,non-critical
ZON-2, T3,SHT-TNOR-SI-ZONE2,238700.632248,127282.246605,242062.932271,127282.246605,25,main,non-critical
ZON-2, T3,SHT-TNOR-SI-ZONE2,238700.632248,127282.246605,237210.449032,127282.246605,25,branch,non-critical
ZON-2, T4,SHT-TNOR-SR-ZONE2,238850.632248,127132.246605,241912.932271,127132.246605,25,branch,non-critical
ZON-2, T4,SHT-TNOR-SR-ZONE2,238850.632248,127132.246605,237360.449032,127132.246605,25,main,non-critical
ZON-2, T3,SHT-TNOR-SI-ZONE2,237210.449032,127282.246605,237210.449062,125443.577931,20,error,non-critical
ZON-2, T4,SHT-TNOR-SR-ZONE2,237360.449032,127132.246605,237360.449062,125443.577931,20,error,non-critical
ZON-2, B1,SHT-TNOR-SO-ZONE2,237060.449032,127432.246605,237060.449062,125443.577931,25,error,non-critical
ZON-2, B1,SHT-TNOR-SO-ZONE2,238483.700646,125443.577931,237390.449062,125443.577931,25,error,non-critical
ZON-2, T3,SHT-TNOR-SI-ZONE2,248350.0,130544.073987,248350.0,129900.025531,20,error,non-critical
ZON-2, T4,SHT-TNOR-SR-ZONE2,248500.0,130694.073987,248500.0,129900.025531,20,error,non-critical
ZON-2, B1,SHT-TNOR-SO-ZONE2,248200.0,130394.073987,248200.0,129900.025531,20,error,non-critical
ZON-2, T4,SHT-TNOR-SR-ZONE2,241912.932271,130694.073987,244842.128071,130694.073987,25,main,non-critical
ZON-2, T4,SHT-TNOR-SR-ZONE2,244842.128071,130694.073987,248500.0,130694.073987,20,main,non-critical
ZON-2, T3,SHT-TNOR-SI-ZONE2,242062.932271,130544.073987,244992.128071,130544.073987,25,main,non-critical
ZON-2, T3,SHT-TNOR-SI-ZONE2,244992.128071,130544.073987,248350.0,130544.073987,20,main,non-critical
ZON-2, B1,SHT-TNOR-SO-ZONE2,242212.932271,130394.073987,245142.128071,130394.073987,25,main,non-critical
ZON-2, B1,SHT-TNOR-SO-ZONE2,245142.128071,130394.073987,248200.0,130394.073987,20,main,non-critical
ZON-2, T3,SHT-TNOR-SI-ZONE2,246949.154184,124302.780334,246949.154184,125597.735328,25,error,non-critical
ZON-2, T4,SHT-TNOR-SR-ZONE2,247099.154184,124152.780334,247099.154184,125477.735328,25,error,non-critical
ZON-2, B1,SHT-TNOR-SO-ZONE2,246799.154184,124452.780334,246799.154184,125717.735328,25,error,non-critical
ZON-2, B1,SHT-TNOR-SO-ZONE2,246829.154184,125717.735328,247476.991806,125717.735328,25,error,non-critical
ZON-2, T3,SHT-TNOR-SI-ZONE2,246979.154184,125597.735328,247496.453132,125597.735328,25,error,non-critical
ZON-2, B1,SHT-TNOR-SO-ZONE2,247476.991806,125367.376441,247476.991806,125717.735328,20,error,non-critical
ZON-2, T3,SHT-TNOR-SI-ZONE2,235369.335829,124302.780334,242062.932271,124302.780334,25,main,non-critical
ZON-2, T3,SHT-TNOR-SI-ZONE2,242062.932271,124302.780334,244178.337579,124302.780334,32,main,non-critical
ZON-2, T3,SHT-TNOR-SI-ZONE2,244178.337579,124302.780334,246949.154184,124302.780334,25,main,non-critical
ZON-2, B1,SHT-TNOR-SO-ZONE2,235519.335829,124452.780334,242212.932271,124452.780334,25,main,non-critical
ZON-2, B1,SHT-TNOR-SO-ZONE2,242212.932271,124452.780334,244328.337579,124452.780334,40,main,non-critical
ZON-2, B1,SHT-TNOR-SO-ZONE2,244328.337579,124452.780334,246799.154184,124452.780334,25,main,non-critical
ZON-2, T4,SHT-TNOR-SR-ZONE2,235219.335829,124152.780334,241912.932271,124152.780334,25,main,non-critical
ZON-2, T4,SHT-TNOR-SR-ZONE2,241912.932271,124152.780334,244025.0,124152.780334,25,main,non-critical
ZON-2, T4,SHT-TNOR-SR-ZONE2,244025.0,124152.780334,247099.154184,124152.780334,25,main,non-critical
ZON-2, T3,SHT-TNOR-SI-ZONE2,244978.37444,125436.610969,244978.37444,127932.246605,20,error,non-critical
ZON-2, T4,SHT-TNOR-SR-ZONE2,245128.37444,125436.610969,245128.37444,128082.246605,20,error,non-critical
ZON-2, B1,SHT-TNOR-SO-ZONE2,244828.37444,125436.610969,244828.37444,127782.246605,25,error,non-critical
ZON-2, B1,SHT-TNOR-SO-ZONE2,244798.37444,125436.610969,244372.873012,125436.610969,20,error,non-critical
ZON-2, T4,SHT-TNOR-SR-ZONE2,241912.932271,128082.246605,243857.143592,128082.246605,25,main,non-critical
ZON-2, T4,SHT-TNOR-SR-ZONE2,243857.143592,128082.246605,245128.37444,128082.246605,25,main,non-critical
ZON-2, T3,SHT-TNOR-SI-ZONE2,242062.932271,127932.246605,243707.143592,127932.246605,25,main,non-critical
ZON-2, T3,SHT-TNOR-SI-ZONE2,243707.143592,127932.246605,244978.37444,127932.246605,25,main,non-critical
ZON-2, B1,SHT-TNOR-SO-ZONE2,242212.932271,127782.246605,243557.143592,127782.246605,32,main,non-critical
ZON-2, B1,SHT-TNOR-SO-ZONE2,243557.143592,127782.246605,244828.37444,127782.246605,25,main,non-critical
ZON-2, T3,SHT-TNOR-SI-ZONE2,235418.614238,110894.954993,235418.614238,109599.999998,25,error,non-critical
ZON-2, T4,SHT-TNOR-SR-ZONE2,235268.614238,111044.954993,235268.614238,109719.999998,25,error,non-critical
ZON-2, B1,SHT-TNOR-SO-ZONE2,235568.614238,110744.954993,235568.614238,109479.999998,25,error,non-critical
ZON-2, B1,SHT-TNOR-SO-ZONE2,235538.614238,109479.999998,234706.628583,109479.999998,25,error,non-critical
ZON-2, T3,SHT-TNOR-SI-ZONE2,235388.614238,109599.999998,234856.628583,109599.999998,25,error,non-critical
