ZONE,SystemType,SystemName,StartX,StartY,EndX,EndY,PSize,Position,Critical
ZON-2, T3,SHT-TNOR-SI-,278817.900784,68993.766042,278817.900784,67180.890966,25,error,non-critical
ZON-2, T4,SHT-TNOR-SR-,278667.900784,68993.766042,278667.900784,67330.890966,25,error,non-critical
ZON-2, B1,SHT-TNOR-SO-,278967.900784,68993.766042,278967.900784,67030.890966,25,error,non-critical
ZON-2, B1,SHT-TNOR-SO-,279985.714857,67060.890966,279985.714857,68277.680089,32,error,non-critical
ZON-2, B1,SHT-TNOR-SO-,279985.714857,66583.351328,279985.714857,67000.890966,20,error,non-critical
ZON-2, T3,SHT-TNOR-SI-,280105.714857,67210.890963,280105.714857,68397.680089,32,error,non-critical
ZON-2, T3,SHT-TNOR-SI-,280105.714857,66703.351328,280105.714857,67150.890969,20,error,non-critical
ZON-2, T4,SHT-TNOR-SR-,280225.714857,67360.890966,280225.714857,68397.680089,25,error,non-critical
ZON-2, T4,SHT-TNOR-SR-,280225.714857,66703.351328,280225.714857,67300.890966,20,error,non-critical
ZON-2, T3,SHT-TNOR-SI-,260930.129595,70018.114964,261720.067218,70018.114964,20,main,non-critical
ZON-2, T3,SHT-TNOR-SI-,259516.312749,70018.114964,260930.129595,70018.114964,32,branch,critical
ZON-2, T4,SHT-TNOR-SR-,260810.129595,70168.114964,261720.067218,70168.114964,20,main,non-critical
ZON-2, T4,SHT-TNOR-SR-,259666.312749,70168.114964,260810.129595,70168.114964,25,branch,critical
ZON-2, B1,SHT-TNOR-SO-,261050.129595,69868.114964,261720.067218,69868.114964,40,main,non-critical
ZON-2, B1,SHT-TNOR-SO-,259366.312749,69868.114964,261050.129595,69868.114964,40,branch,critical
ZON-2, T3,SHT-TNOR-SI-,259516.312749,67624.071963,260447.936301,67624.071963,25,main,critical
ZON-2, T3,SHT-TNOR-SI-,260447.936301,67624.071963,261727.836068,67624.071963,20,main,non-critical
ZON-2, T4,SHT-TNOR-SR-,259666.312749,67774.071963,260319.842247,67774.071963,25,main,critical
ZON-2, T4,SHT-TNOR-SR-,260319.842247,67774.071963,261727.836068,67774.071963,20,main,non-critical
ZON-2, B1,SHT-TNOR-SO-,261180.664473,67474.071963,261727.836068,67474.071963,32,error,non-critical
ZON-2, B1,SHT-TNOR-SO-,259366.312749,67474.071963,260577.936301,67474.071963,40,main,critical
ZON-2, B1,SHT-TNOR-SO-,260577.936301,67474.071963,261180.664473,67474.071963,40,main,non-critical
ZON-2, T4,SHT-TNOR-SR-,260810.129595,71121.44457,261238.068253,71121.44457,25,error,non-critical
ZON-2, T3,SHT-TNOR-SI-,260930.129595,70018.114964,260930.129595,70971.44457,20,branch,non-critical
ZON-2, T4,SHT-TNOR-SR-,260810.129595,70138.114964,260810.129595,71121.44457,20,branch,non-critical
ZON-2, B1,SHT-TNOR-SO-,261050.129595,69868.114964,261050.129595,70821.44457,20,branch,non-critical
ZON-2, T3,SHT-TNOR-SI-,259516.312749,67624.071963,259516.312749,70018.114964,25,branch,critical
ZON-2, T3,SHT-TNOR-SI-,259516.312749,70018.114964,259516.312749,71222.912136,40,main,critical
ZON-2, T3,SHT-TNOR-SI-,259516.312749,71222.912136,259516.312749,73968.555649,25,main,critical
ZON-2, T3,SHT-TNOR-SI-,259516.312749,73968.555649,259516.312749,78619.475972,20,main,critical
ZON-2, T4,SHT-TNOR-SR-,259666.312749,67774.071963,259666.312749,70168.114964,25,branch,critical
ZON-2, T4,SHT-TNOR-SR-,259666.312749,70168.114964,259666.312749,71072.912136,32,main,critical
ZON-2, T4,SHT-TNOR-SR-,259666.312749,71072.912136,259666.312749,74118.555649,25,main,critical
ZON-2, T4,SHT-TNOR-SR-,259666.312749,74118.555649,259666.312749,78769.475972,20,main,critical
ZON-2, B1,SHT-TNOR-SO-,259366.312749,67474.071963,259366.312749,69868.114964,40,branch,critical
ZON-2, B1,SHT-TNOR-SO-,259366.312749,69868.114964,259366.312749,71372.912136,50,main,critical
ZON-2, B1,SHT-TNOR-SO-,259366.312749,71372.912136,259366.312749,73818.555649,32,main,critical
ZON-2, B1,SHT-TNOR-SO-,259366.312749,73818.555649,259366.312749,78469.475972,25,main,critical
ZON-2, T3,SHT-TNOR-SI-,231052.223406,65649.358793,231052.223406,68800.000008,25,error,non-critical
ZON-2, T4,SHT-TNOR-SR-,231202.223406,65649.358793,231202.223406,68900.000008,25,error,non-critical
ZON-2, B1,SHT-TNOR-SO-,230902.223406,65649.358793,230902.223406,66923.405806,20,main,non-critical
ZON-2, B1,SHT-TNOR-SO-,230902.223406,66923.405806,230902.223406,68700.000008,40,main,non-critical
ZON-2, B1,SHT-TNOR-SO-,277407.218074,77399.907876,277407.218074,77857.037039,32,error,non-critical
ZON-2, B1,SHT-TNOR-SO-,277312.417634,67030.890966,277312.417634,69357.500168,40,branch,critical
ZON-2, T3,SHT-TNOR-SI-,277162.417634,67180.890966,277162.417634,69507.500168,40,branch,critical
ZON-2, T4,SHT-TNOR-SR-,277012.417634,67330.890966,277012.417634,69657.500168,32,branch,critical
ZON-2, B1,SHT-TNOR-SO-,277810.491882,68909.773047,277810.491882,69357.500168,32,error,non-critical
ZON-2, T3,SHT-TNOR-SI-,277930.491882,68909.773047,277930.491882,69507.500168,25,error,non-critical
ZON-2, T4,SHT-TNOR-SR-,278050.491882,68908.893054,278050.491882,69657.500168,25,error,non-critical
ZON-2, T3,SHT-TNOR-SI-,276399.986406,76568.002005,278900.931419,76568.002005,20,error,critical
ZON-2, B1,SHT-TNOR-SO-,276520.0,76418.002005,279050.931419,76418.002005,25,error,critical
ZON-2, T4,SHT-TNOR-SR-,276280.0,76718.002005,278750.931419,76718.002005,20,error,critical
ZON-2, T4,SHT-TNOR-SR-,276280.0,75590.867132,276280.0,76688.002005,20,error,non-critical
ZON-2, T3,SHT-TNOR-SI-,276400.0,75590.867132,276400.0,76538.002009,20,error,non-critical
ZON-2, B1,SHT-TNOR-SO-,276520.0,75710.867132,276520.0,76388.002005,20,error,non-critical
ZON-2, T3,SHT-TNOR-SI-,259516.312749,71222.912136,261325.0,71222.912136,40,branch,critical
ZON-2, B1,SHT-TNOR-SO-,277407.218074,77399.907876,279050.931419,77399.907876,32,branch,critical
ZON-2, T3,SHT-TNOR-SI-,277557.218074,77549.907876,278900.931419,77549.907876,25,branch,critical
ZON-2, T4,SHT-TNOR-SR-,277707.218074,77699.907876,278750.931419,77699.907876,25,branch,critical
ZON-2, T4,SHT-TNOR-SR-,230160.051585,68900.000008,231202.223406,68900.000008,25,error,non-critical
ZON-2, T3,SHT-TNOR-SI-,229980.051585,68800.000008,231052.223406,68800.000008,25,error,non-critical
ZON-2, B1,SHT-TNOR-SO-,229830.051585,68700.000008,230902.223406,68700.000008,32,error,non-critical
ZON-2, B1,SHT-TNOR-SO-,229582.964514,66923.405806,230902.223406,66923.405806,20,branch,non-critical
ZON-2, T3,SHT-TNOR-SI-,225349.215468,77957.373401,225349.215468,78373.502188,25,error,non-critical
ZON-2, T4,SHT-TNOR-SR-,225499.215468,77957.373401,225499.215468,78523.502188,25,error,non-critical
ZON-5, T3,SHT-TNOR-SI-,220482.209491,78373.502188,221796.676615,78373.502188,20,main,non-critical
ZON-5, T3,SHT-TNOR-SI-,221796.676615,78373.502188,222763.687251,78373.502188,25,main,critical
ZON-5, T3,SHT-TNOR-SI-,222763.687251,78373.502188,225349.215468,78373.502188,20,main,critical
ZON-5, T4,SHT-TNOR-SR-,220382.209491,78523.502188,221926.676615,78523.502188,20,main,non-critical
ZON-5, T4,SHT-TNOR-SR-,221926.676615,78523.502188,222613.687251,78523.502188,25,main,critical
ZON-5, T4,SHT-TNOR-SR-,222613.687251,78523.502188,225499.215468,78523.502188,20,main,critical
ZON-5, B1,SHT-TNOR-SO-,220582.209491,78223.502188,221666.676615,78223.502188,40,main,non-critical
ZON-5, B1,SHT-TNOR-SO-,221666.676615,78223.502188,222913.687251,78223.502188,40,main,critical
ZON-5, B1,SHT-TNOR-SO-,222913.687251,78223.502188,225199.215468,78223.502188,20,main,critical
ZON-2, T3,SHT-TNOR-SI-,260447.936301,67624.071963,260447.936301,65670.945869,20,branch,non-critical
ZON-2, T4,SHT-TNOR-SR-,260319.842247,67774.071963,260317.936338,65671.027433,20,branch,non-critical
ZON-2, B1,SHT-TNOR-SO-,260577.936301,67474.071963,260577.936301,65670.945869,20,branch,non-critical
ZON-2, T3,SHT-TNOR-SI-,234873.911754,80075.081564,234873.911754,79532.29543,25,branch,non-critical
ZON-2, B1,SHT-TNOR-SO-,234723.911754,80175.081564,234723.911754,79382.29543,32,main,non-critical
ZON-2, T3,SHT-TNOR-SI-,248588.807268,87827.82626,249034.377841,87827.82626,25,error,non-critical
ZON-2, B1,SHT-TNOR-SO-,248588.807268,87977.82626,249184.377841,87977.82626,32,error,non-critical
ZON-2, T3,SHT-TNOR-SI-,249034.377841,83710.806941,249034.377841,84842.236224,20,main,non-critical
ZON-2, T3,SHT-TNOR-SI-,249034.377841,84842.236224,249034.377841,87827.82626,20,main,non-critical
ZON-2, T4,SHT-TNOR-SR-,248884.377841,83560.806941,248884.377841,84992.236224,20,main,non-critical
ZON-2, T4,SHT-TNOR-SR-,248884.377841,84992.236224,248884.377841,87677.82626,20,main,non-critical
ZON-2, B1,SHT-TNOR-SO-,249184.377841,83860.806941,249184.377841,84692.236224,20,main,non-critical
ZON-2, B1,SHT-TNOR-SO-,249184.377841,84692.236224,249184.377841,87977.82626,20,main,non-critical
ZON-2, T3,SHT-TNOR-SI-,234015.24348,78476.110968,234873.911754,78476.110968,25,error,non-critical
ZON-2, T4,SHT-TNOR-SR-,234015.24348,78326.110968,235023.911754,78326.110968,25,error,non-critical
ZON-2, B1,SHT-TNOR-SO-,234015.24348,78626.110968,234723.911754,78626.110968,32,error,non-critical
ZON-2, T3,SHT-TNOR-SI-,234873.911754,78476.110968,234873.911754,79532.29543,25,main,non-critical
ZON-2, T4,SHT-TNOR-SR-,235023.911754,78326.110968,235023.911754,79682.29543,25,error,non-critical
ZON-2, B1,SHT-TNOR-SO-,234723.911754,78626.110968,234723.911754,79382.29543,25,branch,non-critical
ZON-5, T3,SHT-TNOR-SI-,220530.982782,75542.854129,221319.870405,75542.854129,20,main,non-critical
ZON-5, T3,SHT-TNOR-SI-,221319.870405,75542.854129,222763.687251,75542.854129,32,branch,critical
ZON-5, T4,SHT-TNOR-SR-,220530.982782,75392.854129,221439.870405,75392.854129,20,main,non-critical
ZON-5, T4,SHT-TNOR-SR-,221439.870405,75392.854129,222613.687251,75392.854129,25,branch,critical
ZON-5, B1,SHT-TNOR-SO-,220530.982782,75692.854129,221199.870405,75692.854129,20,main,non-critical
ZON-5, B1,SHT-TNOR-SO-,221199.870405,75692.854129,222913.687251,75692.854129,32,branch,critical
ZON-5, T4,SHT-TNOR-SR-,221011.931747,74493.55543,221439.870405,74493.55543,25,error,non-critical
ZON-5, T3,SHT-TNOR-SI-,221319.870405,74643.55543,221319.870405,75542.854129,20,branch,non-critical
ZON-5, T4,SHT-TNOR-SR-,221439.870405,74493.55543,221439.870405,75392.854129,20,branch,non-critical
ZON-5, B1,SHT-TNOR-SO-,221199.870405,74793.55543,221199.870405,75692.854129,20,branch,non-critical
ZON-5, T3,SHT-TNOR-SI-,222763.687251,71813.984232,222763.687251,74377.087864,20,main,critical
ZON-5, T3,SHT-TNOR-SI-,222763.687251,74377.087864,222763.687251,75542.854129,40,main,critical
ZON-5, T3,SHT-TNOR-SI-,222763.687251,75542.854129,222763.687251,78373.502188,25,branch,critical
ZON-5, T4,SHT-TNOR-SR-,222613.687251,71663.984232,222613.687251,74527.087864,20,main,critical
ZON-5, T4,SHT-TNOR-SR-,222613.687251,74527.087864,222613.687251,75392.854129,32,main,critical
ZON-5, T4,SHT-TNOR-SR-,222613.687251,75392.854129,222613.687251,78523.502188,25,branch,critical
ZON-5, B1,SHT-TNOR-SO-,222913.687251,71963.984232,222913.687251,74227.087864,20,main,critical
ZON-5, B1,SHT-TNOR-SO-,222913.687251,74227.087864,222913.687251,75692.854129,50,main,critical
ZON-5, B1,SHT-TNOR-SO-,222913.687251,75692.854129,222913.687251,78223.502188,40,branch,critical
ZON-5, B1,SHT-TNOR-SO-,204842.781926,67742.962961,204842.781926,68140.092124,32,error,non-critical
ZON-5, T3,SHT-TNOR-SI-,220925.0,74377.087864,222763.687251,74377.087864,40,branch,critical
ZON-5, T4,SHT-TNOR-SR-,221208.04107,74527.087864,222613.687251,74527.087864,32,branch,critical
ZON-5, T3,SHT-TNOR-SI-,221796.676615,79950.860217,221796.676615,78373.502188,20,branch,non-critical
ZON-5, T4,SHT-TNOR-SR-,221926.676615,79950.860217,221926.676615,78523.502188,20,branch,non-critical
ZON-5, B1,SHT-TNOR-SO-,221666.676615,79950.860217,221666.676615,78223.502188,20,branch,non-critical
ZON-5, B1,SHT-TNOR-SO-,192874.793039,66417.037646,192874.793039,69180.350526,20,error,non-critical
ZON-5, T3,SHT-TNOR-SI-,193024.793039,66297.037646,193024.793039,69030.350526,20,error,non-critical
ZON-5, T4,SHT-TNOR-SR-,193174.793039,66177.037646,193174.793039,68880.350526,20,error,non-critical
ZON-2, B1,SHT-TNOR-SO-,233253.388982,35174.068581,236465.092124,35174.068581,25,main,critical
ZON-2, B1,SHT-TNOR-SO-,236849.410426,35174.068581,237822.577676,35174.068581,25,branch,critical
ZON-2, T3,SHT-TNOR-SI-,233103.388982,35024.068581,236345.092124,35024.068581,25,main,critical
ZON-2, T3,SHT-TNOR-SI-,236345.092124,35024.068581,236999.410426,35024.068581,32,main,critical
ZON-2, T3,SHT-TNOR-SI-,236999.410426,35024.068581,237942.577676,35024.068581,25,main,critical
ZON-2, T4,SHT-TNOR-SR-,232953.388982,34874.068581,236225.092124,34874.068581,25,main,critical
ZON-2, T4,SHT-TNOR-SR-,236225.092124,34874.068581,238062.577676,34874.068581,25,main,critical
ZON-2, T3,SHT-TNOR-SI-,243997.145871,52131.046737,243997.145871,52994.870405,20,main,non-critical
ZON-2, T3,SHT-TNOR-SI-,243997.145871,52994.870405,243997.145871,54438.687251,32,branch,critical
ZON-2, T4,SHT-TNOR-SR-,244147.145871,52131.046737,244147.145871,52874.870405,20,main,non-critical
ZON-2, T4,SHT-TNOR-SR-,244147.145871,52874.870405,244147.145871,54288.687251,25,branch,critical
ZON-2, B1,SHT-TNOR-SO-,243847.145871,52131.046737,243847.145871,53114.870405,20,main,non-critical
ZON-2, B1,SHT-TNOR-SO-,243847.145871,53114.870405,243847.145871,54588.687251,32,branch,critical
ZON-2, T3,SHT-TNOR-SI-,246438.831277,52131.046737,246438.831277,53478.074984,20,main,non-critical
ZON-2, T3,SHT-TNOR-SI-,246438.831277,53478.074984,246438.831277,57484.949936,25,main,critical
ZON-2, T4,SHT-TNOR-SR-,246588.831277,52131.046737,246588.831277,53608.074984,20,main,non-critical
ZON-2, T4,SHT-TNOR-SR-,246588.831277,53608.074984,246588.831277,57634.949936,25,main,critical
ZON-2, B1,SHT-TNOR-SO-,246288.831277,52131.046737,246288.831277,53348.074984,20,main,non-critical
ZON-2, B1,SHT-TNOR-SO-,246288.831277,53348.074984,246288.831277,57334.949936,20,main,critical
ZON-2, B1,SHT-TNOR-SO-,242972.154145,52686.931747,242972.154145,53114.870405,32,error,non-critical
ZON-2, T3,SHT-TNOR-SI-,243092.154145,52994.870405,243997.145871,52994.870405,0,branch,non-critical
ZON-2, B1,SHT-TNOR-SO-,242972.154145,53114.870405,243847.145871,53114.870405,0,branch,non-critical
ZON-2, T4,SHT-TNOR-SR-,243212.154145,52874.870405,244147.145871,52874.870405,0,branch,non-critical
ZON-2, T3,SHT-TNOR-SI-,240125.859251,54438.687251,242702.087864,54438.687251,25,main,critical
ZON-2, T3,SHT-TNOR-SI-,242702.087864,54438.687251,243997.145871,54438.687251,40,main,critical
ZON-2, T3,SHT-TNOR-SI-,243997.145871,54438.687251,246438.831277,54438.687251,25,main,critical
ZON-2, T4,SHT-TNOR-SR-,239975.859251,54288.687251,242852.087864,54288.687251,25,main,critical
ZON-2, T4,SHT-TNOR-SR-,242852.087864,54288.687251,244147.145871,54288.687251,32,main,critical
ZON-2, T4,SHT-TNOR-SR-,244147.145871,54288.687251,246588.831277,54288.687251,25,main,critical
ZON-2, B1,SHT-TNOR-SO-,240275.859251,54588.687251,242552.087864,54588.687251,25,main,critical
ZON-2, B1,SHT-TNOR-SO-,242552.087864,54588.687251,243847.145871,54588.687251,50,main,critical
ZON-2, B1,SHT-TNOR-SO-,243847.145871,54588.687251,246288.831277,54588.687251,40,main,critical
ZON-2, B1,SHT-TNOR-SO-,236067.962961,36517.781926,236465.092124,36517.781926,32,error,non-critical
ZON-2, T3,SHT-TNOR-SI-,237942.577676,35024.068581,237942.577676,37497.371586,25,error,critical
ZON-2, T4,SHT-TNOR-SR-,238062.577676,34874.068581,238062.577676,37387.371586,25,error,critical
ZON-2, B1,SHT-TNOR-SO-,237822.577676,35174.068581,237822.577676,37607.371586,32,error,critical
ZON-2, B1,SHT-TNOR-SO-,237852.577676,37607.371586,238895.052273,37607.371586,25,error,non-critical
ZON-2, T3,SHT-TNOR-SI-,242702.087864,52600.0,242702.087864,54438.687251,40,branch,critical
ZON-2, T4,SHT-TNOR-SR-,242852.087864,52883.04107,242852.087864,54288.687251,32,branch,critical
ZON-2, B1,SHT-TNOR-SO-,236465.092124,35174.068581,236465.092124,36517.781926,40,main,critical
ZON-2, T3,SHT-TNOR-SI-,236345.092124,35024.068581,236345.092124,36367.781926,32,branch,critical
ZON-2, T4,SHT-TNOR-SR-,236225.092124,34874.068581,236225.092124,36217.781926,25,branch,critical
ZON-2, T3,SHT-TNOR-SI-,244366.244494,83409.885165,246304.396299,83409.885165,25,branch,non-critical
ZON-2, T4,SHT-TNOR-SR-,244216.244494,83559.885165,246424.396299,83559.885165,25,branch,non-critical
ZON-2, B1,SHT-TNOR-SO-,244516.244494,83259.885165,246184.396299,83259.885165,25,branch,non-critical
ZON-2, T3,SHT-TNOR-SI-,257236.845308,65151.513186,257608.936185,65151.513186,25,error,non-critical
ZON-2, T4,SHT-TNOR-SR-,257086.845308,65301.513186,257608.936185,65301.513186,25,error,non-critical
ZON-2, T3,SHT-TNOR-SI-,257236.845308,67624.071963,259516.312749,67624.071963,20,main,critical
ZON-2, B1,SHT-TNOR-SO-,257386.845308,67474.071963,259366.312749,67474.071963,20,main,critical
ZON-2, T4,SHT-TNOR-SR-,257086.845308,67774.071963,259666.312749,67774.071963,20,main,critical
ZON-2, T3,SHT-TNOR-SI-,244022.926946,62581.221486,244022.926946,64447.002802,25,error,non-critical
ZON-2, T4,SHT-TNOR-SR-,243872.926946,62461.221486,243872.926946,64297.002802,25,error,non-critical
ZON-2, B1,SHT-TNOR-SO-,244172.926946,62701.221486,244172.926946,64597.002802,25,error,non-critical
ZON-2, T3,SHT-TNOR-SI-,222763.687251,71813.984232,226550.840004,71813.984232,20,error,critical
ZON-2, B1,SHT-TNOR-SO-,222913.687251,71963.984232,226670.840004,71963.984232,20,error,critical
ZON-2, T4,SHT-TNOR-SR-,222613.687251,71663.984232,226430.840004,71663.984232,20,error,critical
ZON-2, T3,SHT-TNOR-SI-,255689.543842,73968.555649,259516.312749,73968.555649,20,branch,critical
ZON-2, B1,SHT-TNOR-SO-,255539.543842,73818.555649,259366.312749,73818.555649,20,branch,critical
ZON-2, T4,SHT-TNOR-SR-,255839.543842,74118.555649,259666.312749,74118.555649,20,branch,critical
ZON-2, T3,SHT-TNOR-SI-,255689.543842,73968.555649,255689.543842,74415.481581,25,error,critical
ZON-2, B1,SHT-TNOR-SO-,255539.543842,73818.555649,255539.543842,74265.481581,32,error,critical
ZON-2, T3,SHT-TNOR-SI-,255304.863584,74415.495175,255659.543842,74415.495175,25,error,non-critical
ZON-2, T3,SHT-TNOR-SI-,239572.922071,58478.609918,240125.859251,58478.609918,25,error,critical
ZON-2, T4,SHT-TNOR-SR-,239572.922071,58328.609918,239975.859251,58328.609918,25,error,critical
ZON-2, B1,SHT-TNOR-SO-,239572.922071,58628.609918,240275.859251,58628.609918,32,error,critical
ZON-2, T3,SHT-TNOR-SI-,240125.859251,54438.687251,240125.859251,59581.660295,20,error,critical
ZON-2, T4,SHT-TNOR-SR-,239975.859251,54288.687251,239975.859251,59431.660295,20,error,critical
ZON-2, B1,SHT-TNOR-SO-,240275.859251,54588.687251,240275.859251,59731.660295,20,error,critical
ZON-2, T3,SHT-TNOR-SI-,226550.840004,71187.842521,226550.840004,71813.984232,25,error,critical
ZON-2, B1,SHT-TNOR-SO-,226670.840004,71287.842521,226670.840004,71963.984232,32,error,critical
ZON-2, T4,SHT-TNOR-SR-,226430.840004,71187.842521,226430.840004,71663.984232,25,error,critical
ZON-2, T3,SHT-TNOR-SI-,226580.840004,71187.828927,226935.520262,71187.828927,25,error,non-critical
ZON-2, B1,SHT-TNOR-SO-,243575.948776,82597.608988,244516.244494,82597.608988,32,error,non-critical
ZON-2, T3,SHT-TNOR-SI-,243575.948776,82747.608988,244366.244494,82747.608988,25,error,non-critical
ZON-2, T4,SHT-TNOR-SR-,243567.948776,82897.608988,244216.244494,82897.608988,25,error,non-critical
ZON-2, T3,SHT-TNOR-SI-,244366.244494,84842.236224,249034.377841,84842.236224,25,branch,non-critical
ZON-2, T4,SHT-TNOR-SR-,244216.244494,84992.236224,248884.377841,84992.236224,25,branch,non-critical
ZON-2, B1,SHT-TNOR-SO-,244516.244494,84692.236224,249184.377841,84692.236224,25,branch,non-critical
ZON-2, T3,SHT-TNOR-SI-,244366.244494,82747.608988,244366.244494,83409.885165,25,main,non-critical
ZON-2, T3,SHT-TNOR-SI-,244366.244494,83409.885165,244366.244494,84842.236224,25,main,non-critical
ZON-2, T4,SHT-TNOR-SR-,244216.244494,82897.608988,244216.244494,83559.885165,25,main,non-critical
ZON-2, T4,SHT-TNOR-SR-,244216.244494,83559.885165,244216.244494,84992.236224,25,main,non-critical
ZON-2, B1,SHT-TNOR-SO-,244516.244494,82597.608988,244516.244494,83259.885165,25,main,non-critical
ZON-2, B1,SHT-TNOR-SO-,244516.244494,83259.885165,244516.244494,84692.236224,25,main,non-critical
ZON-2, B1,SHT-TNOR-SO-,243426.044521,64597.002802,244172.926946,64597.002802,32,error,non-critical
ZON-2, T3,SHT-TNOR-SI-,243426.044521,64447.002802,244022.926946,64447.002802,25,error,non-critical
ZON-2, T4,SHT-TNOR-SR-,243418.044521,64297.002802,243872.926946,64297.002802,25,error,non-critical
ZON-2, T3,SHT-TNOR-SI-,255464.018076,78619.475972,259516.312749,78619.475972,20,error,critical
ZON-2, B1,SHT-TNOR-SO-,255314.018076,78469.475972,259366.312749,78469.475972,25,error,critical
ZON-2, T4,SHT-TNOR-SR-,255614.018076,78769.475972,259666.312749,78769.475972,20,error,critical
ZON-2, T3,SHT-TNOR-SI-,255464.018076,78619.475972,255464.018076,79123.982116,25,error,non-critical
ZON-2, B1,SHT-TNOR-SO-,255314.018076,78469.475972,255314.018076,79123.99571,32,error,non-critical
ZON-2, T4,SHT-TNOR-SR-,255614.018076,78769.475972,255614.018076,79124.011795,25,error,non-critical
ZON-2, B1,SHT-TNOR-SO-,255314.018076,83032.984574,254903.383687,83032.984574,32,error,non-critical
ZON-2, T4,SHT-TNOR-SR-,281629.643801,76325.787354,285299.995567,76325.787354,20,main,non-critical
ZON-2, T4,SHT-TNOR-SR-,285299.995567,76325.787354,286301.836633,76325.787354,20,main,non-critical
