ZONE,SystemType,SystemName,StartX,StartY,EndX,EndY,PSize,Position,Critical
ZON-3, B1,SHT-TNOR-SO-ZONE2,118005.0,42375.0,118005.0,43668.426659,75,branch,non-critical
ZON-3, T3,SHT-TNOR-SI-ZONE2,118155.0,42525.0,118155.0,43892.876659,63,branch,non-critical
ZON-3, T4,SHT-TNOR-SR-ZONE2,118305.0,42675.0,118305.0,44072.876659,50,branch,non-critical
ZON-3, T3,SHT-TNOR-SI-ZONE2,104651.650445,42525.0,104651.650445,48172.41077,20,error,non-critical
ZON-3, T4,SHT-TNOR-SR-ZONE2,104501.650445,42675.0,104501.650445,48172.41077,20,error,non-critical
ZON-3, B1,SHT-TNOR-SO-ZONE2,104801.650445,42375.0,104801.650445,48172.41077,50,error,non-critical
ZON-3, T3,SHT-TNOR-SI-ZONE2,103107.967131,44019.379335,103107.967131,44818.50633,0,error,non-critical
ZON-3, T4,SHT-TNOR-SR-ZONE2,102957.967131,43869.379335,102957.967131,44818.50633,0,error,non-critical
ZON-3, B1,SHT-TNOR-SO-ZONE2,103257.967131,44169.379335,103257.967131,44818.50633,0,branch,non-critical
ZON-3, B1,SHT-TNOR-SO-ZONE2,101530.99378,44169.379335,101530.99378,44589.836423,50,error,non-critical
ZON-3, T3,SHT-TNOR-SI-ZONE2,103107.967131,44019.379335,104651.650445,44019.379335,20,error,non-critical
ZON-3, T4,SHT-TNOR-SR-ZONE2,102957.967131,43869.379335,104501.650445,43869.379335,20,error,non-critical
ZON-3, B1,SHT-TNOR-SO-ZONE2,103257.967131,44169.379335,104801.650445,44169.379335,40,main,non-critical
ZON-3, B1,SHT-TNOR-SO-ZONE2,101530.99378,44169.379335,103257.967131,44169.379335,20,main,non-critical
ZON-3, B1,SHT-TNOR-SO-ZONE2,102223.159011,45121.484829,102223.159011,45855.620665,50,error,non-critical
ZON-3, T3,SHT-TNOR-SI-ZONE2,103242.032849,45705.620665,104651.650445,45705.620665,20,error,non-critical
ZON-3, T4,SHT-TNOR-SR-ZONE2,103392.032849,45555.620665,104501.650445,45555.620665,20,error,non-critical
ZON-3, B1,SHT-TNOR-SO-ZONE2,102223.159011,45855.620665,103092.032849,45855.620665,20,main,non-critical
ZON-3, B1,SHT-TNOR-SO-ZONE2,103092.032849,45855.620665,104801.650445,45855.620665,40,main,non-critical
ZON-3, T3,SHT-TNOR-SI-ZONE2,104651.650445,45066.42296,108326.036427,45066.42296,20,error,non-critical
ZON-3, T4,SHT-TNOR-SR-ZONE2,104501.650445,45216.42296,108326.036427,45216.42296,20,error,non-critical
ZON-3, B1,SHT-TNOR-SO-ZONE2,104801.650445,44916.42296,108326.036427,44916.42296,40,error,non-critical
ZON-3, T3,SHT-TNOR-SI-ZONE2,126531.166026,44922.365924,126139.53775,44922.365924,40,error,non-critical
ZON-3, T4,SHT-TNOR-SR-ZONE2,126531.166026,45072.365924,125989.53775,45072.365924,32,error,non-critical
ZON-3, B1,SHT-TNOR-SO-ZONE2,128702.017701,3664.772977,128702.017701,4056.476259,50,error,non-critical
ZON-3, T3,SHT-TNOR-SI-ZONE2,128093.233437,3936.609623,128093.233437,4581.574918,40,error,non-critical
ZON-3, T4,SHT-TNOR-SR-ZONE2,128243.233437,3816.609623,128243.233437,4431.574918,32,error,non-critical
ZON-3, B1,SHT-TNOR-SO-ZONE2,127943.233437,4056.609623,127943.233437,4731.574918,50,error,non-critical
ZON-3, T4,SHT-TNOR-SR-ZONE2,128243.233437,4431.574918,131175.0,4431.574918,25,error,non-critical
ZON-3, T3,SHT-TNOR-SI-ZONE2,128093.233437,4581.574918,131025.0,4581.574918,25,branch,non-critical
ZON-3, B1,SHT-TNOR-SO-ZONE2,127943.233437,4731.574918,130875.0,4731.574918,25,branch,non-critical
ZON-3, T3,SHT-TNOR-SI-ZONE2,128547.117426,11457.139959,128547.117426,12029.346177,40,error,non-critical
ZON-3, T4,SHT-TNOR-SR-ZONE2,128397.117426,11307.139959,128397.117426,12029.346177,32,error,non-critical
ZON-3, B1,SHT-TNOR-SO-ZONE2,128697.117426,11607.139959,128697.117426,12029.346177,50,error,non-critical
ZON-3, T4,SHT-TNOR-SR-ZONE2,128397.117426,11307.139959,131175.0,11307.139959,20,error,non-critical
ZON-3, T3,SHT-TNOR-SI-ZONE2,128547.117426,11457.139959,131025.0,11457.139959,20,error,non-critical
ZON-3, B1,SHT-TNOR-SO-ZONE2,128697.117426,11607.139959,130875.0,11607.139959,20,error,non-critical
ZON-3, T3,SHT-TNOR-SI-ZONE2,133342.942477,8538.027929,133342.942477,9641.241631,20,branch,non-critical
ZON-3, T4,SHT-TNOR-SR-ZONE2,133492.942477,8538.027929,133492.942477,9791.241631,20,branch,non-critical
ZON-3, B1,SHT-TNOR-SO-ZONE2,133192.942477,8538.027929,133192.942477,9491.241631,20,branch,non-critical
ZON-3, T4,SHT-TNOR-SR-ZONE2,131175.0,4431.574918,131175.0,9791.241631,25,main,non-critical
ZON-3, T4,SHT-TNOR-SR-ZONE2,131175.0,9791.241631,131175.0,16281.574918,25,main,non-critical
ZON-3, T4,SHT-TNOR-SR-ZONE2,131175.0,16281.574918,131175.0,20925.5584,25,main,non-critical
ZON-3, T4,SHT-TNOR-SR-ZONE2,131175.0,20925.5584,131175.0,22980.034705,32,main,non-critical
ZON-3, T4,SHT-TNOR-SR-ZONE2,131175.0,22980.034705,131175.0,28711.687929,32,main,non-critical
ZON-3, T4,SHT-TNOR-SR-ZONE2,131175.0,28711.687929,131175.0,33397.446827,32,main,non-critical
ZON-3, T4,SHT-TNOR-SR-ZONE2,131175.0,33397.446827,131175.0,39450.0,40,main,non-critical
ZON-3, T4,SHT-TNOR-SR-ZONE2,131175.0,39450.0,131175.0,42675.0,40,main,non-critical
ZON-3, T3,SHT-TNOR-SI-ZONE2,131025.0,3985.51444,131025.0,4581.574918,40,main,non-critical
ZON-3, T3,SHT-TNOR-SI-ZONE2,131025.0,4581.574918,131025.0,9641.241631,25,main,non-critical
ZON-3, T3,SHT-TNOR-SI-ZONE2,131025.0,9641.241631,131025.0,16431.574918,32,main,non-critical
ZON-3, T3,SHT-TNOR-SI-ZONE2,131025.0,16431.574918,131025.0,20775.5584,32,main,non-critical
ZON-3, T3,SHT-TNOR-SI-ZONE2,131025.0,20775.5584,131025.0,23130.034705,40,main,non-critical
ZON-3, T3,SHT-TNOR-SI-ZONE2,131025.0,23130.034705,131025.0,28561.687929,40,main,non-critical
ZON-3, T3,SHT-TNOR-SI-ZONE2,131025.0,28561.687929,131025.0,33247.446827,40,main,non-critical
ZON-3, T3,SHT-TNOR-SI-ZONE2,131025.0,33247.446827,131025.0,39300.0,50,main,non-critical
ZON-3, T3,SHT-TNOR-SI-ZONE2,131025.0,39300.0,131025.0,42525.0,50,main,non-critical
ZON-3, B1,SHT-TNOR-SO-ZONE2,130875.0,3835.51444,130875.0,4731.574918,50,main,non-critical
ZON-3, B1,SHT-TNOR-SO-ZONE2,130875.0,4731.574918,130875.0,9491.241631,25,main,non-critical
ZON-3, B1,SHT-TNOR-SO-ZONE2,130875.0,9491.241631,130875.0,16581.574918,32,main,non-critical
ZON-3, B1,SHT-TNOR-SO-ZONE2,130875.0,16581.574918,130875.0,20625.5584,32,main,non-critical
ZON-3, B1,SHT-TNOR-SO-ZONE2,130875.0,20625.5584,130875.0,23280.034705,50,main,non-critical
ZON-3, B1,SHT-TNOR-SO-ZONE2,130875.0,23280.034705,130875.0,24318.334537,50,main,non-critical
ZON-3, B1,SHT-TNOR-SO-ZONE2,130875.0,24318.334537,130875.0,28411.687929,50,main,non-critical
ZON-3, B1,SHT-TNOR-SO-ZONE2,130875.0,28411.687929,130875.0,33097.446827,50,main,non-critical
ZON-3, B1,SHT-TNOR-SO-ZONE2,130875.0,33097.446827,130875.0,39150.0,63,main,non-critical
ZON-3, B1,SHT-TNOR-SO-ZONE2,130875.0,39150.0,130875.0,42375.0,63,main,non-critical
ZON-3, T3,SHT-TNOR-SI-ZONE2,131025.0,3985.51444,135797.477535,3985.51444,20,error,non-critical
ZON-3, T4,SHT-TNOR-SR-ZONE2,131175.0,4135.51444,135797.477535,4135.51444,20,error,non-critical
ZON-3, B1,SHT-TNOR-SO-ZONE2,130875.0,3835.51444,135797.477535,3835.51444,20,error,non-critical
ZON-3, T3,SHT-TNOR-SI-ZONE2,127543.233437,15786.609623,127543.233437,16431.574918,40,error,non-critical
ZON-3, T4,SHT-TNOR-SR-ZONE2,127693.233437,15786.609623,127693.233437,16281.574918,32,error,non-critical
ZON-3, B1,SHT-TNOR-SO-ZONE2,127393.233437,15786.609623,127393.233437,16581.574918,50,error,non-critical
ZON-3, T4,SHT-TNOR-SR-ZONE2,127693.233437,16281.574918,131175.0,16281.574918,20,branch,non-critical
ZON-3, T3,SHT-TNOR-SI-ZONE2,127543.233437,16431.574918,131025.0,16431.574918,20,branch,non-critical
ZON-3, B1,SHT-TNOR-SO-ZONE2,127393.233437,16581.574918,130875.0,16581.574918,20,branch,non-critical
ZON-3, B1,SHT-TNOR-SO-ZONE2,127393.233437,4056.514466,127913.233437,4056.609623,20,error,non-critical
ZON-3, T3,SHT-TNOR-SI-ZONE2,127543.233437,3936.609623,128063.233437,3936.609623,20,error,non-critical
ZON-3, T4,SHT-TNOR-SR-ZONE2,127543.233437,3816.609623,128213.233437,3816.609623,20,error,non-critical
ZON-3, B1,SHT-TNOR-SO-ZONE2,127973.233437,4056.609623,128702.017701,4056.476259,20,error,non-critical
ZON-3, T3,SHT-TNOR-SI-ZONE2,128123.233437,3936.609623,128552.017701,3936.609623,20,error,non-critical
ZON-3, T3,SHT-TNOR-SI-ZONE2,127501.074781,23775.0,127501.074781,23130.034705,40,error,non-critical
ZON-3, T4,SHT-TNOR-SR-ZONE2,127351.074781,23775.0,127351.074781,22980.034705,32,error,non-critical
ZON-3, B1,SHT-TNOR-SO-ZONE2,127651.074781,23775.0,127651.074781,23280.034705,50,error,non-critical
ZON-3, T4,SHT-TNOR-SR-ZONE2,127351.074781,22980.034705,131175.0,22980.034705,20,branch,non-critical
ZON-3, T3,SHT-TNOR-SI-ZONE2,127501.074781,23130.034705,131025.0,23130.034705,20,branch,non-critical
ZON-3, B1,SHT-TNOR-SO-ZONE2,127651.074781,23280.034705,130875.0,23280.034705,20,branch,non-critical
ZON-3, T3,SHT-TNOR-SI-ZONE2,135101.11941,28561.687929,135101.11941,29206.653224,40,error,non-critical
ZON-3, T4,SHT-TNOR-SR-ZONE2,134951.11941,28711.687929,134951.11941,29206.653224,32,error,non-critical
ZON-3, B1,SHT-TNOR-SO-ZONE2,135251.11941,28411.687929,135251.11941,29206.653224,50,error,non-critical
ZON-3, T4,SHT-TNOR-SR-ZONE2,131175.0,28711.687929,134951.11941,28711.687929,20,branch,non-critical
ZON-3, T3,SHT-TNOR-SI-ZONE2,131025.0,28561.687929,135101.11941,28561.687929,20,branch,non-critical
ZON-3, B1,SHT-TNOR-SO-ZONE2,130875.0,28411.687929,135251.11941,28411.687929,20,branch,non-critical
ZON-3, T3,SHT-TNOR-SI-ZONE2,141197.461728,14976.685333,141197.461728,15621.650628,40,error,non-critical
ZON-3, T4,SHT-TNOR-SR-ZONE2,141047.461728,15126.685333,141047.461728,15621.650628,32,error,non-critical
ZON-3, B1,SHT-TNOR-SO-ZONE2,141347.461728,14826.685333,141347.461728,15621.650628,50,error,non-critical
ZON-3, T4,SHT-TNOR-SR-ZONE2,137575.0,15126.685333,141047.461728,15126.685333,20,error,non-critical
ZON-3, T3,SHT-TNOR-SI-ZONE2,137425.0,14976.685333,141197.461728,14976.685333,20,error,non-critical
ZON-3, B1,SHT-TNOR-SO-ZONE2,137275.0,14826.685333,141347.461728,14826.685333,20,error,non-critical
ZON-3, T3,SHT-TNOR-SI-ZONE2,126390.913111,34357.139959,126390.913111,34879.346177,40,error,non-critical
ZON-3, T4,SHT-TNOR-SR-ZONE2,126240.913111,34207.139959,126240.913111,34879.346177,32,error,non-critical
ZON-3, B1,SHT-TNOR-SO-ZONE2,126540.913111,34507.139959,126540.913111,34879.346177,50,error,non-critical
ZON-3, T4,SHT-TNOR-SR-ZONE2,126240.913111,34207.139959,131175.0,34207.139959,20,error,non-critical
ZON-3, T3,SHT-TNOR-SI-ZONE2,126390.913111,34357.139959,131025.0,34357.139959,20,error,non-critical
ZON-3, B1,SHT-TNOR-SO-ZONE2,126540.913111,34507.139959,130875.0,34507.139959,20,error,non-critical
ZON-3, B1,SHT-TNOR-SO-ZONE2,128595.416427,37954.230195,130875.0,37954.230195,25,error,non-critical
ZON-3, T3,SHT-TNOR-SI-ZONE2,128445.416427,38104.230195,131025.0,38104.230195,25,error,non-critical
ZON-3, T4,SHT-TNOR-SR-ZONE2,128295.416427,38254.230195,131175.0,38254.230195,25,error,non-critical
ZON-3, T3,SHT-TNOR-SI-ZONE2,128445.416427,37528.581521,128445.416427,38104.230195,40,error,non-critical
ZON-3, T4,SHT-TNOR-SR-ZONE2,128295.416427,37648.581521,128295.416427,38254.230195,32,error,non-critical
ZON-3, B1,SHT-TNOR-SO-ZONE2,128595.416427,37408.581521,128595.416427,37954.230195,50,error,non-critical
ZON-3, B1,SHT-TNOR-SO-ZONE2,127585.755185,37408.581521,128565.416427,37408.581521,25,error,non-critical
ZON-3, T3,SHT-TNOR-SI-ZONE2,127735.755185,37528.581521,128415.416427,37528.581521,25,error,non-critical
ZON-3, T4,SHT-TNOR-SR-ZONE2,127735.755185,37648.581521,128265.416427,37648.581521,25,error,non-critical
ZON-3, T3,SHT-TNOR-SI-ZONE2,133351.26421,20775.5584,133351.26421,23779.729903,25,branch,non-critical
ZON-3, T4,SHT-TNOR-SR-ZONE2,133201.26421,20925.5584,133201.26421,23779.729903,25,branch,non-critical
ZON-3, B1,SHT-TNOR-SO-ZONE2,133501.26421,20625.5584,133501.26421,22607.331316,25,branch,non-critical
ZON-3, B1,SHT-TNOR-SO-ZONE2,133501.26421,22607.331316,133501.26421,23779.729903,20,main,non-critical
ZON-3, B1,SHT-TNOR-SO-ZONE2,133501.26421,22607.331316,134777.057222,22607.331316,20,branch,non-critical
ZON-3, T3,SHT-TNOR-SI-ZONE2,133351.26421,22757.331316,134927.057222,22757.331316,20,error,non-critical
ZON-3, T4,SHT-TNOR-SR-ZONE2,133201.26421,22907.331316,135077.057222,22907.331316,20,error,non-critical
ZON-3, T3,SHT-TNOR-SI-ZONE2,134718.584926,19770.956084,135749.366619,19770.956084,20,error,non-critical
ZON-3, T4,SHT-TNOR-SR-ZONE2,134868.584926,19920.956084,135749.366619,19920.956084,20,error,non-critical
ZON-3, B1,SHT-TNOR-SO-ZONE2,134568.584926,19620.956084,135749.366619,19620.956084,20,branch,non-critical
ZON-3, B1,SHT-TNOR-SO-ZONE2,134568.584926,18757.731922,135571.188384,18757.731922,20,error,non-critical
ZON-3, T4,SHT-TNOR-SR-ZONE2,134868.584926,19920.956084,134868.584926,20925.5584,20,error,non-critical
ZON-3, T3,SHT-TNOR-SI-ZONE2,134718.584926,19770.956084,134718.584926,20775.5584,20,error,non-critical
ZON-3, B1,SHT-TNOR-SO-ZONE2,134568.584926,19620.956084,134568.584926,20625.5584,40,main,non-critical
ZON-3, B1,SHT-TNOR-SO-ZONE2,134568.584926,18757.731922,134568.584926,19620.956084,50,main,non-critical
ZON-3, T3,SHT-TNOR-SI-ZONE2,132700.633381,19629.043916,133781.415074,19629.043916,20,error,non-critical
ZON-3, T4,SHT-TNOR-SR-ZONE2,132700.633381,19479.043916,133931.415074,19479.043916,20,error,non-critical
ZON-3, B1,SHT-TNOR-SO-ZONE2,132700.633381,19779.043916,133631.415074,19779.043916,20,error,non-critical
ZON-3, B1,SHT-TNOR-SO-ZONE2,132878.811616,18042.516733,133631.415074,18042.516733,20,error,non-critical
ZON-3, B1,SHT-TNOR-SO-ZONE2,133631.415074,18042.516733,133631.415074,20625.5584,40,error,non-critical
ZON-3, T3,SHT-TNOR-SI-ZONE2,133781.415074,19629.043916,133781.415074,20775.5584,20,error,non-critical
ZON-3, T4,SHT-TNOR-SR-ZONE2,133931.415074,19479.043916,133931.415074,20925.5584,20,error,non-critical
ZON-3, T4,SHT-TNOR-SR-ZONE2,137575.0,15126.685333,137575.0,20925.5584,20,branch,non-critical
ZON-3, T3,SHT-TNOR-SI-ZONE2,137425.0,14976.685333,137425.0,20775.5584,20,branch,non-critical
ZON-3, B1,SHT-TNOR-SO-ZONE2,137275.0,14826.685333,137275.0,20625.5584,20,branch,non-critical
ZON-3, B1,SHT-TNOR-SO-ZONE2,130875.0,20625.5584,133501.26421,20625.5584,50,main,non-critical
ZON-3, B1,SHT-TNOR-SO-ZONE2,133501.26421,20625.5584,137275.0,20625.5584,25,main,non-critical
ZON-3, B1,SHT-TNOR-SO-ZONE2,137275.0,20625.5584,140683.015353,20625.5584,25,main,non-critical
ZON-3, T3,SHT-TNOR-SI-ZONE2,131025.0,20775.5584,133351.26421,20775.5584,32,main,non-critical
ZON-3, T3,SHT-TNOR-SI-ZONE2,133351.26421,20775.5584,137425.0,20775.5584,32,main,non-critical
ZON-3, T3,SHT-TNOR-SI-ZONE2,137425.0,20775.5584,140833.015353,20775.5584,25,main,non-critical
ZON-3, T4,SHT-TNOR-SR-ZONE2,131175.0,20925.5584,133201.26421,20925.5584,25,main,non-critical
ZON-3, T4,SHT-TNOR-SR-ZONE2,133201.26421,20925.5584,137575.0,20925.5584,25,main,non-critical
ZON-3, T4,SHT-TNOR-SR-ZONE2,137575.0,20925.5584,140983.015353,20925.5584,25,main,non-critical
ZON-3, T4,SHT-TNOR-SR-ZONE2,131175.0,9791.241631,133492.942477,9791.241631,25,main,non-critical
ZON-3, T4,SHT-TNOR-SR-ZONE2,133492.942477,9791.241631,140321.227577,9791.241631,25,main,non-critical
ZON-3, T3,SHT-TNOR-SI-ZONE2,131025.0,9641.241631,133342.942477,9641.241631,25,main,non-critical
ZON-3, T3,SHT-TNOR-SI-ZONE2,133342.942477,9641.241631,140171.227577,9641.241631,25,main,non-critical
ZON-3, B1,SHT-TNOR-SO-ZONE2,130875.0,9491.241631,133192.942477,9491.241631,25,main,non-critical
ZON-3, B1,SHT-TNOR-SO-ZONE2,133192.942477,9491.241631,140021.227577,9491.241631,25,main,non-critical
ZON-3, B1,SHT-TNOR-SO-ZONE2,141450.350109,20172.818456,141450.350109,19802.459568,50,error,non-critical
ZON-3, T3,SHT-TNOR-SI-ZONE2,140833.015353,20775.5584,140833.015353,19922.459568,40,error,non-critical
ZON-3, T4,SHT-TNOR-SR-ZONE2,140983.015353,20925.5584,140983.015353,20042.459568,32,error,non-critical
ZON-3, B1,SHT-TNOR-SO-ZONE2,140683.015353,20625.5584,140683.015353,19802.459568,50,error,non-critical
