ZONE,SystemType,SystemName,StartX,StartY,EndX,EndY,PSize,Position,Critical
ZON-3, T3,SHT-TNOR-SI-,130012.820388,51584.750304,130012.820388,54017.195554,20,branch,non-critical
ZON-3, B1,SHT-TNOR-SO-,130162.820388,51434.750304,130162.820388,53867.195554,20,branch,non-critical
ZON-3, T4,SHT-TNOR-SR-,133413.846942,54265.257902,133776.05316,54265.257902,20,error,non-critical
ZON-3, T3,SHT-TNOR-SI-,133896.05316,54145.257902,133896.05316,55040,20,error,non-critical
ZON-3, T4,SHT-TNOR-SR-,133413.846942,51734.750304,133413.846942,54265.257902,25,error,non-critical
ZON-3, T3,SHT-TNOR-SI-,133563.846942,51584.750304,133563.846942,54115.257902,25,error,non-critical
ZON-3, B1,SHT-TNOR-SO-,133713.846942,51434.750304,133713.846942,53965.257902,25,error,non-critical
ZON-3, T3,SHT-TNOR-SI-,133563.846942,48167.5775,133563.846942,51584.750304,20,error,non-critical
ZON-3, B1,SHT-TNOR-SO-,133713.846942,48047.5775,133713.846942,51434.750304,20,error,non-critical
ZON-3, T4,SHT-TNOR-SR-,133413.846942,48287.5775,133413.846942,51734.750304,20,error,non-critical
ZON-3, T4,SHT-TNOR-SR-,127201.720885,51734.750304,129862.820388,51734.750304,25,main,non-critical
ZON-3, T4,SHT-TNOR-SR-,129862.820388,51734.750304,133413.846942,51734.750304,25,main,non-critical
ZON-3, T4,SHT-TNOR-SR-,133413.846942,51734.750304,139275.00002,51734.750304,20,error,non-critical
ZON-3, T3,SHT-TNOR-SI-,127351.720885,51584.750304,130012.820388,51584.750304,32,main,non-critical
ZON-3, T3,SHT-TNOR-SI-,130012.820388,51584.750304,133563.846942,51584.750304,25,main,non-critical
ZON-3, T3,SHT-TNOR-SI-,133563.846942,51584.750304,139425.00002,51584.750304,20,error,non-critical
ZON-3, B1,SHT-TNOR-SO-,127501.720885,51434.750304,130162.820388,51434.750304,32,main,non-critical
ZON-3, B1,SHT-TNOR-SO-,130162.820388,51434.750304,133713.846942,51434.750304,25,main,non-critical
ZON-3, B1,SHT-TNOR-SO-,133713.846942,51434.750304,139575.00002,51434.750304,20,error,non-critical
ZON-3, T4,SHT-TNOR-SR-,139275.00002,52240.426421,139275.00002,51734.750304,20,error,non-critical
ZON-3, T3,SHT-TNOR-SI-,139425.00002,52140.426421,139425.00002,51584.750304,20,error,non-critical
ZON-3, B1,SHT-TNOR-SO-,139575.00002,52040.426421,139575.00002,51434.750304,20,error,non-critical
ZON-3, T4,SHT-TNOR-SR-,90275.0,42975.0,92567.668712,42975.0,32,main,non-critical
ZON-3, T4,SHT-TNOR-SR-,92567.668712,42975.0,96725.0,42975.0,32,main,critical
ZON-3, T4,SHT-TNOR-SR-,96725.0,42975.0,98975.0,42975.0,32,main,critical
ZON-3, T4,SHT-TNOR-SR-,98975.0,42975.0,104405.832758,42975.0,40,main,critical
ZON-3, T4,SHT-TNOR-SR-,104405.832758,42975.0,113472.965322,42975.0,40,main,critical
ZON-3, T4,SHT-TNOR-SR-,113472.965322,42975.0,118305.0,42975.0,40,main,critical
ZON-3, T4,SHT-TNOR-SR-,118305.0,42975.0,127201.720885,42975.0,40,main,critical
ZON-3, T4,SHT-TNOR-SR-,127201.720885,42975.0,131125.0,42975.0,40,main,critical
ZON-3, T3,SHT-TNOR-SI-,90125.0,42825.0,92687.668712,42825.0,40,main,non-critical
ZON-3, T3,SHT-TNOR-SI-,92687.668712,42825.0,96575.0,42825.0,40,main,critical
ZON-3, T3,SHT-TNOR-SI-,96575.0,42825.0,98825.0,42825.0,40,main,critical
ZON-3, T3,SHT-TNOR-SI-,98825.0,42825.0,104555.832758,42825.0,50,main,critical
ZON-3, T3,SHT-TNOR-SI-,104555.832758,42825.0,113622.965322,42825.0,50,main,critical
ZON-3, T3,SHT-TNOR-SI-,113622.965322,42825.0,118155.0,42825.0,50,main,critical
ZON-3, T3,SHT-TNOR-SI-,118155.0,42825.0,127351.720885,42825.0,50,main,critical
ZON-3, T3,SHT-TNOR-SI-,127351.720885,42825.0,130975.0,42825.0,50,main,critical
ZON-3, B1,SHT-TNOR-SO-,89975.0,42675.0,92807.668712,42675.0,50,main,non-critical
ZON-3, B1,SHT-TNOR-SO-,92807.668712,42675.0,96425.0,42675.0,50,main,critical
ZON-3, B1,SHT-TNOR-SO-,96425.0,42675.0,98675.0,42675.0,50,main,critical
ZON-3, B1,SHT-TNOR-SO-,98675.0,42675.0,104705.832758,42675.0,50,main,critical
ZON-3, B1,SHT-TNOR-SO-,104705.832758,42675.0,113772.965322,42675.0,63,main,critical
ZON-3, B1,SHT-TNOR-SO-,113772.965322,42675.0,118005.0,42675.0,63,main,critical
ZON-3, B1,SHT-TNOR-SO-,118005.0,42675.0,127501.720885,42675.0,50,main,critical
ZON-3, B1,SHT-TNOR-SO-,127501.720885,42675.0,130825.0,42675.0,50,main,critical
ZON-3, T3,SHT-TNOR-SI-,127200.12903,39720.836582,127200.12903,40301.690632,20,error,non-critical
ZON-3, T4,SHT-TNOR-SR-,127050.12903,39570.836582,127050.12903,40301.690632,20,error,non-critical
ZON-3, B1,SHT-TNOR-SO-,127350.12903,39870.836582,127350.12903,40301.690632,20,error,non-critical
ZON-3, T4,SHT-TNOR-SR-,127050.12903,39570.836582,131125.0,39570.836582,20,error,critical
ZON-3, T3,SHT-TNOR-SI-,127200.12903,39720.836582,130975.0,39720.836582,20,error,critical
ZON-3, B1,SHT-TNOR-SO-,127350.12903,39870.836582,130825.0,39870.836582,20,error,critical
ZON-3, T3,SHT-TNOR-SI-,127952.066682,35772.353289,127952.066682,36176.2184,20,error,non-critical
ZON-3, T4,SHT-TNOR-SR-,127802.066682,35622.353289,127802.066682,36176.2184,20,error,non-critical
ZON-3, T4,SHT-TNOR-SR-,127802.066682,35622.353289,131125.0,35622.353289,20,branch,critical
ZON-3, T3,SHT-TNOR-SI-,127952.066682,35772.353289,130975.0,35772.353289,20,branch,critical
ZON-3, B1,SHT-TNOR-SO-,128102.066682,35922.353289,130825.0,35922.353289,20,branch,critical
ZON-3, T4,SHT-TNOR-SR-,139305.00002,52240.426421,139949.869851,52240.426421,20,error,non-critical
ZON-3, T3,SHT-TNOR-SI-,139455.00002,52140.426421,139949.869851,52140.426421,20,error,non-critical
ZON-3, B1,SHT-TNOR-SO-,133683.846942,48047.5775,133221.171132,48047.5775,20,error,non-critical
ZON-3, T3,SHT-TNOR-SI-,140852.350331,36580.141239,140852.350331,37701.097,20,error,non-critical
ZON-3, T4,SHT-TNOR-SR-,140702.350331,36730.141239,140702.350331,37701.097,20,error,non-critical
ZON-3, B1,SHT-TNOR-SO-,141002.350331,36430.141239,141002.350331,37701.097,20,error,non-critical
ZON-3, B1,SHT-TNOR-SO-,137325.0,30279.050893,139176.814189,30279.050893,25,error,critical
ZON-3, T3,SHT-TNOR-SI-,137475.0,30129.050893,139326.814189,30129.050893,25,error,critical
ZON-3, T4,SHT-TNOR-SR-,137625.0,29979.050893,139476.814189,29979.050893,25,error,critical
ZON-3, T3,SHT-TNOR-SI-,137354.350916,15880.021851,137914.933456,15880.021851,20,branch,critical
ZON-3, T4,SHT-TNOR-SR-,137504.350916,15730.021851,137914.933456,15730.021851,20,branch,critical
ZON-3, B1,SHT-TNOR-SO-,137204.350916,16030.021851,137914.933456,16030.021851,20,branch,critical
ZON-3, T3,SHT-TNOR-SI-,137354.350916,20718.955367,137916.383675,20718.955367,20,error,critical
ZON-3, T4,SHT-TNOR-SR-,137504.350916,20568.955367,137916.383675,20568.955367,20,error,critical
ZON-3, B1,SHT-TNOR-SO-,137204.350916,20868.955367,137916.383675,20868.955367,20,error,critical
ZON-3, T3,SHT-TNOR-SI-,133267.275452,1990.213914,132714.933456,1990.213914,20,error,non-critical
ZON-3, T4,SHT-TNOR-SR-,133417.275452,1840.213914,132714.933456,1840.213914,20,error,non-critical
ZON-3, B1,SHT-TNOR-SO-,133117.275452,2140.213914,132714.933456,2140.213914,20,error,non-critical
ZON-3, T4,SHT-TNOR-SR-,133417.275452,7021.062917,133417.275452,1840.213914,20,error,critical
ZON-3, T3,SHT-TNOR-SI-,133267.275452,6871.062917,133267.275452,1990.213914,20,error,critical
ZON-3, B1,SHT-TNOR-SO-,133117.275452,6721.062917,133117.275452,2140.213914,20,error,critical
ZON-3, T3,SHT-TNOR-SI-,135052.066682,28865.469263,135052.066682,29886.228957,20,branch,non-critical
ZON-3, T4,SHT-TNOR-SR-,134902.066682,28715.469263,134902.066682,29886.228957,20,branch,non-critical
ZON-3, B1,SHT-TNOR-SO-,135202.066682,29015.469263,135202.066682,29886.228957,20,branch,non-critical
ZON-3, T4,SHT-TNOR-SR-,134902.066682,28715.469263,137625.0,28715.469263,25,main,critical
ZON-3, T4,SHT-TNOR-SR-,131125.0,28715.469263,134902.066682,28715.469263,25,main,critical
ZON-3, T3,SHT-TNOR-SI-,135052.066682,28865.469263,137475.0,28865.469263,25,main,critical
ZON-3, T3,SHT-TNOR-SI-,130975.0,28865.469263,135052.066682,28865.469263,25,main,critical
ZON-3, B1,SHT-TNOR-SO-,135202.066682,29015.469263,137325.0,29015.469263,25,main,critical
ZON-3, B1,SHT-TNOR-SO-,130825.0,29015.469263,135202.066682,29015.469263,25,main,critical
ZON-3, T3,SHT-TNOR-SI-,128276.530572,12545.176155,128276.530572,12020.837691,20,error,non-critical
ZON-3, T4,SHT-TNOR-SR-,128426.530572,12395.176155,128426.530572,11900.837691,20,error,non-critical
ZON-3, B1,SHT-TNOR-SO-,128126.530572,12695.176155,128126.530572,12140.837691,20,error,non-critical
ZON-3, T3,SHT-TNOR-SI-,127953.972303,6871.062917,127953.972303,7566.750381,20,main,non-critical
ZON-3, T4,SHT-TNOR-SR-,127803.972303,7021.062917,127803.972303,7566.750381,20,branch,non-critical
ZON-3, B1,SHT-TNOR-SO-,128103.972303,6721.062917,128103.972303,7566.750381,20,branch,non-critical
ZON-3, B1,SHT-TNOR-SO-,130825.0,6721.062917,133117.275452,6721.062917,20,main,critical
ZON-3, B1,SHT-TNOR-SO-,128103.972303,6721.062917,130825.0,6721.062917,25,main,critical
ZON-3, T3,SHT-TNOR-SI-,130975.0,6871.062917,133267.275452,6871.062917,20,main,critical
ZON-3, T3,SHT-TNOR-SI-,127953.972303,6871.062917,130975.0,6871.062917,25,main,critical
ZON-3, T4,SHT-TNOR-SR-,131125.0,7021.062917,133417.275452,7021.062917,20,main,critical
ZON-3, T4,SHT-TNOR-SR-,127803.972303,7021.062917,131125.0,7021.062917,25,main,critical
ZON-3, T3,SHT-TNOR-SI-,133409.69959,8896.911351,133409.69959,7785.149604,20,branch,critical
ZON-3, T4,SHT-TNOR-SR-,133559.69959,9046.911351,133559.69959,7785.149604,20,branch,critical
ZON-3, B1,SHT-TNOR-SO-,133259.69959,8746.911351,133259.69959,7785.149604,20,branch,critical
ZON-3, B1,SHT-TNOR-SO-,133259.69959,8746.911351,139150.729545,8746.911351,25,main,critical
ZON-3, B1,SHT-TNOR-SO-,130825.0,8746.911351,133259.69959,8746.911351,25,main,critical
ZON-3, T3,SHT-TNOR-SI-,133409.69959,8896.911351,139300.729545,8896.911351,25,main,critical
ZON-3, T3,SHT-TNOR-SI-,130975.0,8896.911351,133409.69959,8896.911351,25,main,critical
ZON-3, T4,SHT-TNOR-SR-,133559.69959,9046.911351,139450.729545,9046.911351,25,main,critical
ZON-3, T4,SHT-TNOR-SR-,131125.0,9046.911351,133559.69959,9046.911351,25,main,critical
ZON-3, T3,SHT-TNOR-SI-,130180.673068,30349.053809,130180.673068,29562.358709,20,error,non-critical
ZON-3, T4,SHT-TNOR-SR-,130330.673068,30199.053809,130330.673068,29712.358709,20,error,non-critical
ZON-3, B1,SHT-TNOR-SO-,130030.673068,30499.053809,130030.673068,29412.358709,20,error,non-critical
ZON-3, B1,SHT-TNOR-SO-,130030.673068,30499.053809,130825.0,30499.053809,20,branch,critical
ZON-3, T3,SHT-TNOR-SI-,130180.673068,30349.053809,130975.0,30349.053809,20,branch,critical
ZON-3, T4,SHT-TNOR-SR-,130330.673068,30199.053809,131125.0,30199.053809,20,branch,critical
ZON-3, T3,SHT-TNOR-SI-,129254.565643,21689.932192,129254.565643,22254.355782,20,error,non-critical
ZON-3, T4,SHT-TNOR-SR-,129104.565643,21539.932192,129104.565643,22254.355782,20,error,non-critical
ZON-3, B1,SHT-TNOR-SO-,129404.565643,21839.932192,129404.565643,22254.355782,20,error,non-critical
ZON-3, B1,SHT-TNOR-SO-,129404.565643,21839.932192,130825.0,21839.932192,20,error,critical
ZON-3, T3,SHT-TNOR-SI-,129254.565643,21689.932192,130975.0,21689.932192,20,error,critical
ZON-3, T4,SHT-TNOR-SR-,129104.565643,21539.932192,131125.0,21539.932192,20,error,critical
ZON-3, T3,SHT-TNOR-SI-,129849.589818,18062.468424,129849.589818,16331.564082,20,error,non-critical
ZON-3, T4,SHT-TNOR-SR-,129999.589818,17912.468424,129999.589818,16481.564082,20,error,non-critical
ZON-3, B1,SHT-TNOR-SO-,129699.589818,18212.468424,129699.589818,16181.564082,20,error,non-critical
ZON-3, B1,SHT-TNOR-SO-,130825.0,18212.468424,129699.589818,18212.468424,25,branch,critical
ZON-3, T3,SHT-TNOR-SI-,130975.0,18062.468424,129849.589818,18062.468424,25,branch,critical
ZON-3, T4,SHT-TNOR-SR-,131125.0,17912.468424,129999.589818,17912.468424,25,branch,critical
ZON-3, T4,SHT-TNOR-SR-,133814.778476,36730.141239,133814.778476,37958.489747,25,branch,critical
ZON-3, T3,SHT-TNOR-SI-,133964.778476,36580.141239,133964.778476,37808.489747,32,main,critical
ZON-3, B1,SHT-TNOR-SO-,134114.778476,36430.141239,134114.778476,37658.489747,40,main,critical
ZON-3, B1,SHT-TNOR-SO-,134114.778476,37658.489747,134114.778476,39504.794385,32,error,non-critical
ZON-3, T3,SHT-TNOR-SI-,133964.778476,37808.489747,134463.446863,37808.489747,32,error,non-critical
ZON-3, T4,SHT-TNOR-SR-,133814.778476,37958.489747,134463.446863,37958.489747,25,error,non-critical
ZON-3, B1,SHT-TNOR-SO-,137625.0,36430.141239,141002.350331,36430.141239,20,main,critical
ZON-3, B1,SHT-TNOR-SO-,135155.221524,36430.141239,137625.0,36430.141239,25,main,critical
ZON-3, B1,SHT-TNOR-SO-,135155.221524,36430.141239,134114.778476,36430.141239,25,branch,critical
ZON-3, B1,SHT-TNOR-SO-,130825.0,36430.141239,134114.778476,36430.141239,50,main,critical
ZON-3, T3,SHT-TNOR-SI-,137475.0,36580.141239,140852.350331,36580.141239,20,main,critical
ZON-3, T3,SHT-TNOR-SI-,135005.221524,36580.141239,137475.0,36580.141239,25,main,critical
ZON-3, T3,SHT-TNOR-SI-,135005.221524,36580.141239,133964.778476,36580.141239,25,main,critical
ZON-3, T3,SHT-TNOR-SI-,130975.0,36580.141239,133964.778476,36580.141239,32,branch,critical
ZON-3, T4,SHT-TNOR-SR-,137325.0,36730.141239,140702.350331,36730.141239,20,main,critical
ZON-3, T4,SHT-TNOR-SR-,134855.221524,36730.141239,137325.0,36730.141239,25,main,critical
ZON-3, T4,SHT-TNOR-SR-,134855.221524,36730.141239,133814.778476,36730.141239,25,main,critical
ZON-3, T4,SHT-TNOR-SR-,133814.778476,36730.141239,131125.0,36730.141239,25,main,critical
ZON-3, T3,SHT-TNOR-SI-,130975.0,15492.10213,133752.803111,15492.10213,25,main,critical
ZON-3, T3,SHT-TNOR-SI-,133752.803111,15492.10213,134647.532584,15492.10213,20,main,non-critical
ZON-3, B1,SHT-TNOR-SO-,130825.0,15642.10213,133602.803111,15642.10213,25,main,critical
ZON-3, B1,SHT-TNOR-SO-,133602.803111,15642.10213,134787.532584,15642.10213,20,main,non-critical
ZON-3, T4,SHT-TNOR-SR-,131125.0,15342.10213,133902.803111,15342.10213,25,main,critical
ZON-3, T4,SHT-TNOR-SR-,133902.803111,15342.10213,134507.532584,15342.10213,20,main,non-critical
ZON-3, B1,SHT-TNOR-SO-,134411.071455,15113.346166,134787.532584,15113.346166,20,error,non-critical
ZON-3, B1,SHT-TNOR-SO-,134787.532584,15113.346166,134787.532584,15612.10213,20,error,non-critical
ZON-3, B1,SHT-TNOR-SO-,130825.0,6721.062917,130825.0,12695.176155,25,branch,critical
ZON-3, B1,SHT-TNOR-SO-,130825.0,12695.176155,130825.0,13330.0,32,main,critical
ZON-3, B1,SHT-TNOR-SO-,130825.0,13330.0,130825.0,15642.10213,40,main,critical
ZON-3, B1,SHT-TNOR-SO-,130825.0,15642.10213,130825.0,18212.468424,40,main,critical
ZON-3, B1,SHT-TNOR-SO-,130825.0,18212.468424,130825.0,26484.883279,40,main,critical
ZON-3, B1,SHT-TNOR-SO-,130825.0,26484.883279,130825.0,29015.469263,40,main,critical
ZON-3, B1,SHT-TNOR-SO-,130825.0,29015.469263,130825.0,30499.053809,40,main,critical
ZON-3, B1,SHT-TNOR-SO-,130825.0,30499.053809,130825.0,35922.353289,40,main,critical
ZON-3, B1,SHT-TNOR-SO-,130825.0,35922.353289,130825.0,36430.141239,40,main,critical
ZON-3, B1,SHT-TNOR-SO-,130825.0,36430.141239,130825.0,42675.0,50,main,critical
ZON-3, T3,SHT-TNOR-SI-,130975.0,6871.062917,130975.0,12545.176155,25,branch,critical
ZON-3, T3,SHT-TNOR-SI-,130975.0,12545.176155,130975.0,13180.0,32,main,critical
ZON-3, T3,SHT-TNOR-SI-,130975.0,13180.0,130975.0,15492.10213,40,main,critical
ZON-3, T3,SHT-TNOR-SI-,130975.0,15492.10213,130975.0,18062.468424,40,main,critical
ZON-3, T3,SHT-TNOR-SI-,130975.0,18062.468424,130975.0,28865.469263,40,main,critical
ZON-3, T3,SHT-TNOR-SI-,130975.0,35772.353289,130975.0,36580.141239,40,main,critical
ZON-3, T3,SHT-TNOR-SI-,130975.0,36580.141239,130975.0,42825.0,50,main,critical
ZON-3, T4,SHT-TNOR-SR-,131125.0,7021.062917,131125.0,12395.176155,25,branch,critical
ZON-3, T4,SHT-TNOR-SR-,131125.0,12395.176155,131125.0,13030.0,25,main,critical
ZON-3, T4,SHT-TNOR-SR-,131125.0,13030.0,131125.0,15342.10213,32,main,critical
ZON-3, T4,SHT-TNOR-SR-,131125.0,15342.10213,131125.0,17912.468424,32,main,critical
ZON-3, T4,SHT-TNOR-SR-,131125.0,17912.468424,131125.0,28715.469263,32,main,critical
ZON-3, T4,SHT-TNOR-SR-,131125.0,28715.469263,131125.0,30199.053809,32,main,critical
ZON-3, T4,SHT-TNOR-SR-,131125.0,30199.053809,131125.0,35622.353289,32,main,critical
ZON-3, T4,SHT-TNOR-SR-,131125.0,35622.353289,131125.0,36730.141239,32,main,critical
ZON-3, T4,SHT-TNOR-SR-,131125.0,36730.141239,131125.0,42975.0,40,main,critical
ZON-3, T4,SHT-TNOR-SR-,137325.0,36730.141239,137325.0,39652.900311,20,branch,critical
ZON-3, T3,SHT-TNOR-SI-,137475.0,36580.141239,137475.0,39517.900311,20,branch,critical
ZON-3, B1,SHT-TNOR-SO-,137625.0,36430.141239,137625.0,39382.900311,20,branch,critical
ZON-3, B1,SHT-TNOR-SO-,137325.0,29015.469263,137325.0,30279.050893,25,error,critical
ZON-3, T3,SHT-TNOR-SI-,137475.0,28865.469263,137475.0,30129.050893,25,error,critical
ZON-3, T4,SHT-TNOR-SR-,137625.0,28715.469263,137625.0,29979.050893,25,error,critical
ZON-3, T4,SHT-TNOR-SR-,131125.0,13030.0,137504.350916,13030.0,25,branch,critical
ZON-3, T3,SHT-TNOR-SI-,130975.0,13180.0,137354.350916,13180.0,25,branch,critical
ZON-3, B1,SHT-TNOR-SO-,130825.0,13330.0,137204.350916,13330.0,25,branch,critical
ZON-3, B1,SHT-TNOR-SO-,137204.350916,13330.0,137204.350916,16030.021851,25,main,critical
ZON-3, B1,SHT-TNOR-SO-,137204.350916,16030.021851,137204.350916,20868.955367,20,main,critical
ZON-3, T3,SHT-TNOR-SI-,137354.350916,13180.0,137354.350916,15880.021851,25,main,critical
ZON-3, T3,SHT-TNOR-SI-,137354.350916,15880.021851,137354.350916,20718.955367,20,main,critical
ZON-3, T4,SHT-TNOR-SR-,137504.350916,13030.0,137504.350916,15730.021851,25,main,critical
ZON-3, T4,SHT-TNOR-SR-,137504.350916,15730.021851,137504.350916,20568.955367,20,main,critical
ZON-3, T3,SHT-TNOR-SI-,139326.814189,30129.050893,139326.814189,30548.055326,20,error,non-critical
ZON-3, T4,SHT-TNOR-SR-,139476.814189,29979.050893,139476.814189,30668.055326,20,error,non-critical
ZON-3, B1,SHT-TNOR-SO-,140131.738236,30428.055326,139206.814189,30428.055326,20,error,non-critical
ZON-3, T3,SHT-TNOR-SI-,140281.738236,30548.055326,139356.814189,30548.055326,20,error,non-critical
ZON-3, T4,SHT-TNOR-SR-,140281.738236,30668.055326,139506.814189,30668.055326,20,error,non-critical
ZON-3, B1,SHT-TNOR-SO-,96425.0,18716.341524,97229.537283,18716.341524,20,branch,critical
ZON-3, T3,SHT-TNOR-SI-,96575.0,18866.341524,97379.537283,18866.341524,20,branch,critical
ZON-3, T4,SHT-TNOR-SR-,96725.0,19016.341524,97529.537283,19016.341524,20,branch,critical
ZON-3, B1,SHT-TNOR-SO-,96425.0,18319.063196,96425.0,18716.341524,20,main,critical
ZON-3, B1,SHT-TNOR-SO-,96425.0,18716.341524,96425.0,20641.965245,25,main,critical
ZON-3, B1,SHT-TNOR-SO-,96425.0,20641.965245,96425.0,22491.341514,20,main,critical
ZON-3, B1,SHT-TNOR-SO-,96425.0,22491.341514,96425.0,23378.962255,20,main,critical
ZON-3, B1,SHT-TNOR-SO-,96425.0,23378.962255,96425.0,25368.246461,25,main,critical
ZON-3, B1,SHT-TNOR-SO-,96425.0,25368.246461,96425.0,30407.674783,32,main,critical
ZON-3, B1,SHT-TNOR-SO-,96425.0,30407.674783,96425.0,35854.671584,32,main,critical
ZON-3, B1,SHT-TNOR-SO-,96425.0,35854.671584,96425.0,42675.0,40,branch,critical
ZON-3, T3,SHT-TNOR-SI-,96575.0,18169.063196,96575.0,18866.341524,20,main,critical
ZON-3, T3,SHT-TNOR-SI-,96575.0,18866.341524,96575.0,20491.965245,25,main,critical
ZON-3, T3,SHT-TNOR-SI-,96575.0,20491.965245,96575.0,22641.341514,20,main,critical
ZON-3, T3,SHT-TNOR-SI-,96575.0,22641.341514,96575.0,23228.962255,20,main,critical
ZON-3, T3,SHT-TNOR-SI-,96575.0,23228.962255,96575.0,25218.246461,25,main,critical
ZON-3, T3,SHT-TNOR-SI-,96575.0,25218.246461,96575.0,30257.674783,32,main,critical
ZON-3, T3,SHT-TNOR-SI-,96575.0,30257.674783,96575.0,36004.671584,32,main,critical
ZON-3, T3,SHT-TNOR-SI-,96575.0,36004.671584,96575.0,42825.0,40,branch,critical
ZON-3, T4,SHT-TNOR-SR-,96725.0,18019.063196,96725.0,19016.341524,20,main,critical
ZON-3, T4,SHT-TNOR-SR-,96725.0,19016.341524,96725.0,20341.965245,25,main,critical
ZON-3, T4,SHT-TNOR-SR-,96725.0,20341.965245,96725.0,22791.341514,20,error,critical
ZON-3, T4,SHT-TNOR-SR-,96725.0,23078.962255,96725.0,25068.246461,25,main,critical
ZON-3, T4,SHT-TNOR-SR-,96725.0,25068.246461,96725.0,30107.674783,25,main,critical
ZON-3, T4,SHT-TNOR-SR-,96725.0,30107.674783,96725.0,36154.671584,25,main,critical
ZON-3, T4,SHT-TNOR-SR-,96725.0,36154.671584,96725.0,42975.0,32,branch,critical
ZON-3, T3,SHT-TNOR-SI-,94447.972346,17115.89087,94835.88659,17115.89087,20,error,non-critical
ZON-3, B1,SHT-TNOR-SO-,94297.972346,16965.89087,94835.88659,16965.89087,20,error,non-critical
ZON-3, B1,SHT-TNOR-SO-,94297.972346,18319.063196,94297.972346,16965.89087,20,error,non-critical
ZON-3, T3,SHT-TNOR-SI-,94447.972346,18169.063196,94447.972346,17115.89087,20,error,non-critical
ZON-3, T4,SHT-TNOR-SR-,94597.972346,18019.063196,94597.972346,17265.89087,20,error,non-critical
ZON-3, T4,SHT-TNOR-SR-,94597.972346,18019.063196,96725.0,18019.063196,20,error,critical
ZON-3, T3,SHT-TNOR-SI-,94447.972346,18169.063196,96575.0,18169.063196,20,error,critical
ZON-3, B1,SHT-TNOR-SO-,94297.972346,18319.063196,96425.0,18319.063196,20,error,critical
ZON-3, T3,SHT-TNOR-SI-,87397.748135,23228.962255,87397.748135,23974.00916,20,error,non-critical
ZON-3, T4,SHT-TNOR-SR-,87247.748135,23078.962255,87247.748135,23974.00916,20,error,non-critical
ZON-3, B1,SHT-TNOR-SO-,87547.748135,23378.962255,87547.748135,23974.00916,20,error,non-critical
ZON-3, T4,SHT-TNOR-SR-,87247.748135,23078.962255,96725.0,23078.962255,20,error,critical
ZON-3, T3,SHT-TNOR-SI-,87397.748135,23228.962255,96575.0,23228.962255,20,branch,critical
ZON-3, B1,SHT-TNOR-SO-,87547.748135,23378.962255,96425.0,23378.962255,20,branch,critical
ZON-3, T3,SHT-TNOR-SI-,92504.29476,25218.246461,92504.29476,24244.972311,20,error,critical
