ZONE,SystemType,SystemName,StartX,StartY,EndX,EndY,PSize,Position,Critical
ZON-1, B1,SHT-TNOR-SO-,71230.493246,117492.092804,71764.922166,117492.092804,32,error,non-critical
ZON-1, B1,SHT-TNOR-SO-,71764.922166,117492.092804,71764.922166,117900.0,32,error,non-critical
ZON-1, T3,SHT-TNOR-SI-,71110.493125,116048.278359,71536.451382,116048.040466,25,error,non-critical
ZON-1, T4,SHT-TNOR-SR-,70960.492906,115928.349728,71536.451382,115928.040466,25,error,non-critical
ZON-1, B1,SHT-TNOR-SO-,66992.146671,85574.068581,67939.995742,85574.068581,25,main,critical
ZON-1, B1,SHT-TNOR-SO-,67939.995742,85574.068581,68786.832668,85574.068581,25,error,critical
ZON-1, B1,SHT-TNOR-SO-,65300.589574,85574.068581,66992.146671,85574.068581,32,main,critical
ZON-1, B1,SHT-TNOR-SO-,63970.704451,85574.068581,65300.589574,85574.068581,25,main,critical
ZON-1, T3,SHT-TNOR-SI-,67789.995742,85424.068581,68936.832668,85424.068581,25,error,critical
ZON-1, T3,SHT-TNOR-SI-,65450.589574,85424.068581,67789.995742,85424.068581,32,main,critical
ZON-1, T3,SHT-TNOR-SI-,63820.704451,85424.068581,65450.589574,85424.068581,25,main,critical
ZON-1, T4,SHT-TNOR-SR-,67639.995742,85274.068581,69086.832668,85274.068581,25,error,critical
ZON-1, T4,SHT-TNOR-SR-,63670.704451,85274.068581,67639.995742,85274.068581,25,error,critical
ZON-1, B1,SHT-TNOR-SO-,68816.832517,86503.282621,69346.471846,86503.282621,32,error,non-critical
ZON-1, T3,SHT-TNOR-SI-,68936.832668,85424.068581,68936.832668,86383.187463,25,error,non-critical
ZON-1, T4,SHT-TNOR-SR-,69086.832668,85274.068581,69086.832668,86263.187463,25,error,non-critical
ZON-1, B1,SHT-TNOR-SO-,68786.832668,85574.068581,68786.832668,86503.187463,32,error,non-critical
ZON-1, T3,SHT-TNOR-SI-,65450.589574,78988.649154,65450.589574,81034.245227,25,main,non-critical
ZON-1, T3,SHT-TNOR-SI-,65450.589574,81034.245227,65450.589574,85424.068581,25,main,critical
ZON-1, T4,SHT-TNOR-SR-,65600.589574,79138.649154,65600.589574,80884.245227,25,main,non-critical
ZON-1, T4,SHT-TNOR-SR-,65600.589574,80884.245227,65600.589574,85274.068581,25,main,critical
ZON-1, B1,SHT-TNOR-SO-,65300.589574,78838.649154,65300.589574,85574.068581,25,branch,critical
ZON-1, T3,SHT-TNOR-SI-,64324.428017,81034.245227,65450.589574,81034.245227,25,branch,non-critical
ZON-1, T4,SHT-TNOR-SR-,64384.428017,80884.245227,65600.589574,80884.245227,25,branch,non-critical
ZON-1, B1,SHT-TNOR-SO-,64264.428017,81184.245227,65300.589574,81184.245227,40,error,non-critical
ZON-1, B1,SHT-TNOR-SO-,64408.03567,78838.649154,65300.589574,78838.649154,20,error,non-critical
ZON-1, B1,SHT-TNOR-SO-,65954.907876,86917.781926,66382.037039,86917.781926,32,error,non-critical
ZON-1, T3,SHT-TNOR-SI-,63820.704451,85424.068581,63820.704451,87925.0,25,error,critical
ZON-1, T4,SHT-TNOR-SR-,63670.704451,85274.068581,63670.704451,88035.0,25,error,critical
ZON-1, B1,SHT-TNOR-SO-,63970.704451,85574.068581,63970.704451,87815.0,25,error,critical
ZON-1, T4,SHT-TNOR-SR-,63700.704451,88035.0,64234.809469,88035.0,25,error,non-critical
ZON-1, T3,SHT-TNOR-SI-,63850.704448,87925.0,64234.809469,87925.0,25,error,non-critical
ZON-1, B1,SHT-TNOR-SO-,64000.704451,87815.0,64917.106825,87815.0,20,error,non-critical
ZON-1, B1,SHT-TNOR-SO-,65954.907876,85574.068581,65954.907876,86917.781926,50,error,critical
ZON-1, T3,SHT-TNOR-SI-,66104.907876,85424.068581,66104.907876,86767.781926,40,error,critical
ZON-1, T4,SHT-TNOR-SR-,66254.907876,85274.068581,66254.907876,86617.781926,32,error,critical
ZON-1, B1,SHT-TNOR-SO-,66992.146671,79745.883401,66992.146671,85574.068581,32,branch,critical
ZON-1, T4,SHT-TNOR-SR-,68769.559599,86263.282621,69196.471846,86263.282621,25,error,non-critical
ZON-1, B1,SHT-TNOR-SO-,59702.002784,72454.961863,60071.615725,72454.961863,32,error,critical
ZON-1, T3,SHT-TNOR-SI-,59951.615725,71135.004433,59951.615725,72604.961863,20,error,non-critical
ZON-1, T4,SHT-TNOR-SR-,59831.615725,71255.004433,59831.615725,72604.961863,20,error,non-critical
ZON-1, B1,SHT-TNOR-SO-,60071.615725,71015.004433,60071.615725,72454.961863,20,error,critical
ZON-1, B1,SHT-TNOR-SO-,68065.560314,79745.883401,66992.146671,79745.883401,32,error,non-critical
ZON-2, T3,SHT-TNOR-SI-,260930.129595,70072.145871,261793.953263,70072.145871,25,main,non-critical
ZON-2, T3,SHT-TNOR-SI-,259516.312749,70072.145871,260930.129595,70072.145871,32,branch,critical
ZON-2, T4,SHT-TNOR-SR-,260810.129595,70222.145871,261793.953263,70222.145871,25,main,non-critical
ZON-2, T4,SHT-TNOR-SR-,259666.312749,70222.145871,260810.129595,70222.145871,25,branch,critical
ZON-2, B1,SHT-TNOR-SO-,261050.129595,69922.145871,261793.953263,69922.145871,40,main,non-critical
ZON-2, B1,SHT-TNOR-SO-,259366.312749,69922.145871,261050.129595,69922.145871,40,branch,critical
ZON-2, T3,SHT-TNOR-SI-,259516.312749,67624.071963,261793.953263,67624.071963,25,branch,critical
ZON-2, T4,SHT-TNOR-SR-,259666.312749,67774.071963,261793.953263,67774.071963,25,branch,critical
ZON-2, B1,SHT-TNOR-SO-,261180.664473,67474.071963,261793.953263,67474.071963,40,error,non-critical
ZON-2, B1,SHT-TNOR-SO-,259366.312749,67474.071963,261180.664473,67474.071963,32,branch,critical
ZON-2, T4,SHT-TNOR-SR-,260810.129595,71121.44457,261238.068253,71121.44457,25,error,non-critical
ZON-2, T3,SHT-TNOR-SI-,260930.129595,70072.145871,260930.129595,70971.44457,20,branch,non-critical
ZON-2, T4,SHT-TNOR-SR-,260810.129595,70192.145871,260810.129595,71121.44457,20,branch,non-critical
ZON-2, B1,SHT-TNOR-SO-,261050.129595,69922.145871,261050.129595,70821.44457,20,branch,non-critical
ZON-2, T3,SHT-TNOR-SI-,259516.312749,65339.14917,259516.312749,67624.071963,20,main,critical
ZON-2, T3,SHT-TNOR-SI-,259516.312749,67624.071963,259516.312749,70072.145871,25,main,critical
ZON-2, T3,SHT-TNOR-SI-,259516.312749,70072.145871,259516.312749,71222.912136,40,main,critical
ZON-2, T3,SHT-TNOR-SI-,259516.312749,71222.912136,259516.312749,73968.555649,20,main,critical
ZON-2, T4,SHT-TNOR-SR-,259666.312749,65489.14917,259666.312749,67774.071963,20,main,critical
ZON-2, T4,SHT-TNOR-SR-,259666.312749,67774.071963,259666.312749,70222.145871,25,main,critical
ZON-2, T4,SHT-TNOR-SR-,259666.312749,70222.145871,259666.312749,71072.912136,32,main,critical
ZON-2, T4,SHT-TNOR-SR-,259666.312749,71072.912136,259666.312749,74118.555649,20,main,critical
ZON-2, B1,SHT-TNOR-SO-,259366.312749,65189.14917,259366.312749,67474.071963,20,main,critical
ZON-2, B1,SHT-TNOR-SO-,259366.312749,67474.071963,259366.312749,69922.145871,40,main,critical
ZON-2, B1,SHT-TNOR-SO-,259366.312749,69922.145871,259366.312749,71372.912136,50,main,critical
ZON-2, B1,SHT-TNOR-SO-,259366.312749,71372.912136,259366.312749,73818.555649,20,main,critical
ZON-2, T3,SHT-TNOR-SI-,231075.062391,65628.206991,231075.062391,68800.000008,25,error,non-critical
ZON-2, T4,SHT-TNOR-SR-,231225.062391,65628.206991,231225.062391,68900.000008,25,error,non-critical
ZON-2, B1,SHT-TNOR-SO-,230925.062391,65628.206991,230925.062391,66923.405806,20,main,non-critical
ZON-2, B1,SHT-TNOR-SO-,230925.062391,66923.405806,230925.062391,68700.000008,40,main,non-critical
ZON-2, T3,SHT-TNOR-SI-,259516.312749,71222.912136,261325.0,71222.912136,40,branch,critical
ZON-2, T4,SHT-TNOR-SR-,230160.051585,68900.000008,231225.062391,68900.000008,25,error,non-critical
ZON-2, T3,SHT-TNOR-SI-,229980.051585,68800.000008,231075.062391,68800.000008,25,error,non-critical
ZON-2, B1,SHT-TNOR-SO-,229830.051585,68700.000008,230925.062391,68700.000008,32,error,non-critical
ZON-2, B1,SHT-TNOR-SO-,229582.964514,66923.405806,230925.062391,66923.405806,20,branch,non-critical
ZON-2, T3,SHT-TNOR-SI-,259516.312749,65339.14917,260427.874951,65339.14917,25,error,non-critical
ZON-2, T4,SHT-TNOR-SR-,259666.312749,65489.14917,260277.874951,65489.14917,25,error,non-critical
ZON-2, B1,SHT-TNOR-SO-,259366.312749,65189.14917,260577.874951,65189.14917,32,error,non-critical
ZON-2, B1,SHT-TNOR-SO-,260577.874951,65189.14917,260577.874951,65649.112595,32,error,non-critical
ZON-5, T4,SHT-TNOR-SR-,203199.068581,66495.004258,204957.265028,66495.004258,25,error,critical
ZON-5, T3,SHT-TNOR-SI-,203349.068581,66335.004258,204807.265028,66335.004258,25,error,critical
ZON-5, B1,SHT-TNOR-SO-,203499.068581,66175.004258,204657.265028,66175.004258,25,error,critical
ZON-5, B1,SHT-TNOR-SO-,203499.068581,68824.410426,203499.068581,69483.876024,25,main,critical
ZON-5, B1,SHT-TNOR-SO-,203499.068581,66175.004258,203499.068581,68824.410426,40,main,critical
ZON-5, T3,SHT-TNOR-SI-,203349.068581,68674.410426,203349.068581,69603.876024,25,main,critical
ZON-5, T3,SHT-TNOR-SI-,203349.068581,66335.004258,203349.068581,68674.410426,32,main,critical
ZON-5, T4,SHT-TNOR-SR-,203199.068581,68524.410426,203199.068581,69723.876024,25,main,critical
ZON-5, T4,SHT-TNOR-SR-,203199.068581,66495.004258,203199.068581,68524.410426,25,main,critical
ZON-5, T3,SHT-TNOR-SI-,204337.606562,64761.977316,204807.265028,64761.977316,25,error,non-critical
ZON-5, T4,SHT-TNOR-SR-,204397.606562,64611.977316,204957.265028,64611.977316,25,error,non-critical
ZON-5, B1,SHT-TNOR-SO-,204277.606562,64911.977316,204657.265028,64911.977316,32,error,non-critical
ZON-5, T4,SHT-TNOR-SR-,204957.265028,64611.977316,204957.265028,66495.004258,25,error,non-critical
ZON-5, T3,SHT-TNOR-SI-,204807.265028,64761.977316,204807.265028,66335.004258,25,error,non-critical
ZON-5, B1,SHT-TNOR-SO-,204657.265028,64911.977316,204657.265028,66175.004258,25,error,non-critical
ZON-5, T3,SHT-TNOR-SI-,198963.245227,68674.410426,200066.782131,68674.410426,25,main,non-critical
ZON-5, T3,SHT-TNOR-SI-,200066.782131,68674.410426,203349.068581,68674.410426,25,main,critical
ZON-5, T4,SHT-TNOR-SR-,198813.245227,68524.410426,200226.782131,68524.410426,25,main,non-critical
ZON-5, T4,SHT-TNOR-SR-,200226.782131,68524.410426,203199.068581,68524.410426,25,main,critical
ZON-5, B1,SHT-TNOR-SO-,199113.245227,68824.410426,199906.782131,68824.410426,40,main,non-critical
ZON-5, B1,SHT-TNOR-SO-,199906.782131,68824.410426,203499.068581,68824.410426,40,main,critical
ZON-5, T3,SHT-TNOR-SI-,198963.245227,68674.410426,198963.245227,69832.60629,25,error,non-critical
ZON-5, T4,SHT-TNOR-SR-,198813.245227,68524.410426,198813.245227,69772.60629,25,error,non-critical
ZON-5, B1,SHT-TNOR-SO-,199113.245227,68824.410426,199113.245227,69892.60629,40,error,non-critical
ZON-5, B1,SHT-TNOR-SO-,196150.8585,69675.035688,196569.580355,69675.035688,32,error,non-critical
ZON-5, B1,SHT-TNOR-SO-,204842.781926,67742.962961,204842.781926,68170.092124,32,error,non-critical
ZON-5, T3,SHT-TNOR-SI-,203349.068581,69603.876024,205936.371631,69603.876024,25,error,critical
ZON-5, B1,SHT-TNOR-SO-,203499.068581,69483.876024,205816.371631,69483.876024,25,error,critical
ZON-5, T4,SHT-TNOR-SR-,203199.068581,69723.876024,206056.371631,69723.876024,25,error,critical
ZON-5, T3,SHT-TNOR-SI-,205936.371631,69633.876021,205936.371631,70017.981041,25,error,non-critical
ZON-5, B1,SHT-TNOR-SO-,205816.371631,69513.876024,205816.371631,70556.350621,25,error,non-critical
ZON-5, B1,SHT-TNOR-SO-,203499.068581,68170.092124,204842.781926,68170.092124,40,error,critical
ZON-5, T3,SHT-TNOR-SI-,203349.068581,68020.092124,204692.781926,68020.092124,40,error,critical
ZON-5, T4,SHT-TNOR-SR-,203199.068581,67870.092124,204542.781926,67870.092124,32,error,critical
ZON-2, T3,SHT-TNOR-SI-,240055.859251,54438.687251,242702.087864,54438.687251,20,main,critical
ZON-2, T4,SHT-TNOR-SR-,239905.859251,54288.687251,242852.087864,54288.687251,20,main,critical
ZON-2, B1,SHT-TNOR-SO-,240205.859251,54588.687251,242552.087864,54588.687251,20,main,critical
ZON-2, T3,SHT-TNOR-SI-,256151.076235,68068.555649,256151.076235,68599.789992,25,error,non-critical
ZON-2, T4,SHT-TNOR-SR-,256001.076235,67918.555649,256001.076235,68599.789992,25,error,non-critical
ZON-2, B1,SHT-TNOR-SO-,256301.076235,68218.555649,256301.076235,68599.789992,32,error,non-critical
ZON-2, T3,SHT-TNOR-SI-,256151.076235,68068.555649,259516.312749,68068.555649,20,error,critical
ZON-2, T4,SHT-TNOR-SR-,256001.076235,67918.555649,259666.312749,67918.555649,20,error,critical
ZON-2, B1,SHT-TNOR-SO-,256301.076235,68218.555649,259366.312749,68218.555649,20,error,critical
ZON-2, T3,SHT-TNOR-SI-,245877.76429,63353.55973,245877.76429,64447.002802,25,error,non-critical
ZON-2, T4,SHT-TNOR-SR-,245727.76429,63233.55973,245727.76429,64297.002802,25,error,non-critical
ZON-2, B1,SHT-TNOR-SO-,246027.76429,63473.55973,246027.76429,64597.002802,25,error,non-critical
ZON-2, T3,SHT-TNOR-SI-,255698.180154,73968.555649,259516.312749,73968.555649,20,error,critical
ZON-2, B1,SHT-TNOR-SO-,255548.180154,73818.555649,259366.312749,73818.555649,20,error,critical
ZON-2, T4,SHT-TNOR-SR-,255848.180154,74118.555649,259666.312749,74118.555649,20,error,critical
ZON-2, T3,SHT-TNOR-SI-,255698.180154,73968.555649,255698.180154,74465.011334,25,error,critical
ZON-2, B1,SHT-TNOR-SO-,255548.180154,73818.555649,255548.180154,74315.011334,32,error,critical
ZON-2, T3,SHT-TNOR-SI-,255313.499896,74465.024928,255668.180154,74465.024928,25,error,non-critical
ZON-2, T3,SHT-TNOR-SI-,239568.358984,58479.806471,240055.859251,58479.806471,25,error,critical
ZON-2, B1,SHT-TNOR-SO-,239568.358984,58629.806471,240205.859251,58629.806471,32,error,critical
ZON-2, T3,SHT-TNOR-SI-,240055.859251,54438.687251,240055.859251,58479.806471,20,error,critical
ZON-2, T4,SHT-TNOR-SR-,239905.859251,54288.687251,239905.859251,58329.806471,20,error,critical
ZON-2, B1,SHT-TNOR-SO-,240205.859251,54588.687251,240205.859251,58629.806471,20,error,critical
ZON-2, B1,SHT-TNOR-SO-,243426.044521,64597.002802,246027.76429,64597.002802,25,error,non-critical
ZON-2, T3,SHT-TNOR-SI-,243426.044521,64447.002802,245877.76429,64447.002802,25,error,non-critical
ZON-2, T4,SHT-TNOR-SR-,243418.044521,64297.002802,245727.76429,64297.002802,25,error,non-critical
ZON-2, B1,SHT-TNOR-SO-,259366.312749,71372.912136,261041.95893,71372.912136,50,branch,critical
ZON-2, T4,SHT-TNOR-SR-,259666.312749,71072.912136,261041.95893,71072.912136,32,branch,critical
ZON-2, T3,SHT-TNOR-SI-,245877.76429,63353.55973,247254.205614,63353.55973,25,error,non-critical
ZON-2, B1,SHT-TNOR-SO-,246027.76429,63473.55973,247374.205614,63473.55973,32,error,non-critical
ZON-2, T4,SHT-TNOR-SR-,245727.76429,63233.55973,247134.205614,63233.55973,25,error,non-critical
ZON-2, T4,SHT-TNOR-SR-,247134.205614,63203.55973,247134.205614,61777.469249,20,error,non-critical
ZON-2, T3,SHT-TNOR-SI-,247254.219208,63323.55973,247254.219208,61777.469249,25,error,non-critical
ZON-2, B1,SHT-TNOR-SO-,247374.205614,63443.55973,247374.205614,61897.469249,20,error,non-critical
ZON-5, T3,SHT-TNOR-SI-,198638.548983,67383.482705,198638.548983,66972.853329,25,error,non-critical
ZON-5, T4,SHT-TNOR-SR-,198488.548983,67383.482705,198488.548983,66812.853329,25,error,non-critical
ZON-5, T4,SHT-TNOR-SR-,198488.548983,66812.853329,200226.782131,66812.853329,20,error,non-critical
ZON-5, T3,SHT-TNOR-SI-,198638.548983,66972.853329,200066.782131,66972.853329,20,error,non-critical
ZON-5, B1,SHT-TNOR-SO-,198788.548983,67132.853329,199906.782131,67132.853329,20,error,non-critical
ZON-2, T3,SHT-TNOR-SI-,227922.942625,60733.529416,227922.942625,64740.748605,20,main,non-critical
ZON-2, T3,SHT-TNOR-SI-,227922.942625,64740.748605,227922.942625,67346.858407,25,main,non-critical
ZON-2, T4,SHT-TNOR-SR-,227772.942625,60583.529416,227772.942625,64590.748605,20,main,non-critical
ZON-2, T4,SHT-TNOR-SR-,227772.942625,64590.748605,227772.942625,67196.858407,25,main,non-critical
ZON-2, B1,SHT-TNOR-SO-,228072.942625,60883.529416,228072.942625,64890.748605,20,main,non-critical
ZON-2, B1,SHT-TNOR-SO-,228072.942625,64890.748605,228072.942625,67496.858407,32,main,non-critical
ZON-2, B1,SHT-TNOR-SO-,226055.837281,65935.611618,226055.837281,66823.552312,32,branch,non-critical
ZON-2, T3,SHT-TNOR-SI-,226593.825951,66085.611618,227531.552846,66085.611618,20,main,non-critical
ZON-2, T4,SHT-TNOR-SR-,226443.825951,66235.611618,227531.552846,66235.611618,20,main,non-critical
ZON-2, B1,SHT-TNOR-SO-,226743.825951,65935.611618,227531.552846,65935.611618,20,main,non-critical
ZON-2, T3,SHT-TNOR-SI-,226593.825951,64740.748605,227922.942625,64740.748605,25,branch,non-critical
ZON-2, T4,SHT-TNOR-SR-,226443.825951,64590.748605,227772.942625,64590.748605,25,branch,non-critical
ZON-2, B1,SHT-TNOR-SO-,226743.825951,64890.748605,228072.942625,64890.748605,32,branch,non-critical
ZON-2, B1,SHT-TNOR-SO-,224657.059211,66537.999992,224657.059211,67496.858407,32,error,non-critical
ZON-2, T3,SHT-TNOR-SI-,224807.059211,66537.999992,224807.059211,67346.858407,25,error,non-critical
ZON-2, T4,SHT-TNOR-SR-,224957.059211,66537.999992,224957.059211,67196.858407,25,error,non-critical
ZON-2, T3,SHT-TNOR-SI-,230361.747148,58800.010867,230361.747148,60733.529416,25,error,non-critical
ZON-2, B1,SHT-TNOR-SO-,230511.747148,58950.010867,230511.747148,60883.529416,32,error,non-critical
ZON-2, T4,SHT-TNOR-SR-,230211.747148,58650.010867,230211.747148,60583.529416,25,error,non-critical
ZON-2, T3,SHT-TNOR-SI-,230361.747148,58800.010867,231408.929385,58800.010867,20,error,non-critical
ZON-2, B1,SHT-TNOR-SO-,230511.747148,58950.010867,231258.929385,58950.010867,20,error,non-critical
ZON-2, T4,SHT-TNOR-SR-,230211.747148,58650.010867,231558.929385,58650.010867,20,error,non-critical
ZON-2, T3,SHT-TNOR-SI-,227922.942625,60733.529416,230361.747148,60733.529416,20,error,non-critical
ZON-2, T4,SHT-TNOR-SR-,227772.942625,60583.529416,230211.747148,60583.529416,20,error,non-critical
ZON-2, B1,SHT-TNOR-SO-,228072.942625,60883.529416,230511.747148,60883.529416,20,error,non-critical
ZON-2, T3,SHT-TNOR-SI-,224807.059211,67346.858407,227922.942625,67346.858407,25,error,non-critical
ZON-2, T4,SHT-TNOR-SR-,224957.059211,67196.858407,227772.942625,67196.858407,25,error,non-critical
ZON-2, B1,SHT-TNOR-SO-,224657.059211,67496.858407,228072.942625,67496.858407,32,error,non-critical
ZON-2, T3,SHT-TNOR-SI-,226593.825951,64740.748605,226593.825951,66085.611618,25,branch,non-critical
ZON-2, T4,SHT-TNOR-SR-,226443.825951,64590.748605,226443.825951,66235.611618,25,branch,non-critical
ZON-2, B1,SHT-TNOR-SO-,226743.825951,64890.748605,226743.825951,65935.611618,32,branch,non-critical
ZON-2, T3,SHT-TNOR-SI-,231408.929385,58800.010867,231408.929385,59219.171252,25,error,non-critical
ZON-2, B1,SHT-TNOR-SO-,231258.929385,58950.010867,231258.929385,59329.171252,32,error,non-critical
ZON-2, T4,SHT-TNOR-SR-,231558.929385,58650.010867,231558.929385,59109.171252,25,error,non-critical
ZON-2, B1,SHT-TNOR-SO-,231288.929385,59329.171252,232032.87294,59329.171252,32,error,non-critical
ZON-2, T3,SHT-TNOR-SI-,231438.929385,59219.184846,231912.87294,59219.184846,25,error,non-critical
ZON-2, T3,SHT-TNOR-SI-,224379.280664,66085.611618,226593.825951,66085.611618,20,main,non-critical
ZON-2, B1,SHT-TNOR-SO-,224499.280664,65935.611618,226055.837281,65935.611618,20,main,non-critical
ZON-2, B1,SHT-TNOR-SO-,226055.837281,65935.611618,226743.825951,65935.611618,32,main,non-critical
ZON-2, T4,SHT-TNOR-SR-,224259.280664,66235.611618,226443.825951,66235.611618,20,main,non-critical
ZON-2, T3,SHT-TNOR-SI-,224379.26707,65673.982066,224379.26707,66055.611618,25,error,non-critical
ZON-2, T4,SHT-TNOR-SR-,224259.280664,65673.982066,224259.280664,66205.611618,25,error,non-critical
ZON-2, B1,SHT-TNOR-SO-,291752.408727,74053.384275,291752.408727,74422.997216,32,error,non-critical
ZON-2, T3,SHT-TNOR-SI-,291902.408727,74173.384275,293189.995567,74173.384275,20,error,non-critical
ZON-2, T4,SHT-TNOR-SR-,291902.408727,74293.384275,293069.995567,74293.384275,20,error,non-critical
ZON-2, B1,SHT-TNOR-SO-,291752.408727,74053.384275,293309.995567,74053.384275,20,error,non-critical
ZON-2, T3,SHT-TNOR-SI-,286912.921098,74642.094306,286912.921098,76590.788721,25,error,non-critical
ZON-2, B1,SHT-TNOR-SO-,287032.933349,74297.087864,287032.929835,74762.094306,32,main,non-critical
ZON-2, B1,SHT-TNOR-SO-,287032.929835,74762.094306,287032.922471,75736.441514,32,main,non-critical
ZON-2, B1,SHT-TNOR-SO-,287032.922471,75736.441514,287032.915106,76710.788721,32,main,non-critical
ZON-2, T4,SHT-TNOR-SR-,286792.921098,74522.094306,286792.921098,76470.788721,25,error,non-critical
ZON-2, B1,SHT-TNOR-SO-,286525.0,74297.087864,287032.933349,74297.087864,32,error,non-critical
ZON-2, T3,SHT-TNOR-SI-,286525.0,74377.168317,286912.921098,74377.168317,25,error,non-critical
ZON-1, T3,SHT-TNOR-SI-,56572.23571,113729.831462,56572.23571,114847.002802,25,error,non-critical
ZON-1, T4,SHT-TNOR-SR-,56722.23571,113609.831462,56722.23571,114697.002802,25,error,non-critical
ZON-1, B1,SHT-TNOR-SO-,56422.23571,113849.831462,56422.23571,114997.002802,25,error,non-critical
ZON-1, B1,SHT-TNOR-SO-,56422.23571,114997.002802,59023.955479,114997.002802,25,error,non-critical
ZON-1, T3,SHT-TNOR-SI-,56572.23571,114847.002802,59023.955479,114847.002802,25,error,non-critical
ZON-1, T4,SHT-TNOR-SR-,56722.23571,114697.002802,59031.955479,114697.002802,25,error,non-critical
ZON-1, T3,SHT-TNOR-SI-,56572.23571,113729.831462,55212.672575,113729.831462,25,error,non-critical
