ZONE,SystemType,SystemName,StartX,StartY,EndX,EndY,PSize,Position,Critical
ZON-2, T3,SHT-TNOR-SI-,239255.940837,12640.150008,239255.940837,14256.734908,20,error,non-critical
ZON-2, T4,SHT-TNOR-SR-,239405.940837,12640.150008,239405.940837,14456.734908,0,error,non-critical
ZON-2, B1,SHT-TNOR-SO-,239105.940837,12640.150008,239105.940837,14106.734908,20,error,non-critical
ZON-2, T3,SHT-TNOR-SI-,234843.438556,14256.734908,239255.940837,14256.734908,40,error,non-critical
ZON-2, T4,SHT-TNOR-SR-,234993.438556,14456.734908,239405.940837,14456.734908,32,error,non-critical
ZON-2, B1,SHT-TNOR-SO-,234693.438556,14106.734908,239105.940837,14106.734908,50,error,non-critical
ZON-2, T3,SHT-TNOR-SI-,234843.438556,14256.734908,234843.438556,29181.104227,40,main,critical
ZON-2, T3,SHT-TNOR-SI-,234843.438556,29181.104227,234843.438556,46823.071035,63,main,critical
ZON-2, T3,SHT-TNOR-SI-,234843.438556,46823.071035,234843.438556,49270.621652,75,branch,critical
ZON-2, T4,SHT-TNOR-SR-,234993.438556,14456.734908,234993.438556,29331.104227,32,main,critical
ZON-2, T4,SHT-TNOR-SR-,234993.438556,29331.104227,234993.438556,46673.071035,50,main,critical
ZON-2, T4,SHT-TNOR-SR-,234993.438556,46673.071035,234993.438556,49120.621652,63,branch,critical
ZON-2, B1,SHT-TNOR-SO-,234693.438556,14106.734908,234693.438556,29031.104227,50,main,critical
ZON-2, B1,SHT-TNOR-SO-,234693.438556,29031.104227,234693.438556,46973.071035,75,main,critical
ZON-2, B1,SHT-TNOR-SO-,234693.438556,46973.071035,234693.438556,49420.621652,90,branch,critical
ZON-2, T3,SHT-TNOR-SI-,225478.169431,49270.621652,234843.438556,49270.621652,90,main,non-critical
ZON-2, T3,SHT-TNOR-SI-,234843.438556,49270.621652,241712.877851,49270.621652,63,main,non-critical
ZON-2, T4,SHT-TNOR-SR-,225328.169431,49120.621652,234993.438556,49120.621652,75,main,non-critical
ZON-2, T4,SHT-TNOR-SR-,234993.438556,49120.621652,241862.877851,49120.621652,50,main,non-critical
ZON-2, B1,SHT-TNOR-SO-,225628.169431,49420.621652,234693.438556,49420.621652,110,main,non-critical
ZON-2, B1,SHT-TNOR-SO-,234693.438556,49420.621652,241562.877851,49420.621652,75,main,non-critical
ZON-2, T3,SHT-TNOR-SI-,225478.169431,49270.621652,225478.169431,60923.862455,90,branch,critical
ZON-2, T4,SHT-TNOR-SR-,225328.169431,49120.621652,225328.169431,60723.862455,75,branch,critical
ZON-2, B1,SHT-TNOR-SO-,225628.169431,49420.621652,225628.169431,61123.862455,110,branch,critical
ZON-2, T3,SHT-TNOR-SI-,240461.276341,28123.979588,242955.140404,28123.979588,40,main,non-critical
ZON-2, T3,SHT-TNOR-SI-,239295.400217,28123.979588,240461.276341,28123.979588,63,main,non-critical
ZON-2, T4,SHT-TNOR-SR-,240611.276341,27973.979588,242805.142518,27973.979588,32,main,non-critical
ZON-2, T4,SHT-TNOR-SR-,239445.398103,27973.979588,240611.276341,27973.979588,50,main,non-critical
ZON-2, B1,SHT-TNOR-SO-,240311.276341,28273.979588,242805.140404,28273.979588,50,main,non-critical
ZON-2, B1,SHT-TNOR-SO-,239445.400217,28273.979588,240311.276341,28273.979588,63,main,non-critical
ZON-2, T4,SHT-TNOR-SR-,239445.398103,27544.27,239445.398103,27973.979588,0,error,non-critical
ZON-2, T4,SHT-TNOR-SR-,242805.142518,27544.27,242805.142518,27973.979588,0,error,non-critical
ZON-2, T3,SHT-TNOR-SI-,234843.438556,29181.104227,240461.276341,29181.104227,63,branch,critical
