ZONE,StartX,StartY,EndX,EndY,KesitX,KesitY,SystemName,Position,Critical
ZON-5,184841.084023,66439.591009,191220.0,66439.591009,160,0,HVAC-S-AHU-L1-03-KNL,downbranch,non-critical
ZON-1,64521.557682,123325.0,64521.557682,123475.0,150,150,HVAC-S-AHU-L1-18-KNL,main,critical
ZON-5,189085.56699,67109.277136,189324.999751,67109.277136,100,0,HVAC-R-AHU-L1-03-KNL,downbranch,non-critical
ZON-1,77062.993428,123473.871708,77062.993428,123323.871708,150,150,HVAC-R-AHU-L1-18-KNL,main,critical
ZON-5,188887.810459,67997.908647,191250.0,67997.908647,100,0,HVAC-S-AHU-L1-03-KNL,downbranch,non-critical
ZON-1,51180.0,123400.0,52230.690366,123400.0,150,150,HVAC-R-AHU-L1-18-KNL,downbranch,critical
ZON-5,193125.0,59620.0,193125.0,59000.0004,80,0,HVAC-S-AHU-L1-03-KNL,downbranch,non-critical
ZON-1,63420.0,129125.0,62596.383113,129125.0,150,150,HVAC-R-AHU-L1-18-KNL,downbranch,critical
ZON-5,202851.624502,65306.016756,202851.624502,65999.9996,80,0,HVAC-S-AHU-L1-03-KNL,downbranch,non-critical
ZON-1,66420.0,128768.770607,62287.612823,128768.770607,150,150,HVAC-S-AHU-L1-18-KNL,main,critical
ZON-5,202248.375498,65306.016756,202248.375498,65999.9996,80,0,HVAC-S-AHU-L1-03-KNL,downbranch,non-critical
ZON-1,50825.0,133395.0,50825.0,132965.330255,150,150,HVAC-R-AHU-L1-18-KNL,main,critical
ZON-5,199462.5,65514.616158,199462.5,67182.833159,80,0,HVAC-S-AHU-L1-03-KNL,downbranch,non-critical
ZON-1,52684.722768,133330.969459,52534.722768,133330.969459,150,150,HVAC-S-AHU-L1-18-KNL,main,critical
ZON-5,204801.624502,65306.016756,204801.624502,65999.9996,80,0,HVAC-S-AHU-L1-03-KNL,downbranch,non-critical
ZON-1,60775.0,133245.0,60775.0,132980.072764,150,150,HVAC-R-AHU-L1-18-KNL,downbranch,critical
ZON-5,207657.371382,64835.5,207657.371382,66000.0,100,0,HVAC-S-AHU-L1-03-KNL,downbranch,non-critical
ZON-1,55551.783274,133874.999979,55551.783274,134024.999979,150,150,HVAC-S-AHU-L1-18-KNL,main,non-critical
ZON-5,208975.0,65620.828346,208975.0,68024.524927,100,0,HVAC-R-AHU-L1-03-KNL,downbranch,non-critical
ZON-1,70425.0,121305.0,70425.0,121869.505503,150,150,HVAC-S-AHU-L1-18-KNL,main,non-critical
ZON-5,199962.5,59570.0,199962.5,58250.0,100,0,HVAC-R-AHU-L1-03-KNL,downbranch,non-critical
ZON-1,69869.981929,119836.419415,69869.981929,123786.771329,150,150,HVAC-R-AHU-L1-18-KNL,downbranch,critical
ZON-5,199346.698639,60057.425268,199346.698639,58925.0,80,0,HVAC-S-AHU-L1-03-KNL,downbranch,non-critical
ZON-1,68025.000376,120105.004518,68025.000376,120375.770725,150,150,HVAC-S-AHU-L1-18-KNL,main,critical
ZON-5,206509.786303,59231.555438,206509.786303,58925.0,80,0,HVAC-S-AHU-L1-03-KNL,downbranch,non-critical
ZON-1,69114.711064,114313.290465,66116.773863,114313.290465,150,150,HVAC-E-WC-KNL,bottom,critical
ZON-5,201700.875837,59137.0514,201700.875837,58925.0004,80,0,HVAC-S-AHU-L1-03-KNL,downbranch,non-critical
ZON-1,73936.248498,120529.742508,73936.248498,123695.485753,150,150,HVAC-R-AHU-L1-18-KNL,downbranch,critical
ZON-5,205187.5,59570.0,205187.5,58225.0,100,0,HVAC-R-AHU-L1-03-KNL,downbranch,non-critical
ZON-1,76070.0,119825.0,74722.61684,119825.0,150,150,HVAC-S-AHU-L1-18-KNL,main,non-critical
ZON-5,205616.843923,60057.425268,205616.843923,58925.0,80,0,HVAC-S-AHU-L1-03-KNL,downbranch,non-critical
ZON-1,74587.61684,121869.505504,74587.61684,119960.0,150,150,HVAC-S-AHU-L1-18-KNL,main,non-critical
ZON-5,203449.124163,59137.0514,203449.124163,58925.000206,80,0,HVAC-S-AHU-L1-03-KNL,downbranch,non-critical
ZON-1,71548.329752,125904.024748,71548.329752,123727.658625,150,150,HVAC-S-AHU-L1-18-KNL,main,critical
ZON-5,190650.0,71655.0,190650.0,72300.0,100,0,HVAC-R-AHU-L1-03-KNL,downbranch,non-critical
ZON-1,72196.853253,132475.0,73149.751245,132475.0,200,150,HVAC-S-AHU-L1-18-KNL,main,non-critical
ZON-5,190755.482399,69375.0,191237.5,69375.0,125,0,HVAC-S-AHU-L1-03-KNL,downbranch,non-critical
ZON-1,74275.0,127895.0,74275.0,124345.485753,150,150,HVAC-R-AHU-L1-18-KNL,downbranch,critical
ZON-2,227982.956062,64636.27737,227982.956062,66075.0,315,0,HVAC-S-AHU-L1-03-KNL,downbranch,non-critical
ZON-1,77425.0,126395.0,77425.0,122744.505503,150,150,HVAC-S-AHU-L1-18-KNL,main,critical
ZON-2,228878.389691,65586.27737,228878.389691,66713.77737,315,0,HVAC-R-AHU-L1-03-KNL,downbranch,non-critical
ZON-4,79406.816064,126445.0,79406.816064,122719.505504,150,150,HVAC-S-AHU-L1-18-KNL,main,non-critical
ZON-2,235662.595044,63568.144614,235662.595044,63038.92995,80,0,HVAC-S-AHU-L1-03-KNL,downbranch,non-critical
ZON-4,80873.6109,126586.44843,80873.6109,124345.485753,150,150,HVAC-R-AHU-L1-18-KNL,downbranch,critical
ZON-5,208234.786303,59231.555438,208234.786303,58925.0,80,0,HVAC-S-AHU-L1-03-KNL,downbranch,non-critical
ZON-4,88750.0,125553.716943,88750.0,124320.485753,150,150,HVAC-R-AHU-L1-18-KNL,downbranch,critical
ZON-2,226940.216984,67460.0,226940.216984,68082.212161,100,0,HVAC-R-AHU-L1-03-KNL,downbranch,non-critical
ZON-4,91550.0,125545.0,91550.0,122719.505504,150,150,HVAC-S-AHU-L1-18-KNL,main,critical
ZON-2,230932.5,67570.812472,229203.39009,67570.812472,125,0,HVAC-R-AHU-L1-03-KNL,downbranch,non-critical
ZON-4,93315.118855,124645.207055,93315.118855,124295.485753,150,150,HVAC-R-AHU-L1-18-KNL,downbranch,critical
ZON-2,227949.584055,66637.5,227949.584055,67767.792911,125,0,HVAC-S-AHU-L1-03-KNL,downbranch,non-critical
ZON-4,95947.908015,123875.0,96863.399565,123875.0,150,150,HVAC-S-FCU-S-KNL,main,critical
ZON-5,200622.890702,67282.833159,199562.5,67282.833159,80,0,HVAC-S-AHU-L1-03-KNL,downbranch,non-critical
ZON-4,95436.908015,123875.0,94545.082155,123875.0,150,150,HVAC-R-FCU-R-KNL,main,critical
ZON-5,202836.465333,67850.0,201472.890702,67850.0,200,0,HVAC-S-AHU-L1-03-KNL,downbranch,non-critical
ZON-4,100825.0,124804.283787,100825.0,118208.715223,150,150,HVAC-E-EF-L5-03-KNL,top,critical
ZON-2,279971.499018,82325.028329,279850.246353,82325.028329,100,0,HVAC-R-AHU-14-R-KNL,downbranch,non-critical
ZON-4,100341.269524,126769.154838,100341.269524,122694.505504,150,150,HVAC-S-AHU-L1-18-KNL,main,critical
ZON-2,280096.333286,83392.431328,278669.30115,83392.431328,100,0,HVAC-S-AHU-L1-01-KNL,downbranch,non-critical
ZON-4,89879.228116,123049.999979,89879.228116,123249.999979,150,150,HVAC-S-AHU-L1-18-KNL,main,critical
ZON-2,226805.0,58657.610856,226805.0,58140.0,80,0,HVAC-R-AHU-L1-03-KNL,downbranch,critical
ZON-4,116217.5,123149.999824,116452.680887,123149.999824,200,150,HVAC-S-AHU-L1-18-KNL,main,critical
ZON-5,212725.0,57650.0,211913.975008,57650.0,200,0,HVAC-R-AHU-L1-03-KNL,downbranch,critical
ZON-4,101817.5,123150.0,102030.137155,123150.0,200,150,HVAC-S-AHU-L1-18-KNL,main,critical
ZON-5,197481.375325,56649.885434,195599.033458,56649.885434,315,0,HVAC-S-AHU-L1-03-KNL,downbranch,critical
ZON-4,117993.52601,121650.0,117993.52601,123745.485753,150,150,HVAC-R-AHU-L1-18-KNL,downbranch,critical
ZON-5,195351.533458,56897.385434,195351.533458,58267.5,315,0,HVAC-S-AHU-L1-03-KNL,downbranch,critical
ZON-4,125608.561671,121650.0,125608.561671,123745.485753,150,150,HVAC-R-AHU-L1-18-KNL,downbranch,critical
ZON-5,205062.412482,51575.0,204720.973579,51575.0,100,0,HVAC-S-AHU-L1-05-KNL,downbranch,critical
ZON-4,124310.845926,121650.0,124310.846897,121969.505504,200,150,HVAC-S-AHU-L1-18-KNL,main,critical
ZON-5,211587.638087,51575.0,211929.026821,51575.0,100,0,HVAC-S-AHU-L1-05-KNL,downbranch,critical
ZON-4,128925.0,116141.607605,129327.033452,116141.607605,150,150,HVAC-R-AHU-L1-18-KNL,downbranch,critical
ZON-5,218231.54495,52850.0,218343.728431,52850.0,100,0,HVAC-R-AHU-L1-05-KNL,downbranch,critical
ZON-4,124253.264277,115450.0,124253.264277,114829.336578,150,150,HVAC-S-AHU-L1-18-KNL,main,critical
ZON-5,218627.373621,55325.0,218910.095004,55325.0,80,0,HVAC-S-AHU-L1-05-KNL,downbranch,critical
ZON-4,126186.36032,112989.545098,126186.36032,114040.47466,150,150,HVAC-E-WC-KNL,main,critical
ZON-5,218621.007049,46500.0,218893.749014,46500.0,80,0,HVAC-S-AHU-L1-05-KNL,downbranch,critical
ZON-4,128427.335694,112985.637109,128427.335694,114219.921689,150,150,HVAC-E-WC-KNL,main,critical
ZON-2,229429.941716,49375.0,229600.0,49375.0,100,0,HVAC-S-AHU-L1-05-KNL,downbranch,critical
ZON-4,127125.0,113617.5,127125.0,114494.336578,150,150,HVAC-S-AHU-L1-18-KNL,main,non-critical
ZON-2,229206.166339,52036.648865,229475.0,52036.648865,125,0,HVAC-S-AHU-L1-05-KNL,downbranch,critical
ZON-4,132686.069871,110052.289248,132686.069871,111847.486021,150,150,HVAC-R-AHU-L1-18-KNL,main,non-critical
ZON-2,229247.075446,55148.976159,229575.0,55148.976159,100,0,HVAC-S-AHU-L1-05-KNL,downbranch,critical
ZON-4,133483.768284,114699.378115,133483.768284,114049.378115,150,150,HVAC-S-FCU-S-KNL,main,non-critical
ZON-2,230252.058418,54581.171106,229975.0,54581.171106,100,0,HVAC-S-AHU-L1-05-KNL,downbranch,critical
ZON-4,132502.259794,114049.378115,132502.259794,114699.378115,150,150,HVAC-R-FCU-R-KNL,main,non-critical
ZON-2,239368.181483,53552.355397,241785.0,53552.355397,80,0,HVAC-S-AHU-L1-05-KNL,downbranch,critical
ZON-4,133487.217448,115424.378115,131603.92592,115424.378115,150,150,HVAC-S-AHU-L1-18-KNL,main,non-critical
ZON-2,239903.89893,47405.0,240467.792895,47405.0,100,0,HVAC-R-AHU-L1-05-KNL,downbranch,critical
ZON-4,131770.0,115650.0,129626.656585,115650.0,150,150,HVAC-R-AHU-L1-18-KNL,downbranch,non-critical
ZON-2,239615.959524,45596.384151,239902.719203,45596.384151,100,0,HVAC-S-AHU-L1-05-KNL,downbranch,critical
ZON-4,133212.217448,117525.0,133212.217448,118375.0,150,150,HVAC-S-FCU-S-KNL,main,non-critical
ZON-2,241050.0,42713.127168,241050.0,43501.176289,125,0,HVAC-S-AHU-L1-05-KNL,downbranch,critical
ZON-4,132244.811418,117525.0,132244.811418,118375.0,150,150,HVAC-R-FCU-R-KNL,main,critical
ZON-2,243477.755882,45422.127107,240827.545104,45422.127107,200,0,HVAC-R-AHU-L1-05-KNL,downbranch,non-critical
ZON-4,135075.0,120840.28694,135275.0,120840.28694,150,150,HVAC-S-AHU-L1-18-KNL,main,critical
ZON-2,242873.368666,46023.888471,242425.0,46023.888471,200,0,HVAC-S-AHU-L1-05-KNL,downbranch,critical
ZON-4,135015.0,121048.07388,131628.92592,121048.07388,200,200,HVAC-S-AHU-L1-18-KNL,main,non-critical
ZON-2,243477.755882,50577.872893,240852.545104,50577.872893,200,0,HVAC-R-AHU-L1-05-KNL,downbranch,critical
ZON-4,132582.5,120200.0,129754.757867,120200.0,150,150,HVAC-R-AHU-L1-18-KNL,downbranch,non-critical
ZON-2,242873.368666,49975.0,242500.0,49975.0,200,0,HVAC-S-AHU-L1-05-KNL,downbranch,non-critical
ZON-4,130050.041288,113705.0,129627.033452,113705.0,150,150,HVAC-R-AHU-L1-18-KNL,downbranch,non-critical
ZON-5,205088.659155,47843.933983,204670.973579,47843.933983,100,0,HVAC-S-AHU-L1-05-KNL,downbranch,non-critical
ZON-4,137875.0,120190.952011,137225.0,120190.952011,150,150,HVAC-S-FCU-S-KNL,main,critical
ZON-5,203561.340845,47843.933983,204320.973579,47843.933983,100,0,HVAC-S-AHU-L1-05-KNL,downbranch,non-critical
ZON-4,137225.0,121079.216211,137875.0,121079.216211,150,150,HVAC-R-FCU-R-KNL,main,critical
ZON-5,203556.340845,50431.433983,204295.973579,50431.433983,100,0,HVAC-S-AHU-L1-05-KNL,downbranch,non-critical
ZON-4,139125.0,120092.5,139125.0,122069.505504,150,150,HVAC-S-AHU-L1-18-KNL,main,critical
ZON-5,203561.340845,53018.933983,204270.973579,53018.933983,100,0,HVAC-S-AHU-L1-05-KNL,downbranch,non-critical
ZON-4,138750.0,121805.0,138750.0,123840.099349,150,150,HVAC-R-AHU-L1-18-KNL,downbranch,non-critical
ZON-5,203561.340845,55606.433983,204245.973579,55606.433983,100,0,HVAC-S-AHU-L1-05-KNL,downbranch,critical
ZON-4,142204.579038,120229.326158,141354.579038,120229.326158,150,150,HVAC-S-FCU-S-KNL,main,non-critical
ZON-5,220720.0,49625.0,218683.842128,49625.0,100,0,HVAC-R-AHU-L1-05-KNL,downbranch,critical
ZON-4,141354.579038,121111.194493,142204.579038,121111.194493,150,150,HVAC-R-FCU-R-KNL,main,critical
ZON-5,220765.032345,50419.816509,220380.545179,50419.816509,100,0,HVAC-S-AHU-L1-05-KNL,downbranch,critical
ZON-4,143279.579038,120131.978962,143429.579038,120131.978962,150,150,HVAC-S-AHU-L1-18-KNL,main,critical
ZON-5,220720.0,52225.0,218743.728431,52225.0,100,0,HVAC-R-AHU-L1-05-KNL,downbranch,critical
ZON-4,144404.579038,120073.5,144404.579038,120380.457925,150,150,HVAC-S-AHU-L1-18-KNL,main,non-critical
ZON-5,220760.790112,53025.0,219172.882265,53025.0,100,0,HVAC-S-AHU-L1-05-KNL,downbranch,critical
ZON-4,144225.0,121892.5,144225.0,123841.939762,150,150,HVAC-R-AHU-L1-18-KNL,downbranch,non-critical
ZON-5,211561.340845,47843.933983,211979.026421,47843.933983,100,0,HVAC-S-AHU-L1-05-KNL,downbranch,critical
ZON-4,148158.612892,120091.180881,147508.612892,120091.180881,150,150,HVAC-S-FCU-S-KNL,main,non-critical
ZON-5,213088.659155,47843.933983,212329.026421,47843.933983,100,0,HVAC-S-AHU-L1-05-KNL,downbranch,non-critical
ZON-4,147508.612892,121042.921086,148158.612892,121042.921086,150,150,HVAC-R-FCU-R-KNL,main,non-critical
ZON-5,219425.0,50669.636707,219425.0,50806.255639,125,0,HVAC-S-AHU-L1-05-KNL,downbranch,non-critical
ZON-4,148883.612892,120092.5,148883.612892,122069.505504,150,150,HVAC-S-AHU-L1-18-KNL,main,critical
ZON-5,219550.0,53830.0,219550.0,54044.19719,100,0,HVAC-R-AHU-L1-05-KNL,downbranch,non-critical
ZON-4,149174.222862,121805.0,149174.222862,123870.485753,150,150,HVAC-R-AHU-L1-18-KNL,downbranch,non-critical
ZON-5,213093.659155,50431.433983,212354.026421,50431.433983,100,0,HVAC-S-AHU-L1-05-KNL,downbranch,non-critical
ZON-4,151525.04969,120091.180881,150875.04969,120091.180881,150,150,HVAC-S-FCU-S-KNL,main,non-critical
ZON-5,213093.659155,53018.933983,212379.026421,53018.933983,100,0,HVAC-S-AHU-L1-05-KNL,downbranch,non-critical
ZON-4,152250.04969,120092.5,152250.04969,122119.505504,150,150,HVAC-S-AHU-L1-18-KNL,main,critical
ZON-5,213088.659155,55606.433983,212504.026421,55606.433983,100,0,HVAC-S-AHU-L1-05-KNL,downbranch,non-critical
ZON-4,152500.0,121808.206376,152500.0,123886.777004,150,150,HVAC-R-AHU-L1-18-KNL,downbranch,critical
ZON-2,246443.228491,42529.573763,245693.228491,42529.573763,100,0,HVAC-S-AHU-L1-05-KNL,downbranch,non-critical
ZON-4,154650.0,120041.958178,154000.0,120041.958178,150,150,HVAC-S-FCU-S-KNL,main,non-critical
ZON-2,241875.0004,43623.67634,241172.5,43623.676289,125,0,HVAC-S-AHU-L1-05-KNL,downbranch,non-critical
ZON-4,154650.0,120712.981743,154000.0,120712.981743,150,150,HVAC-R-FCU-R-KNL,main,critical
ZON-2,227523.631879,53736.060126,227523.631879,54044.19719,100,0,HVAC-R-AHU-L1-05-KNL,downbranch,non-critical
ZON-4,156300.0,120092.5,156300.0,122184.505504,150,150,HVAC-S-AHU-L1-18-KNL,main,critical
ZON-2,232175.0,53708.44351,232175.0,54044.197989,80,0,HVAC-R-AHU-L1-05-KNL,downbranch,non-critical
ZON-4,155900.0,121808.206376,155900.0,123890.817448,150,150,HVAC-R-AHU-L1-18-KNL,main,non-critical
ZON-5,218593.728431,48358.581013,218593.728431,48908.461079,100,0,HVAC-R-AHU-L1-05-KNL,downbranch,non-critical
ZON-4,148146.678091,123150.0,148381.150613,123150.0,200,200,HVAC-S-AHU-L1-18-KNL,main,non-critical
ZON-5,218371.358763,50255.737817,218993.728431,50255.737817,100,0,HVAC-S-AHU-L1-05-KNL,downbranch,non-critical
ZON-4,154984.821014,123225.0,154984.821014,123075.0,150,150,HVAC-R-AHU-L1-18-KNL,main,critical
ZON-5,220270.525898,50529.835791,220270.525898,51052.093882,100,0,HVAC-S-AHU-L1-05-KNL,downbranch,non-critical
ZON-4,136519.887916,123150.257492,136671.555303,123150.257492,150,150,HVAC-R-AHU-L1-18-KNL,main,critical
ZON-2,231611.317036,52645.085235,230075.0,52645.085235,80,0,HVAC-S-AHU-L1-05-KNL,downbranch,non-critical
ZON-1,54403.258752,114280.81781,50510.0,114280.81781,150,150,HVAC-S-AHU-L1-18-KNL,main,critical
ZON-2,230675.029333,55197.390173,230075.0,55197.390173,80,0,HVAC-S-AHU-L1-05-KNL,downbranch,non-critical
ZON-1,54553.258752,114280.81781,60998.379918,114280.81781,200,200,HVAC-S-AHU-L1-18-KNL,main,critical
ZON-5,205400.648696,50275.0,204120.973579,50275.0,100,0,HVAC-R-AHU-L1-05-KNL,downbranch,non-critical
ZON-4,152584.106611,122319.505504,156165.0,122319.505504,150,150,HVAC-S-AHU-L1-18-KNL,top,critical
ZON-5,175967.155023,67950.000001,174845.370372,67950.000001,100,0,HVAC-S-AHU-L1-07-S-KNL,downbranch,non-critical
ZON-4,152434.106611,122319.505504,149765.296969,122319.505504,200,150,HVAC-S-AHU-L1-18-KNL,main,non-critical
ZON-5,174349.397669,70602.982573,175637.499997,70602.982573,80,0,HVAC-R-AHU-L1-07-R-KNL,downbranch,non-critical
ZON-4,149465.296969,122319.505504,143753.28546,122319.505504,300,250,HVAC-S-AHU-L1-18-KNL,main,critical
ZON-5,175955.936818,69172.666795,174845.369973,69172.666795,80,0,HVAC-S-AHU-L1-07-S-KNL,downbranch,non-critical
ZON-4,148541.150613,122990.0,148541.150613,122569.505504,200,200,HVAC-S-AHU-L1-18-KNL,main,critical
ZON-5,176032.5,66100.0,174341.532175,66100.0,160,0,HVAC-R-AHU-L1-07-R-KNL,downbranch,non-critical
