ZONE,StartX,StartY,EndX,EndY,KesitX,KesitY,SystemName,Position,Critical
ZON-5,209690.000007,79979.540053,209356.628264,79979.540053,150,150,HVAC-S-AHU-B1-05-S-KNL,main,non-critical
ZON-5,208906.628264,78740.008874,209256.628264,78740.008874,300,250,HVAC-S-AHU-B1-05-S-KNL,top,critical
ZON-5,205330.836058,81231.047683,208686.628264,81231.047683,350,250,HVAC-S-AHU-B1-05-S-KNL,main,non-critical
ZON-5,205978.227004,81640.0,205978.227004,81890.0,300,250,HVAC-S-AHU-B1-05-S-KNL,main,critical
ZON-5,206388.953997,81548.023842,206138.953997,81548.023842,300,250,HVAC-S-AHU-B1-05-S-KNL,main,non-critical
ZON-5,209354.128264,81181.047683,210497.154935,81181.047683,450,350,HVAC-S-AHU-B1-05-S-KNL,main,non-critical
ZON-5,209256.628264,80783.547683,208906.628264,80783.547683,150,150,HVAC-S-AHU-B1-05-S-KNL,top,non-critical
ZON-5,209260.378264,81216.047683,209260.378264,81406.047683,300,250,HVAC-S-AHU-B1-05-S-KNL,top,critical
ZON-5,210847.154935,81531.047683,210847.154935,82443.669935,450,350,HVAC-S-AHU-B1-05-S-KNL,main,non-critical
ZON-5,209360.0,83067.679544,210447.154935,83067.679544,250,200,HVAC-S-AHU-B1-05-S-KNL,main,non-critical
ZON-5,210822.154935,82593.669935,210822.154935,84623.605899,500,350,HVAC-S-AHU-B1-05-S-KNL,main,non-critical
ZON-2,232464.857865,85758.605899,237264.084599,85758.605899,850,550,HVAC-S-AHU-B1-05-S-KNL,bottom,non-critical
ZON-2,232855.903409,91304.832586,232855.903409,85849.072416,200,200,HVAC-S-AHU-B1-05-S-KNL,downbranch,non-critical
ZON-2,237849.084599,86343.605899,237849.084599,116317.349809,850,550,HVAC-S-AHU-B1-05-S-KNL,main,non-critical
ZON-5,199459.600019,128503.992345,198536.793166,128503.992345,300,250,HVAC-R-AHU-B1-05-R-KNL,main,non-critical
ZON-5,199759.600019,128453.992345,201106.03634,128453.992345,300,250,HVAC-R-AHU-B1-05-R-KNL,main,non-critical
ZON-5,201381.03634,128178.992345,201381.03634,122591.831979,300,250,HVAC-R-AHU-B1-05-R-KNL,bottom,non-critical
ZON-5,201306.03634,122141.831979,201306.03634,115848.505423,300,250,HVAC-R-AHU-B1-05-R-KNL,bottom,non-critical
ZON-5,200165.0,121732.965178,200931.03634,121732.965178,300,250,HVAC-R-AHU-B1-05-R-KNL,main,non-critical
ZON-5,201306.03634,115698.505423,201306.03634,109879.005582,300,250,HVAC-R-AHU-B1-05-R-KNL,bottom,non-critical
ZON-5,200931.03634,115253.59784,200165.0,115253.59784,300,250,HVAC-R-AHU-B1-05-R-KNL,main,non-critical
ZON-5,201556.03634,115773.505423,201056.03634,115773.505423,300,250,HVAC-R-AHU-B1-05-R-KNL,main,non-critical
ZON-5,199440.0,108869.379133,196550.0,108869.379133,300,250,HVAC-R-AHU-B1-05-R-KNL,top,non-critical
ZON-5,199740.0,108920.615666,200981.03634,108920.615666,300,250,HVAC-R-AHU-B1-05-R-KNL,downbranch,non-critical
ZON-5,201231.03634,109429.005582,201231.03634,105142.25869,300,250,HVAC-R-AHU-B1-05-R-KNL,bottom,non-critical
ZON-5,201231.03634,104842.25869,201231.03634,101168.27039,300,250,HVAC-R-AHU-B1-05-R-KNL,bottom,non-critical
ZON-5,200781.03634,102538.871832,200165.0,102538.871832,300,250,HVAC-R-AHU-B1-05-R-KNL,main,non-critical
ZON-5,206819.576605,92891.327452,201424.294762,92891.327452,300,250,HVAC-R-AHU-B1-05-R-KNL,bottom,non-critical
ZON-5,195067.254783,84790.658627,195067.254783,90644.604284,300,250,HVAC-R-AHU-B1-05-R-KNL,main,non-critical
ZON-5,194932.254783,84655.658627,193514.273276,84655.658627,300,250,HVAC-R-AHU-B1-05-R-KNL,main,non-critical
ZON-5,196100.220712,94209.369822,200449.294762,94209.369822,300,250,HVAC-R-AHU-B1-05-R-KNL,main,non-critical
ZON-5,194792.254783,94209.369822,195950.220712,94209.369822,300,250,HVAC-R-AHU-B1-05-R-KNL,main,non-critical
ZON-5,203741.24989,89012.671633,199125.000001,89012.671633,300,250,HVAC-R-AHU-B1-05-R-KNL,main,non-critical
ZON-5,204041.24989,88962.671633,206972.076605,88962.671633,300,250,HVAC-R-AHU-B1-05-R-KNL,main,non-critical
ZON-5,220770.465996,77733.092631,212703.549639,77733.092631,300,250,HVAC-R-AHU-B1-05-R-KNL,bottom,non-critical
ZON-5,211722.606043,78335.515111,211722.606043,77958.092631,300,250,HVAC-R-AHU-B1-05-R-KNL,main,non-critical
ZON-5,212403.549639,77733.092631,210295.849238,77733.092631,300,250,HVAC-R-AHU-B1-05-R-KNL,bottom,non-critical
ZON-5,210095.849238,77933.092631,210095.849238,88812.671633,300,250,HVAC-R-AHU-B1-05-R-KNL,top,non-critical
ZON-5,207917.076605,88962.671633,208767.926473,88962.671633,300,250,HVAC-R-AHU-B1-05-R-KNL,main,non-critical
ZON-5,207444.576605,89235.171633,207444.576605,92416.327452,300,250,HVAC-R-AHU-B1-05-R-KNL,downbranch,non-critical
ZON-5,207047.076605,89137.671633,207047.076605,88787.671633,300,250,HVAC-R-AHU-B1-05-R-KNL,top,non-critical
ZON-5,207842.076605,89137.671633,207842.076605,88787.671633,300,250,HVAC-R-AHU-B1-05-R-KNL,top,non-critical
ZON-5,210119.870765,92866.327452,207119.576605,92866.327452,300,250,HVAC-R-AHU-B1-05-R-KNL,bottom,non-critical
ZON-5,232655.903409,86830.315987,213687.561614,86830.315987,300,250,HVAC-R-AHU-B1-05-R-KNL,bottom,non-critical
ZON-2,232655.903409,86830.315987,236374.172134,86830.315987,300,250,HVAC-R-AHU-B1-05-R-KNL,bottom,non-critical
ZON-2,236909.172134,87365.315987,236909.170764,117780.252296,300,250,HVAC-R-AHU-B1-05-R-KNL,main,non-critical
ZON-5,201135.000968,79731.659659,201757.500968,79731.659659,300,250,HVAC-E-WC-TEF-KNL,main,non-critical
ZON-5,201757.500968,79731.659659,202525.000968,79731.659659,300,250,HVAC-E-WC-TEF-KNL,top,non-critical
ZON-5,202675.000968,79706.659659,204465.304321,79706.659659,300,250,HVAC-E-WC-TEF-KNL,main,non-critical
ZON-5,204615.304321,79681.659659,205852.891438,79681.659659,300,250,HVAC-E-WC-TEF-KNL,main,non-critical
ZON-5,204815.304321,79059.953491,204815.304321,79456.659659,300,250,HVAC-E-WC-TEF-KNL,main,non-critical
ZON-5,201932.500968,75119.547623,201932.500968,75270.568917,300,250,HVAC-E-WC-TEF-KNL,main,non-critical
ZON-5,201135.000968,75470.568917,201607.500968,75470.568917,300,250,HVAC-E-WC-TEF-KNL,main,non-critical
ZON-5,201757.500968,75470.568917,202559.490234,75470.568917,300,250,HVAC-E-WC-TEF-KNL,main,non-critical
ZON-5,202709.490234,75470.568917,204550.0,75470.568917,300,250,HVAC-E-WC-TEF-KNL,main,non-critical
ZON-5,202634.490234,75570.568917,202634.490234,75370.568917,300,250,HVAC-E-WC-TEF-KNL,top,non-critical
ZON-5,204700.0,75445.568917,205705.391438,75445.568917,300,250,HVAC-E-WC-TEF-KNL,main,non-critical
ZON-5,204875.0,75874.129981,204875.0,75670.568917,300,250,HVAC-E-WC-TEF-KNL,main,non-critical
ZON-5,206052.891438,79481.659659,206052.891438,75520.568917,300,250,HVAC-E-WC-TEF-KNL,main,non-critical
ZON-5,205977.891438,75248.068917,205977.891438,74006.87406,300,250,HVAC-E-WC-TEF-KNL,main,non-critical
ZON-5,178454.570876,83143.239804,178454.570876,76885.0,300,250,HVAC-E-KEF-KNL,main,non-critical
ZON-5,179265.778345,76650.0,178689.570876,76650.0,300,250,HVAC-E-KEF-KNL,main,non-critical
ZON-5,179390.778345,76500.0,179390.778345,76800.0,300,250,HVAC-E-KEF-KNL,top,non-critical
ZON-5,166706.85614,79275.816592,166706.85614,79475.816592,300,250,HVAC-E-WC-TEF-KNL,bottom,non-critical
ZON-5,170698.455511,78875.349754,170698.455511,76071.278329,150,150,HVAC-S-AHU-B1-11-S-KNL,main,non-critical
ZON-5,170563.455511,75936.278329,165778.311933,75936.278329,150,150,HVAC-S-AHU-B1-11-S-KNL,main,non-critical
ZON-5,168084.919998,75606.391413,166998.60645,75606.391413,300,250,HVAC-R-AHU-B1-11-R-KNL,main,non-critical
ZON-5,166939.892466,77306.012805,166939.892466,77456.012805,300,250,HVAC-R-AHU-B1-11-R-KNL,bottom,non-critical
ZON-5,164627.40239,79488.761467,164627.40239,76071.278329,200,150,HVAC-S-AHU-B1-11-S-KNL,main,non-critical
ZON-5,164787.40239,75911.278329,165328.311933,75911.278329,200,150,HVAC-S-AHU-B1-11-S-KNL,main,non-critical
ZON-5,164127.614818,79648.761467,164467.40239,79648.761467,200,150,HVAC-S-AHU-B1-11-S-KNL,main,non-critical
ZON-5,162910.114776,76936.605186,163760.114776,76936.605186,300,250,HVAC-S-FCU-S-KNL,main,non-critical
ZON-5,162910.114776,76066.735529,163760.114776,76066.735529,300,250,HVAC-R-FCU-R-KNL,main,non-critical
ZON-5,160704.214009,72264.408647,166673.60645,72264.408647,300,250,HVAC-R-AHU-B1-11-R-KNL,downbranch,non-critical
ZON-5,171812.405777,73525.0,166633.712279,73525.0,300,250,HVAC-E-WC-TEF-KNL,downbranch,critical
ZON-5,160705.0,66942.754804,166333.712279,66942.754804,300,250,HVAC-E-WC-TEF-KNL,downbranch,critical
ZON-5,153481.908573,63632.5,154131.908573,63632.5,300,250,HVAC-S-FCU-S-KNL,main,non-critical
ZON-5,154131.908573,62948.25,153481.908573,62948.25,300,250,HVAC-R-FCU-R-KNL,main,critical
ZON-5,156500.0,62873.174604,157150.0,62873.174604,300,250,HVAC-S-FCU-S-KNL,main,non-critical
ZON-5,156500.0,62264.624302,157150.0,62264.624302,300,250,HVAC-R-FCU-R-KNL,main,critical
ZON-5,158626.742508,60583.288848,158626.742508,58607.260115,300,250,HVAC-R-AHU-B1-11-R-KNL,downbranch,non-critical
ZON-5,157775.828263,63675.0,157775.828263,63875.0,300,250,HVAC-S-AHU-B1-11-S-KNL,main,critical
ZON-5,157559.156526,59889.688016,157559.156526,63615.0,200,200,HVAC-S-AHU-B1-11-S-KNL,main,non-critical
ZON-5,154856.908573,63557.5,154856.908573,59939.688016,150,150,HVAC-S-AHU-B1-11-S-KNL,main,non-critical
ZON-5,154350.514977,60195.0,154350.514977,58591.296453,300,250,HVAC-R-AHU-B1-11-R-KNL,downbranch,non-critical
ZON-5,152026.650269,63632.5,152676.650269,63632.5,300,250,HVAC-S-FCU-S-KNL,main,non-critical
ZON-5,152026.650269,62947.724849,152676.650269,62947.724849,300,250,HVAC-R-FCU-R-KNL,main,non-critical
ZON-5,151065.061722,63190.938885,151065.061722,59939.688016,150,150,HVAC-S-AHU-B1-11-S-KNL,main,non-critical
ZON-5,151775.0,60195.0,151775.0,58591.296453,300,250,HVAC-R-AHU-B1-11-R-KNL,downbranch,non-critical
ZON-5,148388.922319,63631.757488,149038.922319,63631.757488,300,250,HVAC-S-FCU-S-KNL,main,non-critical
ZON-5,149763.922319,63557.5,149763.922319,59939.688016,150,150,HVAC-S-AHU-B1-11-S-KNL,main,non-critical
ZON-5,149225.0,60195.0,149225.0,58577.255085,300,250,HVAC-R-AHU-B1-11-R-KNL,downbranch,critical
ZON-5,145801.533207,63632.749505,146451.533207,63632.749505,300,250,HVAC-S-FCU-S-KNL,main,non-critical
ZON-5,147176.533207,63559.484033,147176.533207,59939.688016,150,150,HVAC-S-AHU-B1-11-S-KNL,main,critical
ZON-5,146670.139611,60195.0,146670.139611,58641.296453,300,250,HVAC-R-AHU-B1-11-R-KNL,downbranch,critical
ZON-3,140134.621017,63632.5,140784.621017,63632.5,300,250,HVAC-S-FCU-S-KNL,main,critical
ZON-3,140784.621017,62997.724849,140134.621017,62997.724849,300,250,HVAC-R-FCU-R-KNL,main,critical
ZON-3,141509.621017,63557.5,141509.621017,60014.688016,150,150,HVAC-S-AHU-B1-11-S-KNL,main,critical
ZON-3,140936.555864,60259.041368,140936.555864,58691.296453,300,250,HVAC-R-AHU-B1-11-R-KNL,downbranch,critical
ZON-3,137583.796206,63632.5,138233.796206,63632.5,300,250,HVAC-S-FCU-S-KNL,main,critical
ZON-3,138233.796206,62948.25,137583.796206,62948.25,300,250,HVAC-R-FCU-R-KNL,main,critical
ZON-3,138958.796206,63557.5,138958.796206,60014.688016,150,150,HVAC-S-AHU-B1-11-S-KNL,main,critical
ZON-3,138353.876865,60259.041368,138353.876865,58691.296453,300,250,HVAC-R-AHU-B1-11-R-KNL,downbranch,critical
ZON-5,144998.466793,63631.757488,144348.466793,63631.757488,300,250,HVAC-S-FCU-S-KNL,main,non-critical
ZON-5,144998.466793,62946.982337,144348.466793,62946.982337,300,250,HVAC-R-FCU-R-KNL,main,non-critical
ZON-5,143873.466793,63557.5,143873.466793,59989.688016,150,150,HVAC-S-AHU-B1-11-S-KNL,main,non-critical
ZON-5,144129.860389,60195.0,144129.860389,58641.296453,300,250,HVAC-R-AHU-B1-11-R-KNL,downbranch,non-critical
ZON-3,136603.531294,63632.5,135953.531294,63632.5,300,250,HVAC-S-FCU-S-KNL,main,critical
ZON-3,135953.531294,62997.724849,136603.531294,62997.724849,300,250,HVAC-R-FCU-R-KNL,main,non-critical
ZON-3,128028.825407,63425.788848,128028.825407,64075.788848,300,250,HVAC-S-FCU-S-KNL,main,non-critical
ZON-3,128637.37571,63425.788848,128637.37571,64075.788848,300,250,HVAC-R-FCU-R-KNL,main,non-critical
ZON-3,130726.742508,61758.288848,130726.742508,58691.242699,300,250,HVAC-R-AHU-B1-11-R-KNL,downbranch,critical
ZON-3,133125.0,61757.5,133125.0,60014.688016,200,200,HVAC-S-AHU-B1-11-S-KNL,main,non-critical
ZON-3,128536.183399,60935.227769,128536.183399,60039.688016,150,150,HVAC-S-AHU-B1-11-S-KNL,main,non-critical
ZON-3,123764.507955,62371.121114,123764.507955,58691.296453,300,250,HVAC-R-AHU-B1-11-R-KNL,downbranch,non-critical
ZON-5,168681.101024,60004.717709,167048.60645,60004.717709,300,250,HVAC-R-AHU-B1-11-R-KNL,main,critical
ZON-5,168681.101024,57126.436989,166908.60645,57126.436989,300,250,HVAC-R-AHU-B1-11-R-KNL,main,non-critical
ZON-5,163798.402846,56373.199605,163798.402846,58116.296453,300,250,HVAC-R-AHU-B1-11-R-KNL,main,critical
ZON-5,157883.85382,56422.684622,157883.85382,58116.296453,300,250,HVAC-R-AHU-B1-11-R-KNL,main,non-critical
ZON-5,152378.845875,56375.919815,152378.845875,59364.688016,150,150,HVAC-S-AHU-B1-11-S-KNL,downbranch,non-critical
ZON-5,149701.62382,54193.571771,149701.62382,53182.480506,300,250,HVAC-E-WC-TEF-KNL,main,non-critical
ZON-5,148170.0,53992.777335,147543.729913,53992.777335,150,150,HVAC-S-AHU-B1-11-S-KNL,main,non-critical
ZON-5,148315.0,55382.341944,147583.729913,55382.341944,150,150,HVAC-S-AHU-B1-11-S-KNL,main,non-critical
ZON-5,143657.812678,53820.257492,143657.812678,52635.031802,300,250,HVAC-E-WASTE-KNL,main,critical
ZON-5,144362.812678,57124.246016,146094.655744,57124.246016,300,250,HVAC-E-WC-TEF-KNL,main,non-critical
ZON-5,148038.966456,56867.83817,147583.729913,56867.83817,150,150,HVAC-S-AHU-B1-11-S-KNL,main,non-critical
ZON-5,149299.513822,59169.511482,149299.513822,58969.511482,300,250,HVAC-S-AHU-B1-11-S-KNL,main,non-critical
ZON-5,161501.131229,70118.404146,165278.311933,70118.404146,200,150,HVAC-S-AHU-B1-11-S-KNL,main,critical
ZON-5,162136.070014,59050.000008,161886.320547,59050.000008,200,150,HVAC-S-AHU-B1-11-S-KNL,bottom,non-critical
ZON-5,166193.939351,71734.039719,166193.939351,71519.772242,200,150,HVAC-S-AHU-B1-11-S-KNL,main,critical
ZON-5,166193.939351,61949.050419,166193.939351,61666.934679,200,150,HVAC-S-AHU-B1-11-S-KNL,main,non-critical
ZON-3,139053.827483,56725.0,139053.827483,56075.0,300,250,HVAC-S-FCU-S-KNL,main,non-critical
ZON-3,138445.27718,56725.0,138445.27718,56075.0,300,250,HVAC-R-FCU-R-KNL,main,non-critical
ZON-3,135324.102191,57191.98502,135324.102191,58066.296453,300,250,HVAC-R-AHU-B1-11-R-KNL,main,critical
ZON-3,141760.851918,55991.050384,141760.851918,59314.688016,200,200,HVAC-S-AHU-B1-11-S-KNL,downbranch,non-critical
ZON-3,139145.0,59050.0,138948.156168,59050.0,150,150,HVAC-S-AHU-B1-11-S-KNL,bottom,critical
ZON-3,129800.539188,56250.0,129800.539188,56900.0,300,250,HVAC-S-FCU-S-KNL,main,non-critical
ZON-3,130409.089491,56250.0,130409.089491,56900.0,300,250,HVAC-R-FCU-R-KNL,main,critical
ZON-3,126956.926854,57276.450083,126956.926854,59314.688016,150,150,HVAC-S-AHU-B1-11-S-KNL,downbranch,non-critical
ZON-3,133548.238844,57330.514983,133548.238844,58066.296453,300,250,HVAC-R-AHU-B1-11-R-KNL,main,non-critical
ZON-3,123434.396409,56262.674013,123434.396409,56796.270398,300,250,HVAC-E-WC-TEF-KNL,main,non-critical
ZON-3,124017.927373,56262.674013,124017.927373,56836.270398,300,250,HVAC-E-WC-TEF-KNL,main,non-critical
ZON-3,122864.021277,57866.630374,122864.021277,59314.688016,150,150,HVAC-S-AHU-B1-11-S-KNL,downbranch,non-critical
ZON-3,124594.260719,57866.630374,124594.260719,59314.688016,150,150,HVAC-S-AHU-B1-11-S-KNL,downbranch,non-critical
ZON-3,123641.62811,54352.952095,122683.641152,54352.952095,300,250,HVAC-E-WC-TEF-KNL,main,non-critical
ZON-3,119248.799373,56971.270398,120850.177093,56971.270398,300,250,HVAC-E-WASTE-KNL,downbranch,non-critical
ZON-3,119305.635896,63861.98643,119996.097197,63861.98643,200,150,HVAC-S-AHU-B1-11-S-KNL,main,critical
ZON-3,119256.150873,58402.271262,121248.980557,58402.271262,300,250,HVAC-R-AHU-B1-11-R-KNL,downbranch,non-critical
ZON-4,117678.700417,65682.599448,119996.097197,65682.599448,150,150,HVAC-S-AHU-B1-11-S-KNL,main,critical
ZON-4,117485.3025,68631.448788,119996.097197,68631.448788,150,150,HVAC-S-AHU-B1-11-S-KNL,bottom,non-critical
ZON-4,119746.220848,71029.5,119996.097197,71029.5,150,150,HVAC-S-AHU-B1-11-S-KNL,main,critical
ZON-4,117655.0,71889.818396,121538.499397,71889.818396,300,250,HVAC-R-AHU-B1-11-R-KNL,downbranch,critical
ZON-4,123701.783746,68938.591914,121125.177093,68938.591914,300,250,HVAC-E-WASTE-KNL,downbranch,critical
ZON-4,124617.696604,66154.979207,122583.641152,66154.979207,300,250,HVAC-E-WC-TEF-KNL,main,non-critical
ZON-4,122483.092327,71489.005369,123133.092327,71489.005369,300,250,HVAC-S-FCU-S-KNL,main,critical
ZON-4,122483.092327,72097.555672,123133.092327,72097.555672,300,250,HVAC-R-FCU-R-KNL,main,non-critical
ZON-4,124480.083238,71292.179966,124480.083238,74893.679486,150,150,HVAC-S-AHU-B1-11-S-KNL,downbranch,critical
ZON-4,124980.491255,73541.664978,124980.491255,73758.473271,300,250,HVAC-R-AHU-B1-11-R-KNL,main,non-critical
ZON-4,127298.40622,73084.507287,127148.40622,73084.507287,300,250,HVAC-S-AHU-B1-11-S-KNL,main,critical
ZON-4,126781.273132,70155.0,126781.273132,70384.321089,200,200,HVAC-S-AHU-B1-11-S-KNL,main,non-critical
ZON-4,129919.115957,69362.242494,128670.613089,69362.242494,300,250,HVAC-R-AHU-B1-11-R-KNL,main,critical
ZON-4,128420.613089,69162.242494,128420.613089,73708.473271,300,250,HVAC-R-AHU-B1-11-R-KNL,bottom,non-critical
ZON-4,133557.5,75825.662352,133557.5,76475.662352,300,250,HVAC-S-FCU-S-KNL,main,critical
ZON-4,132873.25,76475.662352,132873.25,75825.662352,300,250,HVAC-R-FCU-R-KNL,main,critical
ZON-4,133482.5,77200.662352,131707.448448,77200.662352,150,150,HVAC-S-AHU-B1-11-S-KNL,main,non-critical
ZON-4,130675.0,76419.818396,130675.0,74168.473271,300,250,HVAC-R-AHU-B1-11-R-KNL,bottom,critical
ZON-4,131572.448448,77065.662352,131572.448448,75418.679486,150,150,HVAC-S-AHU-B1-11-S-KNL,main,non-critical
ZON-4,128749.999979,76116.994671,128599.999979,76116.994671,300,250,HVAC-S-AHU-B1-11-S-KNL,main,critical
ZON-4,128468.612028,79024.344455,129071.219226,79024.344455,150,150,HVAC-S-AHU-B1-11-S-KNL,downbranch,non-critical
ZON-4,129183.724849,82225.0,129183.724849,81575.0,300,250,HVAC-S-FCU-S-KNL,main,critical
ZON-4,128575.174546,81575.0,128575.174546,82225.0,300,250,HVAC-R-FCU-R-KNL,main,non-critical
ZON-4,129221.219226,80298.968613,129221.219226,80134.557135,150,150,HVAC-S-AHU-B1-11-S-KNL,bottom,critical
ZON-4,128311.725587,80281.920608,128311.725587,78968.757714,300,250,HVAC-R-AHU-B1-11-R-KNL,bottom,critical
ZON-4,132450.0,80454.648396,133300.0,80454.648396,300,250,HVAC-S-FCU-S-KNL,main,critical
ZON-4,132450.0,79846.098094,133300.0,79846.098094,300,250,HVAC-R-FCU-R-KNL,main,critical
ZON-4,130370.0,78424.818396,128485.643399,78424.818396,300,250,HVAC-R-AHU-B1-11-R-KNL,downbranch,critical
ZON-4,131075.0,81320.0,131075.0,79794.557135,150,150,HVAC-S-AHU-B1-11-S-KNL,main,non-critical
ZON-4,129446.219226,79659.557135,130940.0,79659.557135,150,150,HVAC-S-AHU-B1-11-S-KNL,main,critical
ZON-4,124978.93829,78311.09281,125128.93829,78311.09281,300,250,HVAC-S-AHU-B1-11-S-KNL,main,non-critical
ZON-4,124918.93829,78149.270162,120471.097197,78149.270162,150,150,HVAC-S-AHU-B1-11-S-KNL,downbranch,critical
ZON-4,124816.466855,77767.60757,124816.466855,77117.60757,300,250,HVAC-S-FCU-S-KNL,main,non-critical
ZON-4,124207.916552,77767.60757,124207.916552,77117.60757,300,250,HVAC-R-FCU-R-KNL,main,critical
ZON-4,124982.249359,76062.033492,124982.249359,76212.033492,300,250,HVAC-S-AHU-B1-11-S-KNL,main,non-critical
ZON-4,124816.206488,76002.033492,124816.206488,75518.679486,150,150,HVAC-S-AHU-B1-11-S-KNL,main,critical
ZON-4,122603.532493,76136.982162,121873.980557,76136.982162,300,250,HVAC-R-AHU-B1-11-R-KNL,main,non-critical
ZON-4,122409.43689,81550.0,121873.980557,81550.0,300,250,HVAC-R-AHU-B1-11-R-KNL,main,critical
ZON-4,118355.0,81714.927739,121398.980557,81714.927739,300,250,HVAC-R-AHU-B1-11-R-KNL,downbranch,non-critical
ZON-4,133625.167392,68548.578651,133625.167392,69398.578651,300,250,HVAC-S-FCU-S-KNL,main,non-critical
ZON-4,132640.392241,69398.578651,132640.392241,68548.578651,300,250,HVAC-R-FCU-R-KNL,main,non-critical
ZON-4,133900.167392,67398.578651,132978.374611,67398.578651,150,150,HVAC-S-AHU-B1-11-S-KNL,main,non-critical
ZON-4,132595.507565,66880.192844,132595.507565,67942.020214,300,250,HVAC-R-AHU-B1-11-R-KNL,main,non-critical
ZON-4,132460.507565,68077.020214,129711.503235,68077.020214,300,250,HVAC-R-AHU-B1-11-R-KNL,main,critical
ZON-4,132708.374611,68359.739865,130142.172398,68359.739865,150,150,HVAC-S-AHU-B1-11-S-KNL,bottom,non-critical
ZON-4,132843.374611,67533.578651,132843.374611,68224.739865,150,150,HVAC-S-AHU-B1-11-S-KNL,main,critical
ZON-4,129829.178771,65300.0,130668.29683,65300.0,300,250,HVAC-S-FCU-S-KNL,main,non-critical
ZON-4,129318.178771,65300.0,128440.468476,65300.0,300,250,HVAC-R-FCU-R-KNL,main,non-critical
ZON-4,129862.330528,67564.956158,129862.330528,68230.896699,150,150,HVAC-S-AHU-B1-11-S-KNL,downbranch,non-critical
ZON-4,129227.0145,67547.058024,129227.0145,67852.020214,300,250,HVAC-R-AHU-B1-11-R-KNL,main,critical
ZON-4,117615.48116,79554.823853,121398.980557,79554.823853,300,250,HVAC-R-AHU-B1-11-R-KNL,downbranch,non-critical
ZON-4,116324.999032,76182.994102,116324.999032,76446.046767,300,250,HVAC-E-WC-TEF-KNL,main,critical
ZON-4,116459.999032,76581.046767,118907.441271,76581.046767,300,250,HVAC-E-WC-TEF-KNL,main,non-critical
ZON-4,116324.999032,74117.005898,116324.999032,73246.689125,300,250,HVAC-E-WC-TEF-KNL,main,critical
ZON-4,116459.999032,73111.689125,117857.441271,73111.689125,300,250,HVAC-E-WC-TEF-KNL,main,non-critical
ZON-4,119082.441271,74298.083506,119082.441271,73286.689125,300,250,HVAC-E-WC-TEF-KNL,main,critical
ZON-4,119082.441271,76001.916494,119082.441271,76406.046767,300,250,HVAC-E-WC-TEF-KNL,main,non-critical
ZON-4,117625.0,73683.604174,117475.0,73683.604174,300,250,HVAC-S-AHU-B1-11-S-KNL,main,critical
ZON-4,119996.097197,73520.875373,117685.0,73520.875373,150,150,HVAC-S-AHU-B1-11-S-KNL,top,non-critical
ZON-4,117626.030409,76798.298802,117476.030409,76798.298802,300,250,HVAC-S-AHU-B1-11-S-KNL,main,critical
ZON-4,119996.097197,76982.882111,117686.030409,76982.882111,150,150,HVAC-S-AHU-B1-11-S-KNL,main,non-critical
ZON-4,119784.470435,78842.5,120048.803031,78842.5,150,150,HVAC-S-AHU-B1-11-S-KNL,main,critical
ZON-4,128775.0,85589.635903,129625.0,85589.635903,300,250,HVAC-S-FCU-S-KNL,main,non-critical
ZON-4,128775.0,86854.294609,129625.0,86854.294609,300,250,HVAC-R-FCU-R-KNL,main,critical
ZON-4,128425.0,87335.568799,130093.104244,87335.568799,300,250,HVAC-R-AHU-B1-11-R-KNL,downbranch,non-critical
ZON-4,128425.0,87756.977156,130093.104244,87756.977156,300,250,HVAC-R-AHU-B1-11-R-KNL,downbranch,critical
ZON-4,133560.736816,89580.287719,133560.736816,88930.287719,300,250,HVAC-S-FCU-S-KNL,main,non-critical
ZON-4,132925.961664,88930.287719,132925.961664,89580.287719,300,250,HVAC-R-FCU-R-KNL,main,critical
ZON-4,133485.736816,88205.287719,129888.890182,88205.287719,150,150,HVAC-S-AHU-B1-11-S-KNL,bottom,non-critical
ZON-4,131200.0,89527.308772,131350.0,89527.308772,300,250,HVAC-R-AHU-B1-11-R-KNL,main,non-critical
ZON-4,130378.104244,89709.617545,131140.0,89709.617545,300,250,HVAC-R-AHU-B1-11-R-KNL,main,non-critical
ZON-4,133560.736816,87103.978549,133560.736816,86453.978549,300,250,HVAC-S-FCU-S-KNL,main,critical
ZON-4,132925.34924,87103.978549,132925.34924,86453.978549,300,250,HVAC-R-FCU-R-KNL,main,non-critical
ZON-4,133485.736816,85728.978549,129903.890182,85728.978549,150,150,HVAC-S-AHU-B1-11-S-KNL,downbranch,critical
ZON-4,131200.0,86902.777191,131350.0,86902.777191,300,250,HVAC-R-AHU-B1-11-R-KNL,main,non-critical
ZON-4,130468.104244,87085.554383,131140.0,87085.554383,300,250,HVAC-R-AHU-B1-11-R-KNL,main,non-critical
ZON-4,128813.873286,83950.0,128514.520131,83950.0,200,150,HVAC-S-AHU-B1-11-S-KNL,main,non-critical
ZON-4,133233.151001,74500.0,133233.151001,74300.0,300,250,HVAC-S-AHU-B1-11-S-KNL,main,non-critical
ZON-3,136181.419628,59047.537627,135914.033374,59047.537627,200,200,HVAC-S-AHU-B1-11-S-KNL,bottom,non-critical
ZON-3,120975.0,63292.464355,120975.0,63040.098575,300,250,HVAC-R-AHU-B1-11-R-KNL,main,non-critical
ZON-4,123211.042151,74573.753003,123009.675023,74573.753003,300,250,HVAC-R-AHU-B1-11-R-KNL,bottom,non-critical
