ZONE,StartX,StartY,EndX,EndY,KesitX,KesitY,SystemName,Position,Critical
ZON-3,119111.547283,44822.748616,120161.547283,44822.748616,600,650,HVAC-R-AHU-L1-16-R-KNL,top,non-critical
ZON-3,120386.547283,45014.517345,121686.547283,45014.517345,600,650,HVAC-S-AHU-L1-16-S-KNL,top,non-critical
ZON-3,116950.000331,53596.804781,116950.000331,54646.804781,750,1050,HVAC-S-AHU-L1-15-S-KNL,main,non-critical
ZON-3,101230.373281,50117.0,101230.373281,48833.0,600,650,HVAC-S-AHU-23-S-KNL,main,non-critical
ZON-3,98170.409031,50116.999969,98170.409031,48832.999882,600,650,HVAC-R-AHU-23-R-KNL,main,non-critical
ZON-3,98482.152413,49230.499323,98482.152413,49730.499323,600,650,HVAC-R-AHU-23-R-KNL,top,non-critical
ZON-3,101639.25044,49255.5042,101639.25044,49705.5042,600,650,HVAC-S-AHU-23-S-KNL,top,non-critical
ZON-3,101309.492297,49255.5042,101309.492297,49705.5042,600,650,HVAC-S-AHU-23-S-KNL,bottom,non-critical
ZON-3,117747.330506,50679.347209,103168.194579,50679.347209,600,650,HVAC-R-AHU-L1-16-R-KNL,bottom,non-critical
ZON-3,118947.330506,52004.347209,104916.887425,52004.347209,1300,600,HVAC-S-AHU-L1-16-S-KNL,main,non-critical
ZON-3,118482.330506,46728.138835,118482.330506,49944.347209,600,650,HVAC-R-AHU-L1-16-R-KNL,main,non-critical
ZON-3,119807.330506,47290.229684,119807.330506,51144.347209,1300,600,HVAC-S-AHU-L1-16-S-KNL,main,non-critical
ZON-3,119430.669954,46211.956674,118688.207834,45469.494554,600,650,HVAC-R-AHU-L1-16-R-KNL,main,non-critical
ZON-3,120881.558302,46773.159175,119962.319487,45853.920359,600,650,HVAC-S-AHU-L1-16-S-KNL,main,non-critical
ZON-3,103935.263992,52864.347209,103935.263992,55429.080568,600,650,HVAC-S-AHU-L1-16-S-KNL,main,non-critical
ZON-3,103406.887425,54256.33036,104706.887425,54256.33036,600,650,HVAC-S-AHU-L1-16-S-KNL,top,non-critical
ZON-3,104706.887425,53410.338785,103406.887425,53410.338785,600,650,HVAC-S-AHU-L1-16-S-KNL,bottom,non-critical
ZON-3,101184.330619,53501.581223,101184.330619,55429.080599,600,650,HVAC-R-AHU-L1-16-R-KNL,main,non-critical
ZON-3,101490.107856,53790.318593,101490.107856,54840.318593,600,650,HVAC-R-AHU-L1-16-R-KNL,top,non-critical
ZON-3,102433.194579,53515.318593,102433.194579,51414.347209,600,650,HVAC-R-AHU-L1-16-R-KNL,main,non-critical
ZON-3,90973.459115,54384.172759,94291.694025,54384.172758,1800,700,HVAC-S-FRESH-AIR-KNL,main,non-critical
ZON-5,90237.5,53133.244262,90237.5,55633.244262,600,650,HVAC-F-FA-KNL,main,non-critical
ZON-3,90624.229558,55633.244262,90624.229558,53133.244262,600,650,HVAC-S-FRESH-AIR-KNL,top,non-critical
ZON-3,126103.858319,43112.5,129103.858319,43112.5,600,650,HVAC-E-EA-KNL,main,non-critical
ZON-3,129103.858319,43525.0,126103.858319,43525.0,600,650,HVAC-R-EXHAUST-AIR-KNL,top,non-critical
ZON-3,126147.489903,55392.499791,126147.49064,53265.499791,600,650,HVAC-R-EXHAUST-AIR-KNL,main,non-critical
ZON-3,128235.850495,43900.0,128235.850495,52082.702037,600,650,HVAC-R-EXHAUST-AIR-KNL,main,non-critical
ZON-3,126407.480214,53209.101025,125657.480214,53209.101025,600,650,HVAC-R-EXHAUST-AIR-KNL,top,non-critical
ZON-3,126567.479888,52617.70226,127700.850495,52617.702037,600,650,HVAC-R-EXHAUST-AIR-KNL,main,non-critical
ZON-3,127068.125163,43900.0,127068.125163,50682.702037,600,650,HVAC-R-EXHAUST-AIR-KNL,bottom,non-critical
ZON-3,126258.125163,51492.702037,120427.784384,51492.702037,600,650,HVAC-R-EXHAUST-AIR-KNL,top,non-critical
ZON-3,120267.784384,50605.454793,119067.784384,50605.454793,600,650,HVAC-R-EXHAUST-AIR-KNL,bottom,non-critical
ZON-3,119742.784384,48542.916616,119742.784384,50478.207548,600,650,HVAC-R-EXHAUST-AIR-KNL,bottom,non-critical
ZON-3,104545.538066,43112.5,108545.538066,43112.5,600,650,HVAC-E-EA-KNL,main,non-critical
ZON-3,108545.538066,43525.0,104545.538066,43525.0,600,650,HVAC-R-EXHAUST-AIR-KNL,top,non-critical
ZON-3,105863.936883,43900.0,105863.936883,52939.804637,600,650,HVAC-R-EXHAUST-AIR-KNL,bottom,non-critical
ZON-3,107655.802447,53099.804667,107655.802447,55099.804667,600,650,HVAC-R-EXHAUST-AIR-KNL,main,non-critical
ZON-3,92964.24345,48870.500209,92964.24345,50011.999978,600,650,HVAC-R-EXHAUST-AIR-KNL,top,non-critical
ZON-3,98193.624286,43112.5,100693.624286,43112.5,600,650,HVAC-E-EA-KNL,main,non-critical
ZON-3,100693.624286,43525.0,98193.624286,43525.0,600,650,HVAC-R-EXHAUST-AIR-KNL,top,non-critical
ZON-3,94447.662509,52601.78127,93347.662509,52601.78127,600,650,HVAC-R-EXHAUST-AIR-KNL,main,non-critical
ZON-3,94098.651573,52898.580327,94098.651535,55376.580099,600,650,HVAC-R-EXHAUST-AIR-KNL,top,non-critical
ZON-3,94570.66734,52898.580327,94570.667269,55459.080558,600,650,HVAC-S-FRESH-AIR-KNL,bottom,non-critical
ZON-3,92877.25877,53484.172758,92877.25877,55284.172758,600,650,HVAC-S-FRESH-AIR-KNL,top,non-critical
ZON-3,90973.459115,49087.770557,93413.949371,49087.770557,900,600,HVAC-S-FRESH-AIR-KNL,main,non-critical
ZON-3,106651.793289,48446.531833,106651.79336,50644.500201,600,650,HVAC-S-FRESH-AIR-KNL,main,non-critical
ZON-5,90237.5,48612.770557,90237.5,50112.770557,600,650,HVAC-F-FA-KNL,main,non-critical
ZON-3,90624.229558,50112.770557,90624.229558,48612.770557,600,650,HVAC-S-FRESH-AIR-KNL,top,non-critical
ZON-5,104431.921769,56587.5,107431.921769,56587.5,600,650,HVAC-F-FA-KNL,main,non-critical
ZON-3,107431.921769,55928.067382,104431.921769,55928.067382,600,650,HVAC-S-FRESH-AIR-KNL,top,non-critical
ZON-3,106822.279812,55336.591625,104822.279812,55336.591625,600,650,HVAC-S-FRESH-AIR-KNL,main,non-critical
ZON-3,107634.974096,55101.964468,107634.974095,53101.964468,600,650,HVAC-S-FRESH-AIR-KNL,top,non-critical
ZON-3,106822.279812,55738.378613,104822.279812,55738.378613,600,650,HVAC-S-FRESH-AIR-KNL,bottom,non-critical
ZON-3,92341.097063,50079.500511,92541.097063,49879.500511,400,400,HVAC-S-FRESH-AIR-KNL,main,non-critical
ZON-3,92141.097063,49879.500511,90973.459115,49879.500511,400,400,HVAC-S-FRESH-AIR-KNL,bottom,non-critical
ZON-5,118851.491548,56587.5,122351.491548,56587.5,600,650,HVAC-F-FA-KNL,bottom,non-critical
ZON-3,122351.491548,56100.0,118851.491548,56100.0,900,600,HVAC-S-FRESH-AIR-KNL,bottom,non-critical
ZON-3,125517.251337,54556.326477,122268.244612,54556.326255,1200,600,HVAC-S-FRESH-AIR-KNL,main,non-critical
ZON-3,125777.375628,55392.499791,125777.376365,53265.499791,600,650,HVAC-S-FRESH-AIR-KNL,bottom,non-critical
ZON-3,122058.244612,55508.163128,120858.244612,55508.163128,600,650,HVAC-S-FRESH-AIR-KNL,bottom,non-critical
ZON-3,125217.251337,55156.326477,125217.251337,53956.326477,600,650,HVAC-S-FRESH-AIR-KNL,top,non-critical
ZON-3,119567.784385,52779.433854,119567.784384,50478.207548,1000,1200,HVAC-S-FRESH-AIR-KNL,top,non-critical
ZON-3,119742.784384,50478.207548,119742.784384,48542.916616,600,650,HVAC-S-FRESH-AIR-KNL,bottom,non-critical
ZON-3,119567.784384,53979.433854,119567.784384,52779.433854,1000,1200,HVAC-S-FRESH-AIR-KNL,main,non-critical
ZON-3,119567.784385,55650.0,119567.784384,53979.433854,1000,1200,HVAC-S-FRESH-AIR-KNL,top,non-critical
ZON-3,93925.0,44393.909465,94125.0,44193.909465,600,650,HVAC-E-EF-L5-03-KNL,main,non-critical
ZON-3,115924.048644,49574.296471,115599.048644,49899.296471,650,650,HVAC-S-AHU-11-S-KNL,main,non-critical
ZON-3,115599.048644,49249.296471,115599.048644,46804.20894,650,650,HVAC-S-AHU-11-S-KNL,top,non-critical
ZON-3,103439.569303,46646.605069,103439.569303,45833.987308,600,650,HVAC-R-AHU-23-R-KNL,main,non-critical
ZON-3,103107.873307,46821.605069,102657.873307,46821.605069,600,650,HVAC-S-AHU-23-S-KNL,main,non-critical
ZON-3,103689.569303,46796.605069,103189.569303,46796.605069,600,650,HVAC-R-AHU-23-R-KNL,top,non-critical
ZON-3,102657.873307,46506.144186,103107.873307,46506.144186,600,650,HVAC-S-AHU-23-S-KNL,top,non-critical
ZON-3,114451.652481,49074.296471,114451.652481,44572.102116,600,650,HVAC-R-AHU-11-R-KNL,main,non-critical
ZON-3,104324.254994,49744.662622,104324.254995,45314.16158,900,600,HVAC-S-FRESH-AIR-KNL,main,non-critical
ZON-3,103874.254994,49444.662622,104774.254994,49444.662622,600,650,HVAC-S-FRESH-AIR-KNL,top,non-critical
ZON-3,103664.254995,44654.16158,98426.746654,44654.16158,900,600,HVAC-S-FRESH-AIR-KNL,main,non-critical
ZON-3,93908.317516,48882.996566,97932.378509,44858.935571,900,600,HVAC-S-FRESH-AIR-KNL,main,non-critical
ZON-3,103079.569303,45473.987308,99438.983542,45473.987308,600,650,HVAC-R-AHU-23-R-KNL,main,non-critical
ZON-3,102547.873307,46030.683304,101154.734154,46030.683304,450,350,HVAC-S-AHU-23-S-KNL,main,non-critical
ZON-3,99053.983542,49095.499323,99053.983542,45858.987308,600,650,HVAC-R-AHU-23-R-KNL,main,non-critical
ZON-3,100804.734154,46380.683304,100804.734154,49130.5042,450,350,HVAC-S-AHU-23-S-KNL,top,non-critical
ZON-3,104954.138029,49744.662623,104954.138029,49144.662623,600,650,HVAC-S-FRESH-AIR-KNL,bottom,non-critical
ZON-3,92695.796371,48803.00003,92695.7968,50079.500412,600,650,HVAC-S-FRESH-AIR-KNL,bottom,non-critical
ZON-3,99961.732874,43900.0,99961.732874,50784.982246,600,650,HVAC-R-EXHAUST-AIR-KNL,bottom,non-critical
ZON-3,94657.66249,51544.982246,99201.732874,51544.982246,600,650,HVAC-R-EXHAUST-AIR-KNL,main,non-critical
ZON-3,106131.778539,48449.999969,106131.778529,47209.223195,600,650,HVAC-R-EXHAUST-AIR-KNL,top,non-critical
ZON-3,106274.297742,48449.999969,106274.297812,50644.500196,600,650,HVAC-R-EXHAUST-AIR-KNL,bottom,non-critical
ZON-3,107685.741987,43900.0,107685.741987,45096.782107,600,650,HVAC-R-EXHAUST-AIR-KNL,main,non-critical
ZON-3,107488.290327,45573.472582,106329.230189,46732.532719,600,650,HVAC-R-EXHAUST-AIR-KNL,main,non-critical
ZON-3,93481.333949,50503.809026,93681.333949,50703.809026,600,650,HVAC-R-EXHAUST-AIR-KNL,main,non-critical
ZON-3,98533.819234,43900.0,98533.819234,50393.809026,600,650,HVAC-R-EXHAUST-AIR-KNL,bottom,non-critical
ZON-5,103612.615928,77000.0,103962.615928,77000.0,600,650,HVAC-E-WC-KNL,main,non-critical
ZON-5,102349.250666,79059.604654,102349.250666,78659.604654,600,650,HVAC-E-EF-B-SUR-KNL,main,non-critical
ZON-3,133530.80725,47750.0,132980.80725,47750.0,600,650,HVAC-E-WC-TEF-KNL,main,non-critical
ZON-3,122034.457916,44628.39557,122034.457916,43928.39557,600,650,HVAC-E-EF-L5-03-KNL,main,non-critical
ZON-3,131682.266856,47925.0,131682.266856,47575.0,600,650,HVAC-E-WASTE-KNL,main,non-critical
ZON-5,105331.891471,73401.053431,105406.891471,73326.053431,600,650,HVAC-E-WASTE-KNL,main,non-critical
ZON-5,105331.891471,74094.648999,105406.891471,74019.648999,600,650,HVAC-E-WASTE-KNL,main,non-critical
ZON-5,105331.891471,73401.053431,105331.891471,73944.648999,600,650,HVAC-E-WASTE-KNL,top,non-critical
ZON-5,105580.423824,72977.577517,105230.423824,72977.577517,600,650,HVAC-E-EF-L5-03-KNL,main,non-critical
ZON-5,171018.91065,107754.885815,171018.91065,107954.885815,600,650,HVAC-E-WASTE-KNL,main,non-critical
ZON-5,171468.895835,113444.043743,171468.895835,113144.043743,600,650,HVAC-E-EF-L5-03-KNL,main,non-critical
ZON-5,171468.895835,113444.043743,171468.895835,113144.043743,600,650,HVAC-E-EF-L5-03-KNL,top,non-critical
ZON-3,115601.04369,45636.421955,115601.04369,53456.980246,600,650,HVAC-R-AHU-L1-15-R-KNL,bottom,non-critical
ZON-3,113563.926967,54181.980246,114876.044021,54181.980246,600,650,HVAC-R-AHU-L1-15-R-KNL,top,non-critical
ZON-3,116925.0,44526.421955,116925.0,45476.421955,600,650,HVAC-R-AHU-L1-15-R-KNL,main,non-critical
ZON-3,116378.021845,45476.421955,116378.021845,44526.421955,600,650,HVAC-R-AHU-L1-15-R-KNL,top,non-critical
ZON-5,169435.218971,132075.0,169560.218971,131950.0,600,650,HVAC-E-WASTE-KNL,main,non-critical
ZON-5,168623.865067,132075.0,168748.865067,131950.0,600,650,HVAC-E-WASTE-KNL,main,non-critical
ZON-5,169310.218971,131950.0,168748.865067,131950.0,600,650,HVAC-E-WASTE-KNL,top,non-critical
ZON-5,191775.0,118607.744152,191525.0,118607.744152,600,650,HVAC-E-EF-L5-03-KNL,main,non-critical
ZON-5,169668.555904,116883.329131,169268.555904,116883.329131,600,650,HVAC-E-WASTE-KNL,main,non-critical
ZON-5,169925.0,118331.573248,169325.0,118331.573248,600,650,HVAC-E-WC-KNL,main,non-critical
ZON-3,93077.990987,50202.904502,92677.990987,50202.904502,600,650,HVAC-R-EXHAUST-AIR-KNL,main,non-critical
ZON-3,93187.990987,50703.809026,98223.819234,50703.809026,600,650,HVAC-R-EXHAUST-AIR-KNL,top,non-critical
ZON-3,116451.083974,53596.804781,116451.083974,54646.804781,600,650,HVAC-S-AHU-L1-15-S-KNL,bottom,non-critical
ZON-3,133684.63293,51767.343479,133684.63293,53605.099219,600,650,HVAC-R-AHU-L1-05-KNL,main,non-critical
ZON-3,132616.489719,50393.037571,133468.143211,51244.691063,600,650,HVAC-R-AHU-L1-05-KNL,main,non-critical
ZON-3,130317.755002,49199.360164,130317.755002,50349.360164,600,650,HVAC-S-AHU-L1-07-S-KNL,main,non-critical
ZON-3,131341.020766,48621.18269,133311.771453,48621.18269,600,650,HVAC-S-AHU-L1-05-KNL,top,non-critical
ZON-3,133771.771453,49081.18269,133771.771453,52069.572861,600,650,HVAC-S-AHU-L1-05-KNL,top,non-critical
ZON-5,187222.683158,79243.677264,187222.683158,80043.677264,600,650,HVAC-S-SA1-KNL,top,non-critical
ZON-5,189761.940323,71275.915681,189761.940323,71595.828088,600,650,HVAC-E-EF-L5-03-KNL,main,non-critical
ZON-5,194888.059677,71275.91568,194888.059677,71495.828088,600,650,HVAC-E-EF-L5-03-KNL,main,non-critical
ZON-5,213761.940323,71268.287641,213761.940323,71545.828088,600,650,HVAC-E-EF-L5-03-KNL,main,non-critical
ZON-5,218888.059677,71273.721855,218888.059677,71545.828088,600,650,HVAC-E-EF-L5-03-KNL,main,non-critical
ZON-5,218888.059677,74324.08432,218888.059677,71970.828088,600,650,HVAC-E-EF-L5-03-KNL,downbranch,non-critical
ZON-5,213761.940323,74324.08432,213761.940323,71970.828088,600,650,HVAC-E-EF-L5-03-KNL,main,non-critical
ZON-5,210888.059677,74324.08432,210888.059677,71995.828088,600,650,HVAC-E-EF-L5-03-KNL,downbranch,non-critical
ZON-5,194888.059677,74324.08432,194888.059677,71920.828088,600,650,HVAC-E-EF-L5-03-KNL,downbranch,non-critical
ZON-5,190044.701449,74324.08432,190044.701449,71945.828088,600,650,HVAC-E-EF-L5-03-KNL,downbranch,non-critical
ZON-5,221391.379538,79301.532267,222164.79545,79301.532267,600,650,HVAC-E-EF-L5-03-KNL,main,non-critical
ZON-5,221391.583933,76802.022214,222124.79545,76802.022214,600,650,HVAC-E-EF-L5-03-KNL,main,non-critical
ZON-5,221554.999994,75652.022214,222124.79545,75652.022214,600,650,HVAC-E-EF-L5-03-KNL,main,non-critical
ZON-5,208690.528973,76650.0,208690.528973,73750.0,150,150,HVAC-S-AHU-4-S-KNL,main,non-critical
ZON-5,206165.043968,78111.32456,206902.798341,78111.32456,600,650,HVAC-E-EF-L5-03-KNL,main,non-critical
ZON-5,197301.191019,70211.777252,198053.912293,70211.777252,600,650,HVAC-E-EF-L5-03-KNL,main,non-critical
ZON-5,198733.859023,70853.844519,198733.859023,71495.828088,600,650,HVAC-E-EF-L5-03-KNL,main,non-critical
ZON-5,189569.21089,71795.828088,194293.240499,71795.828088,600,650,HVAC-E-EF-L5-03-KNL,bottom,non-critical
ZON-5,194593.240499,71745.828088,197903.912293,71745.828088,600,650,HVAC-E-EF-L5-03-KNL,bottom,non-critical
ZON-5,198228.912293,69886.777252,198228.912293,69647.84186,600,650,HVAC-E-EF-L5-03-KNL,main,non-critical
ZON-5,198253.912293,70036.777252,198253.912293,71495.828088,600,650,HVAC-E-EF-L5-03-KNL,main,non-critical
ZON-5,198053.912293,71745.828088,202847.30635,71745.828088,600,650,HVAC-E-EF-L5-03-KNL,bottom,non-critical
ZON-5,197978.912293,71895.828088,197978.912293,71595.828088,600,650,HVAC-E-EF-L5-03-KNL,main,non-critical
ZON-5,222299.79545,79166.532267,222299.79545,76977.022214,600,650,HVAC-E-EF-L5-03-KNL,main,non-critical
ZON-5,222299.79545,76977.022214,222299.79545,75827.022214,600,650,HVAC-E-EF-L5-03-KNL,top,non-critical
ZON-5,222299.79545,75827.022214,222299.79545,71930.828088,600,650,HVAC-E-EF-L5-03-KNL,main,non-critical
ZON-5,222164.79545,71795.828088,219513.059677,71795.828088,600,650,HVAC-E-EF-L5-03-KNL,bottom,non-critical
ZON-5,210888.059677,71275.91568,210888.059677,71545.828088,600,650,HVAC-E-EF-L5-03-KNL,main,non-critical
ZON-5,219063.059677,71795.828088,214086.940323,71795.828088,600,650,HVAC-E-EF-L5-03-KNL,bottom,non-critical
ZON-5,213936.940323,71795.828088,211213.059677,71795.828088,600,650,HVAC-E-EF-L5-03-KNL,bottom,non-critical
ZON-5,214011.940323,71945.828088,214011.940323,71645.828088,600,650,HVAC-E-EF-L5-03-KNL,main,non-critical
ZON-5,211063.059677,71795.828088,206355.043968,71795.828088,600,650,HVAC-E-EF-L5-03-KNL,bottom,non-critical
ZON-5,206005.043968,77951.32456,206005.043968,71970.828088,600,650,HVAC-E-EF-L5-03-KNL,downbranch,non-critical
ZON-5,206205.043968,71770.828088,203679.80635,71770.828088,600,650,HVAC-E-EF-L5-03-KNL,bottom,non-critical
ZON-5,203332.30635,71498.328088,203332.30635,69533.61857,600,650,HVAC-E-EF-L5-03-KNL,main,non-critical
ZON-5,215959.471027,76650.0,215959.471027,73750.0,150,150,HVAC-S-AHU-4-S-KNL,main,non-critical
ZON-5,216690.528973,76650.0,216690.528973,73750.0,150,150,HVAC-S-AHU-4-S-KNL,main,non-critical
ZON-5,215959.471027,68950.0,215959.471027,73225.0,150,150,HVAC-S-AHU-4-S-KNL,downbranch,non-critical
ZON-5,216690.528973,68950.0,216690.528973,73225.0,150,150,HVAC-S-AHU-4-S-KNL,downbranch,non-critical
ZON-5,208689.060982,68947.637857,208689.060982,73225.0,150,150,HVAC-S-AHU-4-S-KNL,downbranch,non-critical
ZON-5,192690.073483,68950.0,192690.073483,70948.999251,150,150,HVAC-S-AHU-4-S-KNL,main,non-critical
ZON-5,191959.471027,68950.0,191959.471027,70808.999251,150,150,HVAC-S-AHU-4-S-KNL,bottom,non-critical
ZON-5,191959.471027,76650.0,191959.471027,75943.895241,150,150,HVAC-S-AHU-4-S-KNL,bottom,non-critical
ZON-5,192690.528973,76650.0,192690.528973,74075.0,150,150,HVAC-S-AHU-4-S-KNL,main,non-critical
ZON-5,223294.473774,79738.727667,223294.473774,81562.077432,150,150,HVAC-S-AHU-4-S-KNL,bottom,non-critical
ZON-5,222557.94908,80221.566993,222557.94908,78958.105327,600,650,HVAC-R-AHU-4-R-KNL,bottom,non-critical
ZON-5,206093.287475,78486.014506,206093.287475,80202.051192,600,650,HVAC-R-AHU-4-R-KNL,bottom,non-critical
ZON-5,206816.794749,81419.624854,205895.455854,80498.285959,200,150,HVAC-S-AHU-4-S-KNL,main,non-critical
ZON-5,205844.450803,78732.509825,205844.450803,80375.148874,200,150,HVAC-S-AHU-4-S-KNL,main,non-critical
ZON-5,200553.209086,80861.88962,199814.73349,80861.88962,600,650,HVAC-R-AHU-4-R-KNL,main,non-critical
ZON-5,197405.0,80050.000002,199504.73349,80050.000002,600,650,HVAC-R-AHU-4-R-KNL,main,non-critical
ZON-5,203771.934852,77850.0,205430.215429,77850.0,600,650,HVAC-R-AHU-4-R-KNL,downbranch,non-critical
ZON-5,200370.0,77850.0,199954.733492,77850.0,600,650,HVAC-R-AHU-4-R-KNL,main,non-critical
ZON-5,198130.0,78700.0,198798.575291,78700.0,150,150,HVAC-S-AHU-4-S-KNL,main,non-critical
ZON-5,198130.0,76524.999994,198798.575291,76524.999994,150,150,HVAC-S-AHU-4-S-KNL,main,non-critical
ZON-5,221087.5,63942.5,221087.5,66082.857951,150,150,HVAC-S-AHU-4-S-KNL,main,non-critical
ZON-5,221222.5,66217.857951,221806.521356,66217.857951,150,150,HVAC-S-AHU-4-S-KNL,main,non-critical
ZON-5,221941.521356,73225.0,221941.521356,66352.857951,150,150,HVAC-S-AHU-4-S-KNL,main,non-critical
ZON-5,222557.94908,69368.370245,222557.94908,67771.812769,600,650,HVAC-R-AHU-4-R-KNL,bottom,non-critical
