ZONE,StartX,StartY,EndX,EndY,KesitX,KesitY,SystemName,Position,Critical
ZON-5,198733.859023,70853.844519,198733.859023,71495.828088,850,550,HVAC-E-EF-L5-03-KNL,main,non-critical
ZON-5,58792.886241,175771.603336,56625.069525,175771.603336,1219,0,HVAC-E-EA-KNL,downbranch,non-critical
ZON-5,189569.21089,71795.828088,193987.715621,71795.828088,850,550,HVAC-E-EF-L5-03-KNL,bottom,critical
ZON-1,68382.139325,162166.445643,66214.322609,162166.445643,1219,0,HVAC-F-FA-KNL,downbranch,non-critical
ZON-5,194287.715621,71745.828088,197903.912293,71745.828088,850,550,HVAC-E-EF-L5-03-KNL,bottom,critical
ZON-5,72508.642383,167561.6395,70340.825667,167561.6395,1219,0,HVAC-E-EA-KNL,downbranch,non-critical
ZON-5,198178.912293,69778.53536,198178.912293,69384.948506,850,550,HVAC-E-EF-L5-03-KNL,main,non-critical
ZON-1,62764.230533,162201.569157,60596.413817,162201.569157,1219,0,HVAC-F-FA-KNL,downbranch,non-critical
ZON-5,198203.912293,69928.53536,198203.912293,71495.828088,850,550,HVAC-E-EF-L5-03-KNL,main,non-critical
ZON-5,57515.169794,165385.026585,55347.353078,165385.026585,1219,0,HVAC-E-EA-KNL,downbranch,non-critical
ZON-5,198053.912293,71745.828088,202847.30635,71745.828088,850,550,HVAC-E-EF-L5-03-KNL,bottom,critical
ZON-5,7722.33651,125030.104644,5554.519794,125030.104644,1219,0,HVAC-E-EA-KNL,downbranch,non-critical
ZON-5,197978.912293,71895.828088,197978.912293,71595.828088,850,550,HVAC-E-EF-L5-03-KNL,main,critical
ZON-1,23951.618757,117253.821947,21783.802041,117253.821947,1219,0,HVAC-F-FA-KNL,downbranch,non-critical
ZON-5,222299.79545,79166.532267,222299.79545,76977.022214,850,550,HVAC-E-EF-L5-03-KNL,main,critical
ZON-5,17308.203332,126584.284844,15140.386616,126584.284844,1219,0,HVAC-E-EA-KNL,downbranch,non-critical
ZON-5,222299.79545,76977.022214,222299.79545,75827.022214,850,550,HVAC-E-EF-L5-03-KNL,top,critical
ZON-1,23923.547526,122687.006222,21755.73081,122687.006222,1219,0,HVAC-F-FA-KNL,downbranch,critical
ZON-5,222299.79545,75827.022214,222299.79545,71930.828088,850,550,HVAC-E-EF-L5-03-KNL,main,critical
ZON-5,65994.664153,70450.0,63826.847437,70450.0,1219,0,HVAC-E-EA-KNL,downbranch,non-critical
ZON-5,222164.79545,71795.828088,219513.059677,71795.828088,850,550,HVAC-E-EF-L5-03-KNL,bottom,critical
ZON-1,61864.483999,84434.968464,59696.667283,84434.968464,1219,0,HVAC-F-FA-KNL,downbranch,non-critical
ZON-5,210888.059675,71242.700725,210888.059677,71545.828088,850,550,HVAC-E-EF-L5-03-KNL,main,critical
ZON-1,56549.700707,84303.883988,54381.883991,84303.883988,1219,0,HVAC-F-FA-KNL,downbranch,non-critical
ZON-5,219063.059677,71795.828088,214086.940323,71795.828088,850,550,HVAC-E-EF-L5-03-KNL,bottom,critical
ZON-5,52270.734197,79059.684478,50102.917481,79059.684478,1219,0,HVAC-E-EA-KNL,downbranch,non-critical
ZON-5,213936.940323,71795.828088,211213.059677,71795.828088,850,550,HVAC-E-EF-L5-03-KNL,bottom,critical
ZON-5,65364.5332,81263.989169,63196.716485,81263.989169,1219,0,HVAC-E-EA-KNL,downbranch,non-critical
ZON-5,214011.940323,71945.828088,214011.940323,71645.828088,850,550,HVAC-E-EF-L5-03-KNL,main,critical
ZON-1,64976.028376,157792.462749,62808.21166,157792.462749,1219,0,HVAC-F-FA-KNL,downbranch,critical
ZON-5,211063.059677,71795.828088,206355.043968,71795.828088,850,550,HVAC-E-EF-L5-03-KNL,bottom,critical
ZON-5,70968.639829,150817.114398,68800.823113,150817.114398,1219,0,HVAC-E-EA-KNL,downbranch,critical
ZON-5,206005.043968,77920.106088,206005.043968,71970.828088,850,550,HVAC-E-EF-L5-03-KNL,downbranch,critical
ZON-1,65933.172065,88669.871339,63765.355349,88669.871339,1219,0,HVAC-F-FA-KNL,downbranch,non-critical
ZON-5,206205.043968,71770.828088,203679.80635,71770.828088,850,550,HVAC-E-EF-L5-03-KNL,bottom,critical
ZON-5,71059.14422,91804.125289,68891.327504,91804.125289,1219,0,HVAC-E-EA-KNL,downbranch,critical
ZON-5,203332.30635,71498.328088,203332.30635,69533.61857,850,550,HVAC-E-EF-L5-03-KNL,main,critical
ZON-4,92500.364471,118441.349529,90332.547755,118441.349529,1219,0,HVAC-F-FA-KNL,downbranch,non-critical
ZON-5,215959.471027,76650.0,215959.471027,73750.0,150,150,HVAC-S-AHU-4-S-KNL,main,critical
ZON-5,74952.973238,113299.753921,73420.095338,111766.876021,1219,0,HVAC-E-EA-KNL,downbranch,non-critical
ZON-5,216690.528973,76650.0,216690.528973,73750.0,150,150,HVAC-S-AHU-4-S-KNL,main,critical
ZON-4,92500.364471,126048.072932,90332.547755,126048.072932,1219,0,HVAC-F-FA-KNL,downbranch,non-critical
ZON-5,215959.471027,68950.0,215959.471027,73225.0,150,150,HVAC-S-AHU-4-S-KNL,downbranch,critical
ZON-5,86185.89139,115124.518321,84018.074675,115124.518321,1219,0,HVAC-E-EA-KNL,downbranch,non-critical
ZON-5,216690.528973,68950.0,216690.528973,73225.0,150,150,HVAC-S-AHU-4-S-KNL,downbranch,critical
ZON-5,88957.810812,131228.415708,86789.994096,131228.415708,1219,0,HVAC-E-EA-KNL,downbranch,non-critical
ZON-5,208689.060982,68947.637857,208689.060982,73225.0,150,150,HVAC-S-AHU-4-S-KNL,downbranch,critical
ZON-5,70966.238677,139540.860721,69433.360777,138007.982821,1219,0,HVAC-E-EA-KNL,downbranch,non-critical
ZON-5,191859.471027,68950.0,191859.471027,72573.220277,150,150,HVAC-S-AHU-4-S-KNL,downbranch,critical
ZON-5,53927.805478,141564.209809,51759.988762,141564.209809,1219,0,HVAC-F-FA-KNL,downbranch,non-critical
ZON-5,191959.471027,76650.0,191959.471027,75943.895241,150,150,HVAC-S-AHU-4-S-KNL,bottom,non-critical
ZON-5,70464.276292,140236.142524,68296.459576,140236.142524,1219,0,HVAC-E-EA-KNL,downbranch,non-critical
ZON-5,192690.528973,76650.0,192690.528973,74075.0,150,150,HVAC-S-AHU-4-S-KNL,main,critical
ZON-5,47406.990297,132864.848634,45874.112397,131331.970733,1219,0,HVAC-F-FA-KNL,downbranch,non-critical
ZON-5,223294.473774,79789.680805,223294.473774,81486.86044,150,150,HVAC-S-AHU-4-S-KNL,bottom,critical
ZON-5,49077.649181,111859.337983,47544.771281,113392.215883,1219,0,HVAC-E-EA-KNL,downbranch,non-critical
ZON-5,222557.94908,80221.566993,222557.94908,78932.65133,850,550,HVAC-R-AHU-4-R-KNL,bottom,critical
ZON-5,44226.735761,114988.091608,42058.919046,114988.091608,1219,0,HVAC-E-EA-KNL,downbranch,non-critical
ZON-5,206338.200645,80349.542238,206338.200645,80549.542238,850,550,HVAC-R-AHU-4-R-KNL,main,non-critical
ZON-5,46515.691585,114988.091608,44347.874869,114988.091608,1219,0,HVAC-E-EA-KNL,downbranch,non-critical
ZON-5,206093.287475,78539.455174,206093.287475,80289.542238,850,550,HVAC-R-AHU-4-R-KNL,bottom,critical
ZON-5,43953.152411,131269.749759,41785.335696,131269.749759,1219,0,HVAC-F-FA-KNL,downbranch,non-critical
ZON-5,206816.794749,81419.624854,205895.455854,80498.285959,200,150,HVAC-S-AHU-4-S-KNL,main,non-critical
ZON-5,18419.412345,129737.695334,16251.595629,129737.695334,1219,0,HVAC-E-EA-KNL,downbranch,non-critical
ZON-5,205844.450803,78824.201198,205844.450803,80375.148874,200,150,HVAC-S-AHU-4-S-KNL,main,non-critical
ZON-5,71961.293766,138545.805633,70428.415866,137012.927732,1219,0,HVAC-E-EA-KNL,downbranch,non-critical
ZON-5,199814.73349,80902.735302,200411.077413,80902.735302,850,550,HVAC-R-AHU-4-R-KNL,main,critical
ZON-5,78194.348579,115124.518321,76026.531863,115124.518321,1219,0,HVAC-E-EA-KNL,downbranch,non-critical
ZON-5,200541.424707,81734.315223,199198.575291,81734.315223,150,150,HVAC-S-AHU-4-S-KNL,main,critical
ZON-5,53913.85012,105137.638075,51746.033404,105137.638075,1219,0,HVAC-E-EA-KNL,downbranch,critical
ZON-5,199504.73349,79549.659719,197206.58358,79549.659722,850,550,HVAC-R-AHU-4-R-KNL,main,critical
ZON-5,53801.287572,91850.415808,51633.470856,91850.415808,1219,0,HVAC-E-EA-KNL,downbranch,non-critical
ZON-5,203771.934852,77850.0,205430.215429,77850.0,850,550,HVAC-R-AHU-4-R-KNL,downbranch,critical
ZON-1,59289.993777,88588.031021,57122.177061,88588.031021,1219,0,HVAC-F-FA-KNL,downbranch,non-critical
ZON-5,200369.999998,77850.0,199954.73349,77850.0,850,550,HVAC-R-AHU-4-R-KNL,main,critical
ZON-5,186325.0,79240.85408,186325.0,79540.85408,250,0,HVAC-R-VAKUM-EGZOST-KNL,downbranch,non-critical
ZON-5,198130.0,78700.0,198798.575291,78700.0,150,150,HVAC-S-AHU-4-S-KNL,main,critical
ZON-4,116125.0,129700.0,116275.0,129550.0,300,0,HVAC-E-ELC-KNL,downbranch,critical
ZON-5,198130.0,76525.0,198798.575291,76525.0,150,150,HVAC-S-AHU-4-S-KNL,main,critical
ZON-5,221087.5,63942.5,221087.5,66093.160232,150,150,HVAC-S-AHU-4-S-KNL,main,critical
ZON-5,221806.521356,66228.160232,221222.5,66228.160232,150,150,HVAC-S-AHU-4-S-KNL,main,non-critical
ZON-5,221941.521356,66363.160232,221941.521356,73225.0,150,150,HVAC-S-AHU-4-S-KNL,downbranch,critical
ZON-5,222557.94908,69368.370245,222557.94908,68050.859884,850,550,HVAC-R-AHU-4-R-KNL,bottom,non-critical
ZON-5,205333.5,63942.5,205333.5,65763.584789,150,150,HVAC-S-AHU-4-S-KNL,main,critical
ZON-5,201536.362734,65898.584789,205198.5,65898.584789,150,150,HVAC-S-AHU-4-S-KNL,top,critical
ZON-5,204657.5,66400.0,202180.050922,66400.0,850,550,HVAC-R-AHU-4-R-KNL,main,critical
ZON-5,201980.050922,65301.410793,201980.050922,66124.821504,850,550,HVAC-R-AHU-4-R-KNL,main,critical
ZON-5,201336.362734,65573.584789,201336.362734,64151.94973,150,150,HVAC-S-AHU-4-S-KNL,main,non-critical
ZON-5,207457.447958,71300.0,207457.447958,72025.0,850,550,HVAC-R-AHU-4-R-KNL,downbranch,non-critical
ZON-2,226772.864356,69305.000567,226772.864356,69558.370245,850,550,HVAC-R-AHU-4-R-KNL,main,non-critical
ZON-2,222782.94908,69693.370245,226637.864356,69693.370245,850,550,HVAC-R-AHU-4-R-KNL,main,critical
ZON-2,223132.94908,72175.0,226000.454574,72175.0,850,550,HVAC-R-AHU-4-R-KNL,bottom,non-critical
ZON-5,223584.736519,73350.0,223994.230466,73350.0,200,150,HVAC-S-AHU-4-S-KNL,bottom,critical
ZON-5,225320.0,76175.0,222775.732121,76175.0,850,550,HVAC-R-AHU-4-R-KNL,downbranch,non-critical
ZON-5,205434.221,72800.0,205842.977786,72800.0,200,150,HVAC-S-AHU-4-S-KNL,bottom,critical
ZON-5,189338.022739,72798.220277,191368.795055,72798.220277,200,150,HVAC-S-AHU-4-S-KNL,bottom,non-critical
ZON-5,220242.977786,72799.656706,219888.544982,72799.656706,200,150,HVAC-S-AHU-4-S-KNL,bottom,non-critical
ZON-5,203637.5,74595.022214,203637.5,73875.0,150,150,HVAC-S-AHU-4-S-KNL,main,non-critical
ZON-5,223244.473774,73675.0,223244.473774,79489.680805,250,150,HVAC-S-AHU-4-S-KNL,bottom,critical
ZON-5,220228.544982,73400.0,223433.108342,73400.0,300,200,HVAC-S-AHU-4-S-KNL,bottom,non-critical
ZON-5,219928.544982,73450.0,217165.528973,73450.0,400,200,HVAC-S-AHU-4-S-KNL,bottom,non-critical
ZON-5,219728.544982,72959.656706,219728.544982,73225.0,200,150,HVAC-S-AHU-4-S-KNL,downbranch,non-critical
ZON-5,216865.528973,73450.0,208865.528973,73450.0,400,300,HVAC-S-AHU-4-S-KNL,bottom,critical
ZON-5,217015.528973,73250.0,217015.528973,73650.0,300,200,HVAC-S-AHU-4-S-KNL,main,non-critical
ZON-5,208865.528973,73450.0,205807.711256,73450.0,400,300,HVAC-S-AHU-4-S-KNL,bottom,critical
ZON-5,205274.221,72959.656706,205274.221,73225.0,200,150,HVAC-S-AHU-4-S-KNL,downbranch,non-critical
ZON-5,205507.711256,73500.0,203962.5,73500.0,500,300,HVAC-S-AHU-4-S-KNL,bottom,critical
ZON-5,205738.405574,78175.494349,205538.405574,78175.494349,850,550,HVAC-R-AHU-4-R-KNL,main,non-critical
ZON-5,205188.405574,73850.0,205188.405574,78504.201198,200,150,HVAC-S-AHU-4-S-KNL,main,critical
ZON-5,205613.405574,77981.533523,205613.405574,74831.0986,850,550,HVAC-R-AHU-4-R-KNL,bottom,non-critical
ZON-5,204393.810951,72000.0,204393.810951,69808.639277,850,550,HVAC-R-AHU-4-R-KNL,main,critical
ZON-5,203812.5,73500.0,201836.362734,73500.0,550,300,HVAC-S-AHU-4-S-KNL,bottom,critical
ZON-5,201336.362734,65723.584789,201336.362734,68310.69102,200,150,HVAC-S-AHU-4-S-KNL,top,critical
ZON-5,201336.362734,68505.410362,201336.362734,70492.942724,200,200,HVAC-S-AHU-4-S-KNL,top,non-critical
ZON-5,199023.575291,81927.252388,199023.575291,79025.0,150,150,HVAC-S-AHU-4-S-KNL,top,critical
ZON-5,198998.575291,78875.0,198998.575291,76688.515905,200,150,HVAC-S-AHU-4-S-KNL,main,non-critical
ZON-5,198998.575291,76688.515905,198998.575291,73975.0,200,150,HVAC-S-AHU-4-S-KNL,top,critical
ZON-5,201586.362734,73550.0,193160.954863,73550.0,650,300,HVAC-S-AHU-4-S-KNL,bottom,non-critical
ZON-5,191654.768637,74050.0,191654.768637,75456.139963,650,350,HVAC-S-AHU-4-S-KNL,bottom,critical
ZON-5,222607.94908,76532.633773,222607.94908,78632.65133,850,550,HVAC-R-AHU-4-R-KNL,bottom,non-critical
ZON-5,222607.94908,76382.633773,222607.94908,72325.0,850,550,HVAC-R-AHU-4-R-KNL,bottom,critical
ZON-5,222732.94908,76457.633773,222482.94908,76457.633773,850,550,HVAC-R-AHU-4-R-KNL,main,non-critical
ZON-5,222582.94908,69518.370245,222582.94908,71925.0,850,550,HVAC-R-AHU-4-R-KNL,bottom,critical
ZON-5,207614.581233,72175.0,222832.94908,72175.0,850,550,HVAC-R-AHU-4-R-KNL,bottom,non-critical
ZON-5,211138.059677,71945.828088,211138.059677,71645.828088,850,550,HVAC-E-EF-L5-03-KNL,main,critical
ZON-5,202922.30635,71595.828088,202922.30635,71895.828088,850,550,HVAC-E-EF-L5-03-KNL,main,non-critical
ZON-5,202348.402411,72175.0,205862.211315,72175.0,850,550,HVAC-R-AHU-4-R-KNL,bottom,critical
ZON-5,206338.31386,74591.765076,205763.405574,74591.765076,850,550,HVAC-R-AHU-4-R-KNL,downbranch,non-critical
ZON-5,205613.405574,74831.0986,205613.405574,72350.0,850,550,HVAC-R-AHU-4-R-KNL,bottom,critical
ZON-5,201980.050922,66274.821504,201980.050922,71925.0,850,550,HVAC-R-AHU-4-R-KNL,downbranch,non-critical
ZON-5,199679.73349,79925.0,199679.73349,78375.0,850,550,HVAC-R-AHU-4-R-KNL,top,critical
ZON-5,199729.73349,78075.0,199729.73349,75066.33803,850,550,HVAC-R-AHU-4-R-KNL,main,non-critical
ZON-5,200707.105168,74741.33803,199954.73349,74741.33803,850,550,HVAC-R-AHU-4-R-KNL,main,critical
ZON-5,199729.73349,74916.33803,199729.73349,72425.0,850,550,HVAC-R-AHU-4-R-KNL,downbranch,non-critical
ZON-5,199854.73349,74991.33803,199604.73349,74991.33803,850,550,HVAC-R-AHU-4-R-KNL,top,critical
ZON-5,200104.73349,72175.0,202198.402411,72175.0,850,550,HVAC-R-AHU-4-R-KNL,bottom,critical
ZON-5,199954.73349,72175.0,191112.162369,72175.0,850,550,HVAC-R-AHU-4-R-KNL,bottom,critical
ZON-5,200029.73349,72375.0,200029.73349,71975.0,850,550,HVAC-R-AHU-4-R-KNL,main,critical
ZON-5,190802.162369,72485.0,190802.162369,78458.677264,850,550,HVAC-R-AHU-4-R-KNL,main,critical
ZON-5,187672.683158,78768.677264,190492.162369,78768.677264,850,550,HVAC-R-AHU-4-R-KNL,main,critical
ZON-5,191628.231234,75808.895241,191824.471027,75808.895241,150,150,HVAC-S-AHU-4-S-KNL,main,critical
ZON-5,199278.042364,68680.410362,197714.366559,68680.410362,150,150,HVAC-S-AHU-4-S-KNL,main,critical
ZON-5,201136.362734,68680.410362,200628.042364,68680.410362,150,150,HVAC-S-AHU-4-S-KNL,main,critical
ZON-5,199278.042364,68680.410362,200628.042364,68680.410362,150,150,HVAC-S-AHU-4-S-KNL,top,non-critical
ZON-5,200046.541886,70939.691105,201136.362734,70939.691105,150,150,HVAC-S-AHU-4-S-KNL,main,critical
ZON-5,201361.362734,73275.0,201361.362734,70764.691105,250,200,HVAC-S-AHU-4-S-KNL,main,non-critical
ZON-5,221642.428068,78050.757383,223019.473774,78050.757383,150,150,HVAC-S-AHU-4-S-KNL,top,critical
ZON-5,191654.768637,75456.139963,191654.768637,79143.677264,650,350,HVAC-S-AHU-4-S-KNL,bottom,non-critical
ZON-5,187722.683158,79643.677264,191154.768637,79643.677264,650,350,HVAC-S-AHU-4-S-KNL,top,critical
ZON-2,232397.019228,64725.0,232397.019228,64475.0,850,550,HVAC-S-AHU-5-S-KNL,main,critical
ZON-2,235796.327791,64725.0,235796.327791,64475.0,850,550,HVAC-S-AHU-5-S-KNL,main,critical
ZON-2,232363.181663,62075.257492,232363.181663,62325.257492,850,550,HVAC-R-AHU-5-R-KNL,main,critical
ZON-2,235522.655581,64800.0,235522.655581,65072.11028,250,200,HVAC-S-AHU-5-S-KNL,main,critical
ZON-2,232692.49068,65272.11028,235322.655581,65272.11028,250,200,HVAC-S-AHU-5-S-KNL,main,critical
ZON-2,231973.516578,64861.05514,232223.516578,64861.05514,850,550,HVAC-S-AHU-5-S-KNL,main,critical
ZON-2,232392.49068,65222.11028,230480.30457,65222.11028,350,250,HVAC-S-AHU-5-S-KNL,main,critical
ZON-2,229930.30457,63452.983297,228316.984613,63452.983297,350,250,HVAC-S-AHU-5-S-KNL,downbranch,critical
ZON-2,230205.30457,64947.11028,230205.30457,63727.983297,350,250,HVAC-S-AHU-5-S-KNL,main,critical
ZON-2,236012.40121,61487.800571,232814.182302,61488.058063,850,550,HVAC-R-AHU-5-R-KNL,main,critical
ZON-2,231922.551415,61919.157777,232172.551415,61919.157777,850,550,HVAC-R-AHU-5-R-KNL,main,critical
ZON-2,232514.182302,61538.058063,229384.925642,61538.058063,850,550,HVAC-R-AHU-5-R-KNL,main,critical
ZON-2,236630.0,60200.0,237038.915212,60200.0,200,150,HVAC-S-AHU-5-S-KNL,bottom,non-critical
ZON-2,227641.984613,64808.119484,225855.715004,64808.119484,150,150,HVAC-S-AHU-5-S-KNL,main,critical
ZON-2,226971.078552,66410.589837,228345.110779,66410.589837,850,550,HVAC-E-EF-L5-03-KNL,downbranch,critical
ZON-2,229711.490782,66700.0,228645.110779,66700.0,850,550,HVAC-E-EF-L5-03-KNL,downbranch,critical
ZON-2,238830.0,72310.088215,239881.589915,72310.088215,200,150,HVAC-S-AHU-5-S-KNL,main,critical
ZON-2,243420.0,72310.088215,240481.589915,72310.088215,200,150,HVAC-S-AHU-5-S-KNL,main,critical
ZON-2,241125.0,76095.0,241125.0,75834.666807,200,150,HVAC-S-AHU-5-S-KNL,main,critical
ZON-2,241125.0,68995.0,241125.0,68612.73927,200,150,HVAC-S-AHU-5-S-KNL,main,critical
ZON-2,250616.873997,72996.420662,250421.73908,72996.420662,850,550,HVAC-R-AHU-5-R-KNL,main,critical
ZON-2,231626.359014,72996.420662,232893.538618,72996.420662,850,550,HVAC-R-AHU-5-R-KNL,main,critical
ZON-2,241121.83169,82955.0,241121.829637,84169.481631,850,550,HVAC-R-AHU-5-R-KNL,main,non-critical
ZON-2,241726.976657,63150.0,241928.074437,63150.0,850,550,HVAC-R-AHU-5-R-KNL,downbranch,critical
ZON-2,236833.027127,74800.586212,236833.027127,74389.207366,850,550,HVAC-R-AHU-5-R-KNL,main,non-critical
ZON-2,251439.585301,76525.0,254034.848812,76525.0,200,150,HVAC-S-AHU-5-S-KNL,downbranch,critical
ZON-2,243979.585301,76525.0,242478.074437,76525.0,850,550,HVAC-R-AHU-5-R-KNL,main,critical
ZON-2,248175.001857,61595.0,248175.001857,60802.688946,850,550,HVAC-R-AHU-5-R-KNL,main,critical
ZON-2,251766.886487,61632.757492,251766.886487,59926.913927,200,150,HVAC-S-AHU-5-S-KNL,main,critical
ZON-2,252167.5,65775.0,253859.848812,65775.0,200,200,HVAC-S-AHU-5-S-KNL,main,critical
ZON-2,245645.605573,60350.0,245645.605573,63261.0881,200,150,HVAC-S-AHU-5-S-KNL,top,non-critical
ZON-2,245851.588109,60100.0,245851.588109,60300.0,850,550,HVAC-S-AHU-5-S-KNL,main,critical
ZON-2,253725.0,68678.11549,253725.0,73857.882931,850,550,HVAC-R-AHU-5-R-KNL,main,critical
ZON-2,239405.0,78675.0,239996.589915,78675.0,200,150,HVAC-S-AHU-5-S-KNL,main,critical
ZON-2,235150.0,79475.260482,234950.0,79475.260482,850,550,HVAC-E-EF-L5-03-KNL,main,critical
ZON-2,239973.239011,79734.878648,235210.0,79734.878648,850,550,HVAC-E-EF-L5-03-KNL,main,critical
ZON-2,231170.0,75900.812931,228116.984613,75900.812931,150,150,HVAC-S-AHU-5-S-KNL,downbranch,non-critical
ZON-2,230425.0,83555.0,230425.0,84529.362149,150,150,HVAC-S-AHU-5-S-KNL,main,critical
ZON-2,233749.999988,83780.0,233749.999988,84579.362149,150,150,HVAC-S-AHU-5-S-KNL,main,non-critical
ZON-2,236223.339492,81610.0,236223.339492,85761.87874,850,550,HVAC-R-AHU-5-R-KNL,main,critical
ZON-2,238074.742508,84129.742508,238074.742508,85671.87874,850,550,HVAC-R-AHU-5-R-KNL,main,critical
ZON-2,251850.0,83405.0,251850.0,84708.296749,150,150,HVAC-S-AHU-5-S-KNL,main,critical
ZON-2,249179.234041,85721.87874,249179.234041,83450.860746,850,550,HVAC-R-AHU-5-R-KNL,main,non-critical
ZON-2,249499.902564,85058.296749,249499.902564,87661.775647,150,150,HVAC-S-AHU-5-S-KNL,main,critical
ZON-2,249177.407747,86071.87874,249177.407747,88915.0,850,550,HVAC-R-AHU-5-R-KNL,main,non-critical
ZON-2,247445.189493,71200.0,247445.189493,73717.882931,850,550,HVAC-R-AHU-5-R-KNL,main,critical
ZON-2,237585.975244,81532.853894,237585.975244,84669.362149,150,150,HVAC-S-AHU-5-S-KNL,main,non-critical
ZON-2,235256.164653,84804.362149,237450.975244,84804.362149,150,150,HVAC-S-AHU-5-S-KNL,bottom,critical
ZON-2,234956.164653,84804.362149,230750.0,84804.362149,250,200,HVAC-S-AHU-5-S-KNL,bottom,critical
ZON-2,228126.984613,84779.362149,230600.0,84779.362149,300,200,HVAC-S-AHU-5-S-KNL,bottom,critical
ZON-2,227891.984613,84544.362149,227891.984613,76075.812931,300,200,HVAC-S-AHU-5-S-KNL,bottom,critical
ZON-2,227891.984613,76075.812931,227891.984613,72197.596823,300,200,HVAC-S-AHU-5-S-KNL,bottom,non-critical
ZON-2,240156.589915,78515.0,240156.589915,76043.60031,200,150,HVAC-S-AHU-5-S-KNL,bottom,non-critical
