StartX,StartY,EndX,EndY
239556.399597,58550.00001,239729.839869,58550.00001
239729.839869,58512.50001,239729.839869,58550.00001
239729.839869,58550.00001,239729.839869,58587.50001
239556.399597,57948.124416,239556.399597,58515.00001
231975.0,59051.559728,231975.0,59190.0
231937.5,59051.559728,231975.0,59051.559728
231975.0,59051.559728,232012.5,59051.559728
225175.0,77861.800616,225175.0,78000.240888
225137.5,78000.240888,225175.0,78000.240888
225175.0,78000.240888,225212.5,78000.240888
220324.967411,74982.5,220324.967411,75620.0
220022.802413,75700.0,220244.967411,75700.0
220244.967411,75700.0,220324.967411,75620.0
220022.802413,75660.0,220022.802413,75700.0
220022.802413,75700.0,220022.802413,75740.0
220495.0,76800.0,220614.32982,76800.0
220614.32982,76750.0,220614.32982,76800.0
220614.32982,76800.0,220614.32982,76850.0
220460.0,78050.0,220598.440272,78050.0
220598.440272,78012.5,220598.440272,78050.0
220598.440272,78050.0,220598.440272,78087.5
220495.0,79300.0,220614.32982,79300.0
220614.32982,79250.0,220614.32982,79300.0
220614.32982,79300.0,220614.32982,79350.0
221742.49999,80005.0,221742.49999,80098.440272
221704.99999,80098.440272,221742.49999,80098.440272
221742.49999,80098.440272,221779.99999,80098.440272
220460.0,75649.99999,220598.440272,75649.99999
220598.440272,75612.49999,220598.440272,75649.99999
220598.440272,75649.99999,220598.440272,75687.49999
221330.580073,79925.0,221662.49999,79925.0
221662.49999,79925.0,221742.49999,80005.0
242526.559728,87050.00001,242700.0,87050.00001
242526.559728,87012.50001,242526.559728,87050.00001
242526.559728,87050.00001,242526.559728,87087.50001
242700.0,87085.00001,242700.0,87656.158114
236756.320927,87900.00001,236864.223866,87900.00001
236756.320927,87862.50001,236756.320927,87900.00001
236756.320927,87900.00001,236756.320927,87937.50001
238305.0,93600.032589,238942.5,93600.032589
238225.0,93680.032589,238225.0,93902.197587
238225.0,93680.032589,238305.0,93600.032589
238185.0,93902.197587,238225.0,93902.197587
238225.0,93902.197587,238265.0,93902.197587
237125.0,93305.701748,237125.0,93450.0
237075.0,93305.701748,237125.0,93305.701748
237125.0,93305.701748,237175.0,93305.701748
235875.0,93305.701748,235875.0,93465.0
235837.5,93305.701748,235875.0,93305.701748
235875.0,93305.701748,235912.5,93305.701748
234625.0,93305.701748,234625.0,93450.0
234575.0,93305.701748,234625.0,93305.701748
234625.0,93305.701748,234675.0,93305.701748
233826.559728,92182.50001,233920.0,92182.50001
233826.559728,92145.00001,233826.559728,92182.50001
233826.559728,92182.50001,233826.559728,92220.00001
238275.0,93305.701748,238275.0,93465.0
238237.5,93305.701748,238275.0,93305.701748
238275.0,93305.701748,238312.5,93305.701748
234000.0,92262.50001,234000.0,92597.50001
233920.0,92182.50001,234000.0,92262.50001
243405.841411,93761.380629,243406.348039,93761.380629
243406.348039,93761.380629,243945.0,93761.380629
244025.0,93841.380629,244025.0,93982.197587
243945.0,93761.380629,244025.0,93841.380629
243985.0,93982.197587,244025.0,93982.197587
244025.0,93982.197587,244065.0,93982.197587
238305.0,117600.032589,238942.5,117600.032589
238225.0,117680.032589,238225.0,117902.197587
238225.0,117680.032589,238305.0,117600.032589
238185.0,117902.197587,238225.0,117902.197587
238225.0,117902.197587,238265.0,117902.197587
243307.5,117600.032589,243870.0,117600.032589
243870.0,117600.032589,243945.0,117600.032589
243950.0,117297.802413,243950.0,117520.032589
243870.0,117600.032589,243950.0,117520.032589
244025.0,117680.032589,244025.0,117902.197587
243945.0,117600.032589,244025.0,117680.032589
243985.0,117902.197587,244025.0,117902.197587
244025.0,117902.197587,244065.0,117902.197587
243910.0,117297.802413,243950.0,117297.802413
243950.0,117297.802413,243990.0,117297.802413
244252.926002,114887.499802,244369.386577,114887.499802
244369.386577,114849.999802,244369.386577,114887.499802
244369.386577,114887.499802,244369.386577,114924.999802
243850.943362,114340.00001,244092.926002,114340.00001
244092.926002,114340.00001,244172.926002,114420.00001
243850.943362,114302.50001,243850.943362,114340.00001
243850.943362,114340.00001,243850.943362,114377.50001
243882.511987,115375.0,244001.841807,115375.0
243882.511987,115325.0,243882.511987,115375.0
243882.511987,115375.0,243882.511987,115425.0
243650.000005,134020.0,244267.371362,134020.0
243570.000005,133940.0,243650.000005,134020.0
244267.371362,134020.0,244347.371362,133940.0
244347.371362,133733.851151,244347.371362,133940.0
244307.371362,133733.851151,244347.371362,133733.851151
244347.371362,133733.851151,244387.371362,133733.851151
243570.000005,133849.53061,243570.000005,133940.0
244559.72126,131482.809322,244559.72126,131611.389684
244522.22126,131611.389684,244559.72126,131611.389684
244559.72126,131611.389684,244597.22126,131611.389684
245370.820761,109960.858686,246027.195936,109960.858686
245290.820761,109880.858686,245370.820761,109960.858686
246027.195936,109960.858686,246181.612873,109806.44175
236325.000001,111977.590102,236325.000001,112108.421191
236325.000001,111977.590102,236405.000001,111897.590102
236287.500001,112108.421191,236325.000001,112108.421191
236325.000001,112108.421191,236362.500001,112108.421191
234025.0,109676.55973,234025.0,109815.000002
233987.5,109676.55973,234025.0,109676.55973
234025.0,109676.55973,234062.5,109676.55973
236225.125,111631.360488,236225.125,111817.590102
236225.125,111817.590102,236305.125,111897.590102
236187.625,111631.360488,236225.125,111631.360488
236225.125,111631.360488,236262.625,111631.360488
235698.505186,111631.360488,235698.505186,111817.590102
235698.505186,111817.590102,235778.505186,111897.590102
235648.505186,111631.360488,235698.505186,111631.360488
235698.505186,111631.360488,235748.505186,111631.360488
235039.706793,111631.360488,235039.706793,111817.590102
235039.706793,111817.590102,235119.706793,111897.590102
234989.706793,111631.360488,235039.706793,111631.360488
235039.706793,111631.360488,235089.706793,111631.360488
237169.455348,110553.543511,237270.0,110553.543511
237169.455348,110516.043511,237169.455348,110553.543511
237169.455348,110553.543511,237169.455348,110591.043511
196325.0,74982.499992,196325.0,75620.0
196022.802413,75700.0,196245.0,75700.0
196245.0,75700.0,196325.0,75620.0
196022.802413,75660.0,196022.802413,75700.0
196022.802413,75700.0,196022.802413,75740.0
204044.141314,68634.179239,205709.66229,68634.179239
203964.141314,67897.804064,203964.141314,68554.179239
203964.141314,68554.179239,204044.141314,68634.179239
203964.141314,67897.804064,204118.55825,67743.387127
204478.043682,63325.787139,204571.483953,63325.787139
204571.483953,63288.287139,204571.483953,63325.787139
204571.483953,63325.787139,204571.483953,63363.287139
199037.5,69555.613423,199037.5,69670.304678
199000.0,69555.613423,199037.5,69555.613423
199037.5,69555.613423,199075.0,69555.613423
199586.180151,69830.304678,199586.180151,70026.598465
199506.180151,69750.304678,199586.180151,69830.304678
199548.680151,70026.598465,199586.180151,70026.598465
199586.180151,70026.598465,199623.680151,70026.598465
198550.0,69923.158193,198550.0,70042.488013
198500.0,70042.488013,198550.0,70042.488013
198550.0,70042.488013,198600.0,70042.488013
188325.0,69955.0,188325.0,70617.500008
188405.0,69875.0,188627.197587,69875.0
188325.0,69955.0,188405.0,69875.0
188022.802413,69875.0,188245.0,69875.0
188245.0,69875.0,188325.0,69955.0
188022.802413,69835.0,188022.802413,69875.0
188022.802413,69875.0,188022.802413,69915.0
188627.197587,69835.0,188627.197587,69875.0
188627.197587,69875.0,188627.197587,69915.0
185684.658202,69185.0,185823.098474,69185.0
185823.098474,69147.5,185823.098474,69185.0
185823.098474,69185.0,185823.098474,69222.5
185977.598979,70875.0,186116.039251,70875.0
185977.598979,70837.5,185977.598979,70875.0
185977.598979,70875.0,185977.598979,70912.5
198718.75,67387.751191,198718.75,67249.31092
198681.25,67249.31092,198718.75,67249.31092
198718.75,67249.31092,198756.25,67249.31092
204398.043682,63405.787139,204398.043682,64937.895736
204398.043682,64937.895736,204398.043682,65481.807757
204398.043682,63405.787139,204478.043682,63325.787139
245380.0,56850.00001,245497.405793,56850.00001
245497.405793,56812.50001,245497.405793,56850.00001
245497.405793,56850.00001,245497.405793,56887.50001
236631.988496,27999.967411,238305.0,27999.967411
238305.0,27999.967411,238380.0,27999.967411
238380.0,27999.967411,238942.5,27999.967411
238300.0,28079.967411,238300.0,28302.197587
238300.0,28079.967411,238380.0,27999.967411
238225.0,27697.802413,238225.0,27919.967411
238225.0,27919.967411,238305.0,27999.967411
238185.0,27697.802413,238225.0,27697.802413
238225.0,27697.802413,238265.0,27697.802413
238260.0,28302.197587,238300.0,28302.197587
238300.0,28302.197587,238340.0,28302.197587
237880.613423,30712.500198,237995.060878,30712.500198
237995.060878,30712.500198,238075.060878,30632.500198
237880.613423,30675.000198,237880.613423,30712.500198
237880.613423,30712.500198,237880.613423,30750.000198
238155.060878,31275.000198,238351.598465,31275.000198
238075.060878,31195.000198,238155.060878,31275.000198
