pX,pY
249517.923369,72665.891828
232708.309048,72658.751642
241125.0,48837.5
242125.0,97962.5
241125.0,83366.749423
191687.5,76275.0
241125.0,48371.736726
191215.394404,76275.0
232229.795368,72658.751642
263215.394404,72706.443959
292270.795842,69724.125571
240342.522721,62150.0
241125.0,82888.594632
244326.25,19400.0
237572.117705,126100.0
240821.036401,62150.0
263687.5,72706.443959
292741.409111,69724.125571
218562.5,72706.443959
244326.25,18937.066591
242125.0,97184.345209
237572.103761,125621.859153
249045.817773,72665.891828
219014.904506,72706.443959
241650.0,126100.0
294425.0,73325.0
192675.0,72275.0
240600.0,19500.0
