pX,pY
138296.845333,50595.879421
188404.967411,73998.100468
206704.553804,73944.745039
212324.967411,73922.899706
202227.543806,67699.192954
220324.967597,75893.019803
119800.000015,68786.12703
121331.976785,88375.000016
115106.850252,88375.000016
172796.845333,115925.000016
196775.064786,136525.000016
95950.828328,45375.0
90262.634187,45375.0
94965.390485,37357.22083
104155.188993,44978.154667
94871.065469,24375.0
89629.713123,24582.694034
133583.718528,2853.154667
130720.531435,15625.0
135400.0,39546.845333
138250.367783,33175.0
97373.924122,31625.0
132878.154667,15625.0
265146.845333,70174.41953
287359.345333,70174.41953
278743.732559,80260.722108
227637.660161,66498.773615
233979.107841,35375.0
247760.625984,39111.179723
248312.359131,35375.0
292410.151854,70174.41953
295461.530658,70174.41953
293924.922406,68390.328311
269625.0,68387.375332
268969.926881,75425.585897
269695.032589,79947.627997
283568.142806,75465.655034
287405.133363,75465.655034
292413.154667,75425.58047
293924.922406,77209.671689
295406.845333,75425.58047
238499.41953,50510.305388
236700.983744,51801.765301
243750.58047,52965.383143
243750.58047,50517.990672
226462.746394,75741.024437
262909.637354,73990.397933
262023.476902,73968.5526
262887.792021,79871.845333
278765.577892,77733.307046
247730.69258,51999.967411
236024.192954,35353.154667
106683.504734,89675.000016
238399.41953,21473.442507
236659.43699,20000.0
238399.41953,18522.552025
243850.58047,21461.845333
243850.58047,18538.154667
245580.892639,19999.967411
238403.812734,27999.967411
243800.58047,26532.948406
238459.41953,26532.948406
238499.420503,45473.409918
236659.437962,43999.967411
238499.420503,42522.519436
243750.581442,45461.812744
243750.581442,42538.122077
245544.719978,43999.934822
229820.563584,65988.389772
246996.845333,64747.002802
275678.154667,67666.426979
278003.154667,67865.506444
286075.0,67843.661111
261924.954835,65651.870447
104177.034327,46097.788211
104155.188993,52371.845333
90284.47952,52371.845333
136123.42801,20816.539928
132663.285231,8539.603238
129346.845333,23707.6125
133583.718528,29478.154667
129818.204788,52301.845333
196434.345333,107825.0
63852.43448,130025.070643
52035.715671,159962.247576
100520.279114,127796.32726
24363.767664,133066.610754
58699.41953,71918.577322
58699.41953,68894.233674
56906.480233,70399.967411
58771.030049,76776.781287
63950.58047,95903.549665
65721.845306,94400.650542
63950.58047,92894.993637
58699.41953,95896.76929
58699.41953,92893.125344
64050.58047,100848.536038
65727.459003,102201.765301
58699.41953,103380.003724
58699.41953,100738.154667
88618.046295,125825.58047
90125.032589,127609.671689
91615.429947,125825.58047
88660.918749,120474.41953
90125.032589,118790.014949
93688.481489,127568.172593
93710.326823,126217.189234
53243.958795,138062.088491
53265.804129,139629.763834
55466.098363,90021.845333
57169.148448,94399.967411
55918.292647,102399.967411
26015.206653,120574.41953
23020.428098,120574.41953
24825.0,120417.798155
337.96939,128671.845333
1965.000001,131598.774897
1986.845335,129957.66957
16520.525012,128446.845333
32525.982651,134721.845333
42071.845333,124391.660546
40524.967411,124369.815213
22928.154667,128300.807046
23695.206044,125233.6667
60269.055697,140953.154667
60290.90103,144000.032589
58137.298746,150623.743428
52103.547464,161846.065469
52103.547464,159002.374803
55588.018381,158058.154667
59291.334436,160767.026925
57103.154667,184187.03061
60306.121401,115168.848135
91631.292258,120474.41953
53046.397984,166952.189368
116802.16873,118608.153243
112545.754667,125975.580478
114024.967411,127596.845307
103627.703305,120549.999802
107611.108905,125729.94775
114125.032589,121994.345333
116824.014063,121972.5
106125.032589,129662.398688
64342.644868,62212.96939
62491.63061,70399.967411
62499.676842,78399.967411
9959.345333,120574.41953
8825.0,118840.328311
7090.654667,120574.41953
8225.0,118840.328311
17959.345333,120574.41953
16825.0,118840.328311
15090.654667,120574.41953
16225.0,118840.328311
7090.622078,129875.580478
9959.312744,129875.580478
8874.967411,131630.950406
15090.622078,129875.580478
16874.967411,131551.98135
32524.967411,121975.513603
40524.967411,122024.34534
56384.482949,134571.845333
71136.336469,116474.999802
113153.333934,121972.5
39581.832627,122002.500006
41507.258599,122002.500006
83584.245333,120474.41953
82323.234699,118537.949364
83619.339912,125825.58047
81168.382444,125825.58047
82125.032589,130375.723286
63950.58047,143034.130358
63950.58047,145434.345333
65785.293615,144247.289107
63950.58047,150488.154667
65634.719005,151650.0
63950.58047,153511.845333
65634.719005,152350.0
63950.58047,158488.154667
65634.719005,159650.0
63950.58047,161511.845333
65634.719005,160350.0
56224.192954,161571.845333
64000.58047,169434.345333
65626.291015,168298.234699
65626.291015,167700.28275
64000.58047,166565.719845
63950.58047,174488.154667
65634.719005,175650.0
63950.58047,177511.845333
65634.719005,176350.0
17975.0,126025.0
54155.707835,182778.73728
51756.041969,150645.588761
243750.58047,100642.09069
244050.58047,119099.735704
238449.41953,119097.682033
236773.708985,117450.032589
243750.58047,124117.842213
243750.58047,127066.460546
245484.719005,125753.781599
251440.735448,73970.890092
256137.118134,73949.044758
254384.96483,82521.845333
238499.41953,124098.003898
238499.41953,127101.444935
236692.153535,125753.781598
238449.41953,116107.598818
242346.963585,87833.933819
231428.154667,86071.207384
236959.5123,80660.511846
242368.808918,79625.070643
247319.209364,101450.0
246008.307046,110283.13773
248296.845333,110261.292397
238124.409889,93600.032589
242134.50234,96034.345333
242112.657006,93450.032589
242134.50234,90393.707033
254363.119497,75212.415611
