pX,pY,Size,System
285925.032589,74857.5,110,PS-2-CAP-EME-
294280.03061,74919.999995,110,PS-1-CAP-IK-1-
294025.032589,74857.5,110,PS-2-CAP-EME-
302112.03061,75032.500005,110,PS-1-CAP-IK-1-
302329.558339,75634.999519,110,PS-2-CAP-AR-
302174.53061,75245.000005,110,PS-2-CAP-EME-
243333.044521,64747.002802,110,PS-2-CAP-EME-
243335.297114,64947.000823,110,PS-1-CAP-IK-1-
232994.601154,80495.706368,110,PS-1-CAP-IK-1-
233362.099175,80495.706373,110,PS-2-CAP-EME-
233568.588517,79947.246947,110,PS-1-CAP-IK-1-
233796.225455,79891.055197,110,PS-2-CAP-EME-
294024.299023,75312.485396,110,PS-2-CAP-AR-
294024.299023,75981.516135,50,PS-2-CAP-AR-
295132.546343,77395.0,50,PS-2-CAP-AR-
287287.500196,75124.999802,50,PS-2-CAP-AR-
284852.628598,77559.66491,110,PS-2-CAP-AR-
281875.0,76950.0,50,PS-2-CAP-AR-
255410.0,79125.779864,50,PS-2-CAP-AR-
254833.472205,83344.814822,110,PS-2-CAP-AR-
286012.499802,75399.999802,50,PS-2-CAP-AR-
255189.082683,84150.024249,50,PS-2-CAP-AR-
195928.750325,69099.999999,50,PS-2-CAP-AR-
194488.725384,70950.000198,50,PS-2-CAP-AR-
194600.000395,70555.555494,110,PS-2-CAP-AR-
195849.846942,68362.668798,50,PS-2-CAP-AR-
244036.489429,27208.477981,110,PS-2-CAP-AR-
230020.656855,67026.044031,110,PS-2-CAP-AN-
251663.260701,74058.309781,110,PS-2-CAP-AN-
288407.730712,75394.090997,50,PS-2-CAP-AR-
286456.028935,76099.999999,50,PS-2-CAP-AR-
245529.445682,18399.949408,50,PS-2-CAP-AR-
245529.445682,21600.039737,50,PS-2-CAP-AR-
245529.445682,26399.949408,50,PS-2-CAP-AR-
245734.899614,27136.62177,50,PS-2-CAP-AR-
236720.554344,42399.949408,50,PS-2-CAP-AR-
