StartX,StartY,EndX,EndY
260173.18113,73538.073357,276171.629398,73538.073357
276171.629398,73538.073357,276762.86337,73538.073357
276762.86337,73538.073357,283662.184643,73538.073357
283662.184643,73538.073357,288032.994404,73538.073357
288032.994404,73538.073357,288505.1,73538.073357
288505.1,73538.073357,295766.674226,73538.073357
295766.674226,73538.073357,300315.852734,73538.073357
300315.852734,73538.073357,300515.852734,73338.073357
192875.0,73766.6739,195156.81912,73766.6739
195156.81912,73766.6739,199546.917122,73766.6739
199546.917122,73766.6739,208691.6739,73766.6739
208691.6739,73766.6739,209291.6739,73766.6739
209291.6739,73766.6739,222105.090261,73766.6739
222105.090261,73766.6739,229044.136932,73766.6739
229331.724752,73766.6739,240038.074254,73766.6739
240038.074254,73766.6739,240238.074254,73566.6739
240238.074254,13563.890893,240238.074254,19138.074254
240238.074254,19138.074254,240238.074254,21014.039399
240238.074254,21014.039399,240238.074254,30446.036401
240238.074254,30446.036401,240238.074254,35076.853585
240238.074254,35076.853585,240238.074254,42820.961756
240238.074254,42820.961756,240238.074254,53342.325737
240238.074254,53342.325737,240238.074254,53819.477407
240238.074254,53819.477407,240238.074254,56913.033946
240238.074254,13563.890893,240438.074254,13363.890893
240238.074254,56913.033946,240438.074254,57113.033946
240238.074254,58628.488344,240238.074254,73566.6739
240038.074254,58428.488344,240238.074254,58628.488344
240172.616883,91872.399789,240172.616883,92194.058577
240172.616883,92194.058577,240172.616883,109462.704942
240172.616883,109462.704942,240172.616883,110062.137051
240172.616883,110062.137051,240172.616883,115325.0
240172.616883,115325.0,240172.616883,124375.0
240172.616883,124375.0,240172.616883,126300.0
240172.616883,126300.0,240172.616883,132017.795449
240172.616883,126300.0,240372.616883,126100.0
239972.616883,132217.795449,240172.616883,132017.795449
239153.488344,58428.488344,240038.074254,58428.488344
63296.511656,108628.488355,63655.805826,108269.194185
61032.877627,108628.488355,63296.511656,108628.488355
60832.877627,108828.488355,61032.877627,108628.488355
229209.292773,74266.6739,229209.292773,84627.395165
229209.292773,74266.6739,229409.292773,74066.6739
221905.090261,64890.0,221905.090261,73566.6739
221705.090261,64690.0,221905.090261,64890.0
221905.090261,73566.6739,222105.090261,73766.6739
222367.853344,74266.6739,222367.853344,80090.0
222167.853344,80290.0,222367.853344,80090.0
222367.853344,74266.6739,222567.853344,74066.6739
240438.074254,57113.033946,241718.703192,57113.033946
241718.703192,57113.033946,241918.703192,57313.033946
241918.703192,57313.033946,241918.703192,60651.785936
241918.703192,60651.785936,242118.703192,60851.785936
242118.703192,60851.785936,252872.134926,60851.785937
238794.194174,58069.194174,239153.488344,58428.488344
8128.344735,123725.0,9207.098562,123725.0
109975.0,126291.191503,110728.691502,126291.191503
110728.691502,126291.191503,111328.691443,126291.191503
60832.877627,108828.488355,60832.877627,111733.803163
60832.877627,111733.803163,60832.877627,112333.803134
60832.877627,112333.803134,60832.877628,122030.65399
60832.877628,122030.65399,60832.877628,122380.65399
60832.877628,122380.65399,60832.877628,133066.749452
60832.877628,133066.749452,60832.877628,133666.749423
60832.877628,133666.749423,60832.877628,148262.50003
60832.877628,148262.50003,60832.877628,148862.176736
60832.877627,112333.803134,61032.877627,112533.803134
61032.877628,122580.65399,69544.190952,122580.65399
69544.190952,122580.65399,70144.190922,122580.65399
70144.190922,122580.65399,83085.00003,122580.65399
83085.00003,122580.65399,83685.0,122580.65399
60832.877628,122380.65399,61032.877628,122580.65399
83685.0,122580.65399,83885.0,122780.65399
69544.190952,122580.65399,69744.190952,122780.65399
60832.877628,98980.1,60832.877627,99580.652527
60832.877627,99580.652527,60832.877627,108428.488355
60832.877628,98980.1,61032.877628,98780.1
60832.877627,99580.652527,61032.877627,99380.652527
60832.877627,108428.488355,61032.877627,108628.488355
240372.616883,91994.058577,249035.0,91994.058577
249035.0,91994.058577,249235.0,92194.058577
240172.616883,92194.058577,240372.616883,91994.058577
233835.0,91672.399789,239972.616883,91672.399789
239972.616883,91672.399789,240172.616883,91872.399789
240372.616883,124175.0,241824.923811,124175.0
241824.923811,124175.0,243063.154791,124175.0
241824.923811,124175.0,242184.909866,123815.013944
240172.616883,124375.0,240372.616883,124175.0
240372.616883,126100.0,241546.655265,126100.0
233215.0,53542.325737,240038.074254,53542.325737
233015.0,53342.325737,233215.0,53542.325737
240038.074254,53542.325737,240238.074254,53342.325737
240438.074254,54019.477407,248414.999996,54019.477407
248414.999996,54019.477407,248614.999996,53819.477407
240238.074254,53819.477407,240438.074254,54019.477407
240438.074254,30646.036401,249936.265224,30646.036401
249936.265224,30646.036401,250136.265224,30446.036401
240238.074254,30446.036401,240438.074254,30646.036401
199346.917122,73966.6739,199346.917122,81707.920489
199346.917122,73966.6739,199546.917122,73766.6739
220778.344735,80290.0,222167.853344,80290.0
253354.727547,74266.6739,253354.727547,84380.754058
253154.727547,74066.6739,253354.727547,74266.6739
276040.0,73406.44396,276171.629398,73538.073357
109775.0,126091.191503,109975.0,126291.191503
192675.0,72378.344735,192675.0,73566.6739
192675.0,73566.6739,192875.0,73766.6739
60902.859779,176490.0,63548.774802,176490.0
63548.774802,176490.0,64772.140221,176490.0
9407.098562,120327.470305,9407.098562,121341.584836
9407.098562,121341.584836,9407.098562,123525.0
9207.098562,123725.0,9407.098562,123525.0
10007.098533,120327.470276,10007.098533,120741.584865
9407.098562,121341.584836,10007.098533,120741.584865
58228.344764,69900.00003,58724.99997,69900.00003
58724.99997,69900.00003,61250.000059,69900.00003
61250.000059,69900.00003,61746.655265,69900.00003
38762.5,122430.65399,38762.5,123096.655265
38762.5,122430.65399,38962.5,122230.65399
39362.49997,122430.65399,39362.49997,123096.655295
39362.49997,122430.65399,39562.49997,122230.65399
52925.0,122430.65399,52925.0,123096.655265
52925.0,122430.65399,53125.0,122230.65399
53524.99997,122430.65399,53524.99997,123096.655295
53524.99997,122430.65399,53724.99997,122230.65399
60421.628115,149062.176736,60632.877628,149062.176736
60632.877628,149062.176736,60832.877628,148862.176736
60421.628591,148462.50003,60632.877628,148462.50003
60632.877628,148462.50003,60832.877628,148262.50003
61032.877628,133866.749423,61221.655265,133866.749423
60832.877628,133666.749423,61032.877628,133866.749423
61032.877628,133266.749452,61221.655236,133266.749452
60832.877628,133066.749452,61032.877628,133266.749452
83285.00003,122780.65399,83285.00003,123103.099254
83085.00003,122580.65399,83285.00003,122780.65399
83885.0,122780.65399,83885.0,123103.099225
61032.877628,98780.1,61221.655265,98780.1
61032.877627,99380.652527,61222.207792,99380.652527
61032.877627,111933.803163,61497.207792,111933.803163
60832.877627,111733.803163,61032.877627,111933.803163
61032.877627,112533.803134,61497.207822,112533.803134
242184.909866,123815.013944,242841.637477,123815.013944
232313.734776,115125.0,239972.616883,115125.0
239972.616883,115125.0,240172.616883,115325.0
240372.616883,109862.137051,241049.849125,109862.137051
240172.616883,110062.137051,240372.616883,109862.137051
240372.616883,109262.704942,241049.844041,109262.704942
240172.616883,109462.704942,240372.616883,109262.704942
287832.994404,73738.073357,287832.994404,74537.905265
287832.994404,73738.073357,288032.994404,73538.073357
288305.1,73738.073357,288305.1,74537.905265
288305.1,73738.073357,288505.1,73538.073357
283462.184643,63988.734776,283462.184643,73338.073357
283462.184643,63988.734776,283662.184643,63788.734776
283462.184643,73338.073357,283662.184643,73538.073357
259973.18113,65510.0,259973.18113,73338.073357
259973.18113,73338.073357,260173.18113,73538.073357
260364.770383,74266.6739,260364.770383,80090.0
260164.770383,74066.6739,260364.770383,74266.6739
222567.853344,74066.6739,229409.292773,74066.6739
229409.292773,74066.6739,240338.074254,74066.6739
240338.074254,74066.6739,240538.074254,73866.6739
240738.074254,74066.6739,253154.727547,74066.6739
253154.727547,74066.6739,260164.770383,74066.6739
240538.074254,73866.6739,240738.074254,74066.6739
229209.292773,60997.572563,229209.292773,73866.6739
229209.292773,73866.6739,229409.292773,74066.6739
240538.074254,58428.488344,240538.074254,73866.6739
240338.074254,58228.488344,240538.074254,58428.488344
