390700,744309
390700,744308
390700,744341
390700,744340
390700,744338
390823,744333
391262,744248
390801,744344
390736,744313
390801,744312
390357,744213
390666,744219
390856,744313
388452,484543
389793,832324
389542,827138
389543,827138
389530,827138
389529,827138
389895,829017
389331,822141
389774,832692
389823,828747
388958,879078
388937,882809
389333,822701
388644,877773
389792,832324
389051,877861
388653,877773
388452,486325
388503,478104
515241,478173
389133,873939
388807,875511
389009,878090
389707,827975
389207,875485
388540,883394
393472,767340
389018,877861
389024,878051
388452,486283
392620,710661
392883,712208
389998,829443
389261,875825
389851,829017
390193,829060
388452,486381
389990,829060
389704,828186
390063,831018
390775,744288
388514,485837
393396,767104
390791,744300
392119,738861
388980,881316
388548,883394
388401,478173
392430,712783
388661,878090
388606,881196
388979,881512
390187,829792
389869,829727
389823,832599
388960,880258
388608,877732
389774,832378
388764,873487
389302,822141
391221,745742
391220,745742
388778,873404
389156,873896
391022,744759
391017,744759
404383,873366
404375,873366
389176,873487
389274,875825
389509,827394
389276,875485
388828,875707
388835,875568
390058,829443
388795,875825
389286,875429
388877,875429
389277,875511
389417,822310
389164,874147
389035,878051
388638,878090
391248,744247
388304,485702
389482,822096
389333,822632
389903,829130
388963,880500
388344,488476
388573,883359
389025,878051
388967,879882
393539,767043
388640,878147
393516,767221
388987,880879
388572,883394
388718,873623
389848,829017
388912,883394
388760,874147
388472,484543
389756,831859
434460,767382
434484,767382
564360,744247
390611,744247
389747,828102
393430,767381
388990,881196
389836,828893
388963,880539
388987,880690
388602,880975
388452,486126
618737,873896
389426,822350
391714,736179
427575,882945
427599,882945
389774,832726
391069,744269
388609,877732
571114,744269
388529,873237
493192,739222
388331,486631
389419,822310
392371,714953
388766,873404
389574,827551
388584,879673
388446,478497
390070,822488
389299,822632
389305,822632
389850,829727
388956,879169
389760,827824
388422,478104
388551,880096
390070,822457
390834,744334
392183,740625
388884,875511
390782,745056
389881,829685
389781,832865
388591,881657
389622,827431
493166,739222
389957,830527
388836,876470
389532,828246
389952,829727
389689,833187
389685,828186
389686,828186
389640,828186
390011,829685
390010,829685
388632,877942
389707,828004
392450,712783
392239,740847
390888,744338
391266,750586
392060,745172
388558,880179
389292,873366
389414,822141
389330,822632
388750,873536
389140,873366
388896,873366
389177,873536
389839,828893
515305,477948
393425,767364
389729,831303
392330,738537
490572,738537
391032,744267
391090,744268
389674,827394
389477,827765
388557,880096
389456,822388
389458,822388
389746,828491
389734,828070
393435,767369
388344,488441
389822,827076
389703,827394
530199,827394
388884,876858
388522,875914
393523,699245
388460,484504
388450,477948
388953,877732
388481,487577
393422,767364
389503,827765
389715,827765
388711,873237
389300,822667
389300,822701
389325,822141
388334,485451
388953,477948
391708,735231
390083,827138
393399,767348
388962,879696
388303,484648
388434,477804
391286,744300
392340,738861
389723,830927
389718,830927
388546,883456
393356,712126
389417,822350
389734,831722
391329,744314
392737,691625
389997,828893
412801,875568
389990,829853
389967,830014
389305,822141
388311,487076
390267,829060
529901,826902
388816,875980
388911,882829
434468,767382
434476,767382
427583,882945
427591,882945
388983,880258
429324,879913
392894,712126
389805,827076
392308,738702
389538,827551
388577,879048
388611,880258
388590,881657
392132,738861
389878,828791
388913,882675
414900,875980
547238,829060
389774,832754
389729,831276
389433,822632
389220,875980
392359,714953
390822,744334
392171,740625
388922,882722
442671,691655
392928,696070
392638,696070
389806,827138
398181,873366
389167,874147
525260,822388
389366,822096
389382,822096
389605,827575
389351,822096
389346,822096
389114,873237
389866,829060
497167,739021
389490,822096
389990,829823
389884,829017
390445,827575
399393,873366
388790,873487
389268,875364
389520,827101
389518,827101
389517,827101
391000,744582
391328,744582
391030,744582
389259,875364
388853,875364
388854,875364
389513,827101
389514,827101
388865,875364
389521,827101
391327,744582
391027,744582
388835,875364
389128,873671
585531,744288
392483,700122
388982,880975
393397,767104
388956,879018
389716,830910
405526,883430
388908,883430
388545,883430
528797,827101
391002,744582
585977,744285
392625,711575
392524,711575
389651,827431
389648,827431
392629,710813
389247,875382
389215,875382
389332,822141
389304,822141
389332,824374
389304,824374
389332,822701
389304,822701
389305,822667
389305,822701
389331,822667
389298,822667
389331,822701
389298,822701
487185,738620
392577,710813
390799,744303
392891,712529
390743,744297
389072,877820
388675,877820
389911,828942
389909,828942
541547,828942
542012,828942
540083,828942
389899,828942
389908,828942
389846,828942
389883,828942
389864,828942
388656,877820
388425,478299
388400,478299
389054,877820
389053,877820
389003,877820
389842,828942
388632,878907
388605,880690
393494,767314
388791,873455
389306,821867
410815,873455
388757,873455
391339,745628
391336,745628
389411,821867
389410,821867
389161,873455
389145,873455
391216,745628
391354,745628
389436,821867
389453,821867
389132,873455
388727,873455
391254,745628
563172,745628
389292,873319
404175,873319
389113,873319
389097,873319
388689,873319
389379,821953
389140,873319
388896,873319
389348,821953
389365,821953
389378,821953
389305,821867
389061,878010
389970,829352
542639,829352
389844,828893
390032,830782
390028,830782
388668,878010
389068,878010
389068,878615
390047,831002
391340,744256
388789,874860
389192,874860
388789,875159
419471,878010
390747,744954
390708,744285
390712,744303
392888,711059
392573,711059
388427,477648
388426,477648
388430,477648
533369,827209
533370,827209
416517,875803
532474,827209
389599,827209
389224,875803
388797,875803
416330,875803
389425,822350
416693,875803
393420,767358
392720,691655
452473,710661
389665,827394
493174,739222
390008,829352
390003,829352
388679,877820
389077,877820
392233,739136
392430,715802
390887,744309
389667,827551
389074,877820
389073,877820
389919,829685
389601,827209
390215,827735
390042,830279
392278,725530
392741,691625
388648,877942
392519,712394
388984,880975
389847,829017
528943,827076
389507,827076
389500,827765
388723,873237
390024,830440
389310,823182
388763,874147
490572,744288
393153,696146
393066,691320
388827,875803
391488,725858
390359,744213
391539,733094
389318,822256
389322,822256
389318,822193
392373,714484
388846,877351
398274,873366
388530,873319
393257,695463
388606,881027
389343,822256
389344,822256
397956,873366
392327,739021
389038,877942
392528,712529
619132,882459
389707,831170
390796,744297
392185,739647
391277,744318
518733,478497
389303,822632
392660,696104
388687,873536
619238,882459
392639,696070
392370,715064
392182,740507
390833,744332
393432,767366
390201,831670
569805,744267
390080,831511
438156,692181
389970,828849
392288,735870
428051,879847
390270,827575
550298,832324
393552,767353
570357,744267
390772,744286
393201,700352
391361,744264
393169,692216
388787,875091
392157,735183
389194,875091
392157,735434
390973,744268
389419,823259
557678,745647
393201,700261
390973,744265
474448,725824
391315,744212
392712,695974
498338,725824
392712,696321
451078,710171
559815,744264
392793,692216
477342,732190
559815,750586
604027,767309
392152,732190
436007,767309
393220,691377
393051,691144
443918,710856
389469,822427
389291,873319
392793,691106
388855,877242
391308,744216
392533,695399
390042,830338
388624,877974
392533,696382
445832,712426
393283,692272
393282,692272
475288,733060
475758,732578
388759,874147
392541,710994
392541,691022
402877,873843
388777,873404
389313,823132
392149,738443
477342,733168
389121,873623
391685,732578
537245,827575
389295,822141
389295,823012
390969,744265
393200,700261
391957,735183
393370,767383
461356,696269
392634,700809
392491,696239
388508,478497
388447,478497
393213,696431
388583,910440
392491,712590
393352,700436
393352,710553
389616,827575
391346,750586
453491,700552
389588,827575
532442,827575
390675,744217
391975,726114
392156,735434
390184,827765
529893,827672
391091,744268
393311,700878
462307,736179
389791,832324
390479,744215
390480,744215
391659,725944
391658,725944
393271,695529
388604,881081
391290,744219
545427,829792
392195,739885
390842,744322
389094,873843
390786,744298
392225,740061
393047,692181
390879,744326
393312,700878
392423,719491
389306,822141
482876,732295
391310,744212
482898,732295
520383,823132
393370,708775
388845,877376
392383,714027
407793,873570
535370,827209
392114,738781
389206,875825
388841,875485
413200,875485
388805,875825
393382,767338
391271,744318
498971,726276
463099,735231
389973,829352
391315,744217
498338,726114
392148,726114
391308,744217
524255,822141
466680,735567
406177,873623
397694,873366
393272,695529
549922,828102
389976,830014
607858,884455
392317,725858
390242,833131
391276,744293
390053,828893
390736,744319
545419,828893
388783,874448
392312,733094
452306,710238
390042,830305
493184,739222
451078,710426
388351,487750
389260,877242
389756,831343
388942,881809
634803,767381
389128,873694
552103,832036
496890,739021
389452,822457
390703,744306
444648,711033
389967,830061
536876,827369
392278,725567
392094,738574
390784,744926
389958,830527
388680,877820
392700,696070
389937,829727
388657,877773
388504,477826
390885,828582
390772,744287
389052,877820
389871,829727
436831,694904
493047,740910
391119,744339
388561,882459
389036,877942
389027,877942
388666,877942
388643,877942
388505,478497
393393,767375
496451,739021
391120,744341
392008,739021
390705,744306
388995,881144
392343,740702
392622,710553
392521,712590
392433,715845
632538,715205
535541,827575
388889,875980
389357,822096
389358,822096
389353,822096
389354,822096
389368,822096
389369,822096
390740,744294
388730,873487
388519,873536
389459,822632
523546,822632
392041,732190
389454,821867
389131,873455
391255,745628
391163,745628
555055,831192
555375,831192
555055,831170
388917,882644
388723,873671
393470,767352
393490,767397
485688,732420
485841,732332
391266,744249
390848,745172
389457,822457
389463,822488
388337,486902
389203,882562
390089,826956
392371,715205
414456,875980
388826,875980
388825,875980
388525,875980
388513,487750
399502,873366
388746,873536
389315,822632
388739,873536
389799,831670
584535,744294
388944,881778
389384,822096
389385,822096
400394,873366
389141,873366
400820,873366
400819,873366
400817,873366
402878,873366
402880,873366
511441,487750
389538,826520
389538,826491
527672,826466
527673,826491
388522,877351
389671,826626
391148,745680
389268,877077
389732,827138
389023,878010
542004,829194
498987,726319
498987,726436
511689,484543
389364,822825
388569,881739
391105,744288
490562,738537
391090,744272
389697,827138
392152,732997
393051,691730
406598,873237
393490,767398
572628,744288
393443,767355
388964,880762
388966,881930
389549,826345
412801,876858
388347,486995
388843,877317
418435,877317
616897,875914
391329,744320
430600,875568
388856,875568
393547,767031
389976,829130
392148,726005
391652,725858
393265,695463
393255,695463
390473,744213
390024,829297
541017,829239
425501,879078
388454,486126
422109,877732
388953,478647
392879,712251
392115,738896
390787,744301
388953,879266
388952,879331
388478,487648
390833,744336
389818,832036
389817,832036
393365,767384
435165,767344
392885,712085
392878,711129
392269,732839
520812,822825
393481,767543
389758,827824
389759,827824
392223,739992
390854,827824
390855,827824
388576,883015
475170,732997
389425,823286
390793,744300
392114,738798
390786,744299
392334,738861
389188,874258
489383,739992
389401,822388
388309,485729
388302,485729
393276,692181
391679,733094
389311,822193
391177,822667
391176,822667
485688,732332
403649,873366
542012,829194
445832,712464
402879,873366
630983,744324
468337,735940
392277,736085
389552,827313
390936,744701
393517,767209
468337,735990
392288,735903
393305,700756
392286,735231
536929,827369
389548,826319
391079,744582
391029,744582
393551,767380
389173,873536
548467,833131
393466,767352
404740,880096
623458,829060
557136,828186
405071,880096
408967,873487
420235,877942
550051,828617
512790,485643
414014,875980
433681,767369
584541,744294
422363,880258
388737,873366
432551,767337
404990,873237
550593,832190
398425,873366
406609,880096
429935,882544
393451,767267
444648,711840
390155,833131
392183,740507
390834,744332
392371,715064
393472,709090
443918,710832
636478,833187
396513,874258
422364,877732
393535,694757
406863,882762
452306,710298
390024,830470
393485,708929
393517,767210
404730,873237
390081,829239
392781,691655
511602,486381
548537,833131
393382,767340
389990,829899
492799,741077
550585,832167
390191,827431
392558,690974
548887,828791
544774,877732
389996,828893
536973,827369
389874,828791
529362,826902
524549,822141
391082,744271
392584,701028
392142,744271
392142,735605
390214,827076
536312,827394
393314,695463
482892,732372
482890,732372
391264,744250
584822,744293
389314,822632
389979,829853
391989,726369
391964,726369
518733,478584
495486,738861
392064,735605
406185,873694
529901,826994
537081,827369
403585,873366
563418,744248
572076,744270
389127,873694
514639,488182
392610,700552
406253,873671
406185,873671
388479,487279
388479,487223
422101,880258
475170,746547
393473,708674
608242,836431
567120,744701
607654,910440
390772,744285
388605,881144
389618,827575
389751,831343
388917,882675
485632,732464
389608,827575
389609,827575
389593,827575
389592,827575
389624,827575
549922,831670
634803,767366
393478,767541
608322,838167
393449,767270
393450,767270
467614,738084
393516,767215
391692,735231
389212,877242
418443,877443
393289,700756
393304,699904
390517,744274
390943,744273
428059,882246
389875,828791
392914,695463
507661,725858
390927,744213
389070,877974
389070,878248
388459,484504
390048,831018
426661,882200
393410,767363
390497,744255
388914,880096
389338,822193
390168,823090
388996,880690
388837,876424
608783,699245
390153,826278
389559,826278
390944,744273
391713,735741
390520,744273
388373,485643
388325,486470
393495,767314
482899,732295
482890,732295
485841,732295
390847,744319
557872,745680
389713,831238
406185,873761
389256,877376
389821,830969
389814,830969
389747,831670
388967,879847
393430,767366
398143,873366
389757,831276
418443,877376
498979,726490
391663,733094
555375,827765
392388,714530
392200,739755
390029,830736
390033,830736
390472,744210
608799,694727
391651,725680
390478,744211
392460,695354
393539,767038
393262,695463
393270,695354
393264,695354
506818,725771
390046,831002
390060,832865
392114,738759
390786,744297
392265,733094
393188,692181
389446,822193
608785,689894
389860,829017
534403,827575
534493,827575
388939,881809
389643,826692
512965,485643
389561,827611
552103,832482
391678,732696
391149,744254
475255,744254
389429,822350
392461,691998
393281,691998
393275,691998
475255,732619
439340,691998
389311,823059
389312,823059
389550,826278
392415,714027
390872,744322
392218,739885
388963,880690
393310,699904
388311,486794
393489,709090
507661,725680
390927,744210
393289,699904
390920,744274
392265,732696
390914,744255
389446,823090
391684,732619
390498,744254
393394,767104
435115,767358
389169,874448
391367,744582
391021,744267
388863,875457
388678,877820
388678,912806
389075,877820
546915,829017
389846,829017
389880,829685
388677,877820
389870,829727
390003,829685
389921,829685
392520,712394
392053,738702
407628,873536
390745,744319
390184,831192
389713,831170
388925,882722
407257,873694
393215,691438
392388,714484
390847,744318
390745,744318
392200,739647
389256,877351
389218,875980
389481,822096
388533,873366
389326,822632
389328,822632
388772,873487
388852,875707
389515,827394
389904,829130
389969,830014
389970,830014
546425,829060
389841,829060
389226,875485
389237,875707
389236,875707
388796,875825
389198,875825
389225,875511
421629,877732
388868,875511
407698,873570
390776,744288
392621,710661
389266,877047
389693,827551
527887,827551
389263,875568
388851,875707
388838,875707
388850,875707
388883,875511
390003,828849
390026,828849
390026,829352
390008,828849
539596,829297
541016,829239
388993,881027
390664,744221
389779,832754
461355,696269
388570,883394
392421,716466
404032,873570
390877,744324
389188,874448
390026,829685
388862,875457
388861,875457
388800,875364
388800,919145
388799,875457
388879,875429
388885,875429
391232,745742
391233,745742
391234,745742
391369,745628
390224,822632
389185,873404
389155,873896
389158,873896
389157,873896
401028,873843
389169,873404
389244,875485
546839,829017
404091,873570
392433,715802
493047,739136
391119,744309
389692,827394
566373,744247
429512,882809
520291,823132
388475,486381
445686,712276
389287,873319
403524,873366
390274,827575
403713,873843
403778,873843
399144,873319
546419,829060
607939,884455
392003,740910
390704,744339
389973,884455
607940,884455
392519,715944
393393,767373
393399,767373
392327,740972
390703,744341
388611,880907
392520,715845
398104,873319
443323,691377
443687,691377
482877,732295
486168,732295
391263,744248
391364,744248
555055,831238
555254,831238
390184,831238
525659,822427
398144,873319
390234,826652
407386,873623
390472,744215
390356,744215
390024,830224
391650,725944
391649,725944
391651,725944
393264,695529
393262,695529
393263,695529
390357,744215
389803,832000
389809,832000
405865,883394
388547,883394
392265,732728
390914,744256
389446,822858
393188,691863
461620,746412
467870,746412
392094,746453
608518,746453
608519,746412
498402,726276
608229,836354
461040,696431
460787,696431
390058,884475
607859,884475
607858,884475
534466,827209
534492,827209
608502,746537
392041,746537
474917,746537
608490,746523
482872,732372
388761,873487
607817,912885
391118,744330
391068,744267
391067,744267
391092,744270
391087,744270
452831,700942
452742,700942
453002,700942
467058,735567
466819,735567
466720,735567
391066,744267
388987,912885
388565,881930
393289,700122
393304,700878
393303,700878
393302,700878
390920,744275
391452,736179
391715,736179
392914,695678
507661,725530
390927,744207
608257,836661
580624,744219
393208,696591
393044,692272
393275,692272
393045,692272
391678,732578
391677,732578
391676,732578
392162,739321
404676,873570
391245,744247
391246,744247
389338,823132
390168,823132
388444,478584
391247,744247
393489,709097
393472,709097
389786,831052
389165,873487
406863,882675
485688,732372
485632,732372
389861,829060
389860,829060
498979,726369
498987,726369
388840,875825
467614,735605
536352,827575
482899,732372
392879,712276
607734,920576
388431,477826
390711,831052
389788,831052
412193,875429
