pX,pY
68175.0,130150.0
59645.185998,136900.0
80775.0,136250.943868
117475.000968,117000
117825.0,116550.0
117824.998583,117450.0
118322.5,117700.0
118099.966783,117375.0
110422.011078,130128.452682
109703.070998,128025.0
109787.391984,126552.640066
114075.0,128269.22014
115450.0,128075.0
116225.0,117000.0
116200.301897,120450.0
107400.0,133075.0
119046.712786,97316.316103
115850.0,100550.0
110865.557954,84376.19465
113025.000035,74625.0
112175.0,76625.0
147377.30735,61275.779864
97395.717811,19649.220136
97000.965906,23722.698165
89648.884237,24410.0
92600.000002,24750.0
94050.0,24750.0
94849.220136,26450.0
91800.779864,26450.0
91964.025059,25149.999032
94672.277748,25150.0
94574.999999,31600.0
94849.220135,30509.759796
92050.0,28925.0
96999.275553,31537.562919
87454.509275,35585.779864
97000.475181,39551.334274
94856.886162,39551.334274
89649.524819,40473.665726
89225.0,28085.779864
103175.0,44862.499944
102275.0,45375.0
101799.949697,44862.499944
104725.0,48183.056605
102225.0,44206.179311
113196.989656,45821.119076
133298.437308,41600.0
137372.77396,42899.999992
136525.0,37850.0
135725.0,37850.0
141075.876645,37965.077015
136125.0,37965.077015
139582.287208,37965.077015
130280.714546,3925.779864
135798.471012,4555.0
176900.0,49400.0
170772.655337,71321.318307
159572.768048,77949.220136
169925.0,76400.0
178846.363053,77400.162458
178846.363053,77576.974093
183000.0,91687.5
188375.0,91375
189200.544282,89800.0
185805.805635,90976.245175
183750.31381,90526.921036
182575.0,113225.0
180605.483435,113307.56019
177675.224331,113311.281577
176712.747884,113502.012313
177400.0,112350.0
157775.0,129750.0
158228.60033,128796.279526
223074.99998,77100.0
204050.0,75000
206025.0,76249.741223
206575.0,76274.999996
204375.0,75774.376386
207800.0,75775.005236
182425.0,69100
187275.0,77050.0
187052.550995,76357.233207
192775.0,59106.355154
207525.0,61350.0
207984.110037,59750.0
208625.0,61350.0
203000.0,61450.0
202150.0,61450.0
202575.0,60538.438236
205951.327686,54500.00001
207675.0,52557.843989
208982.027199,52556.275191
206525.0,54652.094154
216187.691694,48925.0
222275.0,46075.0
222699.220136,46649.999999
186100.0,48387.099711
210698.672314,54500.00001
210125.0,54652.094154
189975,45950.0
189550.779864,46649.999999
191125.721711,48082.948852
227474.938078,75850.0
226624.864173,75844.535368
227775.0,80800.0
227024.951142,78040.878104
225902.516884,81644.122363
227474.999644,80260.53818
225125.000316,87800.0
225125.0,91899.998162
228755.823171,87380.551755
234400.0,79850.0
225874.99998,69400.0
224993.75,52025.0
250525.0,64350.0
250525.0,63550.0
252125.0,63949.253131
244225.0,60850.0
239425.0,61850.0
244125.0,65027.5
245235.0,65027.5
238800.0,64693.261388
251750.0,71468.574421
257625.0,68150.0
265425.0,66775.0
251975.0,54352.5
251975.0,54797.5
255875.000968,53574.893151
259115.742599,50573.215356
262602.5,56750.002279
243963.512884,47600.131244
247937.441517,48400.0
237408.749114,49785.424437
238125.25,49795.424437
238325.0,50153.509803
236648.313042,55200.0
235802.5,54825.0
233962.5,52385.779864
235300.0,52467.381077
235943.010116,53580.444807
238255.0,53564.022222
247800.0,40300.0
245165.092623,40475.0
243297.570547,40780.0
257225.0,71100.00002
257550.0,72375.0
266825.0,76210.439152
265524.278289,78045.285918
267100.889963,77224.927691
262625.0,78127.854299
264975,75672.279042
269925.889961,84825.0
