pX,pY,Size,System
58048.63828,136200.000005,110,PS-2-CAP-AN-
74500.410594,112564.636267,50,PS-2-CAP-AN-
70155.43817,112564.636267,110,PS-2-CAP-AN-
63914.22106,112564.636267,110,PS-2-CAP-AN-
62364.155092,110148.263389,110,PS-2-CAP-AN-
62364.155092,108758.407973,110,PS-2-CAP-AN-
62862.397763,109169.167659,110,PS-2-CAP-AN-
86320.371016,109330.281352,110,PS-2-CAP-AN-
82456.818288,109330.281352,110,PS-2-CAP-AN-
81020.124568,109330.281352,110,PS-2-CAP-AN-
80146.063787,109330.281352,110,PS-2-CAP-AN-
79275.0,110361.197653,110,PS-2-CAP-AN-
79275.0,111901.482505,110,PS-2-CAP-AN-
79275.0,113032.349013,110,PS-2-CAP-AN-
79275.0,114416.760295,110,PS-2-CAP-AN-
80225.721711,110091.285677,110,PS-2-CAP-AN-
84315.390885,100375.0,110,PS-2-CAP-AN-
88483.272079,100375.0,110,PS-2-CAP-AN-
90462.735251,100375.0,110,PS-2-CAP-AN-
82520.834557,100375.0,110,PS-2-CAP-AN-
83497.363799,100375.0,110,PS-2-CAP-AN-
80350.0,101155.462834,110,PS-2-CAP-AN-
82520.834557,100075.0,65,PS-PW-1-CAP-
90466.799598,100075.0,65,PS-PW-1-CAP-
91575.678526,95771.846537,65,PS-PW-1-CAP-
91575.678526,91613.098129,65,PS-PW-1-CAP-
107295.083486,98447.433508,50,PS-2-CAP-AN-
107010.57751,92986.581394,50,PS-2-CAP-AN-
129679.308586,37525.779864,50,PS-2-CAP-AR-
129679.308586,34875.779864,50,PS-2-CAP-AR-
234193.033408,86832.165699,110,PS-2-CAP-AN-
243299.999995,27699.96939,110,PS-1-CAP-IK-1-
238950.000005,27699.96939,110,PS-1-CAP-IK-1-
246288.307046,109762.247576,110,PS-2-CAP-EME-
243299.350403,43708.397509,110,PS-1-CAP-IK-1-
243299.999995,51699.96939,110,PS-1-CAP-IK-1-
115309.884156,92986.581394,110,PS-2-CAP-AN-
112594.538737,90645.874257,110,PS-2-CAP-AN-
117965.0,86279.999999,50,PS-2-CAP-AN-
115425.0,87074.66327,110,PS-2-CAP-AN-
115425.0,85772.713211,110,PS-2-CAP-AN-
