StartX,StartY,EndX,EndY
223219.194786,37588.762362,233350.0,37588.762362
233350.0,37588.762362,233618.599063,37588.762362
233728.119175,37588.762362,238342.988267,37588.762362
275324.999999,73886.786024,275325.0,86775.0
275325.0,86775.0,275325.0,92843.822852
110975.0,32056.43682,110975.0,37525.0
110975.0,37525.0,110975.0,37954.873036
110375.0,32056.43682,110375.0,37525.0
110375.0,37525.0,110375.0,44616.2901
235525.0,11842.493758,235525.0,13069.03172
235525.0,3319.979993,235525.0,11425.0
235525.0,11425.0,235525.0,11727.493758
295823.449124,73896.189507,295823.449125,86775.0
295823.449125,86775.0,295823.449125,92902.286558
295273.449124,73896.189507,295273.449125,86775.0
295273.449125,86775.0,295273.449125,92854.611789
271694.03172,71057.011733,271694.03172,73886.786024
271694.03172,73886.786024,275324.999999,73886.786024
275324.999999,73886.786024,275524.999999,73886.786024
91575.678526,90838.569639,91575.678526,92800.0
91575.678526,92800.0,91575.678526,95351.558023
91575.678526,95466.558023,91575.678526,100075.0
68600.087947,81500.0,69100.0,81500.0
69100.0,81500.0,76853.220549,81500.0
242175.0,98400.0,255100.0,98400.0
255100.0,98400.0,259783.050048,98400.0
253261.452641,48177.026623,253261.452641,61630.806566
253261.452641,61630.806566,253261.452641,65425.0
253261.452641,65425.0,253261.452641,67180.282753
253261.452641,67180.282753,253261.452641,77938.040301
253261.452641,41061.715673,253261.452641,47825.0
253261.452641,47825.0,253261.452641,48067.026623
93825.0,138451.367065,93825.0,139663.109979
93825.0,139773.109979,93825.0,140024.885372
93825.0,140024.885372,93825.0,142374.885372
93825.0,142374.885372,93825.0,147389.784912
79792.988267,100075.0,79792.988267,103419.03172
44992.994081,121887.964484,44992.994081,122719.03172
44992.994081,121887.964484,48298.73546,121887.964484
48298.73546,111613.546466,48298.73546,121887.964484
40942.412644,104257.220645,45649.980334,108964.790258
45649.980334,108964.790258,48298.73546,111613.546466
85951.468406,36849.905707,85951.468406,54640.782588
292494.03172,71057.011733,292494.03172,73896.189507
292494.03172,73896.189507,295273.449124,73896.189507
238342.988267,36869.03172,238342.988267,37588.762362
235825.0,12819.03172,239792.988267,12819.03172
85951.468406,54640.782588,86201.468406,54640.782588
67823.531594,81090.782588,68600.087947,81090.782588
68600.087947,81090.782588,68600.087947,81500.0
123015.782588,37954.873036,123015.782588,38151.468406
110975.0,37954.873036,123015.782588,37954.873036
218023.958518,46526.468406,218300.087085,46526.468406
218300.087085,46526.468406,222315.782588,46526.468406
284155.96828,73886.786024,284155.96828,75150.0
275524.999999,73886.786024,284155.96828,73886.786024
79792.988267,100075.0,91575.678526,100075.0
130547.431599,27478.590641,130547.431599,45825.0
130547.431599,45825.0,130547.431599,48353.623851
242174.999999,74300.064212,242174.999999,85074.524449
242174.999999,85318.543016,242174.999999,85622.566126
242174.999999,85838.582619,242174.999999,88581.633988
242174.999999,88581.633988,242175.0,98400.0
110375.0,44616.2901,113082.68786,44616.2901
113082.68786,44616.2901,113082.68786,47683.84808
242237.764375,61630.806566,253261.452641,61630.806566
50000.0,124397.383638,50000.0,128625.0
72650.0,131900.481828,73325.751943,131900.481828
69150.0,127425.0,73325.751943,127425.0
72650.0,131525.0,72650.0,131900.481828
73325.751943,124397.383638,73325.751943,127425.0
73325.751943,127425.0,73325.751943,128497.383639
73325.751943,128497.383639,73325.751943,131900.481828
65950.0,121425.0,66459.61079,121425.0
66459.61079,121425.0,66459.61079,124397.383638
50000.0,117600.687637,50000.0,117875.0
46850.0,128325.0,46850.0,128870.61396
46850.0,128870.61396,48898.73546,128870.61396
59550.0,60600.0,59550.0,62677.865797
59550.0,62677.865797,60026.042554,62677.865797
60026.042554,62677.865797,60026.042554,66710.673471
46940.549852,71973.25167,53550.0,71973.25167
53550.0,71973.25167,57479.226781,71973.25167
48898.73546,124397.383638,50000.0,124397.383638
50000.0,124397.383638,66459.61079,124397.383638
66459.61079,124397.383638,73325.751943,124397.383638
48898.73546,111361.721717,48898.73546,117600.687637
48898.73546,117600.687637,48898.73546,124397.383638
48898.73546,124397.383638,48898.73546,128870.61396
48898.73546,117600.687637,50000.0,117600.687637
41368.325141,103831.308322,46075.892831,108538.877935
46075.892831,108538.877935,48898.73546,111361.721717
93700.0,45825.0,93944.598128,45825.0
93944.598128,36549.919889,93944.598128,45825.0
122200.0,47975.0,122200.0,48353.623851
122200.0,48353.623851,130547.431599,48353.623851
125500.0,45825.0,130547.431599,45825.0
115125.0,85375.0,115355.829171,85375.0
115503.531521,85375.0,122300.0,85375.0
92119.80071,90345.874257,94000.0,90345.874257
94000.0,90345.874257,115125.0,90345.874257
109750.0,117998.6119,109750.0,118275.0
109750.0,117998.6119,110500.0,117998.6119
110500.0,117998.6119,114305.842556,117998.6119
114305.842556,117998.6119,114305.842556,124424.784623
114305.842556,124424.784623,114305.842556,131255.175167
110500.0,117998.6119,110500.0,118275.0
93825.0,138451.367065,111683.554841,138451.367065
94125.0,138751.367065,111983.554841,138751.367065
111683.554841,131255.175167,111683.554841,131648.83801
111683.554841,132334.329724,111683.554841,138451.367065
111983.554841,131403.886169,111983.554841,131642.523411
111983.554841,132334.329724,111983.554841,138751.367065
94125.0,138751.367065,94125.0,139663.109979
94125.0,139773.109979,94125.0,140024.885372
94125.0,140024.885372,94125.0,142374.885372
94125.0,142374.885372,94125.0,147389.784912
111983.554841,131403.886169,123600.050303,131403.886169
123600.050303,131403.886169,126500.0,131403.886169
126500.0,131403.886169,126659.036538,131403.886169
111683.554841,131255.175167,114305.842556,131255.175167
118215.612605,124975.0,120100.0,124975.0
114305.842556,124424.784623,118215.612605,124424.784623
118215.612605,124424.784623,118215.612605,124975.0
126659.036538,126915.466933,126659.036538,130875.0
126659.036538,130875.0,126659.036538,131403.886169
196625.0,73657.06866,196625.0,74375.0
183450.0,74575.0,184304.853725,74575.0
184304.853725,74575.0,184305.0,74575.0
216625.0,76874.751637,216625.0,76875.0
216625.0,76875.0,216625.0,77400.0
213875.0,76874.751637,213875.0,76875.0
213875.0,76875.0,213875.0,77400.0
210717.468581,77400.0,213875.0,77400.0
213875.0,77400.0,216621.200491,77400.0
210717.468581,73657.06866,210717.468581,77400.0
184304.853725,73657.06866,191467.839931,73657.06866
191467.839931,73657.06866,196625.0,73657.06866
196625.0,73657.06866,210717.468581,73657.06866
184304.853725,73657.06866,184304.853725,74575.0
195936.641646,38001.026704,195936.641646,45725.0
195936.641646,45725.0,195936.641646,45972.276785
195936.641646,46082.276785,195936.641646,63347.423545
191467.839931,63347.423545,195936.641646,63347.423545
191467.839931,63347.423545,191467.839931,73657.06866
242900.0,10200.0,242900.0,13069.03172
235525.0,13069.03172,242900.0,13069.03172
235825.0,3184.555124,235825.0,11425.0
235825.0,11425.0,235825.0,11727.493758
235825.0,11842.493758,235825.0,12819.03172
235975.0,65775.0,236350.0,65775.0
235975.0,65065.241301,235975.0,65775.0
232300.0,81125.0,232300.0,88581.633988
301594.659348,71025.0,303725.0,71025.0
301594.659348,71025.0,301594.659348,73896.189507
295823.449124,73896.189507,301594.659348,73896.189507
239350.0,133284.753871,239350.0,135400.0
239350.0,133284.753871,240156.35319,133284.753871
240460.4553,133284.753871,242375.000001,133284.753871
242375.0,112851.696802,242375.0,117155.046079
242375.0,117850.570098,242375.0,120061.313297
242375.0,120293.529331,242375.000001,125193.696462
242375.000001,125656.020368,242375.000001,133284.753871
242375.0,112851.696802,255100.0,112851.696801
255100.0,112851.696801,259783.050048,112851.696801
252450.0,77938.040301,252450.0,78225.0
257750.0,77825.0,257750.0,77938.040301
252450.0,77938.040301,253261.452641,77938.040301
253261.452641,77938.040301,256938.547359,77938.040301
256938.547359,77938.040301,257750.0,77938.040301
253261.452641,65425.0,255450.0,65425.0
250400.0,67180.282753,250400.0,67475.0
242237.764375,61630.806566,242237.764375,65065.241301
235975.0,65065.241301,236350.0,65065.241301
236350.0,65065.241301,242237.764375,65065.241301
115125.0,85375.0,115125.0,90345.874257
233054.842576,74975.0,233300.0,74975.0
233054.842576,74300.064212,233054.842576,74975.0
233054.842576,74300.064212,233300.0,74300.064212
233300.0,74300.064212,242174.999999,74300.064212
250400.0,67180.282753,253261.452641,67180.282753
57479.226781,66710.673471,57479.226781,71973.25167
57479.226781,66710.673471,60026.042554,66710.673471
232300.0,88581.633988,232434.956106,88581.633988
232542.555811,88581.633988,232986.83375,88581.633988
233097.866711,88581.633988,234153.118127,88581.633988
234260.717831,88581.633988,241861.910598,88581.633988
242025.0,88581.633988,242174.999999,88581.633988
218023.958518,37894.791911,218023.958518,45725.0
218023.958518,45725.0,218023.958518,45972.276785
218023.958518,46082.276785,218023.958518,46526.468406
77423.080452,36549.919889,85049.968166,36549.919889
85049.968166,36549.919889,85278.527638,36549.919889
77316.890628,36849.905707,85049.968166,36849.905707
85049.968166,36849.905707,85278.527638,36849.905707
85388.527638,36849.905707,85951.468406,36849.905707
85388.527638,36549.919889,93944.598128,36549.919889
130547.431599,27478.590641,142500.0,27478.590641
142500.0,27478.590641,148385.89566,27478.590641
