pX,pY,Size,System
151721.655265,126444.9,50,-M- SIPHONIC STORM WATER DN
151722.207822,125844.347443,50,-M- SIPHONIC STORM WATER DN
133644.679845,61840.0,50,-M- SIPHONIC STORM WATER DN
151504.514171,61741.017405,50,-M- SIPHONIC STORM WATER DN
162821.655265,69375.0,63,-M- SIPHONIC STORM WATER DN
162822.207792,69975.552527,63,-M- SIPHONIC STORM WATER DN
252360.844735,129219.9,50,-M- SIPHONIC STORM WATER DN
252361.397291,128620.452556,50,-M- SIPHONIC STORM WATER DN
252363.065509,113144.931575,50,-M- SIPHONIC STORM WATER DN
252363.604122,112545.484131,50,-M- SIPHONIC STORM WATER DN
252363.065532,97144.831575,56,-M- SIPHONIC STORM WATER DN
252363.604144,96545.384131,56,-M- SIPHONIC STORM WATER DN
255200.141373,87078.456176,50,-M- SIPHONIC STORM WATER DN
263460.344735,83930.0,50,-M- SIPHONIC STORM WATER DN
262653.655265,83930.0,63,-M- SIPHONIC STORM WATER DN
283486.524758,83925.069784,56,-M- SIPHONIC STORM WATER DN
282679.835289,83925.069784,75,-M- SIPHONIC STORM WATER DN
299670.550351,82589.936256,63,-M- SIPHONIC STORM WATER DN
256647.658461,94621.573249,100,-M-CONVENTIONAL STORM WATER DN
256647.732828,94024.299271,100,-M-CONVENTIONAL STORM WATER DN
238687.5,57825.000011,90,-M- SIPHONIC STORM WATER DN
235257.501879,131275.370876,75,-M- SIPHONIC STORM WATER DN
299541.712752,66873.128874,110,-M- SIPHONIC STORM WATER DN
247126.060305,14303.891121,90,-M- SIPHONIC STORM WATER DN
238940.0,57508.920085,63,-M- SIPHONIC STORM WATER DN
238687.5,58025.0,75,-M- SIPHONIC STORM WATER DN
63762.5,108225.000011,125,-M- SIPHONIC STORM WATER DN
67178.105573,181696.619829,110,-M- SIPHONIC STORM WATER DN
63762.5,108400.0,63,-M- SIPHONIC STORM WATER DN
55348.997814,64715.739949,90,-M- SIPHONIC STORM WATER DN
2909.292644,117293.387848,90,-M- SIPHONIC STORM WATER DN
115924.207136,129112.313496,90,-M- SIPHONIC STORM WATER DN
2909.292644,117093.387848,75,-M- SIPHONIC STORM WATER DN
67503.105573,181696.619829,75,-M- SIPHONIC STORM WATER DN
122212.5,43774.999989,90,-M- SIPHONIC STORM WATER DN
122150.0,44237.5,90,-M- SIPHONIC STORM WATER DN
63500.0,108162.499967,50,-M- SIPHONIC STORM WATER DN
107262.5,121305.0,110,-M- SIPHONIC STORM WATER DN
107262.5,121075.0,125,-M- SIPHONIC STORM WATER DN
131162.5,47874.999978,75,-M- SIPHONIC STORM WATER DN
130900.0,47610.975064,90,-M- SIPHONIC STORM WATER DN
238940.0,58341.079926,125,-M- SIPHONIC STORM WATER DN
169287.5,119975.0,75,-M- SIPHONIC STORM WATER DN
169287.5,119775.0,110,-M- SIPHONIC STORM WATER DN
169287.5,120175.0,125,-M- SIPHONIC STORM WATER DN
200041.342932,112121.157068,90,-M- SIPHONIC STORM WATER DN
42226.026074,135773.648368,100,-M-CONVENTIONAL STORM WATER DN
38508.482541,136445.718703,100,-M-CONVENTIONAL STORM WATER DN
38508.482541,140272.211087,100,-M-CONVENTIONAL STORM WATER DN
47928.671954,153357.323325,100,-M-CONVENTIONAL STORM WATER DN
49096.235234,153731.757349,100,-M-CONVENTIONAL STORM WATER DN
60093.083802,182168.568807,110,-M- SIPHONIC STORM WATER DN
60093.083802,182969.664441,75,-M- SIPHONIC STORM WATER DN
50196.610669,182716.398306,110,-M- SIPHONIC STORM WATER DN
50196.610669,183517.49394,75,-M- SIPHONIC STORM WATER DN
63500.0,108462.499956,63,-M- SIPHONIC STORM WATER DN
93019.37497,98260.258608,63,-M- SIPHONIC STORM WATER DN
82619.899999,98072.708749,50,-M- SIPHONIC STORM WATER DN
74194.899999,98072.708749,50,-M- SIPHONIC STORM WATER DN
87935.348861,99370.976201,63,-M- SIPHONIC STORM WATER DN
78929.473354,99370.976201,63,-M- SIPHONIC STORM WATER DN
67904.45604,99370.976201,63,-M- SIPHONIC STORM WATER DN
62299.647555,104195.723578,63,-M- SIPHONIC STORM WATER DN
62814.023023,108399.999956,63,-M- SIPHONIC STORM WATER DN
1418.777393,119937.578333,75,-M- SIPHONIC STORM WATER DN
1418.777393,119620.312446,110,-M- SIPHONIC STORM WATER DN
3942.137085,122551.922226,110,-M- SIPHONIC STORM WATER DN
3942.137085,122251.922226,75,-M- SIPHONIC STORM WATER DN
5602.868421,113016.39088,110,-M- SIPHONIC STORM WATER DN
6735.02907,113016.39088,75,-M- SIPHONIC STORM WATER DN
44279.270826,182716.398306,110,-M- SIPHONIC STORM WATER DN
44279.270826,183517.49394,75,-M- SIPHONIC STORM WATER DN
153238.932368,124819.000152,%%c100,-M-CONVENTIONAL STORM WATER DN
170463.951886,122691.698088,125,-M- SIPHONIC STORM WATER DN
159661.291455,137574.412797,110,-M- SIPHONIC STORM WATER DN
170714.836148,122992.187224,75,-M- SIPHONIC STORM WATER DN
159973.791455,137636.912797,63,-M- SIPHONIC STORM WATER DN
170965.720409,122992.187224,110,-M- SIPHONIC STORM WATER DN
159661.291455,137824.412797,110,-M- SIPHONIC STORM WATER DN
165735.348216,125716.189347,75,-M- SIPHONIC STORM WATER DN
166595.445311,125967.073609,110,-M- SIPHONIC STORM WATER DN
165735.348216,125465.305086,125,-M- SIPHONIC STORM WATER DN
161996.11479,131379.038109,110,-M- SIPHONIC STORM WATER DN
161745.230529,131123.164378,75,-M- SIPHONIC STORM WATER DN
161494.346267,130873.001956,125,-M- SIPHONIC STORM WATER DN
141625.551079,125632.302384,63,-M- SIPHONIC STORM WATER DN
142008.415477,125791.991473,63,-M- SIPHONIC STORM WATER DN
147687.423185,125323.049503,75,-M- SIPHONIC STORM WATER DN
156414.554312,125323.049503,75,-M- SIPHONIC STORM WATER DN
160992.577744,130876.545444,75,-M- SIPHONIC STORM WATER DN
160508.698794,131135.188698,%%c100,-M-CONVENTIONAL STORM WATER DN
159661.291455,137324.412797,63,-M- SIPHONIC STORM WATER DN
192337.629298,107825.129298,90,-M- SIPHONIC STORM WATER DN
197296.649259,110178.98319,90,-M- SIPHONIC STORM WATER DN
198599.579364,112121.157068,90,-M- SIPHONIC STORM WATER DN
195689.374713,107825.129298,90,-M- SIPHONIC STORM WATER DN
162920.428704,67708.148597,90,-M- SIPHONIC STORM WATER DN
162920.428704,59135.292921,90,-M- SIPHONIC STORM WATER DN
159918.251732,55228.372564,90,-M- SIPHONIC STORM WATER DN
152296.477532,55228.372564,90,-M- SIPHONIC STORM WATER DN
148988.070611,55228.372564,90,-M- SIPHONIC STORM WATER DN
137265.682783,55228.372564,90,-M- SIPHONIC STORM WATER DN
131671.130057,55228.372564,90,-M- SIPHONIC STORM WATER DN
133748.02458,58231.172786,50,-M- SIPHONIC STORM WATER DN
151607.860693,58897.295349,50,-M- SIPHONIC STORM WATER DN
130520.0,51048.336265,90,-M- SIPHONIC STORM WATER DN
234932.501879,131275.370876,90,-M- SIPHONIC STORM WATER DN
251435.012826,97161.133296,56,-M- SIPHONIC STORM WATER DN
249419.319755,97161.133296,63,-M- SIPHONIC STORM WATER DN
247991.556573,99532.748938,63,-M- SIPHONIC STORM WATER DN
247991.556573,111794.859363,63,-M- SIPHONIC STORM WATER DN
251435.012826,113161.233296,50,-M- SIPHONIC STORM WATER DN
249419.319755,113161.233296,56,-M- SIPHONIC STORM WATER DN
251435.012826,128614.895124,50,-M- SIPHONIC STORM WATER DN
249419.319755,128614.895124,50,-M- SIPHONIC STORM WATER DN
247991.556573,116196.111042,90,-M- SIPHONIC STORM WATER DN
247991.556573,126512.97426,90,-M- SIPHONIC STORM WATER DN
242709.471543,128614.895124,90,-M- SIPHONIC STORM WATER DN
240084.584118,130381.746191,90,-M- SIPHONIC STORM WATER DN
237403.553838,132148.597258,90,-M- SIPHONIC STORM WATER DN
234995.001879,131585.811319,90,-M- SIPHONIC STORM WATER DN
299095.1,82693.344735,63,-M- SIPHONIC STORM WATER DN
255627.130091,59352.420684,63,-M- SIPHONIC STORM WATER DN
255202.866022,59357.411576,75,-M- SIPHONIC STORM WATER DN
255202.866022,60865.095697,90,-M- SIPHONIC STORM WATER DN
253953.967462,67501.056167,90,-M- SIPHONIC STORM WATER DN
248218.684256,71897.744999,160,-M- SIPHONIC STORM WATER DN
253953.929215,77066.321718,125,-M- SIPHONIC STORM WATER DN
242343.187889,70669.109827,160,-M- SIPHONIC STORM WATER DN
296209.510117,82229.733548,75,-M- SIPHONIC STORM WATER DN
282783.180023,83454.603307,75,-M- SIPHONIC STORM WATER DN
282783.180023,82656.650287,75,-M- SIPHONIC STORM WATER DN
262756.999997,83402.033687,63,-M- SIPHONIC STORM WATER DN
262756.999997,82641.577269,63,-M- SIPHONIC STORM WATER DN
253953.967465,83486.247144,50,-M- SIPHONIC STORM WATER DN
254590.98189,86571.803899,50,-M- SIPHONIC STORM WATER DN
284759.4949,82229.733548,75,-M- SIPHONIC STORM WATER DN
278795.788703,82229.733548,110,-M- SIPHONIC STORM WATER DN
264944.347898,82229.733548,110,-M- SIPHONIC STORM WATER DN
258932.277851,82229.733548,125,-M- SIPHONIC STORM WATER DN
243412.5,61375.0,125,-M- SIPHONIC STORM WATER DN
243160.0,61058.920074,56,-M- SIPHONIC STORM WATER DN
243412.5,61574.999989,90,-M- SIPHONIC STORM WATER DN
243160.0,61999.347243,90,-M- SIPHONIC STORM WATER DN
243412.5,61775.0,125,-M- SIPHONIC STORM WATER DN
242343.187889,62925.225063,160,-M- SIPHONIC STORM WATER DN
85821.351464,51782.028296,100,-M-CONVENTIONAL STORM WATER DN
87878.211692,52206.323325,100,-M-CONVENTIONAL STORM WATER DN
156555.112885,38509.058714,100,-M-CONVENTIONAL STORM WATER DN
122212.5,43974.999989,90,-M- SIPHONIC STORM WATER DN
130457.5,47874.999978,75,-M- SIPHONIC STORM WATER DN
130700.0,47610.975064,90,-M- SIPHONIC STORM WATER DN
240839.458591,57825.000007,63,-M- SIPHONIC STORM WATER DN
240839.458591,58224.999993,90,-M- SIPHONIC STORM WATER DN
241454.763691,59967.590196,90,-M- SIPHONIC STORM WATER DN
241854.763691,59961.894524,63,-M- SIPHONIC STORM WATER DN
241654.763691,60270.564607,125,-M- SIPHONIC STORM WATER DN
242054.763691,60270.564607,200,-M- SIPHONIC STORM WATER DN
240017.691993,57625.000014,%%c200,-M- SIPHONIC STORM WATER DN
134037.5,72950.0,50,-M- SIPHONIC STORM WATER DN
