pX,pY
53624.999999,189654.999997
54225.0,189654.999997
61140.099999,189654.999997
61740.1,189654.999997
254151.747486,95810.14854
252265.763949,95809.902658
93019.37497,96987.49997
162925.552527,69975.552527
162925.0,69375.0
255627.130091,59048.663645
283385.400798,83925.069784
263357.0,83930.0
252258.052557,128620.452556
255096.800005,87077.622013
262757.0,83930.0
282783.180023,83925.069784
299095.1,82590.0
252259.720774,129219.9
252259.720775,113144.931575
252259.720774,112568.292089
252259.720774,97144.831575
252259.720774,96545.384131
299567.205596,82590.0
46487.499999,114907.5
149262.5,49100
149262.5,51850.0
165525.0,50150.0
165525.0,47200.0
255125.0,50800.0
255125.0,48850.0
285925.0,85030.0
261925.0,85030.0
50276.820399,153351.0
46670.215851,137854.784149
82619.9,96990.0
74194.9,96990.0
135541.22716,127824.999997
157908.120096,127880.059524
135541.22716,127224.999997
157908.120096,127280.059521
255202.866022,58624.399576
217080.1,100240.0
92472.496711,57370.88741
77844.49739,56647.617793
77844.49739,56047.617796
77844.497391,40047.617799
77844.497391,39447.617801
166727.380056,38509.759435
155477.380056,38509.759435
145077.380056,38509.759435
145677.380056,38509.759435
217080.099999,100239.999997
217680.1,100240.0
217680.099999,100239.999997
167327.380056,38509.759435
133748.022792,61839.392153
151607.858906,61741.017405
190869.900001,46591.766484
191469.9,46591.766485
92472.496727,57409.999997
46274.999999,145624.999998
46274.999999,145024.999998
46274.999998,158974.999995
46274.999999,158374.999998
141625.0,126444.9
141625.0,125844.9
151825.0,125844.9
151825.0,126444.9
256174.999999,94624.999992
256174.999999,94024.999992
265625.948811,87850.072743
266225.94881,87850.072743
286965.846572,87850.176128
287565.846571,87850.176128
273624.999999,87850.000002
274224.999998,87850.000002
48301.0,153351.0
86168.139772,51775.704971
88225.0,52200.0
