pX,pY,Size,System
187339.934115,99062.797865,50,PS-2-CAP-AR-
187374.934115,99399.415058,50,PS-2-CAP-AR-
183004.456015,107337.5,50,PS-2-CAP-AR-
183490.0,107975.0,50,PS-2-CAP-AR-
186525.0,113618.054324,50,PS-2-CAP-AR-
189654.026537,123750.132551,50,PS-2-CAP-AR-
179975.0,123752.117385,50,PS-2-CAP-AR-
161965.0,105287.5,50,PS-2-CAP-AR-
161965.0,110512.5,50,PS-2-CAP-AR-
161965.0,116050.0,50,PS-2-CAP-AR-
168061.734744,106485.562348,50,PS-2-CAP-AR-
167025.0,115475.000016,110,PS-2-CAP-AR-
159635.0,135525.0,50,PS-2-CAP-AR-
161220.353389,136153.750815,50,PS-2-CAP-AR-
159292.969905,134575.000356,110,PS-2-CAP-AR-
160653.501662,120776.596924,50,PS-2-CAP-AR-
95915.363182,52350.0,50,PS-2-CAP-AR-
106190.363182,52350.0,50,PS-2-CAP-AR-
130527.178202,52280.0,50,PS-2-CAP-AR-
133927.178202,52280.0,50,PS-2-CAP-AR-
132203.403133,50595.879421,50,PS-2-CAP-AN-
129818.204788,51379.308381,50,PS-2-CAP-AN-
138240.0,52125.779864,50,PS-2-CAP-AR-
134768.212573,50595.879421,50,PS-2-CAP-AN-
95880.363182,49957.336123,50,PS-2-CAP-AN-
105093.406706,52350.0,50,PS-2-CAP-AN-
211969.96939,70680.000005,110,PS-1-CAP-IK-1-
219969.96939,74919.999995,110,PS-1-CAP-IK-1-
220324.967411,74857.5,110,PS-2-CAP-EME-
211969.96939,74919.999995,110,PS-1-CAP-IK-1-
188680.03061,74919.999995,110,PS-1-CAP-IK-1-
188404.967411,74857.5,110,PS-2-CAP-EME-
203665.0,88550.0,50,PS-2-CAP-AR-
208050.0,94891.117983,50,PS-2-CAP-AR-
214350.0,94891.117983,50,PS-2-CAP-AR-
219025.0,94015.0,50,PS-2-CAP-AR-
219244.897427,92435.0,50,PS-2-CAP-AR-
219475.0,79894.060129,50,PS-2-CAP-AR-
203255.436378,67699.192954,110,PS-2-CAP-AN-
219700.624599,71324.223894,50,PS-2-CAP-AR-
210885.425522,66200.0,50,PS-2-CAP-AR-
215100.0,67735,50,PS-2-CAP-AR-
214393.749996,69435.0,50,PS-2-CAP-AR-
215162.00828,69273.107221,50,PS-2-CAP-AR-
212684.674686,69020.857273,50,PS-2-CAP-AR-
218183.766068,51004.714082,50,PS-2-CAP-AR-
220325.0,51585.0,50,PS-2-CAP-AR-
218450.0,52071.94407,50,PS-2-CAP-AR-
210397.5,76750.0,50,PS-2-CAP-AR-
209502.5,76750.0,50,PS-2-CAP-AR-
213285.0,75659.475037,50,PS-2-CAP-AR-
213254.601713,76461.660177,50,PS-2-CAP-AR-
210123.440272,74975.0,50,PS-2-CAP-AR-
209769.334607,74975.0,50,PS-2-CAP-AR-
209950.0,76400.000968,110,PS-2-CAP-AR-
210184.739643,73944.745039,110,PS-2-CAP-AN-
207557.5859,73097.868535,110,PS-2-CAP-AN-
206780.109358,75016.115309,110,PS-2-CAP-AN-
125525.0,67560.0,50,PS-2-CAP-AR-
219400.0,76016.879737,110,PS-2-CAP-AR-
119800.000015,66970.000016,110,PS-2-CAP-AR-
119800.000015,67707.287468,110,PS-2-CAP-AN-
104475.000015,89730.000016,110,PS-2-CAP-EME-
105363.186619,89675.000016,110,PS-2-CAP-AN-
119700.000015,88320.000016,110,PS-2-CAP-EME-
118797.227674,88375.000016,110,PS-2-CAP-AN-
169245.000046,115925.000016,110,PS-2-CAP-EME-
172787.5,117789.791264,110,PS-2-CAP-AN-
171392.131748,115925.000016,110,PS-2-CAP-AN-
192645.000046,136525.000016,110,PS-2-CAP-EME-
194190.454064,136525.000016,110,PS-2-CAP-AN-
101425.0,104537.635739,50,PS-2-CAP-AR-
160400.283841,120776.680412,110,PS-2-CAP-AR-
162480.678269,98506.838503,50,PS-2-CAP-AR-
132675.298321,2875.0,50,PS-2-CAP-AR-
137918.569263,8289.42308,50,PS-2-CAP-AR-
127497.700833,12025.0,50,PS-2-CAP-AR-
132862.5,13775.0,50,PS-2-CAP-AR-
134649.220136,15146.654286,50,PS-2-CAP-AR-
133912.5,14100.0,50,PS-2-CAP-AR-
138217.195554,31885.040923,50,PS-2-CAP-AN-
133860.0,29885.357498,50,PS-2-CAP-AR-
135025.0,39537.5,50,PS-2-CAP-AR-
134441.424318,37737.5,50,PS-2-CAP-AR-
113196.989656,46392.311857,50,PS-2-CAP-AR-
102187.5,44325.0,50,PS-2-CAP-AR-
102275.0,45340.0,50,PS-2-CAP-AR-
103210.0,44820.554153,50,PS-2-CAP-AR-
134424.95579,39150.0,110,PS-2-CAP-AR-
90790.363182,48313.621588,50,PS-2-CAP-AR-
93887.5,38720.0,50,PS-2-CAP-AR-
93887.5,38094.866284,50,PS-2-CAP-AR-
94175.863512,37750.0,110,PS-2-CAP-AR-
94225.863512,39150.0,110,PS-2-CAP-AR-
91802.883809,24340.0,50,PS-2-CAP-AR-
88207.45145,46464.641892,50,PS-2-CAP-AR-
103175.00001,45312.97912,50,PS-2-CAP-AN-
92081.605253,45375.0,110,PS-2-CAP-AN-
122140.078538,44666.28812,110,PS-1-CAP-IK-1-
122140.078545,44366.2901,110,PS-2-CAP-EME-
129818.204788,49211.42816,110,PS-2-CAP-AN-
129818.204788,41496.06237,50,PS-2-CAP-AN-
129112.5,45512.478019,50,PS-2-CAP-AR-
129349.436394,43700.0,50,PS-2-CAP-AN-
94982.588035,45375.0,50,PS-2-CAP-AN-
90284.47952,46784.814782,50,PS-2-CAP-AN-
90284.47952,45969.054233,110,PS-2-CAP-AN-
85512.5,42300.0,50,PS-2-CAP-AR-
85139.45023,41839.013587,50,PS-2-CAP-AR-
86924.999102,42667.976942,50,PS-2-CAP-AR-
93037.5,45249.87742,50,PS-2-CAP-AR-
92962.441787,43500.0,50,PS-2-CAP-AR-
93411.080793,45003.556304,50,PS-2-CAP-AR-
86700.70832,42364.913878,110,PS-2-CAP-AR-
94965.390485,38231.941237,110,PS-2-CAP-AN-
91283.858029,31718.134479,50,PS-2-CAP-AR-
98013.020413,34224.381865,50,PS-2-CAP-AR-
101849.949697,44862.499944,110,PS-2-CAP-AR-
102336.841988,46097.788211,110,PS-2-CAP-AN-
104155.188993,45344.395593,110,PS-2-CAP-AN-
104155.188993,47177.80566,110,PS-2-CAP-AN-
106660.582993,45000.0,110,PS-2-CAP-AN-
94849.220136,23160.769093,50,PS-2-CAP-AN-
91461.772007,24580.062764,50,PS-2-CAP-AN-
92514.42527,24580.062764,110,PS-2-CAP-AN-
96860.0,23205.0,50,PS-2-CAP-AR-
96253.153215,20806.475747,50,PS-2-CAP-AR-
97118.380745,23718.725923,110,PS-2-CAP-AR-
90790.0,25475.0,50,PS-2-CAP-AR-
85670.864661,24925.0,50,PS-2-CAP-AR-
88388.804669,24277.69049,50,PS-2-CAP-AR-
86965.860747,26095.847147,50,PS-2-CAP-AR-
92725.0,26138.653012,50,PS-2-CAP-AR-
91025.00001,24227.370668,50,PS-2-CAP-AR-
90174.881672,25025.288838,110,PS-2-CAP-AR-
89862.631393,23936.017635,50,PS-2-CAP-AR-
88079.816294,31199.976707,110,PS-2-CAP-AR-
87590.0,30673.25294,50,PS-2-CAP-AR-
88853.799954,30075.0,50,PS-2-CAP-AR-
88462.025185,31657.084667,50,PS-2-CAP-AR-
99710.0,29650.0,50,PS-2-CAP-AR-
100020.794863,30075.0,50,PS-2-CAP-AR-
99561.655169,28500.000356,110,PS-2-CAP-AR-
99198.440272,29237.5,50,PS-2-CAP-AR-
94694.441414,38425.0,110,PS-2-CAP-AN-
94965.390485,38872.123611,110,PS-2-CAP-AN-
94965.390485,41504.935525,110,PS-2-CAP-AN-
94048.416596,45375.0,110,PS-2-CAP-AN-
128323.980954,7622.994125,50,PS-2-CAP-AR-
129039.517756,5472.277022,50,PS-2-CAP-AR-
93100.0,24320.0,110,PS-2-CAP-EME-
133583.718528,4023.422873,50,PS-2-CAP-AN-
128270.285918,6523.417401,110,PS-2-CAP-AR-
136690.0,9375.0,50,PS-2-CAP-AR-
140160.216765,9675.735793,50,PS-2-CAP-AR-
141223.840913,10143.766973,50,PS-2-CAP-AR-
134874.635071,10138.653012,50,PS-2-CAP-AR-
136375.00001,8218.040888,50,PS-2-CAP-AR-
137337.650627,9024.58456,110,PS-2-CAP-AR-
139745.304534,8911.10493,110,PS-2-CAP-AR-
137662.413694,7936.017635,50,PS-2-CAP-AR-
133551.188813,8539.603238,50,PS-2-CAP-AN-
133583.718528,6695.775299,110,PS-2-CAP-AN-
135508.154981,8539.603238,110,PS-2-CAP-AN-
141710.0,14500.0,50,PS-2-CAP-AR-
140436.141602,14075.0,50,PS-2-CAP-AR-
139098.584784,15657.084667,50,PS-2-CAP-AR-
135457.453045,15625.0,110,PS-2-CAP-AN-
133875.0,14906.931725,50,PS-2-CAP-AN-
132900.0,14603.758117,50,PS-2-CAP-AN-
135400.0,32620.0,110,PS-2-CAP-EME-
135187.5,33100.0,50,PS-2-CAP-AR-
136162.5,33100.0,50,PS-2-CAP-AR-
135675.0,34274.706133,50,PS-2-CAP-AR-
135675.0,33306.855997,110,PS-2-CAP-AR-
133571.027136,31885.040923,50,PS-2-CAP-AN-
134777.205921,33175.0,110,PS-2-CAP-AN-
134387.5,39337.5,50,PS-2-CAP-AR-
137112.5,39725.0,50,PS-2-CAP-AR-
137385.0,38650.0,50,PS-2-CAP-AR-
135400.0,38700.056898,110,PS-2-CAP-AN-
135400.0,35248.859984,110,PS-2-CAP-AN-
134872.456543,27775.0,50,PS-2-CAP-AR-
134458.518368,27308.899343,110,PS-2-CAP-AR-
136171.872704,24404.083738,50,PS-2-CAP-AR-
136088.42801,20000.0,50,PS-2-CAP-AR-
136790.0,20424.958275,50,PS-2-CAP-AR-
135010.410773,21575.721355,110,PS-2-CAP-AR-
136150.0,27505.482006,50,PS-2-CAP-AN-
129394.958058,35925,50,PS-2-CAP-AR-
130837.080292,35925.0,110,PS-2-CAP-AR-
128257.837914,28050.0,50,PS-2-CAP-AR-
127760.0,13800.0,50,PS-2-CAP-AR-
126884.846969,14110.0,50,PS-2-CAP-AR-
127988.344831,12500.000356,110,PS-2-CAP-AR-
128351.559728,12251.240477,50,PS-2-CAP-AR-
128390.639668,12985.911008,50,PS-2-CAP-AR-
127855.844816,22075.0,50,PS-2-CAP-AR-
126449.698746,22928.357371,110,PS-2-CAP-AR-
128437.633196,24229.719553,50,PS-2-CAP-AR-
126722.500001,23692.084665,50,PS-2-CAP-AR-
140810.0,35575.0014,50,PS-2-CAP-AR-
129359.999976,22283.391246,50,PS-2-CAP-AN-
127532.700833,14509.751354,50,PS-2-CAP-AN-
137554.117909,37725.0,50,PS-2-CAP-AN-
137472.889102,33175.0,50,PS-2-CAP-AN-
128624.987748,43662.5,50,PS-2-CAP-AR-
135519.339737,28050.0014,50,PS-2-CAP-AR-
137674.641925,8407.977376,50,PS-2-CAP-AR-
102275.0,44237.5,50,PS-2-CAP-AR-
102262.5,45450.0,50,PS-2-CAP-AR-
93700.0,45430.0,110,PS-2-CAP-EME-
87796.450046,30075.0,50,PS-2-CAP-AR-
93100.0,31680.0,110,PS-2-CAP-EME-
101855.0,46627.503484,110,PS-2-CAP-EME-
95628.253458,31625.0,50,PS-2-CAP-AN-
97359.999994,30725.0,50,PS-2-CAP-AR-
97770.942877,34602.528885,50,PS-2-CAP-AR-
93911.421241,24375.0,50,PS-2-CAP-AN-
99037.305464,27977.804946,50,PS-2-CAP-AR-
99198.440272,28336.72295,50,PS-2-CAP-AR-
85139.45023,40971.519781,50,PS-1-CAP-IK-1-
94650.0,33416.336184,110,PS-2-CAP-AN-
93975.210745,31625.0,110,PS-2-CAP-AN-
130290.0,36174.220136,50,PS-2-CAP-AR-
135400.0,37295.536371,110,PS-2-CAP-AN-
132987.61562,36174.220136,50,PS-2-CAP-AN-
138182.195554,30550.779864,50,PS-2-CAP-AR-
128879.269366,35925,50,PS-1-CAP-IK-1-
127761.175811,11925.0,50,PS-1-CAP-IK-1-
100763.921717,30075.0,50,PS-1-CAP-IK-1-
137538.062834,28050.0014,50,PS-2-CAP-AR-
142163.494,15624.81734,110,PS-2-CAP-EME-
128388.051495,15625.0,110,PS-2-CAP-AN-
141343.264986,15625.0,110,PS-2-CAP-AN-
136015.555131,15775.0,50,PS-1-CAP-IK-1-
270280.03061,74919.999995,110,PS-1-CAP-IK-1-
286262.500833,70174.41953,50,PS-7-CAP-AN-
286280.03061,70680.000005,110,PS-1-CAP-IK-1-
294280.03061,70680.000005,110,PS-1-CAP-IK-1-
278743.732559,78796.39759,50,PS-7-CAP-AN-
277907.218363,77955.807046,110,PS-1-CAP-IK-1-
285625.0,67095.389338,50,PS-7-CAP-AN-
270280.03061,70680.000005,110,PS-1-CAP-IK-1-
243335.297114,64947.000823,110,PS-1-CAP-IK-1-
239345.706087,57992.428932,110,PS-1-CAP-IK-1-
226172.922098,71075.31909,110,PS-2-CAP-EME-
226172.922098,70875.321069,110,PS-1-CAP-IK-1-
227588.108878,66023.029583,50,PS-2-CAP-AR-
226891.967712,66498.773615,50,PS-2-CAP-AN-
230102.183961,68550.563283,110,PS-1-CAP-IK-1-
243244.999995,27644.96939,110,PS-1-CAP-IK-1-
243182.5,27999.967411,110,PS-2-CAP-EME-
236086.692954,36037.752424,110,PS-2-CAP-EME-
235969.192954,36217.781637,110,PS-1-CAP-IK-1-
248175.0,34674.441711,50,PS-2-CAP-AN-
247760.625984,36832.744709,110,PS-2-CAP-AN-
247760.625984,38615.953702,50,PS-2-CAP-AN-
245271.329238,35955.000005,110,PS-1-CAP-IK-1-
245541.327254,35900.0,110,PS-2-CAP-EME-
246682.245062,35375.0,110,PS-2-CAP-AN-
247975.0,39100.0,50,PS-2-CAP-AR-
262280.03061,70680.000005,110,PS-1-CAP-IK-1-
294479.844847,70174.41953,50,PS-7-CAP-AN-
293378.438328,70174.41953,50,PS-7-CAP-AN-
293925.024481,70414.292412,110,PS-7-CAP-AN-
292573.489561,68412.173644,50,PS-7-CAP-AN-
295277.401719,68412.173644,50,PS-7-CAP-AN-
287042.660978,68425.000001,50,PS-7-CAP-AN-
275132.774019,65950.0,50,PS-7-CAP-AN-
269598.244156,69845.884308,110,PS-2-CAP-AN-
270202.639331,69845.884308,110,PS-2-CAP-AN-
270265.982989,71431.286768,50,PS-7-CAP-AN-
268624.269071,68412.173644,50,PS-7-CAP-AN-
269625.0,70262.928169,110,PS-7-CAP-AN-
270923.856046,68412.173644,50,PS-7-CAP-AN-
269460.829513,75425.585897,50,PS-7-CAP-AN-
269695.032589,75150.0,110,PS-7-CAP-AN-
284841.941423,75465.655034,110,PS-7-CAP-AN-
294280.03061,74919.999995,110,PS-1-CAP-IK-1-
294455.735145,75425.58047,50,PS-7-CAP-AN-
293369.26452,75425.58047,50,PS-7-CAP-AN-
293925.024481,75162.780681,110,PS-7-CAP-AN-
292623.489561,77187.826356,50,PS-7-CAP-AN-
295227.401719,77187.826356,50,PS-7-CAP-AN-
277907.218363,77678.307046,110,PS-1-CAP-IK-1-
270280.03061,74752.499995,110,PS-1-CAP-IK-1-
238224.999032,28054.155058,110,PS-2-CAP-AR-
239005.000005,43644.96939,110,PS-1-CAP-IK-1-
239067.5,43999.967411,110,PS-2-CAP-EME-
243244.999995,43644.96939,110,PS-1-CAP-IK-1-
243182.5,43999.967411,110,PS-2-CAP-EME-
238499.41953,50983.343743,50,PS-2-CAP-AN-
239565.388834,50562.5,50,PS-2-CAP-AR-
236715.0,50346.702943,50,PS-2-CAP-AR-
236750.0,50722.373165,50,PS-2-CAP-AN-
236527.679998,51086.961387,50,PS-2-CAP-AR-
238649.871076,51801.765301,110,PS-2-CAP-AN-
245299.586435,57792.430912,50,PS-2-CAP-AR-
243037.5,52897.5,50,PS-2-CAP-AR-
248012.5,52500.0,50,PS-2-CAP-AR-
248285.0,52970.580073,50,PS-2-CAP-AR-
243750.58047,52637.81885,50,PS-2-CAP-AN-
247094.25679,51999.967411,110,PS-2-CAP-AN-
245175.0,52120.0,110,PS-2-CAP-AR-
243488.643457,51999.967411,110,PS-2-CAP-AN-
246375.0,52135.0,50,PS-2-CAP-AR-
246126.545885,51999.967411,110,PS-2-CAP-AN-
244812.5,52500.0,50,PS-2-CAP-AR-
243974.99999,52135.0,50,PS-2-CAP-AR-
243244.999995,51644.96939,110,PS-1-CAP-IK-1-
243182.5,51999.967411,110,PS-2-CAP-EME-
242685.0,50587.5,50,PS-2-CAP-AR-
245477.826356,50399.954835,50,PS-2-CAP-AR-
245512.826356,50848.719848,50,PS-2-CAP-AN-
245726.961213,51137.505427,50,PS-2-CAP-AR-
224737.500395,75699.568108,50,PS-2-CAP-AR-
229700.0,53370.389869,50,PS-2-CAP-AR-
229875.0,54135.000004,50,PS-2-CAP-AR-
231251.446306,53125.0,50,PS-2-CAP-AR-
231380.810465,50480.0,50,PS-2-CAP-AR-
230445.696878,50480.0,110,PS-2-CAP-AR-
230622.679859,50530.0,110,PS-2-CAP-AR-
226462.466474,72413.78249,50,PS-2-CAP-AN-
226475.0,66365.0,50,PS-2-CAP-AR-
225401.878646,65827.613099,50,PS-2-CAP-AR-
226574.610159,69875.0,50,PS-2-CAP-AR-
230185.000356,69450.0,50,PS-2-CAP-AR-
226360.0,62550.0,50,PS-2-CAP-AR-
226360.0,62000,50,PS-2-CAP-AR-
226144.269036,62275.0,50,PS-2-CAP-AR-
226751.475629,64759.007958,110,PS-2-CAP-AR-
226701.475629,65171.530476,110,PS-2-CAP-AR-
248052.810527,58724.506109,50,PS-2-CAP-AR-
301231.977574,74070.571604,50,PS-2-CAP-AR-
260363.928478,63029.23803,50,PS-2-CAP-AN-
261924.954835,69699.090923,110,PS-7-CAP-AN-
263812.6585,63750.0,50,PS-2-CAP-AN-
263812.499987,69853.665963,50,PS-2-CAP-AN-
258960.0,69500.0,50,PS-2-CAP-AN-
259200.0,64235.0,50,PS-2-CAP-AN-
260913.543699,71326.003687,50,PS-2-CAP-AN-
259225.0,70975.593578,110,PS-2-CAP-AN-
258723.539982,63800.0,110,PS-2-CAP-AN-
261924.954835,70432.238803,110,PS-7-CAP-AN-
262280.03061,70847.500014,110,PS-1-CAP-IK-1-
262887.792021,79421.451868,50,PS-7-CAP-AN-
262887.792021,78413.0767,110,PS-7-CAP-AN-
262887.792021,76159.944377,110,PS-7-CAP-AN-
268600.0,81368.309007,50,PS-2-CAP-AN-
270952.110135,79924.806734,50,PS-2-CAP-AN-
267962.500016,82450.0,50,PS-2-CAP-AN-
268987.5,82450.0,50,PS-2-CAP-AN-
