pX,pY
128897.979756,114800.0
128775,106322.605652
128914.511654,93250.0
113600.0,90300.0
115975,90650.0
117100.0,90575.0
117143.91298,96625.0
115687.5,91579.34086
117289.459601,89500.0
116818.75,85086.635209
117025.0,101837.5
115974.276142,108750.0
117159.946274,107799.674686
115689.405894,110298.549685
115685.895103,112809.670693
113600.0,108903.883381
111125.0,72828.130742
103100.179519,75648.390204
102800.0,70550.0
122929.745018,74700.0
111825.0,67014.351447
121675.065683,67950.327874
125525.0,67525.0
122122.634611,68775.000356
123642.85288,67039.769873
123104.84764,67039.769873
138700.004126,58050.0
154727.285733,55730.129517
134884.999996,53799.999352
136060.0,51125.0
138655.0,51225.0
135659.999996,53874.999472
134510.00136,54075.07379
121135.0,63790.0
121135.0,62690.0
121075.0,58550.0
121350.0,60400.525971
121199.415089,58006.797894
108390.0,63790.0
108390.0,62690.0
108730.0,58550.0
108175.0,62250.525971
109492.816605,58006.797894
124675.0,58600.0
124225.0,60250.0
125127.125001,60250.0
123004.52409,61099.999802
124675.0,59900.0
178650.0,53350.0
185150.0,53450.0
187075.0,52950.0
168175.0,62499.414943
168525.0,65674.414943
172525.0,65674.414943
173900.0,65475.0
172875.0,65400.0
172875.0,57900.0
172875.0,56650.0
173305.07159,55758.27717
173305.07159,59502.050615
173924.526021,59224.368612
173206.464231,57485.981191
191705.203428,53923.627252
196700.0,55000.0
194350.000002,56897.500001
199800,56950.0
197500.0,55000.0
198364.610135,56874.999996
196250.0,56950.0
197099.420707,55709.999032
196572.141992,57299.098693
198574.662368,58600.0
195954.714082,53059.278645
195849.019003,52620.842261
197099.420707,55249.999032
181585.0,67540.0
182685.0,67540.0
184275.0,69150.0
183525.0,69150.0
180425.0,70950.0
187575.0,70200.0
189253.525153,67325
179700.027803,71240.054635
175175.0,75575.0
174950.0,80100.0
172650.0,77576.612747
184375.0,89864.077797
179975.0,89913.835381
184375.0,89275.0
187775.0,89975.132551
203700.0,87000.0
203675.0,87275.000691
203625.0,87485.389865
160675.0,95675.974518
168225.0,94350.0
168775.0,95300.0
168700.0,94505.0
168500.0,94350.0
185175.0,95600.0
184779.348717,95861.300288
185350.0,94374.999996
186400.0,99425.0
187339.934115,99399.415058
183039.456015,107337.5
183525.0,107975.0
186525.0,113653.054324
179975.0,123787.117385
162000.0,105287.5
162000.0,110512.5
162000.0,116050.0
166975.0,115475.000016
159600.0,135525.0
160450.283841,120776.680412
106155.363182,52350.0
130492.178202,52280.0
133892.178202,52280.0
138275.0,52125.779864
203700.0,88550.0
208050.0,94227.210842
214350.0,94227.210842
219025.0,94050.0
219244.897427,92400.0
219475.0,79929.060129
210920.425522,66200
215100.0,67700
214393.749996,69400.0
215162.00828,69238.107221
212650.0,69028.45022
220325.0,51550.0
220025.721355,51004.714082
210362.5,76750.0
209537.5,76750.0
213250.0,75659.475037
213428.041985,76461.660177
209950.0,74975.0
209950.0,76450.000968
207557.5859,72150.0
163700.817603,56436.249091
162445.678269,98506.838503
132710.298321,2875.0
127532.700833,12025.0
134474.95579,39150.0
134476.424318,37737.5
102275.0,44275.0
103175.0,44820.554153
94225.863512,37750.0
94225.863512,39100.0
132696.632181,8316.695125
91802.883809,24375.0
103175.0,44862.499944
129150.0,45512.478019
85550.0,42300.0
93075,45249.87742
92999.941787,43500.0
91248.858029,31718.134479
96825.0,23205.0
96288.153215,20806.475747
96509.190246,23448.440005
90825.0,25475.0
85705.864661,24925.0
88423.804669,24277.69049
92725.0,26103.653012
90224.881672,25025.288838
87625.0,30673.25294
88427.025185,31657.084667
99675.0,29650.0
128270.285918,7268.568021
136725.0,9375.0
137674.641925,8372.977376
141223.840913,10108.766973
134874.635071,10103.653012
137287.650627,9024.58456
141675.0,14500.0
139133.584784,15657.084667
135225.0,33100
136125.0,33100
134425.0,39337.5
137150.0,39725.0
137350.0,38650.0
134837.456543,27775.0
136171.872704,24369.083738
136123.42801,20000.0
136825.0,20424.958275
134729.714082,21575.721355
127698.394449,28050.0
127725.0,13800.0
128269.041522,12500.000356
126884.846969,14075.0
126722.500001,23657.084665
140775.0,35575.0014
128351.559728,12985.911008
138825.0,37725.0
102275.0,45375.0
88422.500001,30075.0
97324.999994,30725.0
97735.942877,34602.528885
131043.984355,35925.0
130325.0,36174.220136
138217.195554,30550.779864
134458.518368,27755.000356
262394.091149,69420.0
264500.0,77625.779864
269819.220136,78050.0
283498.125708,75852.25844
245125.0,52120.0
246375.0,52100.0
247625.0,52120.0
229700.0,53335.389869
229875.0,54100.000004
230622.679859,50480.0
226475.0,66400.0
226539.610159,69875.0
230150.000356,69450.0
226325.0,62550
226325.0,62000.0
226701.475629,64759.007958
248052.810527,59050.0
263777.6585,63750.0
263777.499987,69853.665963
258925.0,69500.0
259200.0,64200.0
260127.470584,63275.0
259275.0,70975.593578
258773.539982,63800.0
268600.0,81403.309007
270989.610135,79924.806734
268000.000016,82450.0
268950.0,82450.0
267300.0,74618.75
268424.931374,75594.494876
269900.441743,69845.884308
269899.017977,68637.5
270350.0,69500.0
269500.0,69500.0
276309.817637,68650.017078
280125.0,77733.307046
294136.655759,66744.255227
293789.020549,79050.00002
282200.0,76100.0
238025.0,50100.0
248272.5,48662.5
250677.5,49975.0
250625.0,51650.0
250550.0,49179.682074
249875.0,49179.682074
234775.00001,28159.998898
245971.602492,41545.0
247500.00001,27843.204234
245798.458004,49950.0
246210.0,49600.0
246310.0,50850.0
246527.5,52100.0
239825.0,20797.571491
234025.0,38624.999999
248448.454137,33801.493419
233843.516951,45348.971683
248477.696555,40295.0
276900.0,79850.0
286002.336002,66567.5
282311.95225,75690.6728
269950.0,66200.0
274231.026714,65548.747332
116400.0,72828.130742
246027.689954,53325.000016
250227.878937,52075.413584
236475.397071,65000.095662
229925.000356,69154.714082
219659.419677,88862.5
129727.230562,58555.0
104824.239116,75925.44983
220725.000356,48114.602648
219650.0,51004.714082
285925.0,77875.0
189650.0,74019.809322
219450.0,76016.879737
219450.0,69808.734265
206782.5859,75950.0
198682.5859,65875.0
133825.0,29885.357498
132900.0,33175.0
133725.0,33250.0
94849.220136,19393.141919
94650.0,34675.0
94650.0,34480.972292
93675.0,34750.0
93925.0,38094.866284
93925.0,38720.0
95880.363182,52350.0
90755.363182,48313.621588
104028.050054,49982.116698
113196.989656,45821.119076
90546.96185,40507.659791
87797.965292,24805.721711
128624.6811,54075.07379
124325.0,45250.0
128624.987748,43700.0
124419.168926,43251.090756
129818.204788,40299.692368
133875.0,39500.0
135025.0,39500.0
138475.666444,40300.0
146749.995874,58050.0
164800.0,53450.0
165075.0,53750.0
164525.0,53800.0
159750.0,53500.0
159475.0,53800.0
147635,53450.0
147910.0,53800.0
120925,67010.792707
125275.0,67287.549832
121240.916331,68750.0
121240.916331,79016.048895
104050.0,75950.0
115825.0,88500
116800.0,88075.0
128650.0,93950
116875.0,96050.0
128775,105600.0
113325.0,109600
128821.21488,113851.100606
198300.0,58225.0
102225.0,44325.0
102225.0,45450.0
101799.949697,44862.499944
101187.252963,45245.0
187026.02443,55519.8196
196680.834657,58749.99999
184885.0,67540.0
185985.0,67540.0
186415.0,67540.0
191450.0,77221.680935
204050.0,57942.769439
204050.0,59116.257583
180450.0,91537.5
187775.0,91587.5
184779.348717,96136.588965
169663.187138,94771.500344
167997.032227,109453.355074
165675.0,115125.0
165675.0,115481.361489
162002.187103,123274.106223
162002.187103,128749.999338
180340.0,125412.5
180340.0,109362.5
187925.0,109449.659647
187925.0,125587.756319
224725.057775,83524.227251
220750.0,51004.714082
211750.0,76100.0
229775.0,48775.0
237325.0,31708.638398
246602.616905,16283.820648
246602.616905,20158.820648
235657.416293,20159.700481
239477.499999,21412.178539
239527.5,18587.5
236737.126328,18399.954835
236559.851874,19137.505427
236559.851874,20862.494573
236737.126328,21600.045165
242716.415218,21437.4
242794.214597,18587.5
245522.873672,18399.954835
245710.148126,19137.505427
245710.148126,20862.494573
245522.873672,21600.045165
239477.499999,26587.5
236750.0,26399.954835
236552.725546,27137.505427
242722.5,26587.5
245499.999999,26400.0
245700.0,27139.270728
245825.0,28099.947621
236425.0,28075.0
248246.489753,38222.606331
248446.489753,38222.780142
247975.0,39062.5
248221.489753,35747.606329
245467.817012,33697.586051
248175.0,34087.5
244824.278289,39447.31522
243975.471552,39447.31522
246395.893626,40845.000001
243875.0,43599.998064
243975.0,42095.0
239477.500972,45412.14595
239527.500972,42587.467411
236737.127301,42399.922246
236559.852847,43137.472838
236559.852847,44862.461983
236737.127301,45600.012575
242716.41619,45437.367411
242794.215569,42587.467411
245522.874644,42399.922246
245710.149098,43137.472838
245710.149098,44862.461983
245522.874644,45600.012575
239652.377082,48700.0
239527.888834,50562.5
236562.679998,51086.961387
236750.0,50346.702943
243075.0,52897.5
242722.5,50587.5
245512.826356,50399.954835
245691.961213,51137.505427
244775.0,52500.0
247975.0,52500.0
243974.99999,52100.0
248250.0,52970.580073
247500.00001,28159.998898
234775.00001,27838.249345
224722.5,65775.000014
227553.108878,66023.029583
227350.0,67175.0
226225.0,67250.0
225725.0,66979.832383
224775.0,75699.568108
227553.108878,74549.568108
231675.0,66050.0
231271.862316,65625.0
