StartX,StartY,EndX,EndY
122150.0,43712.499989,122150.0,42680.000001
122350.0,42480.000001,131879.350718,42480.000001
131879.350718,42480.000001,140168.784189,42480.000001
122150.0,42680.000001,122350.0,42480.000001
140368.784189,42680.000001,140368.784189,49040.91832
140368.784189,49040.91832,140368.784189,49640.91832
140168.784189,49240.91832,140368.784189,49040.91832
140168.784189,42480.000001,140368.784189,42680.000001
140168.784189,49240.91832,139479.189469,49240.91832
132079.350719,8575.0,132079.350719,9175.0
132079.350719,9175.0,132079.350718,21752.5
132079.350718,21752.5,132079.350718,36355.1
132079.350718,36355.1,132079.350718,42280.000001
131879.350718,42480.000001,132079.350718,42280.000001
132279.350719,8975.0,132079.350719,9175.0
89587.793655,42480.0,90571.893517,42480.0
90571.893517,42480.0,96075.812503,42480.0
96075.812503,42480.0,107801.066061,42480.0
107801.066061,42480.0,119415.120371,42480.000001
119415.120371,42480.000001,121750.0,42480.000001
121950.0,42680.000001,121750.0,42480.000001
95875.812503,26012.509497,95875.812503,42280.0
95675.812503,25812.509497,95875.812503,26012.509497
96075.812503,42480.0,95875.812503,42280.0
172529.165718,122025.0,172529.165718,127194.752584
172329.165718,121825.0,172529.165718,122025.0
172729.165718,127394.745521,174273.730865,127394.690974
174273.730865,127394.690974,174873.730864,127394.669785
174873.730864,127394.669785,192407.680842,127394.050562
192407.680842,127394.050562,193008.269219,127394.029352
172529.165718,127194.752584,172729.165718,127394.745521
172529.165718,121625.0,172529.165718,110183.80316
172729.165718,109983.80316,172529.165718,110183.80316
172729.165718,109983.80316,174444.9,109983.80316
174444.9,109983.80316,175028.094505,109983.80316
175028.094505,109983.80316,192755.1,109983.80316
192755.1,109983.80316,193354.547444,109983.80316
174644.9,109783.80316,174444.9,109983.80316
2043.65,123909.628542,20826.523331,123909.628542
20826.523331,123909.628542,30805.1,123909.628542
31005.1,124109.628542,31005.1,133039.569321
31005.1,133039.569321,31005.1,134139.174461
30805.1,123909.628542,31005.1,124109.628542
1843.65,117293.387848,1843.65,123709.628542
1843.65,123709.628542,1843.65,132137.969584
2043.65,117093.387848,1843.65,117293.387848
60323.57991,136765.656704,60323.57991,153122.009454
60323.57991,153122.009454,60323.57991,163744.931575
60323.57991,163744.931575,60323.579909,182480.1
60523.579909,182680.1,60323.579909,182480.1
60123.57991,136565.656704,60323.57991,136765.656704
21026.523331,124109.628542,21026.523331,133036.497568
21026.523331,133036.497568,21026.523331,134136.126572
20826.523331,123909.628542,21026.523331,124109.628542
