pX,pY,Size,System
63762.5,108400.0,63,-M- SIPHONIC STORM WATER DN
55348.997814,64715.739949,90,-M- SIPHONIC STORM WATER DN
2909.292644,117293.387848,90,-M- SIPHONIC STORM WATER DN
115924.207136,129112.313496,90,-M- SIPHONIC STORM WATER DN
2909.292644,117093.387848,75,-M- SIPHONIC STORM WATER DN
67503.105573,181696.619829,75,-M- SIPHONIC STORM WATER DN
122212.5,43774.999989,90,-M- SIPHONIC STORM WATER DN
122150.0,44237.5,90,-M- SIPHONIC STORM WATER DN
47143.791758,109025.535155,50,-M- SIPHONIC STORM WATER DN
49525.438385,110021.482126,50,-M- SIPHONIC STORM WATER DN
58768.254018,110021.482126,50,-M- SIPHONIC STORM WATER DN
62370.896408,108224.999967,50,-M- SIPHONIC STORM WATER DN
60485.98667,109123.241046,50,-M- SIPHONIC STORM WATER DN
63500.0,108162.499967,50,-M- SIPHONIC STORM WATER DN
126711.874378,122389.597436,50,-M- SIPHONIC STORM WATER DN
105546.25,137463.344735,56,-M- SIPHONIC STORM WATER DN
124472.5,137463.344735,56,-M- SIPHONIC STORM WATER DN
75712.945952,135857.984544,56,-M- SIPHONIC STORM WATER DN
81918.129223,135079.007201,56,-M- SIPHONIC STORM WATER DN
89735.448818,135079.007201,75,-M- SIPHONIC STORM WATER DN
87598.75,136832.339546,56,-M- SIPHONIC STORM WATER DN
87598.75,135754.724205,63,-M- SIPHONIC STORM WATER DN
98660.433337,135079.007201,75,-M- SIPHONIC STORM WATER DN
103026.743795,137360.0,56,-M- SIPHONIC STORM WATER DN
100828.091384,136166.326026,56,-M- SIPHONIC STORM WATER DN
100828.091384,133793.903504,90,-M- SIPHONIC STORM WATER DN
100828.091384,125174.865877,90,-M- SIPHONIC STORM WATER DN
104244.413266,122492.942171,90,-M- SIPHONIC STORM WATER DN
110986.65988,122492.942171,90,-M- SIPHONIC STORM WATER DN
114099.625249,122492.942171,75,-M- SIPHONIC STORM WATER DN
123515.311093,122492.942171,75,-M- SIPHONIC STORM WATER DN
113144.392516,124269.511362,75,-M- SIPHONIC STORM WATER DN
113144.392516,135407.015504,75,-M- SIPHONIC STORM WATER DN
114925.962435,137360.0,75,-M- SIPHONIC STORM WATER DN
123108.388665,137360.0,75,-M- SIPHONIC STORM WATER DN
107201.079423,122031.848106,110,-M- SIPHONIC STORM WATER DN
107262.5,121305.0,110,-M- SIPHONIC STORM WATER DN
107262.5,121075.0,125,-M- SIPHONIC STORM WATER DN
127995.064259,106878.917305,50,-M- SIPHONIC STORM WATER DN
127395.06429,106878.917305,50,-M- SIPHONIC STORM WATER DN
127324.345703,107304.489876,50,-M- SIPHONIC STORM WATER DN
126314.376905,107304.489876,63,-M- SIPHONIC STORM WATER DN
117837.003459,107304.489876,63,-M- SIPHONIC STORM WATER DN
113773.109683,107150.640401,75,-M- SIPHONIC STORM WATER DN
113773.109683,106695.948447,56,-M- SIPHONIC STORM WATER DN
113773.109683,108467.212368,90,-M- SIPHONIC STORM WATER DN
113773.109683,115421.170797,90,-M- SIPHONIC STORM WATER DN
110510.880311,117766.676082,90,-M- SIPHONIC STORM WATER DN
107200.0,118398.35313,90,-M- SIPHONIC STORM WATER DN
107200.0,119925.522203,125,-M- SIPHONIC STORM WATER DN
105158.242823,118823.528153,110,-M- SIPHONIC STORM WATER DN
100628.091384,116711.091611,110,-M- SIPHONIC STORM WATER DN
100628.091384,108604.108038,110,-M- SIPHONIC STORM WATER DN
104018.785753,107393.346594,56,-M- SIPHONIC STORM WATER DN
102521.265758,107393.346594,56,-M- SIPHONIC STORM WATER DN
100628.091384,106620.475077,90,-M- SIPHONIC STORM WATER DN
97884.730141,104591.816002,90,-M- SIPHONIC STORM WATER DN
95065.556375,105082.794635,50,-M- SIPHONIC STORM WATER DN
95665.556375,105082.794635,50,-M- SIPHONIC STORM WATER DN
93797.384526,104591.816002,90,-M- SIPHONIC STORM WATER DN
86294.455481,104591.816001,90,-M- SIPHONIC STORM WATER DN
82826.911367,104591.816001,75,-M- SIPHONIC STORM WATER DN
79571.241032,104591.816001,75,-M- SIPHONIC STORM WATER DN
82882.895104,105094.235602,50,-M- SIPHONIC STORM WATER DN
82283.412562,105095.630486,50,-M- SIPHONIC STORM WATER DN
74676.737705,103882.473569,56,-M- SIPHONIC STORM WATER DN
75272.507016,104591.816001,56,-M- SIPHONIC STORM WATER DN
75404.543625,106742.686772,56,-M- SIPHONIC STORM WATER DN
169287.5,121825.0,125,-M- SIPHONIC STORM WATER DN
100374.820964,87818.402594,63,-M- SIPHONIC STORM WATER DN
100374.820964,74730.0,63,-M- SIPHONIC STORM WATER DN
100374.820964,72216.776313,75,-M- SIPHONIC STORM WATER DN
103070.329478,71392.533808,75,-M- SIPHONIC STORM WATER DN
111217.06797,71392.533808,75,-M- SIPHONIC STORM WATER DN
118442.930946,71392.533808,75,-M- SIPHONIC STORM WATER DN
120955.984765,71392.533808,110,-M- SIPHONIC STORM WATER DN
121859.314977,67537.800494,110,-M- SIPHONIC STORM WATER DN
121859.314977,60832.565898,110,-M- SIPHONIC STORM WATER DN
120978.515116,60026.308089,50,-M- SIPHONIC STORM WATER DN
104605.330939,60297.974182,50,-M- SIPHONIC STORM WATER DN
104605.330939,58846.393012,63,-M- SIPHONIC STORM WATER DN
106980.620963,57598.119357,63,-M- SIPHONIC STORM WATER DN
113939.435545,57598.119357,63,-M- SIPHONIC STORM WATER DN
120973.880732,57598.119358,63,-M- SIPHONIC STORM WATER DN
121859.314977,58756.454014,125,-M- SIPHONIC STORM WATER DN
121859.314977,55275.539174,125,-M- SIPHONIC STORM WATER DN
127091.495682,49498.725975,125,-M- SIPHONIC STORM WATER DN
120880.509807,80875.0,75,-M- SIPHONIC STORM WATER DN
129284.974323,89227.696393,63,-M- SIPHONIC STORM WATER DN
129284.974323,85932.845843,63,-M- SIPHONIC STORM WATER DN
125455.0,82841.340027,63,-M- SIPHONIC STORM WATER DN
122109.314977,81624.307443,63,-M- SIPHONIC STORM WATER DN
122109.314977,79539.384621,110,-M- SIPHONIC STORM WATER DN
122109.314977,73658.191095,110,-M- SIPHONIC STORM WATER DN
122109.314977,67539.820819,110,-M- SIPHONIC STORM WATER DN
122359.314977,60833.469655,110,-M- SIPHONIC STORM WATER DN
123011.37496,66240.843902,50,-M- SIPHONIC STORM WATER DN
122359.314977,61082.749009,50,-M- SIPHONIC STORM WATER DN
122359.314977,55280.87051,110,-M- SIPHONIC STORM WATER DN
122359.314977,55530.149864,50,-M- SIPHONIC STORM WATER DN
127091.495682,49798.725975,110,-M- SIPHONIC STORM WATER DN
127091.495682,50098.725975,50,-M- SIPHONIC STORM WATER DN
132244.058919,56574.298564,50,-M- SIPHONIC STORM WATER DN
132244.058919,52017.393486,50,-M- SIPHONIC STORM WATER DN
171426.493664,58638.78045,50,-M- SIPHONIC STORM WATER DN
171426.493664,52868.425654,50,-M- SIPHONIC STORM WATER DN
160725.065033,53631.119046,50,-M- SIPHONIC STORM WATER DN
160725.065033,52017.393486,56,-M- SIPHONIC STORM WATER DN
147231.312172,52017.393486,56,-M- SIPHONIC STORM WATER DN
149126.633432,54359.772017,50,-M- SIPHONIC STORM WATER DN
176485.810028,52049.613591,50,-M- SIPHONIC STORM WATER DN
176485.810028,51194.565717,63,-M- SIPHONIC STORM WATER DN
173221.217018,50098.725976,63,-M- SIPHONIC STORM WATER DN
165919.200021,50098.725976,75,-M- SIPHONIC STORM WATER DN
153783.183959,50098.725976,110,-M- SIPHONIC STORM WATER DN
145116.38626,50098.725976,110,-M- SIPHONIC STORM WATER DN
134769.693725,50098.725976,110,-M- SIPHONIC STORM WATER DN
131392.849053,50098.725976,110,-M- SIPHONIC STORM WATER DN
131100.0,49088.233913,110,-M- SIPHONIC STORM WATER DN
131162.5,47874.999978,75,-M- SIPHONIC STORM WATER DN
130637.5,47874.999978,90,-M- SIPHONIC STORM WATER DN
130900.0,47610.975064,90,-M- SIPHONIC STORM WATER DN
130700.0,48811.431224,125,-M- SIPHONIC STORM WATER DN
130700.0,49088.277257,110,-M- SIPHONIC STORM WATER DN
238940.0,58341.079926,125,-M- SIPHONIC STORM WATER DN
238687.5,59668.753418,200,-M- SIPHONIC STORM WATER DN
240135.601181,58846.876709,200,-M- SIPHONIC STORM WATER DN
231213.590675,59668.753418,200,-M- SIPHONIC STORM WATER DN
227690.765302,58959.594633,200,-M- SIPHONIC STORM WATER DN
227690.765302,54964.221952,200,-M- SIPHONIC STORM WATER DN
227690.765302,51165.550065,200,-M- SIPHONIC STORM WATER DN
225191.681177,50259.690487,160,-M- SIPHONIC STORM WATER DN
222250.941024,54946.384743,63,-M- SIPHONIC STORM WATER DN
222250.941024,52880.731136,90,-M- SIPHONIC STORM WATER DN
221905.373155,54835.0,63,-M- SIPHONIC STORM WATER DN
221473.549953,50259.690487,160,-M- SIPHONIC STORM WATER DN
206113.435796,50259.690487,160,-M- SIPHONIC STORM WATER DN
202595.452557,56101.907404,75,-M- SIPHONIC STORM WATER DN
203203.40343,56085.247446,63,-M- SIPHONIC STORM WATER DN
203203.963625,52981.294567,110,-M- SIPHONIC STORM WATER DN
187857.11546,56409.447443,75,-M- SIPHONIC STORM WATER DN
188662.692178,56409.447443,63,-M- SIPHONIC STORM WATER DN
187960.460194,55898.771159,90,-M- SIPHONIC STORM WATER DN
188560.460194,55898.771159,75,-M- SIPHONIC STORM WATER DN
187960.460194,53223.308248,110,-M- SIPHONIC STORM WATER DN
202141.072249,50259.690487,125,-M- SIPHONIC STORM WATER DN
190373.195294,50259.690487,125,-M- SIPHONIC STORM WATER DN
191371.750944,137971.336886,56,-M- SIPHONIC STORM WATER DN
177644.993245,137971.336886,56,-M- SIPHONIC STORM WATER DN
174080.861085,137971.336886,56,-M- SIPHONIC STORM WATER DN
160726.843324,138332.045251,56,-M- SIPHONIC STORM WATER DN
149550.556573,138332.045251,56,-M- SIPHONIC STORM WATER DN
166745.512056,138332.045251,75,-M- SIPHONIC STORM WATER DN
161905.1,134663.132256,63,-M- SIPHONIC STORM WATER DN
161905.1,136094.771694,63,-M- SIPHONIC STORM WATER DN
172865.502314,136283.412931,75,-M- SIPHONIC STORM WATER DN
172865.502314,123188.51581,75,-M- SIPHONIC STORM WATER DN
171041.093568,119975.0,75,-M- SIPHONIC STORM WATER DN
169287.5,119975.0,75,-M- SIPHONIC STORM WATER DN
169287.5,119775.0,110,-M- SIPHONIC STORM WATER DN
169287.5,120175.0,125,-M- SIPHONIC STORM WATER DN
176423.887286,71498.723332,75,-M- SIPHONIC STORM WATER DN
175827.773371,71703.822423,63,-M- SIPHONIC STORM WATER DN
175827.773371,73045.899736,75,-M- SIPHONIC STORM WATER DN
175827.773371,79679.763919,75,-M- SIPHONIC STORM WATER DN
172857.832824,82215.814364,75,-M- SIPHONIC STORM WATER DN
174111.251365,81119.56094,75,-M- SIPHONIC STORM WATER DN
169900.270021,83245.33385,50,-M- SIPHONIC STORM WATER DN
172857.832824,87623.362212,90,-M- SIPHONIC STORM WATER DN
178238.549875,90900.844735,75,-M- SIPHONIC STORM WATER DN
172857.832824,93203.8088,110,-M- SIPHONIC STORM WATER DN
172857.832824,96750.369804,110,-M- SIPHONIC STORM WATER DN
172857.832824,110364.015154,110,-M- SIPHONIC STORM WATER DN
169218.962347,95265.543178,50,-M- SIPHONIC STORM WATER DN
166565.291162,95265.543178,50,-M- SIPHONIC STORM WATER DN
166718.418581,113512.714011,50,-M- SIPHONIC STORM WATER DN
166718.418581,112599.406437,50,-M- SIPHONIC STORM WATER DN
169584.216041,111849.999644,50,-M- SIPHONIC STORM WATER DN
172857.832824,116141.268965,110,-M- SIPHONIC STORM WATER DN
171041.093568,119775.0,110,-M- SIPHONIC STORM WATER DN
201634.022227,128613.47923,56,-M- SIPHONIC STORM WATER DN
201634.022227,121944.321054,56,-M- SIPHONIC STORM WATER DN
201634.022227,113325.009102,56,-M- SIPHONIC STORM WATER DN
227888.274615,92919.9,56,-M- SIPHONIC STORM WATER DN
227787.150655,90576.883575,63,-M- SIPHONIC STORM WATER DN
226883.431487,86887.097643,63,-M- SIPHONIC STORM WATER DN
224655.945521,86887.097643,90,-M- SIPHONIC STORM WATER DN
222497.569646,88511.606191,90,-M- SIPHONIC STORM WATER DN
222505.437579,91885.298088,110,-M- SIPHONIC STORM WATER DN
222501.428727,90166.342227,110,-M- SIPHONIC STORM WATER DN
217130.894457,93245.764548,125,-M- SIPHONIC STORM WATER DN
206857.660892,93245.764548,125,-M- SIPHONIC STORM WATER DN
201634.022228,90662.042316,75,-M- SIPHONIC STORM WATER DN
201633.501796,92191.661405,90,-M- SIPHONIC STORM WATER DN
201363.211624,90900.844735,90,-M- SIPHONIC STORM WATER DN
201634.022227,94949.03022,125,-M- SIPHONIC STORM WATER DN
201634.022227,102439.832332,125,-M- SIPHONIC STORM WATER DN
201634.022227,109539.727242,125,-M- SIPHONIC STORM WATER DN
201634.022227,111321.992931,125,-M- SIPHONIC STORM WATER DN
200653.325684,112121.157068,125,-M- SIPHONIC STORM WATER DN
199916.342932,112121.157068,125,-M- SIPHONIC STORM WATER DN
92916.030266,96987.5,56,-M- SIPHONIC STORM WATER DN
82516.555266,96990.0,50,-M- SIPHONIC STORM WATER DN
74091.555266,96990.0,50,-M- SIPHONIC STORM WATER DN
255099.521287,58624.399576,63,-M- SIPHONIC STORM WATER DN
255524.337913,59049.216201,63,-M- SIPHONIC STORM WATER DN
141521.655265,126444.9,56,-M- SIPHONIC STORM WATER DN
141522.207822,125844.347443,56,-M- SIPHONIC STORM WATER DN
151721.655265,126444.9,50,-M- SIPHONIC STORM WATER DN
151722.207822,125844.347443,50,-M- SIPHONIC STORM WATER DN
132156.555648,73564.39712,50,-M- SIPHONIC STORM WATER DN
132157.108175,72964.949706,50,-M- SIPHONIC STORM WATER DN
133644.679845,61840.0,50,-M- SIPHONIC STORM WATER DN
151504.514171,61741.017405,50,-M- SIPHONIC STORM WATER DN
252360.844735,129219.9,50,-M- SIPHONIC STORM WATER DN
252361.397291,128620.452556,50,-M- SIPHONIC STORM WATER DN
252363.065509,113144.931575,50,-M- SIPHONIC STORM WATER DN
252363.604122,112545.484131,50,-M- SIPHONIC STORM WATER DN
252363.065532,97144.831575,56,-M- SIPHONIC STORM WATER DN
252363.604144,96545.384131,56,-M- SIPHONIC STORM WATER DN
255200.141373,87078.456176,50,-M- SIPHONIC STORM WATER DN
263460.344735,83930.0,50,-M- SIPHONIC STORM WATER DN
262653.655265,83930.0,63,-M- SIPHONIC STORM WATER DN
283486.524758,83925.069784,56,-M- SIPHONIC STORM WATER DN
282679.835289,83925.069784,75,-M- SIPHONIC STORM WATER DN
299670.550351,82589.936256,63,-M- SIPHONIC STORM WATER DN
298992.30966,82589.936256,63,-M- SIPHONIC STORM WATER DN
162821.655265,69375.0,63,-M- SIPHONIC STORM WATER DN
162822.207792,69975.552527,63,-M- SIPHONIC STORM WATER DN
122212.5,43974.999989,90,-M- SIPHONIC STORM WATER DN
134132.5,72950.0,50,-M- SIPHONIC STORM WATER DN
