StartX,StartY,EndX,EndY
167000.0,46621.744918,167000.0,46979.961792
167000.0,46979.961792,167000.0,47370.0
166419.9,46591.644918,166611.683125,46591.644918
166611.683125,46591.644918,167000.0,46979.961792
166969.9,46591.644918,167000.0,46621.744918
216800.0,46820.579595,217028.934678,46591.644918
217028.934678,46591.644918,217255.1,46591.644918
216800.0,46686.407248,216800.0,46820.579595
216800.0,46820.579595,216800.0,48070.0
216703.592752,46590.0,216800.0,46686.407248
91014.645208,57410.0,91514.645209,57410.0
91614.645209,57410.0,92422.496728,57410.0
