pX,pY
46274.999998,158974.999995
135541.22716,127824.999997
157908.120096,127880.059524
53624.999999,189654.999997
54225.0,189654.999997
61140.099999,189654.999997
61740.1,189654.999997
90964.645208,57409.999997
91564.645207,57409.999997
77844.49739,56647.617793
77844.49739,56047.617796
77844.497391,40047.617799
77844.497391,39447.617801
166727.380056,38509.759435
167327.380056,38509.759435
166369.9,46591.644918
166969.9,46591.644918
216705.1,46591.644918
217305.1,46591.644918
256174.999999,94624.999992
256174.999999,94024.999992
273624.999999,87850.000002
274224.999998,87850.000002
286965.846572,87850.176128
287565.846571,87850.176128
135541.22716,127224.999997
157908.120096,127280.059521
47247.133978,109024.399576
75721.442876,136540.0
86998.75,137360.0
87598.75,137360.0
105546.25,137360.0
106146.25,137360.0
124472.5,137360.0
125072.5,137360.0
127311.874378,122492.942171
126711.874378,122492.942171
95665.556375,105488.55897
95065.556375,105488.55897
76004.543625,108443.559004
75404.543625,108443.559004
74676.737705,103269.786401
99755.100972,89575.0
99755.100972,73225.0
104602.557607,59997.974182
104602.557607,60597.974182
119309.708996,60026.308089
119309.708996,60626.308089
129284.974323,89527.696393
129284.974323,88927.696393
133795.452557,57766.802557
149126.633432,54256.427282
149726.633432,54256.427282
160723.952283,54250.000002
161323.952283,54250.000002
171419.899999,60550.000001
176485.810028,52349.613591
176485.810028,51749.613591
187960.460194,56409.447443
188560.460194,56409.447443
202594.900001,56410.000001
203194.900001,56410.000001
221618.862534,54835.0
221618.862534,55435.0
228481.28866,51822.57732
227153.101759,58309.024658
227780.488331,92919.9
227137.469904,86551.367161
221575.249676,90284.220756
221575.249676,89684.220756
212350.0,92880.1
200710.0,90300.844735
200710.0,90900.844735
202050.0,110179.603371
202050.0,129986.280151
194159.445843,138600.0
175950.844735,138600.0
175825.000037,71125.087446
176425.000037,71125.087446
183515.0,90300.844735
183515.0,90900.844735
165965.409832,94310.087446
166565.409832,94310.087446
161905.1,134235.0
162505.1,134235.0
82882.895104,105499.999938
82282.895104,105499.999938
166086.249999,83638.894888
166685.697442,83639.447444
146725.556375,137888.559004
46274.999999,145624.999998
46274.999999,145024.999998
132259.900383,73387.39712
132259.900383,73741.39712
132436.900383,73564.39712
132082.900383,73564.39712
132384.900383,73689.39712
132134.900383,73439.39712
132134.900383,73689.39712
132384.900383,73439.39712
132259.900383,73564.39712
132259.900383,73564.39712
132259.900353,72787.397149
132259.900353,73141.397149
132436.900353,72964.397149
132082.900353,72964.397149
132384.900353,73089.397149
132134.900353,72839.397149
132134.900353,73089.397149
132384.900353,72839.397149
132259.900353,72964.397149
132260.45291,72964.949706
124710.1,66890.0
104790.0,106793.346594
104790.0,107393.346594
74676.737705,102669.786401
46274.999999,158374.999998
155477.380056,38509.759435
156077.380056,38509.759435
145077.380056,38509.759435
145677.380056,38509.759435
190869.900001,46591.766484
191469.9,46591.766485
165785.0,113330.1
165785.0,113930.1
265625.948811,87850.072743
266225.94881,87850.072743
127995.064259,106550.0
127395.06429,106550.0
114365.0,106930.1
114365.0,106330.1
92472.496727,57409.999997
