StartX,StartY,EndX,EndY
169350.0,120237.5,169350.0,121762.5
107201.079423,121367.490678,107201.079423,122292.942171
100828.091384,122692.942171,100828.091384,134879.007202
100828.091384,134879.007202,100828.091384,137160.0
100828.091384,122692.942171,101028.091384,122492.942171
75913.487925,135079.007201,87798.75,135079.007201
87798.75,135079.007201,100628.091384,135079.007202
100628.091384,135079.007202,100828.091384,134879.007202
74876.737705,104591.816001,75604.543625,104591.816001
75604.543625,104591.816001,82482.895104,104591.816001
82482.895104,104591.816001,83082.895104,104591.816001
83082.895104,104591.816001,95265.556375,104591.816002
95265.556375,104591.816002,95865.556375,104591.816002
95865.556375,104591.816002,100428.091384,104591.816002
100428.091384,104591.816002,100628.091384,104791.816002
100628.091384,104791.816002,100628.091384,107593.346594
100628.091384,107593.346594,100628.091384,118623.528153
100628.091384,107593.346594,100828.091384,107393.346594
100628.091384,118623.528153,100828.091384,118823.528153
100828.091384,118823.528153,107000.0,118823.528153
107000.0,118823.528153,107200.0,119023.528153
107400.0,117766.676082,113573.109682,117766.676082
107200.0,117966.676082,107400.0,117766.676082
113773.109683,106530.1,113773.109683,107130.1
113773.109683,107130.1,113773.109683,107504.489876
113773.109683,107504.489876,113773.109682,117566.676082
113573.109682,117766.676082,113773.109682,117566.676082
121859.314977,49698.725975,121859.314977,57398.119358
121859.314977,57398.119358,121859.314977,59826.308089
121859.314977,59826.308089,121859.314977,71192.533809
121859.314977,49698.725975,122059.314977,49498.725975
131300.0,50098.725975,132044.058919,50098.725975
132044.058919,50098.725975,147031.312172,50098.725975
147031.312172,50098.725975,160523.952283,50098.725976
160523.952283,50098.725976,171226.493664,50098.725976
171226.493664,50098.725976,176285.810028,50098.725976
131100.0,49898.725975,131300.0,50098.725975
47439.179027,110021.482126,60285.98667,110021.482126
47239.179027,109821.482126,47439.179027,110021.482126
60285.98667,110021.482126,60485.98667,109821.482126
60485.98667,108424.999967,60485.98667,109821.482126
60485.98667,108424.999967,60685.98667,108224.999967
169412.5,119975.0,172665.502314,119975.0
172865.502314,120175.0,172865.502314,137771.336886
172865.502314,137771.336886,172865.502314,138132.045251
172865.502314,137771.336886,173065.502314,137971.336886
172665.502314,119975.0,172865.502314,120175.0
146925.556375,138332.045251,162105.1,138332.045251
162105.1,138332.045251,172665.502314,138332.045251
146725.556375,138132.045251,146925.556375,138332.045251
172665.502314,138332.045251,172865.502314,138132.045251
169412.5,119775.0,172657.832824,119775.0
172657.832824,119775.0,172857.832824,119575.0
172857.832824,81319.560939,172857.832824,83445.33385
172857.832824,83445.33385,172857.832824,91100.844735
172857.832824,91100.844735,172857.832824,95465.543178
172857.832824,95465.543178,172857.832824,112049.999645
172857.832824,112049.999645,172857.832824,119575.0
172657.832824,83245.33385,172857.832824,83445.33385
166479.811037,83245.33385,167079.811037,83245.33385
167079.811037,83245.33385,172657.832824,83245.33385
173057.832824,90900.844735,182514.529205,90900.844735
182514.529205,90900.844735,183411.655265,90900.844735
172857.832824,91100.844735,173057.832824,90900.844735
201634.022228,90500.844735,201634.022228,91100.844735
201634.022228,91100.844735,201634.022227,93445.764548
201634.022227,93445.764548,201634.022227,110595.581144
201634.022227,110595.581144,201634.022227,111921.157068
201434.022228,90900.844735,201634.022228,91100.844735
201434.022227,112121.157068,201634.022227,111921.157068
201634.022227,112321.157068,201634.022227,129570.302377
227890.765302,59668.753417,239935.601181,59668.753418
239935.601181,59668.753418,240135.601181,59468.753418
227690.765302,50459.690486,227690.765302,52022.57732
227690.765302,52022.57732,227690.765302,58509.024658
227690.765302,58509.024658,227690.765302,59468.753417
227490.765302,58309.024658,227690.765302,58509.024658
227690.765302,59468.753417,227890.765302,59668.753417
188160.460194,50259.690486,203403.963625,50259.690486
203403.963625,50259.690486,222450.941024,50259.690486
222450.941024,50259.690486,227490.765302,50259.690486
227490.765302,50259.690486,227690.765302,50459.690486
240135.601181,58225.0,240135.601181,59468.753418
239935.601181,58025.0,240135.601181,58225.0
47239.179027,109127.43769,47239.179027,109821.482126
60685.98667,108224.999967,63437.5,108224.999967
75713.487925,135279.007201,75713.487925,136436.961886
75713.487925,135279.007201,75913.487925,135079.007201
101028.091384,137360.0,105442.905265,137360.0
100828.091384,137160.0,101028.091384,137360.0
105649.594735,137360.0,106042.905265,137360.0
107401.079423,122492.942171,112944.392516,122492.942171
112944.392516,122492.942171,126608.529644,122492.942171
107201.079423,122292.942171,107401.079423,122492.942171
126815.219113,122492.942171,127208.529644,122492.942171
101028.091384,122492.942171,107001.079423,122492.942171
107001.079423,122492.942171,107201.079423,122292.942171
