pX,pY
81294.9,130690.0
58889.9,174215.0
59489.899971,174215.00003
70335.0,167019.9
61296.806141,160262.137051
61296.806171,159662.13708
68815.00001,143175.0
53215.0,143100.0
73240.707227,135105.240802
103094.9,132210.0
107910.0,121364.9
107910.00003,120764.90003
93550.0,123195.849677
93550.00003,123795.849647
81825.0,115090.0
73240.707227,111265.215672
69435.0,103255.1
63532.698108,72365.00003
64132.698078,72365.0
52315.0,79269.9
61262.428111,86389.389566
61862.428082,86390.639596
53835.000002,103244.9
49474.520339,111251.785937
17331.0,114250.0
10439.99997,125675.09997
10440.0,125075.1
27002.127381,123806.443989
27002.127351,123206.44396
41425.0,131310.0
49476.219953,135142.988067
41619.9,115710.0
60800.0,176500.0
109775.0,122675.0
8025.0,123725.0
61850.0,69900.0
