StartX,StartY,EndX,EndY
80376.620365,122228.335733,80772.633058,122228.335733
80772.633058,122228.335733,93752.220774,122228.335733
93752.220774,122228.335733,94205.177836,122228.335733
94205.177836,122228.335733,103299.620774,122228.335733
103299.620774,122228.335733,107671.102569,122228.335733
107671.102569,122228.335733,108115.177866,122228.335733
108115.177866,122228.335733,111301.084894,122228.335733
111301.084894,122228.335733,116767.070917,122228.335733
107915.177866,122028.335733,108115.177866,122228.335733
116767.070917,122228.335733,116967.070917,122428.335733
60464.997746,142255.036064,60464.997746,142585.036064
60464.997746,142585.036064,60464.997746,159862.13708
60464.997746,159862.13708,60464.997746,160462.137051
60464.997746,160462.137051,60464.997746,165726.487417
60464.997746,165726.487417,60464.997746,174415.00003
60464.997746,174415.00003,60464.997746,174951.487417
60464.997746,174951.487417,60464.997746,177932.726639
60464.997746,177932.726639,60464.997746,182345.753762
60464.997746,182345.753762,60664.997746,182545.753762
62068.052702,64066.606017,62068.052702,68749.99561
62068.052702,68749.99561,62068.052702,71741.930473
62068.052702,71741.930473,62068.052702,80834.840911
62068.052702,80834.840911,62068.052702,85583.764975
62068.052702,85583.764975,62068.052702,86190.639596
62068.052702,86190.639596,62068.052702,103809.692878
62068.052702,103809.692878,62068.052702,104209.776348
61868.052702,63866.606017,62068.052702,64066.606017
62000.46273,108553.488344,63546.511656,108553.488344
63546.511656,108553.488344,63655.805826,108444.194174
49579.564687,135142.988067,61600.46273,135142.988067
61600.46273,135142.988067,61800.46273,134942.988067
62383.808536,135105.240802,73137.362493,135105.240802
61800.46273,134521.894996,62383.808536,135105.240802
61800.46273,108753.488344,61800.46273,110689.338187
61800.46273,110689.338187,61800.46273,111054.08816
61800.46273,111054.08816,61800.46273,134521.894996
61800.46273,134521.894996,61800.46273,134942.988067
61600.46273,111254.08816,61800.46273,111054.08816
61800.46273,108753.488344,62000.46273,108553.488344
49577.839427,111254.08816,61600.46273,111254.08816
53415.0,142385.036064,60264.997746,142385.036064
60264.997746,142385.036064,60464.997746,142585.036064
60664.997746,142055.036064,68615.00001,142055.036064
68615.00001,142055.036064,68815.00001,142255.036064
60464.997746,142255.036064,60664.997746,142055.036064
62365.212703,111254.088159,73139.583267,111254.088159
61800.46273,110689.338187,62365.212703,111254.088159
54035.000002,104409.776348,61868.052702,104409.776348
61868.052702,104409.776348,62068.052702,104209.776348
62268.052702,104009.692878,69235.0,104009.692878
69235.0,104009.692878,69435.0,103809.692878
62068.052702,103809.692878,62268.052702,104009.692878
52515.0,81034.840911,61868.052702,81034.840911
61868.052702,81034.840911,62068.052702,80834.840911
2176.605058,124256.822296,7825.0,124256.822296
7825.0,124256.822296,9868.885885,124256.822296
9868.885885,124256.822296,18900.594945,124256.822296
18900.594945,124256.822296,25951.749015,124256.822296
25951.749015,124256.822296,26551.749074,124256.822296
26551.749074,124256.822296,41859.717019,124256.822296
41859.717019,124256.822296,42296.339549,124256.822296
1976.605058,124056.822296,2176.605058,124256.822296
42059.717019,124456.822296,42059.717019,131110.0
41859.717019,131310.0,42059.717019,131110.0
41859.717019,124256.822296,42059.717019,124456.822296
42496.339549,115910.0,42496.339549,124056.822296
42296.339549,115710.0,42496.339549,115910.0
42296.339549,124256.822296,42496.339549,124056.822296
19100.594945,114447.91876,19100.594945,124056.822296
18900.595101,114248.168571,19100.594945,114447.91876
18900.594945,124256.822296,19100.594945,124056.822296
8025.0,123828.344735,8025.0,124056.822296
7825.0,124256.822296,8025.0,124056.822296
80176.620365,122428.335733,80176.620365,130490.0
80176.620365,122428.335733,80376.620365,122228.335733
